match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalClearance,stat_interceptionWon,stat_wonTackle,stat_fouls,stat_keyPass,stat_challengeLost,stat_shotOffTarget,stat_unsuccessfulTouch,stat_expectedGoals,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_goalAssist,stat_totalContest,stat_wonContest,stat_bigChanceCreated,captain,stat_dispossessed,stat_totalOffside,stat_blockedScoringAttempt,stat_goals
11450088,home,Konyaspor,Jakub Słowik,jakub-slowik,J. Słowik,G,24,190,232,M,95437,EUR,683596800,G,27,27,False,21.0,16.0,12.0,7.0,11.0,11.0,5.0,10.0,2.0,6.0,1.0,1.0,1.0,3.0,3.0,90.0,30.0,7.6,5.0,0.00108812,0,0.4516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450088,home,Konyaspor,Ahmet Oğuz,ahmet-oguz,A. Oğuz,D,22,175,120,M,603902,EUR,727142400,D,22,22,False,15.0,12.0,4.0,3.0,5.0,6.0,8.0,10.0,3.0,1.0,,2.0,,,,45.0,25.0,6.9,7.0,0.0410767,0,,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
11450088,home,Konyaspor,Filip Damjanović,filip-damjanovic,F. Damjanović,D,33,183,46,M,851666,EUR,899337600,D,33,33,False,49.0,45.0,11.0,8.0,32.0,33.0,13.0,16.0,6.0,,,,,,,90.0,61.0,7.3,5.0,0.0170486,2,,,,,,2.0,6.0,3.0,9.0,,,1.0,,1.0,2.0,1.0,0.2346,,,,,,,,,,,,,
11450088,home,Konyaspor,Teenage Hadebe,teenage-hadebe,T. L. Hadebe,D,15,180,280,M,864666,EUR,811296000,D,15,15,False,67.0,61.0,4.0,2.0,48.0,49.0,13.0,18.0,6.0,,,1.0,,,,90.0,78.0,7.3,6.0,0.00724603,2,,,,,,1.0,5.0,1.0,4.0,,,,,,1.0,,0.1104,1.0,1.0,1.0,0.0368,,,,,,,,,
11450088,home,Konyaspor,Guilherme Haubert Sityá,guilherme-haubert-sitya,G. H. Sityá,D,12,179,254,M,224112,EUR,638928000,D,12,12,False,44.0,43.0,5.0,4.0,23.0,24.0,25.0,26.0,6.0,3.0,,3.0,2.0,,,90.0,76.0,8.6,5.0,0.414963,0,,,,6.0,5.0,2.0,,2.0,3.0,1.0,1.0,,4.0,,,1.0,,,,,,1.0,1.0,1.0,2.0,,,,,
11450088,home,Konyaspor,Soner Dikmen,soner-dikmen,S. Dikmen,M,6,179,82,M,847782,EUR,746841600,M,6,6,False,34.0,25.0,2.0,,17.0,19.0,8.0,15.0,3.0,2.0,,,1.0,,,90.0,43.0,6.2,12.0,0.0403651,0,,,,,,1.0,2.0,9.0,2.0,1.0,,1.0,,5.0,,1.0,,,,,,,,,,True,2.0,1.0,,
11450088,home,Konyaspor,Steven​ N'Zonzi,steven-nzonzi,S. N'Zonzi,M,15,196,565,M,51652,EUR,598147200,M,37,37,False,67.0,54.0,5.0,3.0,35.0,40.0,19.0,27.0,9.0,2.0,,1.0,,,,90.0,77.0,7.7,14.0,0.0495728,1,,,,,,1.0,8.0,1.0,4.0,2.0,,,2.0,,1.0,1.0,0.0628,,,,,,,,,,,,,
11450088,home,Konyaspor,Louka Prip,prip-louka,L. Prip,M,,182,142,M,976127,EUR,867542400,M,11,11,False,6.0,3.0,1.0,,1.0,3.0,2.0,3.0,1.0,1.0,,1.0,,,,45.0,10.0,6.4,5.0,0.0007668,0,,,,,,2.0,,3.0,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,
11450088,home,Konyaspor,Oğulcan Ülgün,ogulcan-ulgun,O. Ülgün,M,35,178,135,M,1063942,EUR,894844800,M,35,35,False,25.0,18.0,1.0,,9.0,11.0,10.0,16.0,4.0,4.0,,,3.0,,,72.0,40.0,7.5,10.0,0.0575885,4,,Ogulcan Ülgün,,2.0,1.0,,1.0,3.0,,1.0,,1.0,1.0,,1.0,,0.6742,,2.0,,1.1413,,1.0,,,,1.0,,1.0,1.0
11450088,home,Konyaspor,Alassane Ndao,ndao-alassane,A. Ndao,M,,176,333,M,1016033,EUR,851040000,M,18,18,False,33.0,29.0,4.0,3.0,8.0,8.0,21.0,27.0,7.0,10.0,,3.0,2.0,,,89.0,50.0,7.7,11.0,0.149526,1,,,,2.0,,,1.0,2.0,1.0,,3.0,,2.0,,1.0,3.0,0.1406,,,,,,1.0,1.0,,,2.0,,,
