match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_aerialWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_goals,player_firstName,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_bigChanceCreated,player_lastName,stat_goalAssist,stat_errorLeadToAGoal
10385625,home,Bournemouth,Dominic Solanke,dominic-solanke,D. Solanke,F,19,186,11267,M,Dom_Solanke,361420,EUR,874195200,F,9,9,False,,14.0,8.0,,,3.0,5.0,5.0,10.0,12.0,3.0,2.0,2.0,,,,89.0,35.0,7.5,13.0,0.3903,0.9699,0.194353,1,,1.0,,6.0,12.0,1.0,,2.0,1.0,5.0,3.0,1.0,,3.0,1.0,1.0,,1.0,3.0,1.0,,,1.0,,,,,
10385625,home,Bournemouth,Jaidon Anthony,jaidon-anthony,J. Anthony,M,11,177,1095,M,,1020680,EUR,944006400,F,32,32,True,,6.0,5.0,3.0,2.0,1.0,2.0,4.0,4.0,3.0,1.0,1.0,2.0,,,,28.0,19.0,7.0,4.0,0.0,0.0,0.00992117,0,,,,,2.0,,,1.0,1.0,1.0,,1.0,,,,2.0,,,,,,,,,,,1.0,
10385625,home,Bournemouth,Kieffer Moore,kieffer-moore,K. Moore,F,19,195,1373,M,,298366,EUR,713232000,F,21,21,True,,4.0,,,,,,,4.0,4.0,,,,,,,21.0,9.0,6.3,5.0,0.2707,0.0,0.0,1,,,,1.0,1.0,,,1.0,,,,,,3.0,,,1.0,,1.0,,,,,1.0,,,,
10385625,home,Bournemouth,Lewis Cook,lewis-cook,L. Cook,M,4,175,895,M,,548188,EUR,854928000,M,4,4,True,,6.0,6.0,,,5.0,5.0,2.0,2.0,,,,1.0,,,,17.0,9.0,6.9,,0.0,0.0,0.116164,0,,1.0,1.0,,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,
10385625,home,Bournemouth,Antoine Semenyo,antoine-semenyo,A. Semenyo,M,42,185,84914,M,antoinesemenyo42,934354,EUR,947203200,F,24,24,True,,2.0,1.0,,,,,1.0,2.0,,,,,,,,14.0,4.0,7.2,1.0,0.0715,0.0338,0.00068966,1,,,,1.0,2.0,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,
10385625,home,Bournemouth,Jack Stacey,jack-stacey,J. Stacey,D,3,180,115,M,,583450,EUR,828748800,D,17,17,True,,3.0,1.0,,,1.0,1.0,,2.0,,1.0,,,,,,8.0,7.0,6.3,3.0,0.0,0.0,8.282e-05,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10385625,home,Bournemouth,Mark Travers,mark-travers,M. Travers,G,12,191,619,M,,856720,EUR,926985600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385625,home,Bournemouth,Ilya Zabarnyi,illia-zabarnyi,I. Zabarnyi,D,6,189,17027,M,IlliaZabarnyi,1023567,EUR,1030838400,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385625,home,Bournemouth,Jack Stephens,jack-stephens,J. Stephens,D,5,185,213,M,,134361,EUR,759628800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,Jack,,,,,Stephens,,
10385625,home,Bournemouth,David Brooks,david-brooks,D. Brooks,M,7,173,1281,M,,855731,EUR,868320000,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385625,away,Leeds United,Illan Meslier,illan-meslier,I. Meslier,G,16,196,1694,M,,906076,EUR,951955200,G,1,1,False,,23.0,14.0,13.0,4.0,12.0,13.0,2.0,10.0,,,,8.0,1.0,2.0,3.0,90.0,36.0,4.5,9.0,0.0,0.0,0.00081008,0,-1.5554,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0
10385625,away,Leeds United,Rasmus Kristensen,rasmus-kristensen,R. Kristensen,D,13,186,1609,M,,921789,EUR,868579200,D,25,25,False,,62.0,52.0,11.0,3.0,31.0,34.0,21.0,28.0,2.0,,,8.0,,,,90.0,72.0,5.8,11.0,0.0,0.0,0.0181951,0,,,,1.0,5.0,2.0,3.0,1.0,1.0,,1.0,,,1.0,2.0,1.0,,,,,,,,,,,,
10385625,away,Leeds United,Robin Koch,robin-koch,R. Koch,D,4,190,1826,M,,581302,EUR,837561600,D,5,5,False,,74.0,66.0,9.0,6.0,49.0,51.0,17.0,23.0,9.0,,,7.0,,,,90.0,89.0,5.7,9.0,0.1576,0.0665,0.00591597,1,,,,1.0,6.0,6.0,,1.0,1.0,2.0,2.0,,,6.0,3.0,,,1.0,1.0,,,,,,,,,
10385625,away,Leeds United,Liam Cooper,liam-cooper,L. Cooper,D,16,186,304,M,,39327,EUR,681177600,D,6,6,False,True,23.0,21.0,2.0,2.0,11.0,13.0,10.0,10.0,3.0,,,,,,,34.0,32.0,6.7,3.0,0.0,0.0,0.00373284,0,,,,1.0,1.0,1.0,1.0,,,,,,2.0,3.0,,,,,,,,,,,,,,
10385625,away,Leeds United,Luke Ayling,luke-ayling,L. Ayling,D,12,183,334,M,,102624,EUR,683078400,M,2,2,False,,38.0,30.0,2.0,,11.0,14.0,20.0,28.0,8.0,1.0,1.0,5.0,,,,90.0,61.0,6.9,12.0,0.0338,0.0,0.216932,1,,4.0,1.0,1.0,2.0,,,4.0,1.0,2.0,,2.0,,1.0,,1.0,1.0,,,,,,,,,,,
10385625,away,Leeds United,Weston McKennie,weston-mckennie,W. McKennie,M,22,185,7292,M,west.mckennie,881931,EUR,904262400,M,28,28,False,,29.0,23.0,2.0,1.0,10.0,12.0,13.0,18.0,2.0,,,6.0,,,,70.0,35.0,6.4,8.0,0.0,0.0,0.0137302,0,,1.0,,,4.0,,,2.0,1.0,,3.0,1.0,,,,1.0,,,,,,,,,,,,
10385625,away,Leeds United,Marc Roca,marc-roca,M. Roca,M,21,184,1491,M,,847128,EUR,848966400,M,8,8,False,,55.0,45.0,6.0,1.0,22.0,23.0,23.0,34.0,6.0,3.0,2.0,8.0,,,,90.0,78.0,6.5,17.0,0.3069,0.6883,0.0397625,4,,2.0,,1.0,8.0,,,3.0,,1.0,2.0,,,,1.0,3.0,1.0,2.0,1.0,,,1.0,,,,,,
10385625,away,Leeds United,Jack Harrison,jack-harrison,J. Harrison,M,17,175,1145,M,,829570,EUR,848448000,M,11,11,False,,39.0,33.0,2.0,1.0,14.0,16.0,23.0,33.0,5.0,5.0,3.0,7.0,,,,90.0,79.0,6.6,20.0,0.1308,0.0,0.495771,1,,10.0,4.0,2.0,10.0,3.0,,1.0,,1.0,1.0,2.0,1.0,,2.0,3.0,,,2.0,,,1.0,,,,,,
10385625,away,Leeds United,Crysencio Summerville,crysencio-summerville,C. Summerville,M,7,174,5285,M,csummerville7,917005,EUR,1004400000,F,10,10,False,,22.0,18.0,,,4.0,4.0,14.0,18.0,5.0,2.0,1.0,2.0,,,,90.0,40.0,6.7,13.0,0.0806,0.0,0.0598403,1,,,,,6.0,,,3.0,1.0,,2.0,2.0,,1.0,,3.0,1.0,,5.0,,,,,,,,,
10385625,away,Leeds United,Patrick Bamford,patrick-bamford,P. Bamford,F,45,185,2242,M,,204336,EUR,747187200,F,9,9,False,,17.0,8.0,1.0,,5.0,6.0,3.0,11.0,7.0,3.0,1.0,2.0,,,,70.0,35.0,7.2,17.0,0.5536,1.3317,0.0105067,3,,,,,6.0,,,,,2.0,1.0,1.0,,4.0,1.0,2.0,1.0,2.0,4.0,1.0,,,1.0,,,,,
10385625,away,Leeds United,Wilfried Gnonto,wilfried-gnonto,W. Gnonto,M,29,170,3597,M,,998951,EUR,1067990400,F,29,29,False,,35.0,28.0,2.0,1.0,8.0,12.0,21.0,25.0,7.0,5.0,3.0,4.0,,,,90.0,57.0,7.5,13.0,0.4186,0.2247,0.318114,4,,2.0,1.0,,5.0,,1.0,,,1.0,,2.0,,3.0,2.0,1.0,3.0,1.0,2.0,,,,,,1.0,,1.0,
10385625,away,Leeds United,Maximilian Wöber,maximilian-wober,M. Wöber,D,39,188,655,M,,794962,EUR,886550400,D,39,39,True,,60.0,45.0,6.0,4.0,24.0,31.0,21.0,29.0,8.0,,,4.0,,,,56.0,78.0,6.8,17.0,0.0,0.0,0.0705381,0,,,,4.0,5.0,1.0,,4.0,3.0,,1.0,,,4.0,,,,,,,,,,,,,,
10385625,away,Leeds United,Adam Forshaw,adam-forshaw,A. Forshaw,M,28,175,114,M,,103117,EUR,686880000,M,4,4,True,,20.0,16.0,3.0,3.0,7.0,9.0,9.0,11.0,3.0,2.0,2.0,2.0,,,,20.0,25.0,6.7,5.0,0.0,0.0,0.0489322,0,,,,1.0,3.0,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,
10385625,away,Leeds United,Rodrigo,rodrigo,Rodrigo,M,19,181,2040,M,,542472,EUR,668217600,F,19,19,True,,3.0,3.0,,,2.0,2.0,1.0,1.0,1.0,,,1.0,,,,20.0,5.0,6.5,1.0,0.0,0.0,0.00060715,0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,
10385625,away,Leeds United,Joel Robles,joel-robles,J. Robles,G,1,195,157,M,,93796,EUR,645580800,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385625,away,Leeds United,Junior Firpo,junior-firpo,J. Firpo,D,23,184,2241,M,,914835,EUR,840672000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385625,away,Leeds United,Pascal Struijk,pascal-struijk,P. Struijk,D,5,190,1365,M,,836675,EUR,934329600,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385625,away,Leeds United,Brenden Aaronson,brenden-aaronson,B. Aaronson,M,11,178,2596,M,,973431,EUR,972172800,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385625,away,Leeds United,Georginio Rutter,rutter-georginio,G. Rutter,M,10,182,3505,M,,946695,EUR,1019260800,F,24,24,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385625,away,Leeds United,Sam Greenwood,sam-greenwood,S. Greenwood,F,90,180,626,M,,980640,EUR,1012003200,F,42,42,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
