match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,captain,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_aerialLost,stat_challengeLost,stat_keyPass,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_dispossessed,stat_totalOffside,stat_bigChanceMissed,stat_bigChanceCreated,stat_goodHighClaim,stat_punches,stat_lastManTackle,stat_goals
13250857,home,Atalanta,Rui Patrício,rui-patricio,R. Patrício,G,190,3177,M,rpatricio1,17737,EUR,571881600,G,28,28,False,50.0,33.0,34.0,17.0,0.0,25.0,31.0,8.0,19.0,11.0,1.0,1.0,1.0,2.0,90.0,57.0,6.3,17.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13250857,home,Atalanta,Rafael Tolói,rafael-toloi,R. Tolói,D,185,2045,M,,82943,EUR,655516800,D,2,2,False,22.0,19.0,3.0,3.0,0.0,13.0,15.0,6.0,7.0,1.0,,,,,72.0,35.0,6.5,8.0,0,2,True,2.0,3.0,4.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
13250857,home,Atalanta,Isak Hien,hien-isak,I. Hien,D,191,2307,M,,1157713,EUR,916185600,D,4,4,False,51.0,42.0,2.0,1.0,0.0,32.0,37.0,10.0,14.0,5.0,,,,,90.0,72.0,7.6,10.0,1,4,,2.0,,10.0,3.0,4.0,4.0,2.0,,1.0,1.0,,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
13250857,home,Atalanta,Berat Djimsiti,berat-djimsiti,B. Djimsiti,D,190,2164,M,,151003,EUR,730080000,D,19,19,False,52.0,48.0,2.0,,0.0,31.0,32.0,17.0,20.0,3.0,,,,,90.0,66.0,6.8,4.0,0,19,,3.0,4.0,4.0,,4.0,,,,,1.0,1.0,,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,
13250857,home,Atalanta,Raoul Bellanova,raoul-bellanova,R. Bellanova,M,188,2482,M,,826185,EUR,958521600,M,16,16,False,36.0,27.0,2.0,1.0,0.0,9.0,12.0,21.0,28.0,5.0,,,,,90.0,59.0,7.1,12.0,3,16,,,,3.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,1.0,4.0,3.0,1.0,2.0,,,,,,,,,,
13250857,home,Atalanta,Éderson,ederson,Éderson,M,183,7727,M,ederson99,946888,EUR,931305600,M,13,13,False,41.0,34.0,6.0,5.0,0.0,20.0,24.0,14.0,19.0,8.0,,,,,90.0,62.0,7.1,12.0,1,13,,2.0,6.0,8.0,1.0,3.0,4.0,1.0,,,2.0,2.0,,1.0,,1.0,1.0,,1.0,2.0,,,,,,2.0,,,,,,,
13250857,home,Atalanta,Marten de Roon,marten-de-roon,M. de Roon,M,185,1875,M,,100389,EUR,670204800,M,15,15,False,58.0,47.0,11.0,8.0,0.0,30.0,35.0,17.0,24.0,3.0,,,,,90.0,67.0,7.0,12.0,0,15,,3.0,3.0,5.0,,2.0,1.0,1.0,,,1.0,,,,,,3.0,,1.0,1.0,,,,,,,,,,,,,
13250857,home,Atalanta,Davide Zappacosta,davide-zappacosta,D. Zappacosta,M,182,2129,M,,132318,EUR,708220800,M,77,77,False,27.0,23.0,2.0,,0.0,16.0,17.0,7.0,11.0,2.0,,,,,59.0,43.0,6.8,8.0,3,77,,1.0,3.0,3.0,1.0,,2.0,,,1.0,,,,3.0,,,1.0,,,1.0,,,,,,1.0,,,,,,,
13250857,home,Atalanta,Mario Pašalić,mario-pasalic,M. Pašalić,M,189,7391,M,pasalicmario,190437,EUR,792288000,F,8,8,False,24.0,18.0,5.0,2.0,0.0,9.0,13.0,9.0,12.0,3.0,,,,,59.0,29.0,6.8,8.0,1,8,,4.0,4.0,5.0,,,,,,,1.0,2.0,,,,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,
13250857,home,Atalanta,Charles De Ketelaere,charles-de-ketelaere,C. De Ketelaere,F,192,14750,M,cdk,960441,EUR,984182400,F,17,17,False,33.0,23.0,,,0.0,6.0,7.0,17.0,28.0,1.0,,,,,67.0,46.0,6.9,18.0,1,17,,,7.0,2.0,2.0,,,,,3.0,1.0,2.0,1.0,,,,3.0,,3.0,2.0,,1.0,,,,2.0,1.0,,,,,,
