match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_outfielderBlock,stat_totalOffside,stat_keyPass,stat_bigChanceMissed,stat_blockedScoringAttempt,captain,player_sofascoreId,stat_errorLeadToAShot,stat_goodHighClaim,stat_clearanceOffLine
12421082,home,Club Brugge KV,Simon Mignolet,simon-mignolet,S. Mignolet,G,22,193,1240,M,10406,EUR,573609600,G,22,22,False,43.0,40.0,12.0,9.0,0.0,39.0,39.0,1.0,4.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,90.0,52.0,6.9,3.0,0.00029726,0,0.3175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421082,home,Club Brugge KV,Joaquin Seys,joaquin-seys,J. Seys,D,65,178,1482,M,1395881,EUR,1111968000,D,65,65,False,71.0,55.0,6.0,1.0,0.0,27.0,35.0,28.0,37.0,7.0,4.0,,3.0,2.0,3.0,,,90.0,100.0,7.1,20.0,0.0179333,0,,,,1.0,1.0,1.0,5.0,1.0,2.0,3.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12421082,home,Club Brugge KV,Brandon Mechele,brandon-mechele,B. Mechele,D,44,188,823,M,248331,EUR,728179200,D,44,44,False,90.0,78.0,9.0,4.0,0.0,53.0,57.0,25.0,33.0,6.0,3.0,,2.0,2.0,,,,90.0,103.0,7.7,13.0,0.0104813,1,,,,,1.0,4.0,2.0,1.0,,7.0,1.0,1.0,,1.0,1.0,0.1483,0.9094,,,,,,,,,,,,,,,
12421082,home,Club Brugge KV,Zaid Romero,zaid-romero,Z. Romero,D,24,192,776,M,1108450,EUR,945216000,D,2,2,False,60.0,50.0,5.0,2.0,0.0,35.0,41.0,15.0,19.0,9.0,5.0,1.0,5.0,2.0,3.0,,,77.0,78.0,6.9,11.0,0.0037752,1,,,,,1.0,1.0,3.0,2.0,,4.0,2.0,1.0,,,,0.0715,,1.0,,,,,,,,,,,,,,
12421082,home,Club Brugge KV,Maxim De Cuyper,maxim-de-cuyper,M. De Cuyper,D,29,183,4477,M,997152,EUR,977443200,D,55,55,False,68.0,54.0,16.0,8.0,0.0,29.0,34.0,28.0,42.0,7.0,,,1.0,1.0,2.0,,,77.0,100.0,7.5,24.0,0.360415,0,,,,8.0,,1.0,3.0,1.0,,1.0,,,1.0,,,,,,3.0,4.0,3.0,1.0,1.0,1.0,3.0,,,,,,,
12421082,home,Club Brugge KV,Ardon Jashari,ardon-jashari,A. Jashari,M,30,180,4830,M,1034082,EUR,1027987200,M,30,30,False,67.0,64.0,7.0,7.0,1.0,29.0,30.0,36.0,40.0,7.0,11.0,,5.0,4.0,2.0,,,90.0,82.0,7.9,6.0,0.660929,0,,,,3.0,,,2.0,,1.0,,2.0,,1.0,,,,,,1.0,,,1.0,1.0,,2.0,,,,,,,
12421082,home,Club Brugge KV,Michał Skóraś,michal-skoras,M. Skóraś,F,8,172,3088,M,942479,EUR,950572800,M,21,21,False,19.0,18.0,3.0,2.0,0.0,6.0,6.0,13.0,15.0,5.0,2.0,,,,3.0,,,90.0,32.0,6.7,5.0,0.0279629,2,,,,2.0,1.0,2.0,2.0,,,,,2.0,,,,0.6737,,1.0,1.0,2.0,1.0,,,,1.0,1.0,1.0,,,,,
12421082,home,Club Brugge KV,Hugo Vetlesen,hugo-vetlesen,H. Vetlesen,M,10,174,784,M,877236,EUR,951696000,M,10,10,False,26.0,22.0,1.0,1.0,0.0,9.0,11.0,14.0,16.0,2.0,2.0,,,,,,,62.0,41.0,6.4,11.0,0.0312003,1,,,,1.0,,,4.0,,1.0,2.0,,3.0,,,,0.0474,,,1.0,5.0,2.0,,,,1.0,,1.0,,,,,
12421082,home,Club Brugge KV,Hans Vanaken,hans-vanaken,H. Vanaken,M,20,194,2941,M,118085,EUR,714614400,M,20,20,False,56.0,45.0,8.0,7.0,0.0,25.0,29.0,20.0,27.0,6.0,2.0,,2.0,1.0,2.0,,,90.0,76.0,6.5,20.0,0.03125,2,,,,,3.0,2.0,8.0,,4.0,,,1.0,1.0,1.0,,0.2447,0.0789,,,1.0,,,,,,,1.0,True,,,,
12421082,home,Club Brugge KV,Christos Tzolis,tzolis-christos,C. Tzolis,M,8,180,9518,M,1031259,EUR,1012348800,M,8,8,False,41.0,37.0,4.0,3.0,0.0,11.0,12.0,28.0,34.0,4.0,,,1.0,,2.0,,,90.0,61.0,7.5,11.0,0.210346,3,,,,5.0,,1.0,3.0,,2.0,,1.0,1.0,,1.0,,0.4968,,1.0,2.0,1.0,,,,,1.0,1.0,1.0,,absolute_christostzolis,,,
12421082,home,Club Brugge KV,Ferran Jutglà,ferran-jutgla,F. Jutglà,F,9,175,3732,M,949962,EUR,917827200,F,9,9,False,21.0,20.0,4.0,4.0,0.0,13.0,13.0,7.0,9.0,2.0,3.0,,1.0,,1.0,,,62.0,33.0,6.9,7.0,0.0159034,2,,,,1.0,2.0,,5.0,,,,,2.0,1.0,2.0,,0.2799,0.0833,,,2.0,,,,,,,,,,,,
12421082,home,Club Brugge KV,Andreas Skov Olsen,andreas-skov-olsen,A. Skov Olsen,M,7,187,2523,M,888537,EUR,946425600,F,7,7,True,11.0,10.0,1.0,,0.0,3.0,3.0,7.0,11.0,2.0,,,,,1.0,,,28.0,19.0,6.7,5.0,0.00525218,1,,,,3.0,,,1.0,,,1.0,,,,,,0.0404,,,,2.0,1.0,,,1.0,,,1.0,,,,,
12421082,home,Club Brugge KV,Chemsdine Talbi,chemsdine-talbi,C. Talbi,M,7,175,12536,M,1142675,EUR,1115596800,F,68,68,True,16.0,14.0,,,0.0,2.0,2.0,12.0,15.0,3.0,,,,,,,,28.0,23.0,7.0,5.0,0.0791766,0,,,,1.0,,,,,,,,2.0,,,,,,,,3.0,3.0,,,,1.0,,,,,,,
12421082,home,Club Brugge KV,Jorne Spileers,jorne-spileers,J. Spileers,D,58,188,885,M,1104897,EUR,1106265600,D,58,58,True,23.0,21.0,6.0,6.0,0.0,8.0,10.0,13.0,13.0,1.0,1.0,,1.0,,,,,13.0,28.0,7.1,3.0,0.00564448,0,,Jorne,Spileers,,,,,,,2.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,
12421082,home,Club Brugge KV,Kyriani Sabbe,kyriani-sabbe,K. Sabbe,D,64,176,1049,M,1101258,EUR,1106697600,D,64,64,True,20.0,17.0,2.0,1.0,0.0,10.0,11.0,7.0,9.0,,2.0,,,,,,,13.0,25.0,6.6,5.0,0.0119885,0,,,,,,,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,
12421082,home,Club Brugge KV,Nordin Jackers,nordin-jackers,N. Jackers,G,29,185,424,M,361722,EUR,873417600,G,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421082,home,Club Brugge KV,Hugo Siquet,hugo-siquet,H. Siquet,D,41,180,607,M,983041,EUR,1026172800,D,41,41,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421082,home,Club Brugge KV,Joel Ordóñez,joel-ordonez,J. Ordóñez,D,4,188,4924,M,1187275,EUR,1082505600,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421082,home,Club Brugge KV,Lynnt Audoor,lynnt-audoor,L. Audoor,M,62,184,234,M,1067539,EUR,1066003200,M,62,62,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421082,away,Royale Union Saint-Gilloise,Anthony Moris,anthony-moris,A. Moris,G,49,184,297,M,39457,EUR,641347200,G,49,49,False,27.0,14.0,21.0,8.0,0.0,9.0,9.0,5.0,18.0,,5.0,,,,,2.0,2.0,90.0,34.0,6.5,15.0,0.00109333,0,0.0716,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,True,,1.0,1.0,
12421082,away,Royale Union Saint-Gilloise,Kevin Mac Allister,kevin-mac-allister,K. Mac Allister,D,5,175,9946,M,895327,EUR,878860800,D,5,5,False,31.0,22.0,6.0,2.0,0.0,14.0,17.0,8.0,14.0,3.0,3.0,,2.0,2.0,,,,90.0,58.0,7.4,16.0,0.284458,0,,,,,1.0,1.0,9.0,3.0,,4.0,2.0,,4.0,,,,,,,1.0,,,2.0,,1.0,,,,,,,1.0
12421082,away,Royale Union Saint-Gilloise,Christian Burgess,christian-burgess,C. Burgess,D,16,196,311,M,303634,EUR,686793600,D,16,16,False,24.0,14.0,7.0,2.0,0.0,11.0,14.0,3.0,10.0,4.0,2.0,,3.0,,,,,90.0,40.0,7.1,10.0,0.00067604,0,,,,,2.0,1.0,4.0,,,10.0,,,2.0,,,,,,,,,,2.0,,,,,,,,,1.0
