match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_shotValueNormalized,player_sofascoreId,captain,stat_interceptionWon,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_totalCross,stat_lastManTackle,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_accurateCross,stat_aerialLost,stat_keyPass,stat_challengeLost,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_totalOffside,stat_wonContest,stat_bigChanceMissed,stat_hitWoodwork,stat_bigChanceCreated,stat_errorLeadToAShot,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
14773737,home,Al-Qadsiah,Koen Casteels,koen-casteels,K. Casteels,G,1,197.0,1420,M,70987,EUR,709430400.0,G,1,1,False,20.0,16.0,6.0,2.0,0.0,16.0,17.0,3.0,14.0,1.0,4.0,7.0,90.0,35.0,8.6,4.0,0.00010923,3.3045447492809,1.0,1.3314780165671,0.0,0.7139,0,0.8848,0.03,0.0,0.28,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773737,home,Al-Qadsiah,Jehad Thakri,thakri-jehad,J. Thakri,D,4,184.0,259,M,1845169,EUR,995673600.0,D,4,4,False,36.0,33.0,2.0,1.0,0.0,25.0,25.0,11.0,1.0,,,,45.0,50.0,7.3,5.0,0.00655902,68.364276678177,12.0,36.445139473217,0.0,,1,,0.08,0.04,0.62,,8.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0858,-0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773737,home,Al-Qadsiah,Nacho Fernández,nacho-fernandez,N. Fernández,D,6,180.0,14931,M,69404,EUR,632620800.0,D,6,6,False,92.0,85.0,11.0,9.0,0.0,47.0,48.0,44.0,3.0,,,,90.0,97.0,7.5,8.0,0.238518,533.63627794106,57.0,418.48764753148,8.0,,0,,0.29,0.35,0.18,,38.0,,1.0,,1.0,,3.0,,,,,,,nachofdez90,True,1.0,23.231443019491,172.39412488672,,,,,,,,,,,,,,,,,,,,,,,
14773737,home,Al-Qadsiah,Gastón Álvarez,gaston-alvarez,G. Álvarez,D,17,184.0,492,M,980578,EUR,953856000.0,D,17,17,False,65.0,59.0,3.0,2.0,0.0,26.0,28.0,37.0,4.0,,,,90.0,84.0,8.0,7.0,0.0186511,117.25522510639,17.0,39.743138211273,1.0,,0,,0.1,0.09,0.8,,33.0,6.0,1.0,9.0,,,4.0,,2.0,2.0,,,,,,,12.900446370211,14.541605000824,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
14773737,home,Al-Qadsiah,Julian Weigl,julian-weigl,J. Weigl,M,5,186.0,1193,M,237068,EUR,810518400.0,M,5,5,False,44.0,39.0,2.0,,0.0,17.0,18.0,26.0,,,,,90.0,59.0,6.7,9.0,0.128677,50.428036823856,8.0,21.069843550337,0.0,,0,,0.21,0.04,-0.02,,22.0,3.0,4.0,4.0,,,,,,,2.0,,,,,2.0,,,6.0,,1.0,3.0,,,4.0,1.0,3.0,,,,,,,,,,,,,,
14773737,home,Al-Qadsiah,Nahitan Nández,nahitan-nandez,N. Nandez,M,8,175.0,1910,M,589620,EUR,820108800.0,M,8,8,False,45.0,32.0,1.0,,0.0,9.0,10.0,35.0,5.0,,,,90.0,70.0,8.0,23.0,0.0719597,197.69534764351,20.0,115.69056191889,6.0,,2,,-0.27,0.3,-0.01,,23.0,2.0,3.0,8.0,1.0,,1.0,,2.0,2.0,2.0,0.2648,0.5,,,1.0,25.26862419315,99.029972412641,6.0,,4.0,1.0,,,,,,1.0,1.0,1.0,1.0,0.8162,,,,,,,,,
14773737,home,Al-Qadsiah,Ali Hazazi,ali-hazazi,A. Hazazi,M,11,185.0,62,M,818699,EUR,761529600.0,M,11,11,False,21.0,19.0,1.0,,0.0,4.0,4.0,17.0,1.0,,,,45.0,28.0,6.5,2.0,0.0450518,96.402984600971,11.0,23.379710837119,0.0,,1,,0.12,0.02,-0.04,,15.0,,4.0,1.0,,,2.0,,1.0,,,0.0742,-0.09,,,1.0,,,,,,3.0,,,,,,1.0,,1.0,,,,,,,,,,,
14773737,home,Al-Qadsiah,Musab Al Juwayr,musab-fahd-aljuwayr,M. A. Juwayr,M,10,175.0,850,M,1106234,EUR,1056067200.0,M,10,10,False,67.0,55.0,5.0,1.0,0.0,18.0,19.0,48.0,4.0,,,,90.0,92.0,7.2,22.0,0.261518,274.1979873535,30.0,94.866502262529,2.0,,0,,0.4,0.18,0.15,,37.0,1.0,3.0,4.0,1.0,,,,2.0,2.0,1.0,,,,,,11.813612609134,41.081623524911,9.0,,1.0,,Musab Fahz Aljuwayr,,4.0,1.0,2.0,,,,,,1.0,1.0,,,,,,,
14773737,home,Al-Qadsiah,Christopher Baah,christopher-baah,C. Baah,M,22,172.0,2658,M,1477662,EUR,1102982400.0,M,22,22,False,33.0,28.0,,,0.0,10.0,12.0,21.0,2.0,,,,89.0,51.0,6.9,10.0,0.0992133,95.456091600692,9.0,52.942709232926,2.0,,0,,0.03,0.29,-0.01,,18.0,1.0,6.0,6.0,3.0,,1.0,,2.0,,3.0,,,,,,14.40984238393,34.092713251301,,,1.0,4.0,Christopher Baah,,,1.0,1.0,,,,,,,2.0,2.0,,,,,,
14773737,home,Al-Qadsiah,Julián Quiñones,julian-quinones,J. Quiñones,F,33,180.0,6539,M,843114,EUR,859161600.0,F,33,33,False,21.0,11.0,,,0.0,2.0,3.0,18.0,5.0,,,,90.0,39.0,6.3,18.0,0.112418,46.47564441953,7.0,19.411020231376,1.0,,4,,-0.06,0.28,-0.03,,9.0,3.0,5.0,3.0,,3.0,,,,,4.0,0.1315,-0.53,julianquinones33,,,4.4563553334954,6.9137868784046,,,,2.0,,,,,1.0,,,1.0,,,3.0,,,,,,,,
