match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_challengeLost,stat_totalOffside,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_wasFouled,stat_interceptionWon,stat_dispossessed,stat_onTargetScoringAttempt,captain,stat_blockedScoringAttempt,stat_goals,stat_outfielderBlock
10408404,home,Atlético Madrid,Jan Oblak,jan-oblak,J. Oblak,G,13,189,12131,M,oblakjan,69768,EUR,726364800,G,13,13,False,20.0,14.0,8.0,3.0,13.0,17.0,1.0,3.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,90.0,29.0,7.4,7.0,0.0,0.0,0.00011476,0,0.1318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408404,home,Atlético Madrid,Nahuel Molina,nahuel-molina,N. Molina,D,16,175,13426,M,nahuelmolina_35,831799,EUR,891820800,D,16,16,False,37.0,30.0,1.0,,13.0,14.0,20.0,30.0,,5.0,,,,,,59.0,65.0,7.3,15.0,0.0,0.0,0.318866,0,,7.0,3.0,1.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,4.0,,,,,,,,,,,,,,,,
10408404,home,Atlético Madrid,Stefan Savić,stefan-savic,S. Savić,D,15,186,1712,M,,76265,EUR,663292800,D,15,15,False,57.0,44.0,5.0,1.0,33.0,37.0,11.0,20.0,3.0,6.0,,,,,,90.0,63.0,6.7,13.0,0.0,0.0,0.00970033,0,,,,2.0,5.0,4.0,,,,1.0,,,2.0,,,,3.0,1.0,1.0,,,,,,,,,,,
10408404,home,Atlético Madrid,José María Giménez,jose-maria-gimenez,J. M. Giménez,D,2,185,5874,M,JoseMaGimenez13,325355,EUR,790560000,D,2,2,False,55.0,55.0,3.0,3.0,41.0,41.0,14.0,14.0,4.0,4.0,,,,,,90.0,66.0,7.5,,0.2915,0.0,0.00466691,1,,,,1.0,2.0,6.0,,,,4.0,3.0,,2.0,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,
10408404,home,Atlético Madrid,Mario Hermoso,mario-hermoso,M. Hermoso,D,22,184,2630,M,,353130,EUR,803433600,D,22,22,False,58.0,52.0,7.0,6.0,35.0,37.0,17.0,21.0,5.0,5.0,,,,,,90.0,75.0,7.5,6.0,0.0,0.0,0.0209775,0,,,,,4.0,4.0,,,,4.0,3.0,,3.0,1.0,,,,1.0,,,,,,2.0,,,,,,
10408404,home,Atlético Madrid,Yannick Carrasco,yannick-carrasco,Y. Carrasco,F,10,180,4728,M,yannickferreiracarrasco,182001,EUR,747100800,D,21,21,False,24.0,17.0,,,5.0,5.0,13.0,22.0,,7.0,,,,,,84.0,44.0,6.7,15.0,0.313,0.5006,0.0550774,1,,3.0,1.0,,6.0,6.0,5.0,3.0,,2.0,1.0,3.0,2.0,1.0,,,,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,
10408404,home,Atlético Madrid,Marcos Llorente,marcos-llorente,M. Llorente,D,14,184,9206,M,marcosllorente,353138,EUR,791424000,M,14,14,False,52.0,46.0,2.0,1.0,18.0,21.0,28.0,36.0,1.0,7.0,,,,,,90.0,72.0,6.9,16.0,0.1293,0.2464,0.282365,1,,5.0,,,5.0,2.0,3.0,2.0,1.0,,,,2.0,2.0,,,,1.0,,,,,,,1.0,1.0,,,,
10408404,home,Atlético Madrid,Koke,koke,Koke,M,6,177,5822,M,Koke6,84539,EUR,694828800,M,6,6,False,69.0,61.0,9.0,7.0,23.0,24.0,38.0,46.0,,3.0,,,,,,84.0,82.0,7.4,9.0,0.0,0.0,0.0374612,0,,1.0,,,2.0,7.0,,,,4.0,4.0,,2.0,,,,,,1.0,,,,3.0,,,,True,,,
10408404,home,Atlético Madrid,Thomas Lemar,thomas-lemar,T. Lemar,M,11,170,3300,M,,191182,EUR,816134400,M,11,11,False,31.0,27.0,,,6.0,6.0,21.0,28.0,,1.0,,,,,,59.0,45.0,6.3,11.0,0.0,0.0,0.0266376,0,,3.0,,1.0,7.0,4.0,5.0,2.0,,1.0,1.0,1.0,,,,,,3.0,,,,,1.0,,,,,,,
10408404,home,Atlético Madrid,Álvaro Morata,alvaro-morata,Á. Morata,F,7,189,28279,M,ÁMorata,125407,EUR,719798400,F,19,19,False,14.0,8.0,,,4.0,6.0,4.0,8.0,1.0,3.0,,,,,,68.0,19.0,6.7,8.0,0.0519,0.2696,0.00227562,1,,,,1.0,3.0,3.0,,,,,,2.0,2.0,,,,3.0,,,,,,,,,1.0,,,,
10408404,home,Atlético Madrid,Antoine Griezmann,antoine-griezmann,A. Griezmann,F,7,176,100258,M,AGriez,85859,EUR,669513600,F,8,8,False,53.0,46.0,2.0,1.0,13.0,13.0,34.0,43.0,,4.0,,,,,,90.0,69.0,7.8,9.0,0.5102,0.2542,0.200853,4,,3.0,1.0,,2.0,9.0,6.0,6.0,1.0,1.0,1.0,,,1.0,,,1.0,2.0,,1.0,2.0,,1.0,1.0,,2.0,,,,
10408404,home,Atlético Madrid,Rodrigo de Paul,rodrigo-de-paul,R. de Paul,M,7,180,54582,M,RodridePaul,249399,EUR,769737600,M,5,5,True,27.0,24.0,2.0,,12.0,13.0,12.0,16.0,,1.0,,,,,,31.0,35.0,6.8,7.0,0.0625,0.0149,0.0257493,2,,2.0,,,2.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,1.0,,,1.0,,,,,1.0,,,,
