match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_errorLeadToAShot,stat_unsuccessfulTouch,player_sofascoreId,stat_blockedScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_totalOffside,stat_goals,stat_penaltyWon,stat_penaltyFaced,stat_penaltyConceded,stat_errorLeadToAGoal
12530887,home,Beşiktaş JK,Ciro Immobile,ciro-immobile,C. Immobile,F,36,185,14969,M,45923,EUR,635472000,F,17,17,False,,38.0,31.0,1.0,1.0,0.0,8.0,10.0,23.0,28.0,1.0,,,,,,90.0,45.0,7.9,9.0,0.868339,3,,1.0,1.0,4.0,1.0,,2.0,,,,,2.0,4.0,,,,,,,1.0,,1.0,ciroimmobile17,,,0.8979,1.0,,1.0,0.761,2.0,,1.0,,,,
12530887,home,Beşiktaş JK,Mutassim Al-Musrati,mutassim-al-musrati,M. Al-Musrati,M,73,189,2806,M,868958,EUR,828748800,M,6,6,True,,27.0,22.0,2.0,2.0,0.0,8.0,10.0,14.0,17.0,2.0,,,,,,22.0,31.0,6.9,5.0,0.0186926,0,,1.0,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530887,home,Beşiktaş JK,Onur Bulut,onur-bulut,O. Bulut,D,6,179,562,M,142494,EUR,766454400,D,4,4,True,,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,1.0,,,,,,10.0,7.0,6.8,,0.0202222,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.1378,,,1.0,0.3463,,,,,,,
12530887,home,Beşiktaş JK,João Mário,joao-mario,J. Mário,M,10,179,3772,M,97001,EUR,727401600,M,18,18,True,,10.0,10.0,,,0.0,1.0,1.0,9.0,9.0,,,,,,,10.0,11.0,6.7,,0.0177572,1,,,,,,,,,,,,,,,,,,,,,,,JoaoMario,1.0,,0.0575,,,,,,,,,,,
12530887,home,Beşiktaş JK,Emir Yaşar,emir-yasar,E. Yaşar,G,96,190,854,M,1417036,EUR,1137369600,G,96,96,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Emir Yasar,,,,,,,,,,,,,,,,,,,,,,,
12530887,home,Beşiktaş JK,Tayyip Talha Sanuç,tayyip-talha-sanuc,T. T. Sanuç,D,23,188,911,M,851909,EUR,945388800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530887,home,Beşiktaş JK,Bakhtiyar Zaynutdinov,bakhtiyar-zaynutdinov,B. Zaynutdinov,M,19,183,3645,M,887382,EUR,891475200,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530887,home,Beşiktaş JK,Salih Uçan,salih-ucan,S. Uçan,M,8,182,1367,M,135695,EUR,757814400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530887,home,Beşiktaş JK,Can Keleş,can-keles,C. Keleş,F,70,180,519,M,918408,EUR,999388800,F,77,77,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530887,home,Beşiktaş JK,Mustafa Hekimoğlu,mustafa-hekimoglu,M. Hekimoğlu,F,91,186,3037,M,1524303,EUR,1177200000,F,91,91,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Mustafa Hekimoglu,,,,,,,,,,,,,,,,,,,,,,,
12530887,home,Beşiktaş JK,Yakup Arda Kılıç,yakup-arda-kilic,Y. A. Kılıç,F,27,179,769,M,1639816,EUR,1104796800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530887,away,Konyaspor,Jakub Słowik,jakub-slowik,J. Słowik,G,24,190,232,M,95437,EUR,683596800,G,27,27,False,,44.0,34.0,18.0,10.0,0.0,32.0,36.0,2.0,8.0,6.0,1.0,5.0,5.0,2.0,2.0,90.0,57.0,7.9,10.0,0.00069289,0,0.7199,,,,,,3.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,
12530887,away,Konyaspor,Nikola Boranijašević,nikola-boranijasevic,N. Boranijašević,D,28,180,43,M,150667,EUR,706233600,D,24,24,False,,33.0,26.0,3.0,2.0,0.0,15.0,19.0,12.0,17.0,5.0,,,,,,90.0,56.0,6.5,10.0,0.0557533,1,,,,2.0,7.0,1.0,2.0,,1.0,1.0,3.0,1.0,1.0,,,3.0,1.0,3.0,3.0,1.0,1.0,1.0,,,,0.0902,,,,,1.0,,,,,1.0,
12530887,away,Konyaspor,Adil Demirbağ,adil-demirbag,A. Demirbağ,D,4,182,168,M,787949,EUR,881712000,D,4,4,False,,38.0,30.0,8.0,2.0,0.0,25.0,27.0,5.0,11.0,3.0,,,,,,90.0,50.0,6.7,8.0,0.00358565,0,,2.0,1.0,3.0,4.0,,4.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,
12530887,away,Konyaspor,Uğurcan Yazğılı,ugurcan-yazgili,U. Yazğılı,D,5,184,99,M,904303,EUR,923616000,D,5,5,False,,51.0,43.0,7.0,4.0,0.0,35.0,39.0,8.0,12.0,5.0,,,,,,90.0,69.0,6.9,9.0,0.00363814,0,,1.0,2.0,1.0,6.0,,6.0,4.0,4.0,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12530887,away,Konyaspor,Guilherme Haubert Sityá,guilherme-haubert-sitya,G. H. Sityá,D,12,179,254,M,224112,EUR,638928000,D,12,12,False,True,43.0,29.0,4.0,2.0,0.0,19.0,23.0,11.0,25.0,3.0,,,,,,90.0,63.0,6.9,20.0,0.170562,0,,1.0,3.0,3.0,6.0,1.0,3.0,,2.0,1.0,,1.0,3.0,,,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12530887,away,Konyaspor,Emmanuel Boateng,emmanuel-boateng,E. Boateng,M,,175,174,M,943485,EUR,866505600,M,26,26,False,,18.0,15.0,1.0,,0.0,9.0,11.0,6.0,7.0,3.0,,,,,,74.0,22.0,6.5,3.0,0.0100735,0,,,,1.0,3.0,1.0,,,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12530887,away,Konyaspor,Riechedly Bazoer,riechedly-bazoer,R. Bazoer,D,20,184,356,M,227196,EUR,845078400,M,20,20,False,,53.0,45.0,8.0,3.0,0.0,32.0,34.0,13.0,20.0,6.0,,,,,,86.0,60.0,6.6,10.0,0.0127264,1,,,1.0,3.0,3.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,1.0,,,1.0,0.0279,,,,,1.0,,,,,,
12530887,away,Konyaspor,Pedrinho,pedrinho,Pedrinho,M,8,173,205,M,1015939,EUR,850953600,M,8,8,False,,23.0,15.0,3.0,,0.0,5.0,6.0,11.0,20.0,3.0,,,,,,66.0,36.0,6.7,13.0,0.118367,1,,,1.0,2.0,3.0,1.0,,1.0,2.0,1.0,,1.0,2.0,,,3.0,1.0,,,,,2.0,,,,0.0079,,,,,1.0,1.0,,,,,
12530887,away,Konyaspor,Danijel Aleksić,danijel-aleksic,D. Aleksić,M,9,182,137,M,45377,EUR,672969600,M,9,9,False,,36.0,24.0,2.0,1.0,0.0,13.0,16.0,12.0,22.0,9.0,,,,,,86.0,53.0,7.0,15.0,0.615314,3,,,1.0,3.0,5.0,1.0,,1.0,2.0,2.0,,2.0,2.0,,,2.0,1.0,2.0,2.0,,,1.0,,,,0.2461,1.0,1.0,1.0,0.2053,2.0,,,,,,1.0
12530887,away,Konyaspor,Yusuf Erdoğan,yusuf-erdogan,Y. Erdoğan,M,10,172,204,M,256663,EUR,713145600,M,10,10,False,,10.0,7.0,1.0,,0.0,1.0,2.0,6.0,13.0,2.0,,,,,,66.0,24.0,6.6,11.0,0.0170825,4,,2.0,1.0,6.0,3.0,1.0,,,,,1.0,,1.0,,,5.0,,2.0,1.0,,,,,1.0,,0.6125,2.0,,1.0,0.1244,2.0,1.0,,,,,
12530887,away,Konyaspor,Blaž Kramer,blaz-kramer,B. Kramer,F,99,191,607,M,804405,EUR,833587200,F,99,99,False,,21.0,14.0,,,0.0,2.0,5.0,12.0,16.0,1.0,,,,,,90.0,38.0,6.6,12.0,0.413257,3,,3.0,6.0,8.0,10.0,,1.0,,2.0,1.0,2.0,2.0,1.0,,,,,2.0,,,,2.0,,1.0,1.0,0.3597,1.0,1.0,,,2.0,1.0,,,,,
12530887,away,Konyaspor,Louka Prip,prip-louka,L. Prip,M,,182,142,M,976127,EUR,867542400,F,11,11,True,,7.0,6.0,1.0,1.0,0.0,3.0,4.0,3.0,3.0,1.0,,,,,,24.0,12.0,6.7,2.0,0.00263402,0,,,,,2.0,,1.0,1.0,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
12530887,away,Konyaspor,Hamidou Keyta,hamidou-keyta,H. Keyta,F,7,186,642,M,829610,EUR,787622400,F,28,28,True,,8.0,7.0,,,0.0,4.0,5.0,3.0,4.0,1.0,,,,,,24.0,16.0,6.6,6.0,0.0263187,1,,,,2.0,2.0,,,,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,2.0,,,,0.0155,,,,,1.0,,,,,,
12530887,away,Konyaspor,Melih İbrahimoğlu,melih-ibrahimoglu,M. Ibrahimoglu,M,77,175,134,M,998462,EUR,963792000,M,77,77,True,,16.0,13.0,1.0,1.0,0.0,6.0,8.0,7.0,8.0,2.0,,,,,,16.0,19.0,7.0,3.0,0.00463319,0,,,,,3.0,,,,1.0,1.0,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,
12530887,away,Konyaspor,Marko Jevtović,marko-jevtovic,M. Jevtović,M,16,194,134,M,310068,EUR,743472000,M,16,16,True,,4.0,4.0,,,0.0,3.0,3.0,1.0,1.0,,,,,,,10.0,9.0,6.9,,0.00015524,0,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12530887,away,Konyaspor,Melih Bostan,melih-bostan,M. Bostan,F,91,173,184,M,1133195,EUR,1081382400,F,91,91,True,,1.0,,,,0.0,,,,1.0,,,,,,,10.0,1.0,6.5,1.0,,0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12530887,away,Konyaspor,Deniz Ertaş,deniz-ertas,D. Ertaş,G,1,194,250,M,1195772,EUR,1111276800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Deniz Ertas,,,,,,,,,,,,,,,,,,,,,,,
12530887,away,Konyaspor,Yasir Subaşı,yasir-subasi,Y. Subaşı,D,3,180,51,M,796555,EUR,820454400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530887,away,Konyaspor,Alassane Ndao,ndao-alassane,A. Ndao,M,,176,333,M,1016033,EUR,851040000,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530887,away,Konyaspor,Oğulcan Ülgün,ogulcan-ulgun,O. Ülgün,M,35,178,135,M,1063942,EUR,894844800,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Ogulcan Ülgün,,,,,,,,,,,,,,,,,,,,,,,
12530887,away,Konyaspor,Ufuk Akyol,ufuk-akyol,U. Akyol,M,19,180,30,M,859546,EUR,872640000,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
