match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_aerialWon,stat_challengeLost,captain,stat_accurateCross,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_keyPass,player_sofascoreId,stat_dispossessed,stat_wonContest,stat_bigChanceCreated,player_firstName,player_lastName,stat_bigChanceMissed,stat_totalOffside,stat_goalAssist,stat_errorLeadToAGoal,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_blockedScoringAttempt
10388428,home,Hertha BSC,Oliver Christensen,oliver-christensen,O. Christensen,G,53,190,517,M,860306,EUR,922060800,G,1,1,False,33.0,21.0,16.0,5.0,17.0,20.0,4.0,13.0,1.0,7.0,1.0,1.0,90.0,40.0,6.5,12.0,0.0,0.0,0.00147771,0,-0.6598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388428,home,Hertha BSC,Jonjoe Kenny,jonjoe-kenny,J. Kenny,D,3,176,414,M,361310,EUR,858384000,D,16,16,False,54.0,43.0,12.0,8.0,21.0,26.0,22.0,32.0,,6.0,,,90.0,87.0,7.6,16.0,0.0,0.0,0.135877,0,,4.0,1.0,6.0,1.0,2.0,4.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10388428,home,Hertha BSC,Agustín Rogel,agustin-rogel,A. Rogel,D,3,190,476,M,875293,EUR,877046400,D,3,3,False,57.0,44.0,11.0,4.0,32.0,36.0,12.0,21.0,5.0,6.0,,,90.0,72.0,7.1,15.0,0.0,0.0,0.00792799,0,,,3.0,7.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,
10388428,home,Hertha BSC,Marc-Oliver Kempf,marc-oliver-kempf,M. O. Kempf,D,2,186,882,M,226974,EUR,791251200,D,20,20,False,48.0,33.0,4.0,,29.0,35.0,4.0,13.0,5.0,8.0,,,90.0,61.0,6.9,15.0,0.0,0.0,0.00433333,0,,,6.0,10.0,,1.0,1.0,1.0,,1.0,1.0,3.0,8.0,2.0,,,,,,,,,,,,,,,,,,,,
10388428,home,Hertha BSC,Marvin Plattenhardt,marvin-plattenhardt,M. Plattenhardt,D,,181,84,,108584,EUR,696384000,D,21,21,False,33.0,24.0,10.0,3.0,11.0,18.0,14.0,23.0,,5.0,,,90.0,64.0,6.6,19.0,0.0,0.0,0.0675749,0,,8.0,4.0,4.0,,,2.0,1.0,,2.0,2.0,1.0,,,True,1.0,1.0,,,,,,,,,,,,,,,,,
10388428,home,Hertha BSC,Lucas Tousart,tousart-lucas,L. Tousart,M,24,185,445,M,787889,EUR,862272000,M,29,29,False,29.0,22.0,2.0,,10.0,12.0,13.0,18.0,2.0,5.0,,,90.0,46.0,7.6,7.0,0.0384,0.2216,0.0679694,2,,1.0,4.0,6.0,,1.0,2.0,2.0,,2.0,,3.0,2.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
10388428,home,Hertha BSC,Suat Serdar,suat-serdar,S. Serdar,M,8,183,677,M,800408,EUR,860716800,M,8,8,False,26.0,16.0,2.0,,8.0,10.0,10.0,18.0,1.0,4.0,,,73.0,37.0,7.0,10.0,0.0,0.0,0.0760025,0,,2.0,3.0,4.0,1.0,2.0,,,,1.0,2.0,1.0,3.0,,,2.0,,,,,1.0,,,,,,,,,,,,,
10388428,home,Hertha BSC,Dodi Lukebakio,dodi-lukebakio,D. Lukebakio,M,11,187,4899,M,823631,EUR,875059200,M,14,14,False,33.0,24.0,2.0,2.0,8.0,12.0,16.0,23.0,2.0,3.0,,,89.0,56.0,6.7,19.0,0.0,0.0,0.821552,0,,2.0,8.0,8.0,,1.0,1.0,,2.0,1.0,1.0,,1.0,1.0,,,8.0,,,,2.0,DLukebakio,3.0,5.0,1.0,,,,,,,,,
10388428,home,Hertha BSC,Chidera Ejuke,chidera-ejuke,C. Ejuke,M,21,176,3126,M,875890,EUR,883699200,M,40,40,False,15.0,12.0,,,5.0,6.0,7.0,9.0,,3.0,,,45.0,23.0,6.4,8.0,0.0,0.0,0.0175389,0,,,3.0,2.0,,1.0,1.0,1.0,1.0,,,,,,,,2.0,,,,,,2.0,1.0,,,,,,,,,,
10388428,home,Hertha BSC,Wilfried Kanga,wilfried-kanga,W. Kanga,F,7,189,938,M,838640,EUR,888019200,F,18,18,False,17.0,10.0,,,2.0,2.0,8.0,15.0,1.0,3.0,,,89.0,31.0,6.9,12.0,0.5166,1.0625,0.00472648,5,,,10.0,5.0,,,,,3.0,,3.0,6.0,3.0,,,,3.0,2.0,3.0,1.0,,,1.0,2.0,,,,1.0,1.0,,,,,
10388428,home,Hertha BSC,Stevan Jovetić,stevan-jovetic,S. Jovetić,F,8,183,1799,M,37126,EUR,625968000,F,19,19,False,43.0,28.0,5.0,4.0,7.0,9.0,21.0,34.0,2.0,6.0,,,89.0,59.0,7.3,24.0,0.0703,0.0,0.0972869,1,,,7.0,4.0,,,,,4.0,1.0,1.0,1.0,3.0,,,,,1.0,,,2.0,,5.0,,1.0,,,,,1.0,,,,
10388428,home,Hertha BSC,Marco Richter,marco-richter,M. Richter,M,23,176,248,M,796027,EUR,880329600,F,23,23,True,16.0,8.0,3.0,1.0,2.0,5.0,6.0,11.0,1.0,6.0,,,45.0,29.0,6.7,12.0,0.1279,0.0,0.00959052,2,,,5.0,4.0,,,,,,2.0,,1.0,,,,,3.0,2.0,,,,,3.0,2.0,,,,,,,,,,
10388428,home,Hertha BSC,Ivan Šunjić,ivan-sunjic,I. Šunjić,M,26,185,1157,M,283833,EUR,844819200,M,34,34,True,5.0,4.0,,,2.0,2.0,2.0,3.0,,1.0,,,17.0,5.0,6.3,1.0,0.0,0.0,0.00038843,0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10388428,home,Hertha BSC,Márton Dárdai,marton-dardai,M. Dárdai,D,31,186,1095,M,980618,EUR,1013472000,D,31,31,True,,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10388428,home,Hertha BSC,Jean-Paul Boëtius,jean-paul-boetius,J. Boëtius,M,,178,281,M,138830,EUR,764294400,M,10,10,True,,,,,,,,,,,,,1.0,2.0,,,0.0,0.0,0.0,0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10388428,home,Hertha BSC,Davie Selke,davie-selke,D. Selke,F,9,195,1255,M,187437,EUR,790560000,F,7,7,True,,,,,,,,,,,,,1.0,1.0,,1.0,0.0,0.0,0.0,0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10388428,home,Hertha BSC,Tjark Ernst,tjark-ernst,T. Ernst,G,1,193,378,M,1019319,EUR,1047686400,G,12,12,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388428,home,Hertha BSC,Maximilian Mittelstädt,maximilian-mittelstadt,M. Mittelstädt,D,7,178,2368,M,788949,EUR,858643200,D,17,17,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388428,home,Hertha BSC,Peter Pekarík,peter-pekarik,P. Pekarík,D,22,176,250,M,36949,EUR,531014400,D,2,2,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Peter,Pekarík,,,,,,,
