match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_crossNotClaimed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalTackle,stat_keyPass,stat_aerialLost,stat_totalContest,stat_shotOffTarget,stat_expectedGoals,captain,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_wonTackle,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_goals,player_sofascoreId,stat_bigChanceMissed,stat_hitWoodwork
12765103,home,FK Borac Banja Luka,Damjan Siskovski,Damjan,Siskovski,damjan-siskovski,D. Siskovski,G,1,193,81,M,134228,EUR,795484800,G,1,1,False,24.0,16.0,14.0,6.0,0.0,11.0,12.0,5.0,12.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,90.0,33.0,6.9,9.0,0.00046284,0,-0.0174,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765103,home,FK Borac Banja Luka,Marko Vukčević,,,marko-vukcevic,M. Vukčević,D,15,183,90,M,137822,EUR,739411200,D,93,93,False,18.0,13.0,,,0.0,9.0,10.0,5.0,12.0,,1.0,2.0,1.0,,,,,,68.0,42.0,6.5,11.0,0.0254969,0,,4.0,1.0,5.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
12765103,home,FK Borac Banja Luka,Bart Meijers,,,bart-meijers,B. Meijers,D,22,185,498,M,809290,EUR,852854400,D,2,2,False,31.0,26.0,5.0,2.0,0.0,17.0,18.0,9.0,13.0,,1.0,2.0,2.0,,,,,,90.0,39.0,7.1,5.0,0.159364,0,,,,1.0,,,3.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12765103,home,FK Borac Banja Luka,Jurich Carolina,Jurich,Carolina,jurich-carolina,J. Carolina,D,24,178,64,M,804905,EUR,900460800,D,24,24,False,22.0,18.0,6.0,2.0,0.0,13.0,15.0,5.0,7.0,,3.0,3.0,3.0,,,,,,90.0,34.0,6.6,5.0,0.00069474,1,,,,3.0,,,1.0,,,2.0,,1.0,,2.0,1.0,1.0,0.0196,,,,,,,,,,,,
12765103,home,FK Borac Banja Luka,Sebastian Herrera,,,sebastian-herrera,S. Herrera,D,16,178,122,M,808381,EUR,790819200,D,16,16,False,22.0,17.0,3.0,2.0,1.0,9.0,11.0,9.0,16.0,2.0,5.0,3.0,5.0,,,,,,90.0,56.0,7.6,16.0,0.0879219,1,,5.0,1.0,2.0,,,1.0,2.0,2.0,,1.0,1.0,1.0,,3.0,,0.034,True,2.0,1.0,1.0,1.0,0.3943,,,,,,
12765103,home,FK Borac Banja Luka,Dino Skorup,,,dino-skorup,D. Skorup,M,8,187,101,M,897602,EUR,938995200,M,88,88,False,14.0,11.0,2.0,,0.0,8.0,9.0,3.0,7.0,,2.0,2.0,5.0,,,,,,67.0,26.0,6.7,7.0,0.00207218,2,,2.0,,3.0,1.0,,,,2.0,,1.0,2.0,,1.0,,1.0,0.0273,,,,1.0,1.0,0.009,,,,,,
12765103,home,FK Borac Banja Luka,Enver Kulašin,Enver Kulasin,,enver-kulasin,E. Kulašin,M,27,168,373,M,1124590,EUR,1063238400,M,27,27,False,14.0,10.0,,,0.0,5.0,8.0,5.0,6.0,,7.0,1.0,4.0,,,,,,90.0,31.0,6.7,9.0,0.00220521,1,,,,5.0,,3.0,,,1.0,2.0,1.0,3.0,,,3.0,1.0,0.0574,,2.0,,,2.0,,,,,,,
12765103,home,FK Borac Banja Luka,Sandi Ogrinec,Sandi,Ogrinec,sandi-ogrinec,S. Ogrinec,M,98,183,111,M,827370,EUR,897004800,M,98,98,False,28.0,22.0,1.0,1.0,0.0,11.0,12.0,11.0,17.0,2.0,12.0,3.0,2.0,,,,,,90.0,52.0,7.3,9.0,0.0083194,1,,1.0,,7.0,,1.0,,2.0,1.0,1.0,1.0,8.0,,6.0,1.0,,0.0328,,1.0,,,5.0,,1.0,,,,,
12765103,home,FK Borac Banja Luka,Nikola Srećković,,,nikola-sreckovic,N. Srećković,M,20,180,42,M,810663,EUR,830476800,M,7,7,False,16.0,12.0,3.0,1.0,0.0,3.0,5.0,9.0,13.0,1.0,4.0,1.0,3.0,,,,,,77.0,33.0,6.7,12.0,0.0123489,2,,2.0,,8.0,1.0,2.0,1.0,,2.0,1.0,,2.0,1.0,3.0,2.0,1.0,0.0534,,,,1.0,1.0,0.0257,,1.0,,,,
12765103,home,FK Borac Banja Luka,Đorđe Despotović,,,djordje-despotovic,Đ. Despotović,F,,190,240,M,137700,EUR,699667200,F,99,99,False,27.0,18.0,,,0.0,6.0,6.0,12.0,22.0,5.0,5.0,,,,,,,,89.0,37.0,7.7,14.0,0.0281946,3,,1.0,,5.0,,,1.0,,3.0,,1.0,,2.0,4.0,,2.0,0.1801,,,,1.0,,0.137,,1.0,1.0,,,
