match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_outfielderBlock,stat_totalTackle,stat_keyPass,stat_totalContest,stat_wonContest,stat_wonTackle,stat_wasFouled,captain,stat_shotOffTarget,stat_goals,stat_totalOffside,stat_blockedScoringAttempt,player_sofascoreId,stat_goodHighClaim,stat_bigChanceCreated,stat_bigChanceMissed
10388480,home,1. FSV Mainz 05,Finn Dahmen,finn-dahmen,F. Dahmen,G,1,188,564,M,822564,EUR,890956800,G,1,1,False,25.0,20.0,13.0,8.0,12.0,12.0,8.0,13.0,9.0,2.0,4.0,90.0,33.0,6.7,5.0,0.0,0.0,0.00389902,0,0.0562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388480,home,1. FSV Mainz 05,Andreas Hanche-Olsen,andreas-hanche-olsen,A. Hanche-Olsen,D,25,185,370,M,794294,EUR,853459200,D,25,25,False,40.0,23.0,12.0,3.0,15.0,20.0,8.0,20.0,6.0,,,90.0,51.0,6.1,19.0,0.0535,0.3188,0.0268501,1,,,,3.0,1.0,6.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10388480,home,1. FSV Mainz 05,Edimilson Fernandes,edimilson-fernandes,E. Fernandes,M,6,190,345,M,330099,EUR,829526400,D,20,20,False,30.0,23.0,4.0,1.0,19.0,22.0,5.0,11.0,4.0,,,90.0,41.0,6.9,9.0,0.0,0.0,0.199787,0,,,,2.0,1.0,3.0,2.0,,,,2.0,3.0,,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
10388480,home,1. FSV Mainz 05,Anthony Caci,anthony-caci,A. Caci,M,19,184,357,M,846471,EUR,867715200,D,19,19,False,54.0,46.0,6.0,5.0,29.0,32.0,17.0,22.0,6.0,,,80.0,69.0,7.6,8.0,0.0,0.0,0.0177712,0,,,,,1.0,,6.0,,,,2.0,5.0,,,,,,,,3.0,,1.0,1.0,1.0,1.0,,,,,,,,,
10388480,home,1. FSV Mainz 05,Silvan Widmer,silvan-widmer,S. Widmer,M,30,182,532,M,157377,EUR,731289600,M,30,30,False,30.0,20.0,3.0,2.0,15.0,18.0,6.0,13.0,9.0,,,90.0,51.0,6.8,14.0,0.0,0.0,0.0301086,0,,,,,,4.0,3.0,2.0,1.0,,1.0,4.0,,1.0,1.0,,1.0,1.0,,2.0,1.0,,,2.0,1.0,True,,,,,,,,
10388480,home,1. FSV Mainz 05,Aymen Barkok,aymen-barkok,A. Barkok,M,6,188,1379,M,856594,EUR,895708800,M,4,4,False,32.0,21.0,4.0,2.0,11.0,14.0,11.0,21.0,8.0,,,89.0,50.0,6.9,19.0,0.0407,0.0,0.12609,1,,,,,3.0,6.0,9.0,2.0,2.0,,,1.0,,2.0,2.0,,3.0,1.0,,3.0,1.0,5.0,3.0,2.0,,,1.0,,,,,,,
10388480,home,1. FSV Mainz 05,Leandro Barreiro,leandro-barreiro,L. Barreiro,M,18,170,2537,M,906800,EUR,946857600,M,8,8,False,30.0,24.0,2.0,2.0,13.0,18.0,11.0,12.0,8.0,,,90.0,53.0,7.8,8.0,0.0883,0.6375,0.0173184,2,,,,3.0,1.0,5.0,8.0,,,1.0,3.0,7.0,,2.0,2.0,,,,,6.0,,,,3.0,1.0,,1.0,,,,,,,
10388480,home,1. FSV Mainz 05,Jae-sung Lee,jae-sung-lee,J. Lee,F,7,180,2646,M,537552,EUR,713404800,M,7,7,False,31.0,20.0,,,15.0,20.0,5.0,11.0,8.0,,,63.0,45.0,7.3,12.0,0.1218,0.1838,0.00546997,1,,,,,1.0,3.0,4.0,1.0,,1.0,2.0,2.0,,1.0,2.0,,,,,2.0,,,,1.0,1.0,,,1.0,,,,,,
10388480,home,1. FSV Mainz 05,Aarón Martín,aaron-martin,A. Martín,D,3,180,1160,M,797286,EUR,861667200,M,3,3,False,44.0,35.0,3.0,1.0,15.0,19.0,20.0,26.0,9.0,,,90.0,65.0,6.5,13.0,0.0495,0.0,0.0090978,1,,,,,,4.0,2.0,1.0,1.0,,1.0,1.0,,,2.0,,1.0,,,2.0,,,,1.0,,,1.0,,,,,,,
10388480,home,1. FSV Mainz 05,Karim Onisiwo,karim-onisiwo,K. Onisiwo,F,9,188,465,M,165413,EUR,700790400,F,9,9,False,18.0,8.0,1.0,,3.0,4.0,5.0,15.0,3.0,,,80.0,30.0,6.5,17.0,0.1249,0.0,0.00340429,1,,,,1.0,,5.0,2.0,,2.0,,,,,3.0,1.0,,1.0,,,2.0,,1.0,,2.0,,,1.0,,1.0,,,,,
10388480,home,1. FSV Mainz 05,Marcus Ingvartsen,marcus-ingvartsen,M. Ingvartsen,F,7,182,364,M,280721,EUR,820713600,F,11,11,False,12.0,5.0,,,1.0,3.0,4.0,10.0,2.0,,,63.0,21.0,6.6,10.0,0.3906,0.0,0.00146385,2,,,,3.0,,7.0,1.0,1.0,1.0,,1.0,,,,2.0,,1.0,,,1.0,,,,,,,2.0,,1.0,,,,,
10388480,home,1. FSV Mainz 05,Anton Stach,anton-stach,A. Stach,M,18,192,1470,M,889861,EUR,911088000,M,6,6,True,20.0,14.0,,,7.0,10.0,7.0,10.0,4.0,,,27.0,25.0,7.0,8.0,0.0945,0.0,0.100017,1,,,,,,,2.0,,,,,,,2.0,,,,,,2.0,2.0,,,1.0,,,1.0,,,,,,,
