match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_height,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_totalCross,stat_aerialLost,stat_challengeLost,stat_shotOffTarget,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_accurateCross,stat_outfielderBlock,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_keyPass,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim,stat_goals
13080863,home,Wealdstone,Jacob Adams,Jacob,Adams,jacob-adams,J. Adams,G,13,13,M,1111203,EUR,976147200.0,G,13,13,False,32.0,9.0,29.0,6.0,0.0,4.0,7.0,5.0,25.0,1.0,12.0,2.0,2.0,1.0,90.0,38.0,6.1,23.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13080863,home,Wealdstone,Enzio Boldewijn,,,enzio-boldewijn,E. Boldewijn,M,7,27,M,152419,EUR,721958400.0,D,7,7,False,11.0,7.0,3.0,1.0,0.0,5.0,8.0,2.0,3.0,,5.0,,,,63.0,20.0,6.6,6.0,0,185.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
13080863,home,Wealdstone,Jack Cook,,,jack-cook,J. Cook,D,2,10,M,960365,EUR,748137600.0,D,2,2,False,52.0,31.0,13.0,5.0,0.0,18.0,28.0,13.0,27.0,6.0,3.0,,,,90.0,84.0,6.5,32.0,1,,5.0,9.0,9.0,,1.0,3.0,1.0,2.0,3.0,4.0,3.0,1.0,2.0,2.0,,,,,,,,,,,,,
13080863,home,Wealdstone,Adrian Mariappa,Adrian,Mariappa,adrian-mariappa,A. Mariappa,D,25,90,M,10597,EUR,511574400.0,D,19,19,False,30.0,24.0,4.0,2.0,0.0,21.0,27.0,3.0,3.0,6.0,6.0,,,,90.0,37.0,6.3,6.0,0,180.0,2.0,5.0,3.0,,,,1.0,1.0,,4.0,,,,,True,,,,,,,,,,,,
13080863,home,Wealdstone,Jaydn Mundle-Smith,,,jaydn-mundle-smith,J. Mundle-Smith,D,,6,M,970424,EUR,945388800.0,D,23,23,False,35.0,25.0,8.0,1.0,0.0,9.0,11.0,17.0,27.0,,1.0,,,,90.0,52.0,6.3,17.0,0,183.0,,3.0,1.0,1.0,,1.0,,,3.0,2.0,,,,,,1.0,1.0,,,,,,,,,,
13080863,home,Wealdstone,Anthony Georgiou,,,anthony-georgiou,A. Georgiou,M,3,53,M,889205,EUR,856742400.0,D,3,3,False,24.0,14.0,2.0,,0.0,3.0,8.0,11.0,23.0,,5.0,,,,90.0,47.0,6.5,22.0,2,179.0,,4.0,3.0,1.0,,1.0,1.0,2.0,7.0,1.0,,,,2.0,,,,1.0,1.0,1.0,1.0,,,,,,
13080863,home,Wealdstone,Kallum Cesay,,,kallum-cesay,K. Cesay,M,21,99,M,1109718,EUR,1031097600.0,M,21,21,False,24.0,9.0,5.0,,0.0,5.0,12.0,4.0,14.0,,8.0,,,,90.0,41.0,6.8,17.0,1,187.0,1.0,1.0,6.0,2.0,2.0,3.0,,1.0,2.0,,,,2.0,,,,,,2.0,,1.0,,,,,,
13080863,home,Wealdstone,Jack Wells-Morrison,Jack,Wells-Morrison,jack-wells-morrison,J. Wells-Morrison,M,,35,M,1110301,EUR,1077062400.0,M,25,25,False,22.0,12.0,7.0,,0.0,5.0,9.0,8.0,14.0,1.0,2.0,,,,71.0,32.0,6.6,11.0,2,180.0,,2.0,3.0,,1.0,3.0,,,1.0,2.0,,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,,,,,
13080863,home,Wealdstone,Sam Ashford,Sam Ashford,,sam-ashford,S. Ashford,F,20,19,M,1047973,EUR,819504000.0,M,20,20,False,13.0,6.0,1.0,,0.0,1.0,4.0,5.0,10.0,1.0,,,,,90.0,19.0,6.8,8.0,1,185.0,1.0,8.0,2.0,,,,1.0,1.0,1.0,6.0,1.0,,,,,,,,,1.0,,2.0,1.0,4.0,,,
13080863,home,Wealdstone,Alex Reid,,,alex-reid,A. Reid,F,19,50,M,830052,EUR,810345600.0,F,22,22,False,15.0,11.0,,,0.0,6.0,6.0,5.0,9.0,,2.0,,,,90.0,28.0,6.9,5.0,4,192.0,2.0,7.0,4.0,,,,2.0,1.0,,6.0,,2.0,,1.0,,,,,,2.0,,,,,1.0,,
