match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,player_lastName,stat_bigChanceMissed,stat_outfielderBlock,stat_errorLeadToAGoal,stat_wonContest,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,player_sofascoreId,stat_totalOffside,captain,stat_hitWoodwork,stat_punches,stat_goals,stat_goalAssist
10390103,home,Montpellier,Valère Germain,valere-germain,V. Germain,F,,180,599,M,140992,EUR,640310400,F,9,9,False,15.0,10.0,,,3.0,4.0,8.0,12.0,,1.0,,,,65.0,24.0,6.9,8.0,0.2206,0.0,0.117099,3,,,1.0,5.0,5.0,6.0,6.0,,,,,3.0,1.0,,1.0,2.0,,,,,,,,,1.0,,1.0,,,,1.0,,,
10390103,home,Montpellier,Joris Chotard,joris-chotard,J. Chotard,M,13,179,541,M,976396,EUR,1001289600,M,13,13,True,13.0,8.0,3.0,1.0,4.0,5.0,4.0,8.0,,4.0,,,,26.0,20.0,6.7,6.0,0.0,0.0,0.00131599,0,,,,1.0,1.0,2.0,5.0,,,4.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
10390103,home,Montpellier,Arnaud Nordin,nordin-arnaud,A. Nordin,M,70,170,384,M,848458,EUR,900633600,F,7,7,True,6.0,3.0,,,2.0,2.0,1.0,4.0,,,,,,25.0,12.0,6.4,5.0,0.0,0.0,0.000256004,0,,,,7.0,1.0,7.0,4.0,,,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
10390103,home,Montpellier,Nicolas Cozza,nicolas-cozza,N. Cozza,D,3,178,184,M,886286,EUR,915753600,D,31,31,True,1.0,1.0,,,1.0,1.0,,,,,,,,12.0,3.0,6.0,,0.0,0.0,4.332e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390103,home,Montpellier,Khalil Fayad,khalil-fayad,K. Fayad,M,10,172,588,M,1387157,EUR,1086739200,M,22,22,True,2.0,2.0,,,2.0,2.0,,,1.0,1.0,,,,12.0,5.0,6.3,,0.0,0.0,0.000382239,0,,Khalil Fayad,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10390103,home,Montpellier,Falaye Sacko,falaye-sacko,F. Sacko,D,77,179,2233,M,796372,EUR,799286400,D,77,77,True,1.0,1.0,,,,,1.0,1.0,,,,,,4.0,1.0,,,0.0,0.0,0.00023881,0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10390103,home,Montpellier,Bingourou Kamara,bingourou-kamara,B. Kamara,G,21,193,273,M,583312,EUR,845856000,G,90,90,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390103,home,Montpellier,Thibault Tamas,tamas-thibault,T. Tamas,D,,175,4,M,989534,EUR,981072000,D,26,26,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390103,home,Montpellier,Stephy Mavididi,stephy-mavididi,S. Mavididi,M,10,182,1545,M,605338,EUR,896572800,F,10,10,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390103,home,Montpellier,Béni Makouana,beni-makouana,B. Makouana,M,24,177,225,M,958865,EUR,1033171200,F,28,28,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390103,away,Nantes,Alban Lafont,alban-lafont,A. Lafont,G,40,195,2914,M,826201,EUR,917049600,G,1,1,False,27.0,19.0,13.0,6.0,16.0,19.0,3.0,8.0,2.0,11.0,1.0,4.0,5.0,90.0,41.0,8.3,8.0,0.0,0.0,0.000643713,0,0.7807,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,2.0,,
10390103,away,Nantes,Fabien Centonze,fabien-centonze,F. Centonze,D,18,182,177,M,802034,EUR,821750400,D,28,28,False,45.0,37.0,1.0,1.0,18.0,23.0,19.0,26.0,3.0,8.0,,,,90.0,80.0,7.5,19.0,0.0,0.0,0.0199326,0,,,4.0,1.0,5.0,4.0,11.0,1.0,3.0,4.0,2.0,1.0,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,
10390103,away,Nantes,Jean-Charles Castelletto,jean-charles-castelletto,J.-C. Castelletto,D,21,186,1499,M,191204,EUR,791078400,D,21,21,False,55.0,49.0,8.0,5.0,32.0,35.0,17.0,20.0,5.0,2.0,,,,90.0,68.0,7.1,9.0,0.0,0.0,0.00638608,0,,,,1.0,2.0,7.0,2.0,1.0,,,,2.0,,4.0,1.0,,,1.0,,,,,,,,,,,,,,,,
10390103,away,Nantes,Andrei Girotto,andrei-girotto,A. Girotto,D,3,186,273,M,794836,EUR,698284800,D,3,3,False,53.0,44.0,9.0,5.0,33.0,36.0,11.0,17.0,3.0,2.0,,,,90.0,69.0,8.3,9.0,0.0978,0.3763,0.00474715,3,,,,4.0,6.0,5.0,9.0,,1.0,1.0,,,1.0,,1.0,1.0,2.0,3.0,,,1.0,,1.0,,,,,,,,,,1.0,
10390103,away,Nantes,Nathan Zeze,zeze-nathan,N. Zeze,D,44,190,847,M,1154687,EUR,1119052800,D,44,44,False,26.0,18.0,3.0,1.0,16.0,19.0,2.0,7.0,1.0,2.0,,,,60.0,31.0,6.8,8.0,0.0,0.0,0.000815994,0,,Nathan Zeze,,1.0,1.0,1.0,5.0,,,3.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,
10390103,away,Nantes,Charles Traoré,charles-traore,C. Traoré,D,,180,144,M,816115,EUR,694224000,D,93,93,False,7.0,3.0,1.0,,2.0,3.0,1.0,4.0,,1.0,,,,16.0,13.0,6.4,4.0,0.0,0.0,0.00110966,0,,,,1.0,1.0,2.0,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10390103,away,Nantes,Pedro Chirivella,pedro-chirivella,P. Chirivella,M,4,178,556,M,799216,EUR,864345600,M,5,5,False,44.0,40.0,6.0,4.0,16.0,17.0,24.0,27.0,,6.0,,,,85.0,56.0,8.1,5.0,0.1178,0.176,0.0402087,2,,,,,,2.0,4.0,,,2.0,1.0,1.0,2.0,,2.0,,2.0,2.0,,,,,,2.0,,1.0,,,,,,,,1.0
10390103,away,Nantes,Ludovic Blas,ludovic-blas,L. Blas,F,10,180,1176,M,806076,EUR,883526400,M,10,10,False,22.0,21.0,,,5.0,5.0,17.0,23.0,1.0,,,,,85.0,39.0,7.6,10.0,0.1568,0.3701,0.0752548,3,,,6.0,1.0,,6.0,2.0,1.0,2.0,1.0,1.0,2.0,,3.0,,1.0,2.0,,,,,,1.0,1.0,1.0,,,,1.0,,,,1.0,
10390103,away,Nantes,Moussa Sissoko,moussa-sissoko,M. Sissoko,M,17,187,1081,M,27014,EUR,619228800,M,17,17,False,42.0,32.0,,,13.0,16.0,19.0,26.0,1.0,12.0,,,,90.0,50.0,7.0,12.0,0.0,0.0,0.0205214,0,,,,4.0,1.0,4.0,2.0,,,1.0,,2.0,,,,,,1.0,,,,,,2.0,,,,,,,,,,
10390103,away,Nantes,Evann Guessand,evann-guessand,E. Guessand,F,29,185,5228,M,930245,EUR,993945600,F,7,7,False,7.0,2.0,,,1.0,1.0,2.0,9.0,,1.0,,,,60.0,21.0,6.4,14.0,0.0,0.0,0.0276616,0,,,3.0,3.0,1.0,6.0,2.0,1.0,,,,6.0,1.0,2.0,,,,1.0,,,,,,,1.0,,,,,,,,,
10390103,away,Nantes,Moses Simon,moses-simon,M. Simon,F,27,168,4098,M,330051,EUR,805507200,F,27,27,False,25.0,20.0,2.0,1.0,5.0,6.0,17.0,25.0,,4.0,,,,90.0,41.0,6.5,16.0,0.0852,0.0,0.183483,1,,,6.0,1.0,,7.0,1.0,2.0,3.0,1.0,,1.0,,1.0,,,,,,,,,,2.0,2.0,,1.0,,,,,,,
10390103,away,Nantes,Sébastien Corchia,sebastien-corchia,S. Corchia,D,14,176,100,M,47549,EUR,657417600,D,24,24,True,33.0,20.0,3.0,1.0,7.0,10.0,14.0,31.0,1.0,5.0,,,,74.0,61.0,7.2,24.0,0.0,0.0,0.067184,0,,,8.0,,3.0,3.0,10.0,1.0,1.0,2.0,1.0,,4.0,1.0,1.0,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,1.0
10390103,away,Nantes,Samuel Moutoussamy,moutoussamy-samuel,S. Moutoussamy,M,92,178,6604,M,892624,EUR,839808000,M,8,8,True,18.0,18.0,2.0,2.0,9.0,9.0,9.0,9.0,,1.0,,,,30.0,22.0,6.7,1.0,0.0,0.0,0.00448435,0,,Samuel,,2.0,,2.0,2.0,,1.0,,,1.0,1.0,,,,,,Moutoussamy,,,,1.0,,,,,,,,,,,
10390103,away,Nantes,Mostafa Mohamed,mostafa-mohamed,M. Mohamed,F,31,185,32494,M,873551,EUR,880675200,F,31,31,True,5.0,4.0,,,1.0,1.0,3.0,5.0,,1.0,,,,30.0,11.0,7.2,3.0,0.1898,0.8788,0.000818725,3,,,1.0,2.0,2.0,3.0,2.0,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,1.0,mostafamohamed11,1.0,,,,1.0,
10390103,away,Nantes,Marcus Coco,marcus-coco,M. Coco,D,97,180,173,M,785418,EUR,835574400,F,11,11,True,6.0,5.0,,,,,5.0,6.0,,,,,,5.0,6.0,,1.0,0.0,0.0,0.00262899,0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390103,away,Nantes,Lohann Doucet,lohann-doucet,L. Doucet,M,15,180,176,M,1170523,EUR,1031961600,M,20,20,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,,,,,5.0,4.0,,1.0,0.0,0.0,0.00409026,0,,Lohann Doucet,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
10390103,away,Nantes,Rémy Descamps,remy-descamps,R. Descamps,G,40,194,488,M,788180,EUR,835660800,G,16,16,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390103,away,Nantes,Michel Diaz,michel-diaz,M. Diaz,D,4,193,403,M,1400993,EUR,1058918400,D,63,63,True,,,,,,,,,,,,,,,,,,,0.0,,0,,Michel Diaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
