match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_fouls,stat_onTargetScoringAttempt,stat_wonContest,stat_wasFouled,stat_shotOffTarget,stat_blockedScoringAttempt,stat_keyPass,stat_accurateCross,stat_bigChanceMissed,stat_hitWoodwork,player_sofascoreId,stat_goodHighClaim,stat_totalOffside,stat_clearanceOffLine,stat_goals,stat_bigChanceCreated,stat_goalAssist
10438137,home,Portimonense SAD,Kosuke Nakamura,kosuke-nakamura,K. Nakamura,G,23,185,357,M,155775,EUR,793843200,G,32,32,False,33.0,24.0,22.0,14.0,13.0,15.0,11.0,18.0,1.0,8.0,4.0,5.0,90.0,46.0,7.5,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438137,home,Portimonense SAD,Fahd Moufi,fahd-moufi,F. Moufi,D,18,179,913,M,801066,EUR,831254400,D,18,18,False,45.0,32.0,8.0,5.0,23.0,29.0,9.0,18.0,5.0,7.0,,,90.0,75.0,6.3,21.0,0,True,2.0,5.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,
10438137,home,Portimonense SAD,Pedrão,pedrao,Pedrão,D,44,194,152,M,931811,EUR,862617600,D,44,44,False,42.0,38.0,8.0,6.0,31.0,33.0,7.0,9.0,4.0,9.0,,,90.0,56.0,6.5,7.0,0,,,1.0,,5.0,1.0,1.0,1.0,2.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10438137,home,Portimonense SAD,Filipe Relvas,filipe-relvas,F. Relvas,D,44,192,529,M,1131931,EUR,937785600,D,22,22,False,47.0,38.0,8.0,6.0,27.0,31.0,11.0,16.0,8.0,2.0,,,90.0,67.0,7.2,11.0,1,,,1.0,5.0,1.0,6.0,,,,3.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
10438137,home,Portimonense SAD,Moustapha Seck,moustapha-seck,M. Seck,D,24,176,148,M,807292,EUR,825033600,D,14,14,False,25.0,13.0,5.0,1.0,7.0,11.0,6.0,20.0,3.0,6.0,,,89.0,63.0,6.4,26.0,0,,6.0,1.0,2.0,6.0,8.0,,3.0,,,1.0,,,1.0,3.0,3.0,2.0,,1.0,2.0,,,,,,,,,,,,,
10438137,home,Portimonense SAD,Ewerton,ewerton,Ewerton,M,8,175,46,M,592588,EUR,723168000,M,8,8,False,15.0,11.0,,,9.0,11.0,2.0,4.0,1.0,4.0,,,64.0,24.0,6.1,7.0,2,,,1.0,,5.0,,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,
10438137,home,Portimonense SAD,Paulo Estrela,paulo-estrela,P. Estrela,M,20,167,55,M,855664,EUR,919468800,M,38,38,False,36.0,25.0,9.0,7.0,12.0,17.0,13.0,21.0,2.0,8.0,,,90.0,50.0,7.1,13.0,0,,2.0,1.0,1.0,3.0,4.0,,,1.0,2.0,,Paulo,Estrela,,2.0,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,
10438137,home,Portimonense SAD,Zié Ouattara,zie-ouattara,Z. Ouattara,D,24,178,133,M,1005407,EUR,947376000,M,3,3,False,29.0,25.0,1.0,,9.0,10.0,16.0,20.0,1.0,3.0,,,71.0,41.0,6.8,7.0,0,,1.0,1.0,,2.0,4.0,,2.0,,1.0,1.0,,,,3.0,1.0,,,1.0,,,,,,,,,,,,,,
10438137,home,Portimonense SAD,Luquinha,luquinha,Luquinha,M,18,167,71,M,981444,EUR,970531200,M,20,20,False,27.0,23.0,1.0,1.0,5.0,7.0,19.0,21.0,,6.0,,,90.0,42.0,7.1,6.0,3,,1.0,2.0,2.0,5.0,5.0,,2.0,,,,,,,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,3.0,1.0,,,,,,,,,
10438137,home,Portimonense SAD,Rui Gomes,gomes-rui,R. Gomes,M,12,172,41,M,993246,EUR,873331200,M,70,70,False,11.0,7.0,,,4.0,4.0,4.0,9.0,2.0,3.0,,,64.0,37.0,5.5,15.0,1,,2.0,,2.0,12.0,6.0,1.0,9.0,,1.0,1.0,,,3.0,1.0,,2.0,,3.0,,1.0,,,1.0,1.0,,,,,,,,
10438137,home,Portimonense SAD,Yago Cariello,yago-cariello,Yago,F,99,185,310,M,1019266,EUR,933033600,F,99,99,False,18.0,11.0,,,4.0,5.0,7.0,14.0,1.0,1.0,,,90.0,32.0,6.4,11.0,3,,1.0,3.0,2.0,7.0,3.0,,,,,1.0,,,2.0,,,3.0,,,1.0,3.0,,,,1.0,1.0,,,,,,,
10438137,home,Portimonense SAD,Gonçalo Costa,goncalo-costa,G. Costa,D,20,170,81,M,1087354,EUR,950832000,D,19,19,True,8.0,7.0,,,4.0,4.0,4.0,5.0,,,,,26.0,12.0,6.6,3.0,0,,1.0,,,1.0,,,,,,2.0,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,
10438137,home,Portimonense SAD,Gustavo Klismahn,gustavo-klismahn,G. Klismahn,M,77,179,89,M,1162051,EUR,943315200,M,27,27,True,13.0,10.0,,,4.0,5.0,6.0,8.0,,1.0,,,26.0,14.0,6.5,3.0,0,,,,,,,,,,,,Klismahn,,,,,,,,,,,,,,,,,,,,,
10438137,home,Portimonense SAD,Ricardo Matos,ricardo-matos,R. Matos,F,17,181,151,M,976416,EUR,953942400,F,17,17,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,,19.0,6.0,6.9,,2,,,3.0,,3.0,1.0,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,
10438137,home,Portimonense SAD,Adewale Sapara,adewale-sapara,A. Sapara,F,,175,19,M,1066142,EUR,791164800,F,77,77,True,1.0,1.0,,,1.0,1.0,,,,2.0,,,1.0,3.0,,1.0,0,,,,,1.0,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,
10438137,home,Portimonense SAD,Berke Özer,berke-ozer,B. Özer,G,1,191,3024,M,847494,EUR,959212800,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438137,home,Portimonense SAD,Vinícius Szeuczuk,vinicius-szeuczuk,V. Szeuczuk,D,,191,9,M,880178,EUR,870739200,D,78,78,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438137,home,Portimonense SAD,Bruno Reis,bruno-reis,Bruninho,M,8,176,19,M,976064,EUR,932428800,M,85,85,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438137,home,Portimonense SAD,Mohamed Diaby,mohamed-diaby,M. Diaby,M,,188,46,M,892208,EUR,841708800,M,24,24,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438137,home,Portimonense SAD,Henrique Jocu,henrique-jocu,H. Jocu,M,28,171,83,M,976408,EUR,999993600,M,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
