match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,playerName,reason,rescinded,id,isHome,incidentClass,player_id,player_name,confirmed,injury,length
10438137,FT,0.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
10438137,,,,,90,4.0,,1,,,card,Fábio Cardoso,Foul,False,120492915.0,False,yellow,252815.0,Fábio Cardoso,,,
10438137,,,,,90,3.0,,1,,,card,Gonçalo Costa,Foul,False,120492909.0,True,yellow,1087354.0,Gonçalo Costa,,,
10438137,,,,,90,3.0,,1,,,varDecision,,,,13632.0,False,penaltyAwarded,343619.0,Bruno Costa,False,,
10438137,,,,,90,,,1,,,substitution,,,,121363643.0,True,regular,,,,False,
10438137,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,,4.0
10438137,,,,,88,,,3,,,substitution,,,,121363645.0,False,regular,,,,False,
10438137,,,,,88,,,3,,,substitution,,,,121363644.0,False,regular,,,,False,
10438137,,,,,80,,,11,,,substitution,,,,121363582.0,False,regular,,,,False,
10438137,,,,,80,,,11,,,substitution,,,,121363581.0,False,regular,,,,False,
10438137,,,,,73,,,18,,,card,Yago Cariello,Simulation,False,120492842.0,True,yellow,1019266.0,Yago Cariello,,,
10438137,,,,,73,,,18,,,card,Pedrão,Foul,False,120492835.0,True,yellow,931811.0,Pedrão,,,
10438137,,,,,71,,,20,,,substitution,,,,121363498.0,True,regular,,,,False,
10438137,,,,,64,,,27,,,substitution,,,,121363426.0,True,regular,,,,False,
10438137,,,,,64,,,27,,,substitution,,,,121363425.0,True,regular,,,,False,
10438137,,,,,62,,,29,,,substitution,,,,121363410.0,False,regular,,,,False,
10438137,,0.0,2.0,,52,,,39,,,goal,,,,166488752.0,False,regular,882664.0,Pepê,,,
10438137,HT,0.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
10438137,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,,4.0
10438137,,0.0,1.0,,22,,,24,,,goal,,,,166486303.0,False,regular,244801.0,Otávio,,,
10438137,,,,,14,,,32,,,card,Mehdi Taremi,Foul,False,120492452.0,False,yellow,812533.0,Mehdi Taremi,,,
10438137,,,,,4,,,42,,,card,Rui Gomes,Foul,False,120492369.0,True,yellow,993246.0,Rui Gomes,,,
