match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_wasFouled,stat_fouls,stat_bigChanceCreated,stat_totalOffside,stat_aerialWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_goals,stat_errorLeadToAGoal,stat_shotOffTarget,stat_penaltyWon,stat_penaltyConceded,stat_penaltyFaced,stat_punches,stat_lastManTackle,stat_bigChanceMissed
12764149,home,Borussia Dortmund,Gregor Kobel,gregor-kobel,G. Kobel,G,1,193,6863,M,gregorkobel,556866,EUR,881366400,G,1,1,False,29.0,26.0,6.0,4.0,0.0,25.0,26.0,1.0,3.0,3.0,1.0,7.0,1.0,2.0,2.0,2.0,90.0,41.0,6.9,4.0,0.00021273,0,0.4955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764149,home,Borussia Dortmund,Yan Couto,couto-yan,Y. Couto,D,2,169,7174,M,yan.couto,1002813,EUR,1023062400,D,2,2,False,41.0,37.0,,,0.0,20.0,20.0,18.0,23.0,,1.0,3.0,,,,,62.0,54.0,6.8,7.0,0.144884,0,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12764149,home,Borussia Dortmund,Waldemar Anton,waldemar-anton,W. Anton,D,3,189,2192,M,,799046,EUR,837820800,D,3,3,False,69.0,60.0,7.0,3.0,0.0,47.0,51.0,13.0,19.0,1.0,2.0,2.0,,,,,90.0,80.0,7.0,10.0,0.011286,0,,,,1.0,,4.0,5.0,,2.0,1.0,,,2.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
12764149,home,Borussia Dortmund,Nico Schlotterbeck,nico-schlotterbeck,N. Schlotterbeck,D,4,191,10365,M,nico.schlotterbeck,940871,EUR,944006400,D,4,4,False,79.0,69.0,10.0,5.0,1.0,44.0,49.0,25.0,30.0,3.0,,5.0,,,,,90.0,85.0,7.3,11.0,0.0841977,0,,,,,,1.0,,,,,,1.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,
12764149,home,Borussia Dortmund,Julian Ryerson,julian-ryerson,J. Ryerson,D,26,183,3457,M,,800951,EUR,879724800,D,26,26,False,32.0,27.0,1.0,,0.0,12.0,13.0,15.0,20.0,,1.0,6.0,,,,,90.0,51.0,6.7,9.0,0.0461437,2,,,,1.0,,3.0,2.0,,,,2.0,1.0,,1.0,1.0,,,2.0,,,1.0,1.0,1.0,1.0,1.0,0.144,0.1625,,,,,,,,,,
12764149,home,Borussia Dortmund,Emre Can,emre-can,E. Can,D,23,186,5008,M,emrecan23,138156,EUR,758332800,M,23,23,False,41.0,37.0,4.0,3.0,0.0,17.0,18.0,20.0,23.0,1.0,3.0,4.0,,,,,90.0,51.0,6.9,6.0,0.0176295,1,,,,,,4.0,3.0,,2.0,1.0,2.0,,,1.0,1.0,,,4.0,,,,,1.0,,,0.7884,0.9399,True,1.0,1.0,,,,,,,
12764149,home,Borussia Dortmund,Pascal Groß,pascal-gross,P. Groß,M,30,181,4700,M,pascalgross65,48480,EUR,676944000,M,13,13,False,66.0,62.0,6.0,6.0,0.0,28.0,28.0,37.0,46.0,,,3.0,,,,,61.0,82.0,7.2,13.0,0.322358,1,,,,8.0,3.0,3.0,1.0,,1.0,,,2.0,,,,,,,,,,3.0,1.0,,,0.0967,0.3061,,,,,,,,,,
12764149,home,Borussia Dortmund,Karim Adeyemi,karim-adeyemi,K. Adeyemi,F,27,177,17028,M,karim_adeyemi,940054,EUR,1011312000,M,27,27,False,23.0,18.0,,,0.0,6.0,6.0,12.0,17.0,,3.0,5.0,,,,,48.0,40.0,10.0,6.0,0.0537472,5,,,,,,2.0,6.0,,2.0,2.0,,,1.0,3.0,2.0,,1.0,,,,1.0,,3.0,,,0.2829,1.0818,,3.0,,2.0,1.0,,,,,
12764149,home,Borussia Dortmund,Julian Brandt,julian-brandt,J. Brandt,M,10,186,9486,M,julianbrandt,226978,EUR,830995200,M,10,10,False,39.0,36.0,,,1.0,5.0,5.0,31.0,34.0,,,3.0,,,,,61.0,45.0,7.5,6.0,0.676401,0,,,,,,3.0,2.0,1.0,1.0,,1.0,2.0,,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,
12764149,home,Borussia Dortmund,Jamie Gittens,jamie-bynoe-gittens,J. Gittens,M,11,178,24000,M,jbgittens,1140599,EUR,1091923200,M,43,43,False,19.0,15.0,,,0.0,4.0,5.0,11.0,14.0,,,3.0,,,,,90.0,32.0,6.3,13.0,0.0171419,0,,,,,,10.0,3.0,1.0,1.0,,2.0,,1.0,5.0,1.0,,1.0,1.0,,1.0,,3.0,,,,,,,,,,1.0,,,,,
12764149,home,Borussia Dortmund,Serhou Guirassy,serhou-guirassy,S. Guirassy,F,9,187,50480,M,guirassy19off,328027,EUR,826588800,F,9,9,False,17.0,15.0,,,0.0,5.0,5.0,10.0,12.0,2.0,,1.0,,,,,70.0,31.0,8.8,3.0,0.0181253,4,,,,,,2.0,5.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,1.0,2.0,1.0,4.0,,,1.0691,2.1626,,2.0,,,,,,,,
12764149,home,Borussia Dortmund,Julien Duranville,julien-duranville,J. Duranville,F,18,170,4599,M,julien.drnl,1171540,EUR,1146787200,F,16,16,True,9.0,8.0,,,0.0,2.0,2.0,6.0,7.0,,,,,,,,42.0,25.0,7.2,6.0,0.0855541,2,,,,,,6.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,5.0,3.0,,1.0,2.0,,,,,2.0,,,0.1323,0.5435,,,,,,,,,,
