match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_keyPass,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_wonContest,stat_blockedScoringAttempt,stat_errorLeadToAGoal,player_firstName,player_lastName,stat_bigChanceMissed,stat_goals,stat_hitWoodwork,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_errorLeadToAShot
12763934,home,Milan,Mike Maignan,mike-maignan,M. Maignan,G,16,190,15470,M,MMaignan,191210,EUR,804729600,G,16,16,False,23.0,21.0,6.0,4.0,0.0,20.0,21.0,1.0,3.0,1.0,10.0,1.0,1.0,3.0,90.0,34.0,6.9,3.0,0.00098586,0,-0.0123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763934,home,Milan,Davide Calabria,davide-calabria,D. Calabria,D,2,177,2434,M,,318607,EUR,849830400,D,2,2,False,41.0,35.0,4.0,1.0,0.0,24.0,26.0,12.0,16.0,1.0,8.0,,,,83.0,63.0,7.3,10.0,0.376127,1,,True,1.0,1.0,5.0,6.0,2.0,1.0,1.0,1.0,3.0,1.0,5.0,4.0,2.0,0.052,3.0,,,,,,,,,,,,,,,,,,,,
12763934,home,Milan,Matteo Gabbia,matteo-gabbia,M. Gabbia,D,46,185,3413,M,,826195,EUR,940464000,D,46,46,False,69.0,65.0,4.0,2.0,0.0,47.0,48.0,18.0,21.0,,5.0,,,,90.0,80.0,6.9,5.0,0.00603408,0,,,,3.0,2.0,5.0,,,,,7.0,1.0,1.0,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
12763934,home,Milan,Malick Thiaw,malick-thiaw,M. Thiaw,D,12,194,6416,M,MThiaw,1014286,EUR,997228800,D,28,28,False,74.0,68.0,5.0,3.0,0.0,40.0,41.0,28.0,33.0,,1.0,,,,90.0,90.0,6.7,7.0,0.00922775,1,,,,1.0,9.0,3.0,,,,1.0,8.0,1.0,2.0,,6.0,0.0431,,,,2.0,1.0,,,,,,,,,,,,,,,,
12763934,home,Milan,Theo Hernández,theo-hernandez,T. Hernández,D,19,184,26472,M,TheoHdez,788027,EUR,876096000,D,19,19,False,47.0,41.0,1.0,1.0,0.0,17.0,20.0,24.0,29.0,2.0,4.0,,,,90.0,76.0,7.3,11.0,0.013698,2,,,,3.0,1.0,8.0,,1.0,,1.0,3.0,1.0,4.0,4.0,1.0,0.0674,,2.0,1.0,,,1.0,1.0,0.1178,,,,,,,,,,,,,
12763934,home,Milan,Youssouf Fofana,youssouf-fofana,Y. Fofana,M,19,185,6195,M,YFofana19_,945062,EUR,915926400,M,29,29,False,38.0,34.0,2.0,2.0,1.0,13.0,14.0,21.0,24.0,,9.0,,,,90.0,43.0,7.5,4.0,0.187579,1,,,,,2.0,,,,1.0,,1.0,1.0,,,2.0,0.0624,1.0,,,,,1.0,,0.4018,,,,,,,,,,,,,
12763934,home,Milan,Tijjani Reijnders,tijjani-reijnders,T. Reijnders,M,4,185,38547,M,tijjanireijnders,893549,EUR,901670400,M,14,14,False,35.0,32.0,1.0,1.0,0.0,17.0,17.0,16.0,20.0,2.0,2.0,,,,90.0,50.0,7.0,8.0,0.412096,3,,,1.0,,3.0,4.0,,4.0,,,1.0,,1.0,,,0.287,1.0,1.0,2.0,,,1.0,,0.02,1.0,2.0,,,,,,,,,,,
12763934,home,Milan,Yunus Musah,yunus-musah,Y. Musah,M,6,178,4201,M,yunusmusah8,983815,EUR,1038528000,M,80,80,False,18.0,13.0,1.0,1.0,0.0,7.0,9.0,6.0,9.0,,3.0,,,,83.0,33.0,6.2,10.0,0.0264916,1,,,,2.0,4.0,5.0,1.0,3.0,,1.0,2.0,,1.0,1.0,,0.0311,1.0,2.0,,,2.0,,,,2.0,,1.0,,,,,,,,,,
12763934,home,Milan,Ruben Loftus-Cheek,ruben-loftus-cheek,R. Loftus-Cheek,M,8,191,7204,M,rlc,284441,EUR,822355200,M,8,8,False,8.0,7.0,1.0,1.0,0.0,1.0,1.0,6.0,7.0,,1.0,,,,28.0,13.0,6.8,2.0,0.00238372,0,,,,1.0,,2.0,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
12763934,home,Milan,Rafael Leão,rafael-leao,R. Leão,M,10,188,75257,M,RLeão,851284,EUR,928972800,M,10,10,False,28.0,21.0,3.0,1.0,0.0,5.0,6.0,17.0,23.0,1.0,3.0,,,,90.0,51.0,7.3,18.0,0.330975,2,,,1.0,,9.0,6.0,2.0,6.0,,,2.0,,1.0,,2.0,0.4592,3.0,5.0,2.0,,2.0,2.0,,1.1948,3.0,,,,,1.0,1.0,,,,,,
