match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_outfielderBlock,stat_wonTackle,stat_totalContest,stat_wonContest,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_interceptionWon,stat_wasFouled,stat_bigChanceMissed,stat_shotOffTarget,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_blockedScoringAttempt
12514077,home,Moreirense,Guilherme Schettine,guilherme-schettine,G. Schettine,F,95,178,325,M,856119,EUR,813283200,F,95,95,False,11.0,8.0,1.0,,0.0,4.0,5.0,4.0,6.0,1.0,5.0,,2.0,,,,85.0,27.0,7.4,10.0,0.0125842,4,,,,,1.0,3.0,,2.0,1.0,2.0,6.0,2.0,0.4412,1.4436,,,,,1.0,,,,,,2.0,,2.0,1.0,,,
12514077,home,Moreirense,Gabrielzinho,gabrielzinho,Gabrielzinho,M,30,171,484,M,870188,EUR,843955200,M,77,77,True,6.0,5.0,1.0,,1.0,,1.0,6.0,6.0,,3.0,,1.0,,,,34.0,13.0,7.0,3.0,0.129842,0,,,,1.0,,6.0,,,,,,4.0,,,1.0,,,,2.0,1.0,1.0,1.0,1.0,,2.0,,,,,,
12514077,home,Moreirense,Jeremy Antonisse,jeremy-antonisse,J. Antonisse,F,7,177,139,M,1092638,EUR,1017360000,F,10,10,True,2.0,1.0,,,0.0,1.0,1.0,2.0,5.0,,2.0,,1.0,,,,34.0,13.0,6.7,6.0,0.41179,0,,Jeremy,Antonisse,4.0,,3.0,2.0,,,1.0,3.0,1.0,,,1.0,,,,,,2.0,,,,1.0,,,,,,
12514077,home,Moreirense,Sidnei Tavares,sidnei-tavares,S. Tavares,M,8,188,129,M,989889,EUR,1001721600,M,5,5,True,12.0,10.0,3.0,2.0,0.0,2.0,2.0,8.0,10.0,,2.0,,,,,,25.0,14.0,6.7,2.0,0.00427634,0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,
12514077,home,Moreirense,Luís Asué,luis-asue,L. Asué,F,12,186,441,M,1064103,EUR,994636800,F,9,9,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,3.0,4.0,1.0,,,,,25.0,11.0,7.2,2.0,0.00147333,2,,Luís,Asué,,5.0,8.0,,1.0,1.0,1.0,,1.0,0.1665,0.9076,,,,,1.0,,,1.0,,,,,1.0,,,,
12514077,home,Moreirense,Pedro Santos,pedro-santos,P. Santos,M,80,178,297,M,1120040,EUR,1044835200,F,21,21,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,,12.0,2.0,6.5,1.0,3.046e-05,0,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12514077,home,Moreirense,Caio,caio,Caio,G,22,192,67,M,345843,EUR,661824000,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514077,home,Moreirense,Maracás,maracas,Maracás,D,26,184,121,M,931485,EUR,767404800,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514077,home,Moreirense,Leonardo Buta,leonardo-buta,L. Buta,D,24,182,172,M,1120038,EUR,1023235200,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514077,home,Moreirense,Fabiano Souza,fabiano-silva,F. Souza,D,70,175,371,M,1130513,EUR,952992000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514077,away,Gil Vicente,Andrew,andrew,Andrew,G,42,189,2669,M,947893,EUR,993945600,G,42,42,False,33.0,27.0,12.0,7.0,0.0,23.0,24.0,4.0,9.0,,,,5.0,,3.0,5.0,90.0,42.0,7.4,6.0,0.00133169,0,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
12514077,away,Gil Vicente,Jonathan Mutombo,jonathan-mutombo-mawesi,J. Mutombo,D,45,190,54,M,1004444,EUR,1030406400,D,45,45,False,50.0,37.0,8.0,4.0,0.0,27.0,33.0,10.0,17.0,1.0,9.0,3.0,1.0,,,,90.0,82.0,6.5,19.0,0.0146097,0,,Jonathan,Mutombo,,2.0,9.0,,,,3.0,1.0,4.0,,,1.0,,,3.0,5.0,3.0,,1.0,,1.0,2.0,,,,,,
12514077,away,Gil Vicente,Jonathan Buatu,jonathan-buatu-mananga,J. Buatu,D,39,187,415,M,800348,EUR,749088000,D,39,39,False,52.0,49.0,5.0,3.0,1.0,40.0,41.0,9.0,12.0,3.0,3.0,7.0,,,,,90.0,61.0,6.8,4.0,0.472561,0,,,,1.0,5.0,6.0,,,,,,1.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,
12514077,away,Gil Vicente,Rúben Fernandes,ruben-fernandes,R. Fernandes,D,26,186,38,M,59751,EUR,515721600,D,26,26,False,51.0,47.0,8.0,6.0,0.0,38.0,40.0,9.0,11.0,4.0,5.0,6.0,3.0,,,,90.0,64.0,6.6,5.0,0.00540542,1,,,,,1.0,1.0,,,,,1.0,,0.049,,,True,,,,,,,,,2.0,,,,,,1.0
12514077,away,Gil Vicente,Sandro Cruz,cruz-sandro,S. Cruz,D,57,182,281,M,982146,EUR,989625600,D,57,57,False,31.0,27.0,7.0,3.0,0.0,18.0,18.0,11.0,17.0,,8.0,2.0,1.0,,,,90.0,53.0,6.7,9.0,0.0791398,0,,,,4.0,,3.0,,,,3.0,,3.0,,,2.0,,,3.0,,,2.0,,,,5.0,,,,,,
12514077,away,Gil Vicente,Kanya Fujimoto,kanya-fujimoto,K. Fujimoto,M,27,176,609,M,925987,EUR,930787200,M,10,10,False,20.0,17.0,1.0,1.0,0.0,8.0,9.0,9.0,11.0,,3.0,2.0,3.0,,,,89.0,36.0,6.6,11.0,0.0417574,2,,,,,,7.0,,1.0,,1.0,3.0,4.0,0.1219,0.126,1.0,,,1.0,2.0,,,1.0,,,2.0,,1.0,,,,
12514077,away,Gil Vicente,Mory Gbane,gbane-mory,M. Gbane,M,24,188,509,M,1003400,EUR,977702400,M,24,24,False,34.0,28.0,1.0,1.0,0.0,21.0,23.0,7.0,12.0,,2.0,1.0,1.0,,,,82.0,45.0,6.3,10.0,0.00732918,1,,,,1.0,,7.0,1.0,,,1.0,1.0,4.0,0.047,,,,,,1.0,1.0,,2.0,,2.0,,,1.0,,,,
12514077,away,Gil Vicente,Santi García,santi-garcia,S. García,M,95,184,131,M,1084746,EUR,999043200,M,19,19,False,27.0,23.0,2.0,2.0,1.0,10.0,11.0,13.0,16.0,,6.0,2.0,4.0,,,,89.0,43.0,7.3,7.0,0.0373242,1,,,,,1.0,5.0,,1.0,,2.0,2.0,3.0,0.0438,0.0274,1.0,,,2.0,4.0,3.0,,,,,1.0,,,,,,
12514077,away,Gil Vicente,Félix Correia,felix-correia,F. Correia,M,27,178,1349,M,934498,EUR,980121600,F,71,71,False,30.0,25.0,4.0,3.0,0.0,8.0,10.0,20.0,27.0,,7.0,1.0,1.0,,,,90.0,53.0,7.2,15.0,0.381425,0,,,,7.0,,4.0,,,,2.0,2.0,,,,2.0,,,1.0,4.0,1.0,3.0,1.0,,,4.0,,,1.0,,,
12514077,away,Gil Vicente,Jorge Aguirre,jorge-aguirre,J. Aguirre,F,9,183,221,M,1085371,EUR,946944000,F,9,9,False,16.0,9.0,1.0,1.0,0.0,2.0,5.0,7.0,11.0,7.0,8.0,,2.0,,,,62.0,29.0,7.3,15.0,0.0325405,2,,,,,1.0,6.0,1.0,1.0,1.0,,4.0,1.0,0.3094,0.924,1.0,,,,4.0,1.0,,,,,1.0,,1.0,,,,
12514077,away,Gil Vicente,Tidjany Touré,tidjany-toure,T. Touré,F,7,184,147,M,1445615,EUR,1026691200,F,7,7,False,19.0,18.0,3.0,3.0,0.0,5.0,5.0,13.0,16.0,2.0,3.0,3.0,1.0,,,,82.0,33.0,7.6,5.0,0.0422939,2,,,,2.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,0.1253,0.5443,1.0,,,1.0,1.0,,,,,1.0,,,,,,,
12514077,away,Gil Vicente,Cauê,caue,Cauê,F,27,184,177,M,831516,EUR,1037404800,F,20,20,True,4.0,4.0,,,0.0,3.0,3.0,1.0,1.0,1.0,1.0,,,,,,28.0,8.0,6.5,3.0,0.00166969,1,,,,,,,,,,,3.0,,0.0576,,,,,,,,,,,,,,1.0,,,,
12514077,away,Gil Vicente,Jesús Castillo,jesus-castillo,J. Castillo,M,6,183,642,M,978543,EUR,992217600,M,6,6,True,13.0,7.0,8.0,3.0,0.0,3.0,4.0,4.0,10.0,1.0,2.0,,1.0,,,,8.0,15.0,6.5,7.0,0.0355678,0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,
12514077,away,Gil Vicente,Diego Collado,diego-collado,D. Collado,F,7,173,71,M,1010551,EUR,978998400,F,11,11,True,1.0,1.0,,,0.0,1.0,1.0,,1.0,,1.0,,,,,,8.0,5.0,6.6,2.0,1.166e-05,0,,,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,
12514077,away,Gil Vicente,João Teixeira,joao-teixeira,J. Teixeira,M,97,178,78,M,138899,EUR,760492800,M,18,18,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,,1.0,3.0,,,0.00048428,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514077,away,Gil Vicente,Pablo Felipe,pablo-felipe,P. Felipe,F,19,184,2627,M,1101174,EUR,1073001600,F,90,90,True,2.0,,1.0,,0.0,,,,2.0,3.0,3.0,,,,,,1.0,4.0,,3.0,,1,,Pablo Felipe Pereira de Jesus,,,,,,,,,1.0,,0.0422,,,,,,,,,,,,,,1.0,,,,
12514077,away,Gil Vicente,Brian Araújo,brian-araujo,B. Araújo,G,99,188,43,M,990450,EUR,956966400,G,99,99,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514077,away,Gil Vicente,Marvin Elimbi,marvin-elimbi,M. Elimbi,D,4,186,83,M,1114164,EUR,1045699200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,Marvin,Elimbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514077,away,Gil Vicente,Zé Carlos,ze-carlos,Z. Carlos,D,2,177,69,M,1001662,EUR,901843200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,Zé,Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514077,away,Gil Vicente,Kazu,kazu,Kazu,D,88,175,102,M,1047648,EUR,953337600,D,88,88,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
