match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_wonContest,stat_penaltyConceded,stat_fouls,player_jerseyNumber,stat_unsuccessfulTouch,stat_keyPass,stat_shotOffTarget,captain,stat_dispossessed,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_goalAssist,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_totalOffside,stat_bigChanceCreated,stat_bigChanceMissed,stat_penaltyWon,stat_hitWoodwork
11703858,home,SV Sandhausen,Nikolai Rehnen,nikolai-rehnen,N. Rehnen,G,189,3,M,800451,EUR,855014400,G,1,1,False,42.0,23.0,27.0,9.0,18.0,24.0,5.0,18.0,7.0,2.0,1.0,6.0,90.0,54.0,6.9,19.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11703858,home,SV Sandhausen,Christoph Ehlich,christoph-ehlich,C. Ehlich,M,170,4,M,887269,EUR,917913600,D,3,3,False,21.0,13.0,7.0,3.0,8.0,12.0,6.0,11.0,9.0,,,,90.0,38.0,6.8,10.0,1,2.0,1.0,2.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11703858,home,SV Sandhausen,Alexander Fuchs,alexander-fuchs,A. Fuchs,D,181,4,M,843128,EUR,852422400,D,16,16,False,23.0,18.0,4.0,,15.0,18.0,3.0,5.0,2.0,,,,90.0,42.0,5.8,5.0,0,,,2.0,,5.0,5.0,,1.0,,,5.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,
11703858,home,SV Sandhausen,Max Geschwill,geschwill-max,M. Geschwill,D,182,46,M,963073,EUR,994464000,D,14,14,False,22.0,17.0,6.0,1.0,13.0,15.0,4.0,7.0,2.0,,,,90.0,37.0,6.5,6.0,0,,,2.0,1.0,4.0,3.0,1.0,,,,4.0,3.0,3.0,2.0,2.0,,,,1.0,28,1.0,1.0,,,,,,,,,,,,,,,
11703858,home,SV Sandhausen,Jonas Weik,jonas-weik,J. Weik,D,176,9,M,943386,EUR,954460800,D,31,31,False,17.0,14.0,3.0,2.0,7.0,8.0,7.0,10.0,5.0,,,,90.0,37.0,6.3,8.0,2,1.0,,,,4.0,7.0,3.0,3.0,,,1.0,,3.0,4.0,1.0,1.0,2.0,,,,2.0,1.0,2.0,,,,,,,,,,,,,,
11703858,home,SV Sandhausen,Alexander Mühling,alexander-muhling,A. Mühling,M,186,29,M,142570,EUR,715651200,M,15,15,False,23.0,16.0,2.0,1.0,7.0,8.0,11.0,19.0,4.0,,,,90.0,41.0,6.8,10.0,2,4.0,2.0,3.0,,8.0,4.0,2.0,1.0,1.0,,3.0,,1.0,2.0,2.0,1.0,1.0,,2.0,15,,2.0,,True,1.0,1.0,,,,,,,,,,,
11703858,home,SV Sandhausen,Yassin Ben Balla,yassin-ben-balla,Y. B. Balla,M,180,34,M,867749,EUR,825120000,M,26,26,False,23.0,18.0,5.0,1.0,9.0,11.0,9.0,12.0,7.0,,,,90.0,33.0,7.3,5.0,1,,,,2.0,,5.0,,,1.0,1.0,2.0,1.0,,3.0,2.0,,,,,21,,1.0,,,,,,,,,,,,,,,
11703858,home,SV Sandhausen,Sebastian Stolze,sebastian-stolze,S. Stolze,M,182,19,M,202156,EUR,791337600,M,36,36,False,5.0,3.0,,,,,3.0,8.0,2.0,,,,85.0,21.0,6.6,9.0,1,3.0,,2.0,1.0,6.0,4.0,1.0,2.0,,,,1.0,3.0,2.0,1.0,1.0,,,1.0,22,1.0,,1.0,,,,,,,,,,,,,,
11703858,home,SV Sandhausen,Abu-Bekir Ömer El-Zein,abu-bekir-omer-el-zein,A. Ö. El-Zein,M,180,75,M,1140593,EUR,1045526400,M,6,6,False,14.0,9.0,1.0,1.0,2.0,2.0,8.0,14.0,3.0,,,,74.0,22.0,6.8,7.0,1,2.0,1.0,,,3.0,1.0,,,,,1.0,,,1.0,1.0,,,,2.0,26,,1.0,,,1.0,1.0,Abu-Bekir Ömer El-Zein,,1.0,,,,,,,,
11703858,home,SV Sandhausen,Franck Evina,franck-evina,F. Evina,F,180,97,M,886936,EUR,962755200,M,9,9,False,7.0,3.0,2.0,,,3.0,3.0,4.0,2.0,,,,66.0,12.0,6.4,5.0,0,,,2.0,,4.0,3.0,1.0,,,,,,,1.0,,2.0,,,1.0,18,1.0,1.0,,,,,,,1.0,,,,,,,,
