match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_hitWoodwork,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_totalClearance,stat_fouls,captain,stat_shotOffTarget,stat_outfielderBlock,player_sofascoreId,stat_totalOffside,stat_challengeLost,stat_goals,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_errorLeadToAShot
12709442,home,Wolverhampton,Daniel Bentley,daniel-bentley,D. Bentley,G,25,188.0,241,M,101367,EUR,742521600,G,25,25,False,33.0,26.0,8.0,1.0,0.0,26.0,27.0,6.0,6.0,90.0,37.0,6.6,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12709442,home,Wolverhampton,Pedro Lima,lima-pedro,P. Lima,D,17,174.0,3649,M,1597270,EUR,1151712000,D,37,37,False,43.0,34.0,5.0,1.0,1.0,26.0,30.0,14.0,9.0,90.0,68.0,8.2,13.0,2,Pedro,Lima,9.0,1.0,1.0,1.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,4.0,2.0,1.0,2.0,,,,,,,,,,,,,,
12709442,home,Wolverhampton,Santiago Bueno,santiago-bueno,S. Bueno,D,4,189.0,1181,M,846308,EUR,910569600,D,4,4,False,78.0,70.0,5.0,2.0,0.0,48.0,51.0,27.0,6.0,90.0,92.0,7.1,8.0,0,,,22.0,,,5.0,2.0,9.0,5.0,,,,,,,,,2.0,3.0,1.0,,,,4.0,4.0,,,,,,,,,,,,
12709442,home,Wolverhampton,Craig Dawson,craig-dawson,C. Dawson,D,,188.0,422,M,50027,EUR,641952000,D,15,15,False,62.0,58.0,5.0,4.0,0.0,49.0,52.0,10.0,4.0,62.0,67.0,7.1,5.0,1,,,9.0,,,,1.0,,1.0,,,,,,,,,1.0,,,1.0,,,1.0,,True,1.0,1.0,,,,,,,,,
12709442,home,Wolverhampton,Rayan Aït-Nouri,rayan-ait-nouri,R. A. Nouri,M,21,179.0,45066,M,931278,EUR,991785600,D,3,3,False,41.0,39.0,1.0,1.0,0.0,24.0,25.0,16.0,7.0,62.0,61.0,7.7,3.0,1,,,15.0,,,1.0,,1.0,5.0,,1.0,1.0,,1.0,1.0,,,4.0,3.0,3.0,1.0,1.0,2.0,1.0,,,,,r_aitnouri,1.0,,,,,,,
12709442,home,Wolverhampton,Boubacar Traoré,boubacar-traore,B. Traoré,M,8,183.0,1008,M,982613,EUR,998265600,M,6,6,False,11.0,10.0,,,0.0,9.0,10.0,1.0,1.0,45.0,16.0,6.3,2.0,1,,,1.0,,,,,2.0,,1.0,,,,1.0,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,
12709442,home,Wolverhampton,Tommy Doyle,tommy-doyle,T. Doyle,M,7,172.0,752,M,932628,EUR,1003276800,M,20,20,False,67.0,60.0,12.0,9.0,0.0,34.0,35.0,37.0,9.0,90.0,81.0,7.5,14.0,1,,,28.0,5.0,2.0,,,5.0,2.0,,1.0,,1.0,,,,,1.0,1.0,1.0,3.0,1.0,3.0,,3.0,,1.0,,,,1.0,,,,,,
12709442,home,Wolverhampton,Pablo Sarabia,pablo-sarabia,P. Sarabia,M,7,176.0,2479,M,138573,EUR,705542400,M,21,21,False,22.0,15.0,2.0,,0.0,9.0,11.0,13.0,,62.0,33.0,7.1,10.0,0,,,7.0,2.0,1.0,,,4.0,3.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,,,,,,,,,,,,
12709442,home,Wolverhampton,Daniel Podence,daniel-podence,D. Podence,F,56,165.0,3019,M,308764,EUR,814233600,M,10,10,False,29.0,21.0,3.0,1.0,1.0,8.0,9.0,20.0,4.0,90.0,41.0,8.0,13.0,3,,,13.0,,,,,2.0,2.0,2.0,,,2.0,,1.0,2.0,,1.0,1.0,,3.0,1.0,5.0,,,,,,,1.0,,,,,,,
12709442,home,Wolverhampton,Chiquinho,chiquinho,Chiquinho,M,10,179.0,452,M,1015826,EUR,949708800,M,23,23,False,18.0,17.0,,,0.0,4.0,4.0,17.0,3.0,90.0,42.0,6.8,11.0,3,,,13.0,3.0,,1.0,,7.0,5.0,1.0,6.0,2.0,,,1.0,1.0,,,1.0,1.0,1.0,2.0,,,1.0,,1.0,,,1.0,,,,,,,
12709442,home,Wolverhampton,Gonçalo Guedes,goncalo-guedes,G. Guedes,F,11,179.0,3599,M,280979,EUR,849225600,F,29,29,False,7.0,5.0,1.0,,0.0,1.0,2.0,8.0,,75.0,20.0,8.2,9.0,4,,,4.0,3.0,,,,3.0,2.0,1.0,,,,,2.0,2.0,,,,,3.0,2.0,1.0,,,,,,,,2.0,2.0,,,,,
12709442,home,Wolverhampton,Mario Lemina,mario-lemina,M. Lemina,M,99,184.0,8827,M,307284,EUR,746841600,M,5,5,True,28.0,26.0,2.0,1.0,0.0,18.0,18.0,10.0,2.0,45.0,35.0,6.8,4.0,0,,,8.0,,,,,2.0,3.0,1.0,1.0,1.0,,,,,,2.0,2.0,2.0,,,,,,,,,,,1.0,,,,,,
12709442,home,Wolverhampton,Toti Gomes,toti-gomes,T. Gomes,D,24,187.0,1047,M,973418,EUR,916444800,D,24,24,True,26.0,25.0,,,0.0,18.0,18.0,8.0,2.0,28.0,30.0,6.9,2.0,1,,,7.0,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
12709442,home,Wolverhampton,Matt Doherty,matt-doherty,M. Doherty,D,2,182.0,1433,M,143047,EUR,695520000,D,2,2,True,21.0,21.0,,,0.0,12.0,12.0,10.0,,28.0,30.0,6.9,1.0,0,,,9.0,1.0,,,1.0,,3.0,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,
