match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_totalOffside,stat_keyPass,stat_totalTackle,stat_wonTackle,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_unsuccessfulTouch,stat_expectedGoals,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_bigChanceMissed,captain,stat_blockedScoringAttempt,stat_savedShotsFromInsideTheBox,stat_saves,stat_errorLeadToAShot,stat_bigChanceCreated,stat_goals,stat_hitWoodwork
12436442,home,Leicester City,Jakub Stolarczyk,,,jakub-stolarczyk,J. Stolarczyk,G,1,194,1035,M,997830,EUR,977184000,G,41,41,False,33.0,18.0,22.0,7.0,0.0,11.0,17.0,7.0,16.0,8.0,3.0,3.0,90.0,36.0,6.2,15.0,0.00318979,0,-0.5366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436442,home,Leicester City,James Justin,,,james-justin,J. Justin,D,24,183,1165,M,827681,EUR,888192000,D,2,2,False,35.0,22.0,4.0,2.0,0.0,12.0,17.0,11.0,20.0,2.0,,,90.0,57.0,6.9,15.0,0.0675621,0,,2.0,1.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
12436442,home,Leicester City,Wout Faes,,,wout-faes,W. Faes,D,25,185,1743,M,361696,EUR,891561600,D,3,3,False,46.0,37.0,6.0,1.0,0.0,27.0,29.0,10.0,17.0,3.0,,,90.0,57.0,6.9,9.0,0.00485846,0,,,,,4.0,2.0,6.0,4.0,2.0,1.0,,2.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,
12436442,home,Leicester City,Jannik Vestergaard,,,jannik-vestergaard,J. Vestergaard,D,23,199,1227,M,120538,EUR,712800000,D,23,23,False,46.0,42.0,3.0,1.0,0.0,30.0,32.0,12.0,14.0,2.0,,,90.0,52.0,6.3,4.0,0.00225088,0,,,,3.0,1.0,4.0,1.0,5.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12436442,home,Leicester City,Victor Kristiansen,,,kristiansen-victor,V. Kristiansen,D,16,181,1305,M,1092409,EUR,1039996800,D,16,16,False,34.0,32.0,1.0,1.0,0.0,19.0,20.0,14.0,18.0,5.0,,,90.0,58.0,6.7,9.0,0.093591,1,,4.0,1.0,3.0,1.0,5.0,3.0,2.0,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0761,,,,,,,,,,,,
12436442,home,Leicester City,Harry Winks,,,harry-winks,H. Winks,M,8,178,1220,M,545780,EUR,823219200,M,8,8,False,29.0,25.0,2.0,,0.0,13.0,14.0,12.0,15.0,4.0,,,64.0,35.0,6.7,5.0,0.00882682,1,,,,,,2.0,1.0,1.0,,,,,,,1.0,1.0,2.0,,,,,1.0,0.0258,1.0,0.0923,,,,,,,,,,
12436442,home,Leicester City,Boubakary Soumaré,,,boubakary-soumare,B. Soumaré,M,34,188,1043,M,887581,EUR,920073600,M,24,24,False,56.0,48.0,1.0,1.0,0.0,27.0,29.0,21.0,29.0,8.0,,,90.0,71.0,6.7,15.0,0.00633291,0,,2.0,,1.0,2.0,4.0,6.0,1.0,,1.0,2.0,1.0,,,,,,2.0,2.0,2.0,,2.0,,,,,,,,,,,,,
12436442,home,Leicester City,Jordan Ayew,,,jordan-ayew,J. Ayew,F,9,182,13272,M,103045,EUR,684547200,M,18,18,False,19.0,13.0,1.0,,0.0,7.0,8.0,6.0,12.0,3.0,,,71.0,41.0,5.9,17.0,0.00955876,3,,1.0,,6.0,1.0,16.0,3.0,,,2.0,1.0,,,,1.0,1.0,,7.0,3.0,,2.0,,0.2552,1.0,0.1167,jordanayew9,1.0,,,,,,,,
12436442,home,Leicester City,Bilal El Khannouss,Bilal,El Khannouss,bilal-el-khannouss,B. E. Khannouss,M,11,180,25212,M,1126569,EUR,1084147200,M,11,11,False,28.0,19.0,3.0,2.0,0.0,5.0,5.0,15.0,27.0,3.0,,,64.0,44.0,7.4,14.0,0.0365778,0,,4.0,1.0,1.0,4.0,3.0,8.0,,3.0,,1.0,,,2.0,2.0,1.0,,1.0,2.0,1.0,,,,,,bilalekns_34,,,,,,,,,
12436442,home,Leicester City,Stephy Mavididi,,,stephy-mavididi,S. Mavididi,M,10,182,1545,M,605338,EUR,896572800,M,10,10,False,14.0,11.0,,,0.0,4.0,4.0,7.0,13.0,1.0,,,71.0,23.0,6.4,9.0,0.00726058,1,,3.0,,1.0,2.0,5.0,3.0,,,,,,,,,,2.0,1.0,2.0,1.0,,1.0,0.0368,1.0,0.3419,,,,,,,,,,
12436442,home,Leicester City,Jamie Vardy,,,jamie-vardy,J. Vardy,F,10,178,23077,M,173827,EUR,537321600,F,9,9,False,10.0,7.0,1.0,,0.0,1.0,1.0,6.0,9.0,1.0,,,90.0,15.0,6.9,3.0,0.00434891,1,,,,2.0,2.0,4.0,3.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0212,1.0,0.0194,Vardy7,,True,,,,,,,
12436442,home,Leicester City,Kasey McAteer,Kasey McAteer,,kasey-mcateer,K. McAteer,M,20,177,513,M,1065134,EUR,1006387200,M,35,35,True,6.0,5.0,,,0.0,2.0,2.0,3.0,4.0,1.0,,,26.0,14.0,6.8,2.0,0.010468,0,,,,,2.0,1.0,4.0,2.0,,1.0,1.0,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,
12436442,home,Leicester City,Oliver Skipp,,,skipp-oliver,O. Skipp,M,22,175,1315,M,859901,EUR,969062400,M,22,22,True,12.0,7.0,1.0,,0.0,3.0,4.0,4.0,8.0,1.0,,,26.0,24.0,6.6,8.0,0.00163167,1,,,,,,2.0,2.0,,,,,1.0,,,2.0,1.0,,,1.0,,,2.0,0.0592,,,,,,1.0,,,,,,
12436442,home,Leicester City,Facundo Buonanotte,Facundo Buonanotte,,facundo-buonanotte,F. Buonanotte,M,40,174,18092,M,1117025,EUR,1103760000,M,40,40,True,6.0,3.0,2.0,1.0,0.0,2.0,3.0,2.0,4.0,1.0,,,19.0,16.0,6.2,9.0,0.0627164,0,,1.0,1.0,,,4.0,1.0,,,,,,,,,,1.0,2.0,2.0,1.0,,2.0,,,,facubuonanotte_,,,,,,,,,
12436442,home,Leicester City,Patson Daka,,,patson-daka,P. Daka,F,20,185,15501,M,865057,EUR,907891200,F,20,20,True,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,,,,19.0,8.0,6.7,1.0,0.00773049,0,,,,1.0,1.0,1.0,2.0,,,,2.0,,,,,,,,,,,,,,,patsondaka,,,,,,,,,
12436442,home,Leicester City,Daniel Iversen,,,daniel-iversen,D. Iversen,G,1,193,286,M,796986,EUR,869270400,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436442,home,Leicester City,Conor Coady,,,conor-coady,C. Coady,D,15,184,629,M,98449,EUR,730598400,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436442,home,Leicester City,Caleb Okoli,,,caleb-okoli,C. Okoli,D,5,191,938,M,967722,EUR,994982400,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436442,home,Leicester City,Luke Thomas,,,luke-thomas,L. Thomas,D,33,178,491,M,991584,EUR,992131200,D,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436442,home,Leicester City,Bobby Decordova-Reid,,,bobby-decordova-reid,B. Reid,M,14,170,1230,M,151499,EUR,728611200,F,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436442,away,Fulham,Bernd Leno,,,bernd-leno,B. Leno,G,1,190,2695,M,103335,EUR,699667200,G,1,1,False,25.0,21.0,8.0,4.0,0.0,21.0,21.0,,4.0,8.0,,,90.0,35.0,8.1,4.0,7.266e-05,0,0.5703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.0,,,,
12436442,away,Fulham,Timothy Castagne,,,timothy-castagne,T. Castagne,D,21,185,2321,M,329417,EUR,818121600,D,21,21,False,68.0,51.0,9.0,4.0,0.0,25.0,37.0,26.0,33.0,3.0,,,90.0,91.0,7.7,20.0,0.0144931,0,,2.0,,2.0,1.0,3.0,5.0,3.0,,2.0,,1.0,,1.0,4.0,4.0,,,,,,1.0,,,,,,,,,,,,,
12436442,away,Fulham,Joachim Andersen,,,joachim-andersen,J. Andersen,D,5,190,2378,M,362682,EUR,833500800,D,5,5,False,82.0,69.0,23.0,12.0,0.0,37.0,41.0,32.0,41.0,5.0,,,90.0,92.0,7.3,14.0,0.0219263,0,,,,3.0,1.0,4.0,4.0,6.0,,,1.0,2.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
12436442,away,Fulham,Calvin Bassey,,,calvin-bassey,C. Bassey,D,3,185,8710,M,861972,EUR,946598400,D,3,3,False,74.0,68.0,6.0,3.0,0.0,38.0,41.0,30.0,33.0,1.0,,,90.0,87.0,7.3,8.0,0.0190037,2,,,,1.0,7.0,1.0,7.0,6.0,,,,,,,,,,,,,1.0,2.0,0.2941,,,,,,1.0,,,1.0,,,
