match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_shotOffTarget,stat_blockedScoringAttempt,stat_fouls,stat_keyPass,stat_accurateCross,stat_wonContest,stat_onTargetScoringAttempt,stat_penaltyWon,player_sofascoreId,stat_dispossessed,stat_totalOffside,stat_goals,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_bigChanceCreated,stat_bigChanceMissed,stat_penaltyConceded
11399415,home,PEC Zwolle,Bart van Hintum,,,bart-van-hintum,B. van Hintum,D,,177,34,M,32425,EUR,537753600,D,5,5,True,3.0,1.0,,,,1.0,1.0,2.0,,,1.0,1.0,,,,,,1.0,5.0,,2.0,0.0,0.0,0.00204149,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399415,home,PEC Zwolle,Mike Hauptmeijer,,,mike-hauptmeijer,M. Hauptmeijer,G,1,190,66,M,376448,EUR,858643200,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399415,home,PEC Zwolle,Duke Verduin,Duke Verduin,,duke-verduin,D. Verduin,G,41,195,34,M,1394059,EUR,1067472000,G,41,41,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399415,home,PEC Zwolle,Daijiro Chirino,,,daijiro-chirino,D. Chirino,D,22,185,128,M,1014492,EUR,1011830400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399415,home,PEC Zwolle,Nick Fichtinger,Nick,Fichtinger,fichtinger-nick,N. Fichtinger,M,34,178,50,M,1509752,EUR,1081209600,M,34,34,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399415,home,PEC Zwolle,Dean Huiberts,,,huiberts-dean,D. Huiberts,M,30,186,75,M,990922,EUR,958435200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399415,home,PEC Zwolle,Anouar El Azzouzi,,,anouar-el-azzouzi,A. E. Azzouzi,M,8,181,517,M,1021104,EUR,991094400,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399415,home,PEC Zwolle,Divaio Bobson,,,divaio-bobson,D. Bobson,M,16,182,51,M,1145587,EUR,1076025600,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399415,home,PEC Zwolle,Apostolos Vellios,Apostolos,Vellios,apostolos-vellios,A. Vellios,F,,191,184,M,51021,EUR,694828800,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399415,away,FC Utrecht,Vasilis Barkas,,,vasilis-barkas,V. Barkas,G,1,196,390,M,347726,EUR,770256000,G,1,1,False,31.0,20.0,17.0,7.0,14.0,18.0,6.0,13.0,,1.0,,14.0,1.0,1.0,,1.0,1.0,90.0,43.0,7.0,11.0,0.0,0.0,0.0331175,0,0.0743,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,
11399415,away,FC Utrecht,Sean Klaiber,,,sean-klaiber,S. Klaiber,D,31,184,217,M,336535,EUR,775612800,D,17,17,False,63.0,50.0,11.0,9.0,26.0,32.0,24.0,32.0,1.0,8.0,3.0,11.0,,,,,,90.0,93.0,7.6,22.0,0.0179,0.0,0.100079,1,,,1.0,,2.0,1.0,3.0,,1.0,,,5.0,5.0,1.0,,,,,2.0,,,,,,,,,,,
11399415,away,FC Utrecht,Mike van der Hoorn,,,mike-van-der-hoorn,M. v. d. Hoorn,D,3,190,158,M,152414,EUR,719107200,D,3,3,False,57.0,38.0,13.0,1.0,27.0,32.0,11.0,26.0,6.0,7.0,2.0,3.0,,,,,,90.0,68.0,6.3,21.0,0.0,0.0,0.0062007,0,,,1.0,4.0,7.0,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
11399415,away,FC Utrecht,Nick Viergever,,,nick-viergever,N. Viergever,D,24,182,150,M,46900,EUR,618105600,D,24,24,False,49.0,43.0,5.0,2.0,29.0,31.0,14.0,18.0,2.0,2.0,3.0,3.0,,,,,,90.0,60.0,6.9,9.0,0.0,0.0,0.00669721,0,,True,,2.0,3.0,,,1.0,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,,
11399415,away,FC Utrecht,Souffian El Karouani,,,souffian-el-karouani,S. El Karouani,D,16,178,3591,M,991679,EUR,971913600,D,16,16,False,45.0,31.0,8.0,2.0,15.0,20.0,16.0,28.0,1.0,5.0,3.0,11.0,,,,,,90.0,69.0,7.1,20.0,0.0,0.0,0.0729107,0,,,3.0,1.0,2.0,,2.0,2.0,1.0,,,3.0,3.0,,,,1.0,,1.0,,,,,,,,,,,
11399415,away,FC Utrecht,Can Bozdoğan,,,can-bozdogan,C. Bozdoğan,M,8,175,306,M,934249,EUR,986428800,M,6,6,False,29.0,24.0,,,14.0,16.0,11.0,16.0,,1.0,1.0,2.0,,,,,,65.0,42.0,6.9,8.0,0.0575,0.0,0.0376865,2,,,3.0,,1.0,1.0,,2.0,,1.0,,,,2.0,,,1.0,1.0,,,,,,,,,,,,
11399415,away,FC Utrecht,Jens Toornstra,,,jens-toornstra,J. Toornstra,M,18,178,203,M,99960,EUR,607651200,M,18,18,False,19.0,14.0,4.0,2.0,8.0,9.0,6.0,10.0,,,1.0,4.0,,,,,,45.0,24.0,6.6,5.0,0.0,0.0,0.00159825,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399415,away,FC Utrecht,Mats Seuntjens,,,mats-seuntjens,M. Seuntjens,M,20,187,138,M,163541,EUR,703468800,M,21,21,False,25.0,17.0,4.0,1.0,7.0,10.0,13.0,20.0,,1.0,1.0,2.0,,,,,,90.0,42.0,7.1,13.0,0.011,0.1325,0.386295,1,,,5.0,1.0,4.0,,2.0,2.0,2.0,,,,,,,2.0,2.0,3.0,1.0,1.0,,,,,,,,1.0,,
11399415,away,FC Utrecht,Marouan Azarkan,,,marouan-azarkan,M. Azarkan,M,17,165,221,M,987524,EUR,1007769600,F,11,11,False,26.0,17.0,3.0,2.0,6.0,9.0,14.0,21.0,,9.0,,4.0,,,,,,78.0,45.0,7.5,11.0,0.0,0.0,0.385754,0,,,4.0,3.0,5.0,1.0,2.0,,1.0,7.0,,,,,,1.0,3.0,3.0,2.0,,,,,,,,,,,
11399415,away,FC Utrecht,Isac Lidberg,,,isac-lidberg,I. Lidberg,F,7,185,1089,M,798175,EUR,905212800,F,37,37,False,9.0,7.0,,,2.0,2.0,5.0,8.0,2.0,5.0,1.0,1.0,,,,,,65.0,25.0,7.0,9.0,0.0136,0.0,0.00472072,1,,,1.0,4.0,7.0,,2.0,,3.0,1.0,,,,1.0,,1.0,1.0,,2.0,,,,3.0,1.0,,,,1.0,,
11399415,away,FC Utrecht,Zakaria Labyad,,,zakaria-labyad,Z. Labyad,M,,173,933,M,106142,EUR,731635200,F,20,20,False,24.0,17.0,,,5.0,7.0,12.0,17.0,4.0,5.0,,4.0,,,,,,78.0,31.0,6.5,11.0,0.11,0.0,0.0299783,2,,,,2.0,3.0,,,,3.0,1.0,,,,1.0,1.0,,,,,,,,1.0,,,,,,1.0,
11399415,away,FC Utrecht,Ryan Flamingo,Ryan Flamingo,,ryan-flamingo,R. Flamingo,D,6,186,1614,M,1046960,EUR,1041292800,D,34,34,True,28.0,23.0,5.0,3.0,8.0,11.0,15.0,18.0,6.0,7.0,,4.0,,,,,,45.0,37.0,6.6,7.0,0.1177,0.0,0.0285402,2,,,1.0,2.0,4.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,1.0,1.0
11399415,away,FC Utrecht,Oscar Fraulo,,,oscar-fraulo,O. Fraulo,M,29,180,841,M,1008245,EUR,1070668800,M,8,8,True,10.0,9.0,,,5.0,5.0,4.0,5.0,,,,1.0,,,,,,25.0,13.0,6.6,2.0,0.0338,0.0,0.0190088,1,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
11399415,away,FC Utrecht,Ole Romeny,,,ole-romeny,O. Romeny,F,11,185,13950,M,921948,EUR,961459200,F,77,77,True,12.0,9.0,3.0,2.0,4.0,4.0,5.0,8.0,1.0,1.0,,,,,,,,25.0,15.0,6.5,5.0,0.0,0.0,0.0064208,0,,,,,1.0,,,,1.0,,,,,,,,,,,,,oleromeny,1.0,1.0,,,,,,
11399415,away,FC Utrecht,Bart Ramselaar,,,bart-ramselaar,B. Ramselaar,M,10,180,132,M,788951,EUR,836006400,M,23,23,True,7.0,6.0,,,1.0,1.0,5.0,8.0,,1.0,,,,,,,,12.0,11.0,6.6,3.0,0.0,0.0,0.0130013,0,,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,
11399415,away,FC Utrecht,Anthony Descotte,,,descotte-anthony,A. Descotte,F,99,179,246,M,1008697,EUR,1059868800,F,19,19,True,4.0,3.0,,,1.0,1.0,2.0,3.0,,,,1.0,,,,,,12.0,7.0,6.4,4.0,0.0,0.0,0.00438671,0,,,,,2.0,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,
11399415,away,FC Utrecht,Mattijs Branderhorst,,,mattijs-branderhorst,M. Branderhorst,G,31,192,151,M,146871,EUR,757296000,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399415,away,FC Utrecht,Kevin Gadellaa,,,kevin-gadellaa,K. Gadellaa,G,1,210,175,M,1169107,EUR,1049760000,G,61,61,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399415,away,FC Utrecht,Mark van der Maarel,,,mark-van-der-maarel,M. van der Maarel,D,,177,47,M,88615,EUR,618883200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399415,away,FC Utrecht,Tommy St. Jago,,,tommy-st-jago,T. S. Jago,D,33,186,182,M,876232,EUR,946857600,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399415,away,FC Utrecht,Zidane Iqbal,,,zidane-iqbal,Z. Iqbal,M,14,180,7223,M,1014225,EUR,1051401600,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,zidaneiqbal,,,,,,,,
11399415,away,FC Utrecht,Ivar Jenner,Ivar Jenner,,ivar-jenner,I. Jenner,M,,186,6627,M,1171844,EUR,1073692800,M,38,38,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,ivarjnr,,,,,,,,
