match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_fouls,player_firstName,player_lastName,stat_aerialLost,stat_interceptionWon,stat_outfielderBlock,stat_dispossessed,stat_bigChanceCreated,stat_wasFouled,stat_goalAssist,stat_bigChanceMissed,stat_blockedScoringAttempt,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_hitWoodwork,stat_errorLeadToAShot,stat_clearanceOffLine,player_sofascoreId,stat_penaltyWon
11399403,home,Vitesse,Eloy Room,eloy-room,E. Room,G,188.0,180,M,40859,EUR,602726400,G,1,1,False,45.0,33.0,21.0,9.0,28.0,29.0,5.0,16.0,1.0,1.0,1.0,15.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,90.0,58.0,7.5,13.0,0.0,0.0,0.0381872,1.0,0,-1.2232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399403,home,Vitesse,Carlens Arcus,carlens-arcus,C. Arcus,D,180.0,5896,M,794373,EUR,835920000,D,2,2,False,28.0,25.0,2.0,2.0,12.0,12.0,14.0,20.0,3.0,1.0,1.0,2.0,,,,,,,,83.0,49.0,6.5,6.0,0.0,0.0,0.333829,2.0,0,,2,4.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
11399403,home,Vitesse,Dominik Oroz,dominik-oroz,D. Oroz,D,190.0,131,M,874936,EUR,972777600,D,6,6,False,38.0,27.0,10.0,3.0,24.0,28.0,3.0,10.0,5.0,,,8.0,,,,,,,,90.0,50.0,6.4,11.0,0.0,0.0,0.00198736,,0,,5,,,2.0,4.0,3.0,6.0,3.0,2.0,,,,,1.0,3.0,,,,,,,,,,,,,,,,,
11399403,home,Vitesse,Nicolas Isimat-Mirin,nicolas-isimat-mirin,N. Isimat-Mirin,D,189.0,76,M,781556,EUR,690076800,D,29,29,False,49.0,39.0,7.0,2.0,26.0,29.0,13.0,20.0,1.0,,,3.0,,,,,,,,90.0,64.0,6.4,10.0,0.0,0.0,0.00693709,,0,,,,,1.0,5.0,1.0,9.0,,,,1.0,,,3.0,2.0,1.0,,,,,,,,,,,,,,,,
11399403,home,Vitesse,Enzo Cornelisse,enzo-cornelisse,E. Cornelisse,M,178.0,40,M,1046725,EUR,1025308800,D,13,13,False,29.0,17.0,5.0,2.0,8.0,13.0,11.0,22.0,2.0,2.0,2.0,5.0,,,,,,,,90.0,54.0,6.3,20.0,0.0,0.0,0.0796326,1.0,0,,6,6.0,2.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11399403,home,Vitesse,Mathijs Tielemans,mathijs-tielemans,M. Tielemans,M,181.0,116,M,966542,EUR,1019779200,M,21,21,False,32.0,29.0,1.0,1.0,16.0,17.0,13.0,15.0,1.0,,,7.0,,,,,,,,90.0,37.0,6.6,5.0,0.0,0.0,0.0255175,1.0,0,,8,,,,5.0,1.0,,,,,,,,2.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,
11399403,home,Vitesse,Melle Meulensteen,melle-meulensteen,M. Meulensteen,M,185.0,201,M,891795,EUR,931046400,M,20,20,False,33.0,27.0,3.0,3.0,14.0,16.0,13.0,17.0,,1.0,,4.0,2.0,,,,,,,90.0,46.0,6.6,10.0,0.0,0.0,0.0362846,,0,,21,,,,1.0,,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
11399403,home,Vitesse,Kacper Kozłowski,kacper-kozlowski,K. Kozłowski,M,182.0,3151,M,984602,EUR,1066262400,M,17,17,False,13.0,8.0,1.0,,1.0,2.0,7.0,11.0,,2.0,,3.0,2.0,,,,,,,58.0,23.0,6.5,10.0,0.237,0.0,0.722442,1.0,2,,10,,,,3.0,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,,
11399403,home,Vitesse,Marco van Ginkel,marco-van-ginkel,M. van Ginkel,F,186.0,361,M,112794,EUR,723168000,M,8,8,False,23.0,12.0,1.0,1.0,7.0,11.0,5.0,12.0,2.0,,,4.0,2.0,,,,,,,90.0,34.0,7.3,15.0,1.3043,0.8762,0.0025983,,5,,,,,2.0,3.0,1.0,,,,,,,,1.0,,,1.0,,,,,,True,3.0,2.0,1.0,,,,,,
11399403,home,Vitesse,Amine Boutrah,amine-boutrah,A. Boutrah,M,173.0,300,M,975307,EUR,972518400,M,7,7,False,17.0,13.0,3.0,1.0,7.0,8.0,6.0,10.0,2.0,4.0,2.0,6.0,1.0,,,,,,,83.0,31.0,6.3,10.0,0.2116,0.0,0.00477222,,1,,10,1.0,,,5.0,1.0,,,,,1.0,,,1.0,3.0,,1.0,,,,1.0,,,1.0,,,,,,,,
