match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_aerialWon,stat_totalContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_keyPass,stat_wonContest,stat_shotOffTarget,stat_wasFouled,stat_fouls,stat_totalOffside,stat_accurateCross,stat_dispossessed,stat_unsuccessfulTouch,stat_penaltyConceded,captain,stat_hitWoodwork,stat_goals,stat_crossNotClaimed,stat_goodHighClaim,stat_punches,player_sofascoreId,stat_goalAssist,stat_penaltyMiss,stat_penaltyWon
10388280,home,VfL Bochum 1848,Manuel Riemann,manuel-riemann,M. Riemann,G,1,186,218,M,24937,EUR,589766400,G,1,1,False,38.0,19.0,29.0,12.0,10.0,14.0,9.0,24.0,9.0,1.0,2.0,1.0,2.0,1.0,1.0,90.0,43.0,4.8,21.0,0.0,0.0,0.00576237,0,-1.7183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388280,home,VfL Bochum 1848,Jordi Osei-Tutu,jordi-osei-tutu,J. Osei-Tutu,D,14,179,224,M,908631,EUR,907286400,D,18,18,False,2.0,2.0,,,2.0,2.0,,1.0,1.0,,,,,,,24.0,10.0,6.2,3.0,0.0,0.0,3.207e-05,0,,,,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388280,home,VfL Bochum 1848,Erhan Mašović,erhan-masovic,E. Mašović,D,4,189,232,M,833213,EUR,911692800,D,4,4,False,30.0,24.0,4.0,1.0,16.0,19.0,8.0,11.0,7.0,,,,,,,90.0,43.0,6.3,8.0,0.502,0.8345,0.359481,3,,,,,,1.0,3.0,,2.0,1.0,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10388280,home,VfL Bochum 1848,Ivan Ordets,ivan-ordets,I. Ordets,D,,194,123,M,137673,EUR,710553600,D,20,20,False,40.0,28.0,7.0,4.0,21.0,22.0,7.0,18.0,4.0,,,,,,,90.0,60.0,6.4,13.0,0.8206,0.2675,0.0126034,5,,,,,4.0,6.0,11.0,,6.0,,,9.0,2.0,,2.0,1.0,,,4.0,,1.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10388280,home,VfL Bochum 1848,Danilo Soares,danilo-soares,Danilo Soares,M,3,170,111,M,121551,EUR,688694400,D,3,3,False,45.0,34.0,6.0,3.0,16.0,19.0,19.0,28.0,10.0,,,,,,,90.0,68.0,5.9,15.0,0.0,0.0,0.0669998,0,,,,2.0,,8.0,6.0,3.0,2.0,5.0,2.0,1.0,,,,,,,3.0,1.0,,,,3.0,,1.0,2.0,1.0,1.0,,,,,,,,,,
10388280,home,VfL Bochum 1848,Anthony Losilla,anthony-losilla,A. Losilla,M,,185,68,M,119179,EUR,510796800,M,8,8,False,26.0,17.0,4.0,1.0,7.0,9.0,10.0,18.0,4.0,,,,,,,90.0,39.0,6.9,11.0,0.0164,0.0,0.549765,1,,,,1.0,2.0,6.0,11.0,3.0,,5.0,3.0,5.0,,1.0,,,1.0,,2.0,2.0,,,1.0,1.0,,,,1.0,,True,,,,,,,,,
10388280,home,VfL Bochum 1848,Patrick Osterhage,osterhage-patrick,P. Osterhage,M,6,183,261,M,914755,EUR,949363200,M,6,6,False,12.0,8.0,1.0,,6.0,8.0,2.0,4.0,1.0,,,,,,,45.0,14.0,5.9,6.0,0.0,0.0,0.00078726,0,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
10388280,home,VfL Bochum 1848,Simon Zoller,simon-zoller,S. Zoller,F,27,179,102,M,88471,EUR,677894400,M,9,9,False,12.0,8.0,,,5.0,6.0,3.0,6.0,3.0,,,,,,,64.0,21.0,6.4,6.0,0.279,0.1385,0.00153358,3,,,,,,3.0,2.0,2.0,1.0,2.0,2.0,,,,,1.0,1.0,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,
10388280,home,VfL Bochum 1848,Kevin Stöger,kevin-stoger,K. Stöger,M,7,175,715,M,95381,EUR,746409600,M,7,7,False,44.0,35.0,4.0,2.0,12.0,14.0,28.0,46.0,6.0,1.0,,,,,,90.0,77.0,6.6,25.0,0.0794,0.4197,0.289728,2,,,,16.0,1.0,5.0,6.0,1.0,1.0,2.0,1.0,,1.0,,,1.0,1.0,,,3.0,1.0,,3.0,2.0,,5.0,1.0,3.0,,,,,,,,,,,
10388280,home,VfL Bochum 1848,Christopher Antwi-Adjei,christopher-antwi-adjei,C. Antwi-Adjei,M,18,171,469,M,844203,EUR,760579200,M,22,22,False,21.0,20.0,1.0,1.0,4.0,5.0,17.0,20.0,5.0,,,,,,,64.0,45.0,6.2,14.0,0.0,0.0,0.488585,0,,,,4.0,,6.0,3.0,,,1.0,,,3.0,,,,,,,2.0,1.0,,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,
10388280,home,VfL Bochum 1848,Philipp Hofmann,philipp-hofmann,P. Hofmann,F,33,195,413,M,340719,EUR,733449600,F,33,33,False,8.0,6.0,1.0,1.0,2.0,2.0,4.0,6.0,,,,,,,,45.0,12.0,6.9,2.0,0.1745,0.0,0.0804117,1,,,,,4.0,5.0,6.0,,1.0,,,5.0,,,,,1.0,1.0,,1.0,,,1.0,1.0,2.0,,,,,,1.0,,,,,,,,
10388280,home,VfL Bochum 1848,Cristian Gamboa,cristian-gamboa,C. Gamboa,D,,175,274,M,117794,EUR,625190400,D,2,2,True,32.0,25.0,8.0,4.0,10.0,10.0,15.0,27.0,5.0,,,,,,,66.0,49.0,6.5,14.0,0.0,0.0,0.0130193,0,,,,5.0,,1.0,2.0,,2.0,1.0,1.0,,2.0,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,
10388280,home,VfL Bochum 1848,Takuma Asano,takuma-asano,T. Asano,M,11,173,2035,M,309546,EUR,784425600,F,11,11,True,12.0,9.0,,,1.0,1.0,9.0,13.0,4.0,,,,,,,45.0,24.0,7.0,6.0,0.3285,0.0,0.052661,5,,,,2.0,,3.0,2.0,2.0,,1.0,1.0,,,,,,2.0,,,2.0,,3.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,
10388280,home,VfL Bochum 1848,Moritz Broschinski,moritz-broschinski,M. Broschinski,F,17,188,263,M,924205,EUR,969667200,F,29,29,True,10.0,5.0,,,,2.0,5.0,8.0,1.0,,,,,,,45.0,17.0,7.0,9.0,0.7552,0.6117,0.0224227,1,,,,,2.0,6.0,3.0,,,,,3.0,1.0,,,1.0,,,,1.0,,,,1.0,,,2.0,1.0,,,,1.0,,,,,,,
10388280,home,VfL Bochum 1848,Pierre Kunde,pierre-kunde,P. Kunde,M,8,180,572,M,788352,EUR,806716800,M,28,28,True,21.0,20.0,5.0,4.0,10.0,10.0,11.0,12.0,2.0,,,,,,,26.0,25.0,6.9,1.0,0.0,0.0,0.101143,0,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,
10388280,home,VfL Bochum 1848,Gerrit Holtmann,gerrit-holtmann,G. Holtmann,F,17,183,244,M,253517,EUR,796089600,F,17,17,True,7.0,4.0,1.0,,,,4.0,7.0,3.0,,,,,,,26.0,17.0,6.3,6.0,0.0823,0.0,0.00672529,3,,,,,,3.0,2.0,2.0,1.0,1.0,,,1.0,,,,3.0,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,
10388280,home,VfL Bochum 1848,Michael Esser,michael-esser,M. Esser,G,,198,31,M,40371,EUR,564537600,G,21,21,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388280,home,VfL Bochum 1848,Konstantinos Stafylidis,konstantinos-stafylidis,K. Stafylidis,D,3,177,196,M,110850,EUR,754790400,D,16,16,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388280,home,VfL Bochum 1848,Vasilis Lampropoulos,vasilis-lampropoulos,V. Lampropoulos,D,24,185,107,M,32993,EUR,638755200,D,24,24,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388280,home,VfL Bochum 1848,Dominique Heintz,dominique-heintz,D. Heintz,D,3,188,93,M,136922,EUR,745372800,D,30,30,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388280,away,VfL Wolfsburg,Koen Casteels,koen-casteels,K. Casteels,G,1,197,1416,M,70987,EUR,709430400,G,1,1,False,42.0,23.0,29.0,10.0,15.0,17.0,8.0,25.0,16.0,,4.0,,5.0,1.0,1.0,90.0,63.0,7.6,19.0,0.0,0.0,0.00188339,0,1.2719,,,,,,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,6.0,1.0,,,,
10388280,away,VfL Wolfsburg,Ridle Baku,ridle-baku,R. Baku,M,17,176,1448,M,856553,EUR,891993600,D,20,20,False,35.0,26.0,6.0,4.0,12.0,14.0,15.0,22.0,5.0,,,,,,,90.0,59.0,6.7,16.0,0.1124,0.0771,0.169367,1,,,,1.0,4.0,6.0,2.0,1.0,2.0,1.0,1.0,,1.0,,,1.0,,,1.0,,,,1.0,,,1.0,,4.0,,,,,,,,,,,
10388280,away,VfL Wolfsburg,Sebastiaan Bornauw,sebastiaan-bornauw,S. Bornauw,D,23,190,839,M,826167,EUR,922060800,D,3,3,False,18.0,18.0,2.0,2.0,16.0,16.0,2.0,2.0,4.0,,,,,,,45.0,23.0,6.9,,0.0,0.0,0.0004456,0,,,,,2.0,2.0,2.0,,2.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
10388280,away,VfL Wolfsburg,Maxence Lacroix,maxence-lacroix,M. Lacroix,D,5,192,6983,M,879674,EUR,954979200,D,4,4,False,25.0,18.0,4.0,2.0,14.0,15.0,4.0,10.0,2.0,,,,,,,90.0,44.0,7.1,8.0,0.0,0.0,0.00434285,0,,,,,4.0,5.0,7.0,,5.0,1.0,,3.0,1.0,,,,,2.0,2.0,,1.0,,2.0,1.0,,,,1.0,,,,,,,,,,,
10388280,away,VfL Wolfsburg,Micky van de Ven,micky-van-de-ven,M. van de Ven,D,37,193,12555,M,998247,EUR,987638400,D,5,5,False,20.0,15.0,2.0,1.0,9.0,9.0,6.0,12.0,6.0,,,,,,,90.0,44.0,6.4,13.0,0.0,0.0,0.00451736,0,,,,1.0,,5.0,4.0,,6.0,,,,7.0,,,,,1.0,,,3.0,,1.0,1.0,,,,1.0,,,,,,,,mickyvdven,,,
10388280,away,VfL Wolfsburg,Mattias Svanberg,svanberg-mattias,M. Svanberg,M,32,185,641,M,796987,EUR,915494400,M,32,32,False,15.0,11.0,5.0,2.0,6.0,7.0,5.0,8.0,5.0,,,,,,,67.0,27.0,8.5,8.0,0.7402,1.0267,0.0142363,2,,,,,1.0,3.0,,,,,,,2.0,,,2.0,,1.0,1.0,2.0,,,,,,,,2.0,,,,2.0,,,,,1.0,,
10388280,away,VfL Wolfsburg,Maximilian Arnold,maximilian-arnold,M. Arnold,M,27,184,898,M,147289,EUR,769996800,M,27,27,False,27.0,21.0,6.0,2.0,15.0,18.0,7.0,11.0,9.0,,,,,,,90.0,42.0,7.4,8.0,0.0,0.0,0.143981,0,,,,2.0,1.0,2.0,5.0,1.0,4.0,3.0,2.0,1.0,,,,,,1.0,1.0,2.0,,,1.0,,,1.0,,1.0,,True,,,,,,,,,
10388280,away,VfL Wolfsburg,Felix Nmecha,nmecha-felix,F. Nmecha,M,8,190,3992,M,907463,EUR,971136000,M,22,22,False,33.0,25.0,3.0,2.0,7.0,9.0,18.0,24.0,7.0,,,,,,,90.0,62.0,8.2,15.0,0.1406,0.0,0.211858,3,,,,,1.0,7.0,13.0,1.0,2.0,5.0,3.0,2.0,8.0,1.0,,,2.0,2.0,,2.0,6.0,1.0,,1.0,,,2.0,3.0,,,,,,,,,1.0,,
10388280,away,VfL Wolfsburg,Patrick Wimmer,patrick-wimmer,P. Wimmer,M,39,182,1034,M,987504,EUR,991180800,F,39,39,False,6.0,5.0,,,1.0,1.0,6.0,9.0,2.0,,,,,,,45.0,28.0,8.0,11.0,0.0596,0.0917,0.532412,1,,,,4.0,1.0,8.0,5.0,,,2.0,2.0,,5.0,1.0,,1.0,,,,1.0,2.0,,1.0,2.0,,2.0,2.0,3.0,,,,1.0,,,,,1.0,,
10388280,away,VfL Wolfsburg,Jonas Wind,jonas-wind,J. Wind,F,23,190,2374,M,826069,EUR,918345600,F,23,23,False,24.0,14.0,,,1.0,2.0,13.0,22.0,2.0,,,,,,,90.0,32.0,6.5,14.0,0.7884,0.0,0.563153,1,,,,,6.0,9.0,6.0,,,2.0,2.0,3.0,,,1.0,,,,,2.0,,1.0,1.0,2.0,,,1.0,2.0,,,1.0,,,,,,,1.0,
10388280,away,VfL Wolfsburg,Jakub Kamiński,jakub-kaminski,J. Kamiński,M,16,178,5205,M,801263,EUR,1023235200,F,16,16,False,17.0,14.0,2.0,2.0,3.0,4.0,11.0,13.0,5.0,,,,,,,79.0,42.0,8.0,10.0,0.8709,1.1376,0.0931539,5,,,,,1.0,6.0,5.0,2.0,,,,1.0,3.0,,,2.0,,,1.0,,2.0,3.0,2.0,,,,2.0,4.0,,,,1.0,,,,jakub.kaminskii,,,1.0
10388280,away,VfL Wolfsburg,Josuha Guilavogui,josuha-guilavogui,J. Guilavogui,D,,188,210,M,45686,EUR,653702400,M,29,29,True,18.0,14.0,3.0,2.0,11.0,14.0,3.0,4.0,3.0,,,,,,,45.0,29.0,6.9,4.0,0.0,0.0,0.00056746,0,,,,,3.0,4.0,3.0,,5.0,1.0,,2.0,,,,,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,
10388280,away,VfL Wolfsburg,Omar Marmoush,omar-marmoush,O. Marmoush,F,7,183,196340,M,873554,EUR,918345600,F,33,33,True,13.0,8.0,,,3.0,4.0,5.0,9.0,1.0,,,,,,,19.0,18.0,6.6,7.0,0.0,0.0,0.0255922,0,,,,,,1.0,2.0,,1.0,,,1.0,2.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,OMarmoush,,,
10388280,away,VfL Wolfsburg,Luca Waldschmidt,luca-waldschmidt,L. Waldschmidt,F,7,181,704,M,319861,EUR,832464000,F,7,7,True,6.0,4.0,3.0,1.0,2.0,4.0,2.0,2.0,1.0,,,,,,,26.0,12.0,7.2,2.0,0.8191,0.9486,0.00181847,1,,,,,1.0,1.0,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,
10388280,away,VfL Wolfsburg,Yannick Gerhardt,yannick-gerhardt,Y. Gerhardt,M,31,184,166,M,169255,EUR,763516800,M,31,31,True,11.0,7.0,,,3.0,4.0,4.0,7.0,3.0,,,,,,,23.0,14.0,6.5,4.0,0.7682,0.0,0.011589,1,,,,,,,1.0,,,1.0,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,
10388280,away,VfL Wolfsburg,Nicolas Cozza,nicolas-cozza,N. Cozza,D,3,178,183,M,886286,EUR,915753600,D,8,8,True,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,11.0,4.0,6.7,,0.0,0.0,0.00029011,0,,,,,,,2.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10388280,away,VfL Wolfsburg,Philipp Schulze,schulze-philipp,P. Schulze,G,1,189,37,M,1005830,EUR,1043798400,G,35,35,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388280,away,VfL Wolfsburg,Pavao Pervan,pavao-pervan,P. Pervan,G,12,193,111,M,35976,EUR,563760000,G,12,12,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388280,away,VfL Wolfsburg,Lukáš Ambros,lukas-ambros,L. Ambros,M,18,182,144,M,1142171,EUR,1086393600,M,36,36,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Lukas Ambros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388280,away,VfL Wolfsburg,Dženan Pejčinović,dzenan-pejcinovic,D. Pejčinović,F,17,188,1114,M,1127790,EUR,1108425600,F,18,18,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
