match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_totalClearance,stat_outfielderBlock,stat_dispossessed,stat_onTargetScoringAttempt,stat_wonTackle,stat_unsuccessfulTouch,stat_challengeLost,stat_totalContest,captain,stat_wonContest,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_shotOffTarget,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_errorLeadToAShot,stat_clearanceOffLine
11205391,home,Arsenal,Aaron Ramsdale,,,aaron-ramsdale,A. Ramsdale,G,32,191,8533,M,ARamsdale,839410,EUR,895104000,G,1,1,False,27.0,16.0,14.0,3.0,13.0,13.0,3.0,14.0,10.0,3.0,3.0,90.0,35.0,7.0,11.0,0.0,0.0,0.00187964,0,0.3519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11205391,home,Arsenal,Ben White,,,benjamin-white,B. White,D,4,186,13830,M,benwhite,846036,EUR,876268800,D,4,4,False,55.0,47.0,5.0,5.0,18.0,22.0,30.0,35.0,8.0,,,90.0,65.0,7.1,10.0,0.0,0.0,0.148743,0,,2.0,1.0,1.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
11205391,home,Arsenal,Jakub Kiwior,,,kiwior-jakub,J. Kiwior,D,4,189,15163,M,j_kiwior,976037,EUR,950572800,D,15,15,False,57.0,53.0,,,44.0,46.0,9.0,11.0,7.0,,,90.0,71.0,7.0,4.0,0.0,0.0,0.00357637,0,,,,4.0,1.0,4.0,2.0,3.0,1.0,,,,4.0,1.0,,,,,,,,,,,,,,,,,,,
11205391,home,Arsenal,Gabriel Magalhães,,,gabriel-magalhaes,Gabriel,D,6,190,49131,M,GabrielMagalhães,869792,EUR,882489600,D,6,6,False,59.0,55.0,4.0,2.0,33.0,34.0,22.0,25.0,1.0,,,85.0,71.0,6.7,6.0,0.2366,0.0,0.00509255,1,,,,2.0,3.0,4.0,4.0,1.0,1.0,,2.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
11205391,home,Arsenal,Oleksandr Zinchenko,,,oleksandr-zinchenko,O. Zinchenko,D,47,175,18055,M,OZinchenko,287643,EUR,850608000,D,35,35,False,65.0,58.0,4.0,3.0,21.0,25.0,37.0,40.0,5.0,,,73.0,78.0,7.1,9.0,0.0,0.0,0.0661264,0,,,,,3.0,2.0,6.0,1.0,3.0,,,,2.0,,,,2.0,,1.0,1.0,,,,,,,,,,,,,
11205391,home,Arsenal,Martin Ødegaard,,,martin-odegaard,M. Ødegaard,M,8,178,78911,M,Ødegaard,547410,EUR,913852800,M,8,8,False,49.0,41.0,2.0,1.0,8.0,9.0,33.0,42.0,5.0,,,90.0,64.0,8.7,13.0,0.3626,0.6656,0.116764,3,,2.0,,,,2.0,2.0,1.0,1.0,,,2.0,2.0,,1.0,3.0,,1.0,,2.0,True,1.0,2.0,,,,,,,,,,
11205391,home,Arsenal,Jorginho,,,jorginho,Jorginho,M,21,180,32466,M,jorginhofrello,132874,EUR,693187200,M,20,20,False,69.0,62.0,1.0,,24.0,24.0,38.0,45.0,9.0,,,86.0,76.0,6.8,8.0,0.0,0.0,0.0253256,0,,,,,,2.0,3.0,,,3.0,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,
11205391,home,Arsenal,Granit Xhaka,,,granit-xhaka,G. Xhaka,M,34,185,15717,M,Granit_Xhaka,117777,EUR,717552000,M,34,34,False,38.0,33.0,1.0,1.0,15.0,17.0,19.0,22.0,2.0,,,90.0,51.0,7.1,10.0,0.553,1.1142,0.139357,4,,1.0,1.0,1.0,,10.0,2.0,,,,,2.0,,,3.0,3.0,,,5.0,3.0,,2.0,,2.0,1.0,1.0,1.0,,,,,,
11205391,home,Arsenal,Bukayo Saka,,,bukayo-saka,B. Saka,F,7,178,182271,M,BSaka7,934235,EUR,999648000,F,7,7,False,31.0,25.0,3.0,1.0,8.0,9.0,17.0,25.0,2.0,,,74.0,48.0,7.3,12.0,0.3207,0.5947,0.0801499,5,,3.0,,,2.0,2.0,6.0,,2.0,,,1.0,,,,2.0,,1.0,,4.0,,2.0,,,,,1.0,2.0,,,,,
11205391,home,Arsenal,Gabriel Jesus,,,gabriel-jesus,G. Jesus,F,9,175,74471,M,GabrielJesus,794839,EUR,860025600,F,9,9,False,38.0,37.0,1.0,1.0,13.0,13.0,24.0,26.0,6.0,,,90.0,57.0,7.1,7.0,0.2852,0.6799,0.450223,3,,1.0,,6.0,,12.0,4.0,,1.0,3.0,4.0,2.0,1.0,,2.0,1.0,,3.0,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,
