match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_totalCross,stat_aerialLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_dispossessed,stat_shotOffTarget,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,captain,stat_totalOffside,player_sofascoreId,stat_bigChanceMissed,stat_goodHighClaim,stat_punches
11453220,home,Al Raed,André Moreira,André,Moreira,andre-moreira,A. Moreira,G,195.0,72,M,576272,EUR,817862400,G,1,1,False,26.0,19.0,20.0,13.0,0.0,11.0,13.0,8.0,13.0,1.0,1.0,1.0,5.0,2.0,5.0,1.0,1.0,90.0,37.0,7.4,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453220,home,Al Raed,Mohammed Al-Dosari,,,mohammed-al-dosari,M. Al-Dosari,D,,12,M,970908,EUR,931651200,D,32,32,False,37.0,28.0,2.0,,0.0,10.0,15.0,18.0,28.0,5.0,,1.0,5.0,,,,,89.0,75.0,7.2,20.0,0,32,6.0,1.0,14.0,5.0,2.0,10.0,7.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,
11453220,home,Al Raed,Mubarak Al-Rajeh,Mubarak Abdul Rahman Al Rajeh,,mubarak-al-rajeh,M. Al-Rajeh,D,,39,M,1429814,EUR,1059696000,D,94,94,False,33.0,27.0,6.0,1.0,0.0,22.0,25.0,5.0,8.0,3.0,,3.0,1.0,,,,,83.0,44.0,6.5,6.0,0,94,,1.0,6.0,1.0,1.0,4.0,2.0,,,2.0,,1.0,,,,,,,,,,,,,,,
11453220,home,Al Raed,Oumar Gonzalez,,,oumar-gonzalez,O. Gonzalez,D,186.0,312,M,842744,EUR,888364800,D,21,21,False,44.0,36.0,6.0,3.0,0.0,30.0,31.0,6.0,13.0,2.0,,6.0,5.0,,,,,90.0,62.0,7.4,10.0,1,21,,1.0,6.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,
11453220,home,Al Raed,Mamadou Loum,,,mamadou-loum,M. Loum,M,193.0,526,M,796059,EUR,851904000,D,5,5,False,43.0,35.0,11.0,4.0,0.0,26.0,27.0,9.0,16.0,2.0,,5.0,7.0,,,,,90.0,56.0,6.7,9.0,2,21,,1.0,2.0,1.0,1.0,,,,,,1.0,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,,
11453220,home,Al Raed,Hamad Al-Jayzani,,,hamad-al-jayzani,H. Al-Jayzani,D,176.0,11,M,802975,EUR,731203200,D,28,28,False,23.0,16.0,2.0,1.0,0.0,11.0,14.0,6.0,10.0,10.0,1.0,1.0,3.0,,,,,90.0,46.0,6.1,12.0,0,28,1.0,2.0,4.0,4.0,,3.0,1.0,,,2.0,2.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,
11453220,home,Al Raed,Mansour Al Bishi,,,mansour-al-bishi,M. A. Bishi,M,168.0,20,M,982351,EUR,956534400,M,14,14,False,42.0,35.0,1.0,1.0,0.0,13.0,16.0,22.0,28.0,4.0,1.0,,9.0,,,,,83.0,62.0,6.8,13.0,2,14,2.0,1.0,4.0,1.0,,4.0,1.0,2.0,,1.0,,,2.0,,2.0,,,,,,,,,,,,
11453220,home,Al Raed,Mathias Normann,,,mathias-normann,M. Normann,M,179.0,189,M,565686,EUR,833241600,M,8,8,False,51.0,39.0,8.0,5.0,0.0,26.0,29.0,13.0,22.0,4.0,,1.0,2.0,,,,,62.0,60.0,6.0,15.0,0,12,,1.0,5.0,2.0,,3.0,2.0,1.0,1.0,2.0,,1.0,,,1.0,,,,,,,,,,,,
11453220,home,Al Raed,Khalid Alsubaie,,,khalid-alsubaie,K. Alsubaie,M,176.0,8,M,893373,EUR,940896000,M,24,24,False,36.0,29.0,3.0,1.0,1.0,19.0,20.0,12.0,23.0,3.0,,1.0,3.0,,,,,90.0,68.0,7.3,19.0,2,27,7.0,,5.0,4.0,2.0,2.0,1.0,1.0,1.0,,2.0,,1.0,,1.0,1.0,1.0,2.0,1.0,,,,,,,,
11453220,home,Al Raed,Júlio Tavares,,,julio-tavares,J. Tavares,F,187.0,109,M,218652,EUR,595900800,F,17,17,False,23.0,16.0,,,0.0,6.0,6.0,10.0,17.0,6.0,,,3.0,,,,,90.0,31.0,7.6,9.0,2,11,,4.0,8.0,,,,,1.0,2.0,1.0,1.0,6.0,,,,1.0,,,,2.0,1.0,,,,,,
