match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,captain,stat_goalAssist,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_outfielderBlock,player_firstName,player_lastName,stat_interceptionWon,stat_totalCross,stat_blockedScoringAttempt,stat_totalOffside,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_goals,stat_savedShotsFromInsideTheBox,stat_bigChanceMissed
11453121,home,Abha,Ciprian Tătărușanu,ciprian-tatarusanu,C. Tătărușanu,G,198.0,624,M,44453,EUR,508291200,G,16,16,False,26.0,18.0,21.0,13.0,12.0,13.0,6.0,13.0,3.0,7.0,2.0,2.0,1.0,2.0,2.0,90.0,39.0,7.2,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453121,home,Abha,Fahad Bin Jumayah,fahad-bin-jumayah,F. B. Jumayah,D,170.0,22,M,893514,EUR,800064000,D,14,14,False,17.0,4.0,8.0,,1.0,6.0,3.0,11.0,3.0,2.0,,,,,,90.0,37.0,6.6,18.0,0,14,True,1.0,2.0,6.0,9.0,3.0,1.0,1.0,5.0,2.0,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,
11453121,home,Abha,Fabián Noguera,fabian-noguera,F. Noguera,D,192.0,73,M,581620,EUR,732585600,D,18,18,False,14.0,9.0,8.0,5.0,3.0,6.0,6.0,8.0,7.0,1.0,,,,,,90.0,28.0,7.0,5.0,0,29,,,2.0,4.0,5.0,,,,3.0,1.0,,,1.0,,3.0,1.0,,,,,,,,,,,,,,,
11453121,home,Abha,Marcel Tisserand,marcel-tisserand,M. Tisserand,D,190.0,461,M,338651,EUR,726624000,D,26,26,False,14.0,11.0,4.0,2.0,8.0,8.0,3.0,6.0,,2.0,,,,,,43.0,16.0,6.6,3.0,0,32,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
11453121,home,Abha,Ibrahim Al-Zubaidi,ibrahim-al-zubaidi,I. Al-Zubaidi,D,172.0,16,M,793916,EUR,623462400,D,15,15,False,15.0,14.0,5.0,5.0,10.0,11.0,4.0,5.0,2.0,2.0,,,,,,78.0,35.0,7.0,4.0,1,,,,,1.0,2.0,,,,,,,2.0,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,
11453121,home,Abha,François Kamano,francois-kamano,F. Kamano,M,182.0,1456,M,580800,EUR,830995200,M,11,11,False,10.0,7.0,,,5.0,6.0,2.0,8.0,1.0,2.0,,,,,,90.0,19.0,6.4,8.0,0,45,,,,3.0,1.0,2.0,,,1.0,,1.0,,1.0,1.0,,,,,,4.0,,1.0,,,,,,,,,
11453121,home,Abha,Uroš Matić,uros-matic,U. Matić,M,185.0,66,M,63273,EUR,643420800,M,8,8,False,11.0,6.0,3.0,1.0,4.0,5.0,2.0,6.0,1.0,3.0,,,,,,90.0,16.0,6.7,6.0,1,,,,,1.0,,,,,,,1.0,,1.0,1.0,,,,,1.0,,,,1.0,1.0,,,,,,,
11453121,home,Abha,Ziyad Al-Sahafi,ziyad-al-sahafi,Z. Al-Sahafi,D,182.0,36,M,831259,EUR,782352000,M,30,30,False,10.0,3.0,5.0,1.0,1.0,3.0,2.0,7.0,4.0,2.0,,,,,,90.0,16.0,6.7,7.0,1,21,,,1.0,2.0,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,
11453121,home,Abha,Meshal Al Mutairi,meshal-al-mutairi,M. A. Mutairi,M,170.0,44,M,1522212,EUR,922320000,M,77,77,False,16.0,12.0,2.0,2.0,4.0,5.0,10.0,13.0,2.0,7.0,,,,,,78.0,36.0,8.0,8.0,2,10,,1.0,,5.0,6.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,,,Meshal Al Mutairi,,,2.0,,,2.0,,2.0,1.0,1.0,,,,
11453121,home,Abha,Hassan Hashim Al-Ali,hassan-hashim-al-ali,H. H. A. Ali,F,175.0,30,M,1066734,EUR,1013299200,F,9,9,False,10.0,5.0,3.0,1.0,2.0,3.0,3.0,8.0,,2.0,,,,,,81.0,25.0,6.3,13.0,1,11,,,2.0,5.0,3.0,,2.0,,,,2.0,1.0,,,1.0,,Hassan Hashim Al Ali,,,1.0,,,,,,2.0,,1.0,,,
