match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_bigChanceCreated,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_keyPass,stat_challengeLost,stat_onTargetScoringAttempt,stat_fouls,stat_expectedGoalsOnTarget,stat_dispossessed,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_blockedScoringAttempt,stat_totalContest,stat_wonContest,player_sofascoreId,captain,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_punches,stat_goals,stat_totalOffside
12117286,home,Bahia,Marcos Felipe,marcos-felipe,M. Felipe,G,1,189,1142,M,358524,EUR,829353600,G,22,22,False,16.0,11.0,7.0,3.0,0.0,10.0,14.0,1.0,2.0,1.0,1.0,11.0,1.0,3.0,1.0,2.0,1.0,90.0,29.0,5.7,5.0,0.00021308,0,-0.6168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117286,home,Bahia,Santiago Arias,santiago-arias,S. Arias,D,13,177,3440,M,158583,EUR,695260800,D,13,13,False,50.0,46.0,5.0,4.0,0.0,15.0,16.0,33.0,38.0,,2.0,6.0,,,,,,90.0,68.0,7.6,6.0,0.603664,1,,,,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0172,3.0,,,,,,,,,,,,,,,,,,
12117286,home,Bahia,Gabriel Xavier,gabriel-xavier,G. Xavier,D,3,190,1259,M,1117710,EUR,989107200,D,3,3,False,47.0,45.0,3.0,3.0,0.0,31.0,32.0,14.0,15.0,7.0,11.0,4.0,,,,,,90.0,60.0,7.1,2.0,0.0175395,2,,Gabriel Xavier,,,,2.0,5.0,,1.0,2.0,,3.0,4.0,2.0,0.1241,,1.0,1.0,2.0,0.1978,,,,,,,,,,,,,,
12117286,home,Bahia,Kanu,kanu,Kanu,D,4,186,926,M,871705,EUR,857692800,D,4,4,False,46.0,44.0,3.0,3.0,0.0,24.0,25.0,20.0,21.0,,2.0,2.0,,,,,,90.0,59.0,6.5,5.0,0.00985601,0,,,,,,1.0,4.0,,,1.0,2.0,3.0,1.0,1.0,,,,,2.0,,1.0,1.0,2.0,1.0,,,,,,,,,,
12117286,home,Bahia,Luciano Juba,luciano-juba,L. Juba,D,46,176,3659,M,1017264,EUR,935884800,D,46,46,False,35.0,31.0,5.0,4.0,0.0,12.0,12.0,21.0,28.0,,1.0,2.0,,,,,,90.0,49.0,6.8,8.0,0.475959,2,,,,5.0,2.0,1.0,1.0,,1.0,,,,1.0,1.0,0.1034,2.0,,1.0,,0.3479,,,1.0,,,,,,,,,,,
12117286,home,Bahia,Caio Alexandre,caio-alexandre,C. Alexandre,M,19,174,1777,M,1008832,EUR,919814400,M,19,19,False,44.0,41.0,3.0,2.0,0.0,17.0,17.0,26.0,30.0,,3.0,2.0,,,,,,69.0,56.0,6.9,8.0,0.0777211,0,,,,3.0,2.0,,6.0,,,,,,1.0,,,4.0,2.0,,3.0,,1.0,,3.0,2.0,,,,,,,,,,
12117286,home,Bahia,Jean Lucas,jean-lucas,J. Lucas,M,6,181,3752,M,927975,EUR,898473600,M,6,6,False,26.0,26.0,1.0,1.0,0.0,11.0,11.0,15.0,16.0,,3.0,5.0,,,,,,61.0,39.0,6.9,4.0,0.0424037,2,,,,1.0,,,2.0,,,2.0,,,3.0,2.0,0.103,,1.0,1.0,1.0,0.2583,,,1.0,,1.0,,,,,,,,,
12117286,home,Bahia,Ademir,ademir,Ademir,F,7,172,1700,M,922546,EUR,792892800,M,7,7,False,13.0,11.0,,,0.0,1.0,1.0,11.0,19.0,1.0,5.0,2.0,,,,,,63.0,33.0,6.9,13.0,0.111609,3,,,,7.0,1.0,1.0,4.0,,3.0,,,,1.0,1.0,0.3156,,1.0,,,,,,2.0,2.0,,3.0,1.0,,,,,,,
12117286,home,Bahia,Everton Ribeiro,everton-ribeiro,E. Ribeiro,M,10,174,5845,M,145063,EUR,608169600,M,10,10,False,53.0,47.0,4.0,3.0,0.0,9.0,10.0,40.0,47.0,,8.0,4.0,,,,,,90.0,71.0,7.5,8.0,0.58176,0,,,,4.0,2.0,2.0,5.0,,,,,3.0,1.0,1.0,,4.0,2.0,,2.0,,,,,6.0,,1.0,1.0,evertonri,True,,,,,
12117286,home,Bahia,Cauly,cauly,Cauly,M,8,175,2903,M,255873,EUR,811123200,M,8,8,False,29.0,21.0,2.0,,0.0,4.0,4.0,17.0,26.0,,2.0,5.0,,,,,,62.0,42.0,6.6,15.0,0.0680159,1,,,,1.0,,,6.0,,,1.0,,,1.0,,0.0553,3.0,1.0,,1.0,,2.0,,1.0,,1.0,3.0,1.0,,,,,,,
12117286,home,Bahia,Luciano Rodríguez,luciano-rodriguez,L. Rodríguez,F,19,179,4244,M,1099361,EUR,1058313600,F,17,17,False,19.0,15.0,1.0,1.0,0.0,5.0,5.0,10.0,17.0,1.0,6.0,3.0,,,,,,90.0,43.0,7.3,14.0,0.0459635,6,,,,3.0,,2.0,7.0,,2.0,,,,,,0.3163,1.0,1.0,2.0,,0.2348,1.0,,2.0,3.0,2.0,5.0,2.0,,,,,,,
12117286,home,Bahia,Nicolás Acevedo,nicolas-acevedo,N. Acevedo,M,26,173,1112,M,959620,EUR,924048000,M,26,26,True,16.0,13.0,2.0,1.0,0.0,4.0,5.0,10.0,12.0,,4.0,1.0,,,,,,29.0,26.0,6.5,6.0,0.0723756,1,,,,1.0,1.0,2.0,4.0,,1.0,,,,,,0.0345,1.0,,,1.0,,,1.0,2.0,2.0,,3.0,2.0,,,,,,,
12117286,home,Bahia,Rafael Ratão,rafael-ratao,R. Ratão,F,18,182,3402,M,352838,EUR,817689600,F,21,21,True,12.0,9.0,2.0,1.0,0.0,,,9.0,13.0,,1.0,,,,,,,28.0,19.0,6.8,6.0,0.0222093,2,,,,1.0,,,1.0,,,,,,1.0,1.0,0.0784,1.0,,1.0,,0.0136,,,1.0,,1.0,1.0,,,,,,,,
12117286,home,Bahia,Everaldo,everaldo,Everaldo,F,9,181,2414,M,386212,EUR,678672000,F,9,9,True,7.0,6.0,,,0.0,2.0,2.0,4.0,6.0,1.0,1.0,1.0,,,,,,27.0,10.0,6.5,2.0,0.100763,2,,,,1.0,,,,,1.0,,,,,,0.2799,2.0,,,,,,,,,1.0,,,,,1.0,,,,
12117286,home,Bahia,Carlos De Pena,carlos-de-pena,Carlos De Pena,M,27,177,495,M,311394,EUR,700272000,M,14,14,True,19.0,16.0,,,0.0,2.0,3.0,14.0,18.0,1.0,1.0,1.0,,,,,,21.0,26.0,6.6,5.0,0.0324932,2,,,,2.0,,,1.0,,,1.0,,,,,0.0355,1.0,,,1.0,,,,,,2.0,,,,,,,,,
12117286,home,Bahia,Adriel,adriel,Adriel,G,1,195,392,M,1106840,EUR,979430400,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,Adriel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117286,home,Bahia,Cicinho,cicinho,Cicinho,D,2,168,196,M,243271,EUR,599097600,D,40,40,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117286,home,Bahia,Víctor Cuesta,victor-cuesta,Víctor Cuesta,D,31,187,553,M,587148,EUR,595900800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117286,home,Bahia,Vitor Hugo,vitor-hugo,V. Hugo,D,14,187,899,M,794838,EUR,674697600,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117286,home,Bahia,David Duarte,david-duarte,D. Duarte,D,33,192,765,M,810715,EUR,790905600,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117286,home,Bahia,Gilberto,gilberto,Gilberto,D,2,181,1500,M,261687,EUR,731462400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117286,home,Bahia,Yago Felipe,yago-felipe,Y. Felipe,M,41,174,406,M,552164,EUR,791769600,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117286,home,Bahia,Tiago Souza,tiago-souza,T. Souza,F,77,178,943,M,1469531,EUR,1112918400,F,77,77,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117286,away,São Paulo,Rafael,rafael,Rafael,G,23,192,4239,M,33132,EUR,614563200,G,23,23,False,30.0,26.0,13.0,10.0,0.0,23.0,24.0,3.0,6.0,2.0,2.0,9.0,,1.0,6.0,,,90.0,44.0,8.8,4.0,0.00030426,0,1.0524,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,
12117286,away,São Paulo,Igor Vinícius,igor-vinicius,I. Vinícius,D,18,173,1630,M,840119,EUR,859939200,D,2,2,False,42.0,40.0,1.0,1.0,0.0,29.0,29.0,11.0,13.0,,4.0,3.0,,,,,,82.0,64.0,6.7,4.0,0.00815878,0,,,,,,1.0,3.0,,,3.0,,,2.0,,,,,,,,1.0,,,1.0,,2.0,1.0,,,,,,,
12117286,away,São Paulo,Alan Franco,alan-franco,A. Franco,D,28,183,2959,M,875402,EUR,844992000,D,28,28,False,54.0,51.0,6.0,5.0,0.0,41.0,42.0,10.0,12.0,2.0,4.0,6.0,,,,,,90.0,64.0,7.4,5.0,0.00240279,0,,,,,,,,,,3.0,1.0,,2.0,1.0,,,,,,,,,2.0,,,,,,,,,,,
