match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_challengeLost,stat_wonTackle,stat_aerialLost,stat_outfielderBlock,stat_lastManTackle,stat_dispossessed,captain,stat_accurateCross,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside,stat_bigChanceCreated,stat_goodHighClaim
12436443,home,Arsenal,David Raya,david-raya,D. Raya,G,1,183,26174,M,d_raya1,581310,EUR,811123200,G,22,22,False,20.0,16.0,8.0,4.0,0.0,13.0,13.0,3.0,7.0,6.0,1.0,2.0,90.0,26.0,6.6,4.0,0.00215579,0,-0.4849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436443,home,Arsenal,Thomas Partey,thomas-partey,T. Partey,M,16,185,42575,M,TPartey5,316148,EUR,739929600,D,5,5,False,68.0,55.0,3.0,1.0,0.0,14.0,15.0,41.0,54.0,6.0,,,90.0,87.0,7.1,18.0,0.285285,0,,,,1.0,4.0,1.0,8.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,
12436443,home,Arsenal,Jurriën Timber,jurrien-timber,J. Timber,D,12,179,21624,M,jurrientimber,958959,EUR,992736000,D,12,12,False,67.0,65.0,2.0,2.0,0.0,33.0,33.0,32.0,34.0,5.0,,,90.0,74.0,6.7,3.0,0.013383,0,,,,,,1.0,2.0,,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,
12436443,home,Arsenal,Gabriel Magalhães,gabriel-magalhaes,Gabriel,D,6,190,49131,M,GabrielMagalhães,869792,EUR,882489600,D,6,6,False,77.0,72.0,12.0,8.0,0.0,31.0,31.0,41.0,46.0,1.0,,,90.0,88.0,7.4,7.0,0.0671395,0,,,,,4.0,6.0,8.0,,,3.0,,3.0,,2.0,1.0,1.0,2.0,,2.0,5.0,1.0,1.0,,,,,,,,,,,,,
12436443,home,Arsenal,Myles Lewis-Skelly,lewis-skelly-myles,M. Lewis-Skelly,D,49,178,16151,M,myleslewisskelly,1423711,EUR,1159228800,D,49,49,False,40.0,37.0,2.0,2.0,0.0,14.0,14.0,23.0,26.0,8.0,,,90.0,61.0,6.9,7.0,0.0293173,0,,Myles Lewis-Skelly,,,,3.0,6.0,1.0,,,2.0,2.0,,,4.0,,,,2.0,1.0,,,1.0,,,,,,,,,,,,
12436443,home,Arsenal,Martin Ødegaard,martin-odegaard,M. Ødegaard,M,8,178,78911,M,Ødegaard,547410,EUR,913852800,M,8,8,False,41.0,37.0,,,0.0,5.0,6.0,34.0,46.0,3.0,,,90.0,61.0,6.4,19.0,0.147988,1,,,,11.0,,7.0,,3.0,,1.0,,,,2.0,,1.0,1.0,1.0,,1.0,,,1.0,True,2.0,1.0,0.041,,,,,,,,
12436443,home,Arsenal,Declan Rice,declan-rice,D. Rice,M,41,188,64734,M,DeclanRice,856714,EUR,916272000,M,41,41,False,57.0,53.0,2.0,1.0,0.0,17.0,18.0,39.0,47.0,1.0,,,90.0,75.0,7.5,11.0,0.192385,1,,,,8.0,1.0,5.0,6.0,2.0,1.0,,,3.0,,1.0,1.0,,1.0,2.0,2.0,2.0,,,,,3.0,,0.0242,1.0,,,,,,,
12436443,home,Arsenal,Mikel Merino,mikel-merino,M. Merino,M,23,188,29240,M,mikelmerino,592010,EUR,835401600,M,23,23,False,38.0,33.0,1.0,,0.0,8.0,8.0,25.0,33.0,7.0,,,90.0,59.0,7.6,10.0,0.0429639,3,,,,3.0,5.0,6.0,10.0,1.0,1.0,2.0,3.0,1.0,,2.0,3.0,2.0,1.0,1.0,,3.0,,,,,,1.0,0.1773,1.0,1.0,1.0,0.6382,,,,
12436443,home,Arsenal,Gabriel Martinelli,gabriel-martinelli,G. Martinelli,F,11,180,68888,M,GabiMartinelli,922573,EUR,992822400,F,11,11,False,15.0,10.0,,,0.0,2.0,3.0,8.0,16.0,1.0,,,82.0,31.0,7.2,16.0,0.136722,3,,,,4.0,,6.0,1.0,3.0,,,,,,2.0,1.0,,,,,1.0,,,2.0,,,,0.4736,1.0,2.0,,0.817,1.0,,,
12436443,home,Arsenal,Kai Havertz,kai-havertz,K. Havertz,F,29,193,67778,M,KaiHav,836705,EUR,929059200,F,29,29,False,17.0,16.0,,,0.0,1.0,1.0,16.0,19.0,,,,90.0,32.0,7.4,7.0,0.0273811,3,,,,3.0,2.0,3.0,2.0,1.0,,1.0,,,,3.0,1.0,3.0,1.0,,,,,,,,1.0,,0.1955,2.0,1.0,,0.1809,1.0,2.0,,
12436443,home,Arsenal,Leandro Trossard,leandro-trossard,L. Trossard,F,19,172,31477,M,leandrotrossard,135666,EUR,786499200,F,19,19,False,30.0,23.0,4.0,3.0,2.0,5.0,6.0,21.0,35.0,4.0,,,90.0,62.0,8.4,21.0,0.429887,6,,,,11.0,,5.0,5.0,3.0,2.0,,1.0,1.0,,1.0,2.0,1.0,3.0,1.0,,,,,2.0,,3.0,2.0,0.1998,2.0,2.0,,0.2389,,1.0,2.0,
12436443,home,Arsenal,Raheem Sterling,raheem-sterling,R. Sterling,F,,170,36469,M,Sterling7,138534,EUR,786844800,F,30,30,True,13.0,12.0,,,0.0,3.0,3.0,9.0,10.0,,,,8.0,18.0,7.0,2.0,0.0160977,1,,,,,,2.0,3.0,2.0,2.0,,,,,,1.0,1.0,,,,,,,1.0,,,1.0,0.2362,,,,,,,,
12436443,home,Arsenal,Neto,neto,Neto,G,22,190,5148,M,Neto_Murara,84844,EUR,616809600,G,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436443,home,Arsenal,Kieran Tierney,kieran-tierney,K. Tierney,D,63,178,4739,M,kierantierney1,366592,EUR,865468800,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436443,home,Arsenal,Jakub Kiwior,kiwior-jakub,J. Kiwior,D,4,189,15163,M,j_kiwior,976037,EUR,950572800,D,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436443,home,Arsenal,Oleksandr Zinchenko,oleksandr-zinchenko,O. Zinchenko,D,47,175,18055,M,OZinchenko,287643,EUR,850608000,D,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436443,home,Arsenal,Maldini Kacurri,maldini-kacurri,M. Kacurri,D,2,189,846,M,,1409114,EUR,1128384000,D,47,47,True,,,,,,,,,,,,,,,,,,0,,Maldini Kacurri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436443,home,Arsenal,Jorginho,jorginho,Jorginho,M,21,180,32466,M,jorginhofrello,132874,EUR,693187200,M,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436443,home,Arsenal,Ismeal Kabia,ismeal-kabia,I. Kabia,F,20,176,1331,M,,1621612,EUR,1134172800,F,46,46,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436443,home,Arsenal,Nathan Butler-Oyedeji,butler-oyedeji-nathan,N. Butler-Oyedeji,F,11,177,1635,M,,998835,EUR,1041638400,F,37,37,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436443,away,Aston Villa,Emiliano Martínez,emiliano-martinez,E. Martínez,G,23,195,61053,M,EmiMartínez,158263,EUR,715392000,G,23,23,False,38.0,24.0,27.0,14.0,0.0,13.0,17.0,11.0,21.0,8.0,3.0,4.0,90.0,50.0,7.6,14.0,0.00139204,0,-0.1251,,,,1.0,,2.0,,,,,,,,1.0,,,,,,,,,True,,,,,,,,,,,3.0
12436443,away,Aston Villa,Matty Cash,matty-cash,M. Cash,D,2,185,9380,M,mattycash622,833956,EUR,870912000,D,2,2,False,16.0,12.0,,,1.0,11.0,14.0,2.0,3.0,2.0,,,90.0,32.0,6.8,10.0,0.191777,0,,,,1.0,,4.0,1.0,1.0,1.0,3.0,,,,2.0,,3.0,1.0,1.0,,,,,,,1.0,,,,,,,,,1.0,
12436443,away,Aston Villa,Ezri Konsa,ezri-konsa,E. Konsa,D,4,183,3197,M,,827679,EUR,877564800,D,4,4,False,29.0,24.0,3.0,,0.0,19.0,22.0,5.0,7.0,2.0,,,90.0,38.0,6.4,6.0,0.00328376,0,,,,,1.0,,3.0,,,6.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
12436443,away,Aston Villa,Tyrone Mings,tyrone-mings,T. Mings,D,5,195,1992,M,,303638,EUR,731980800,D,5,5,False,36.0,28.0,6.0,1.0,0.0,25.0,32.0,3.0,4.0,1.0,,,90.0,47.0,6.3,9.0,0.00200384,0,,,,,1.0,2.0,1.0,,,8.0,,,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,
12436443,away,Aston Villa,Ian Maatsen,ian-maatsen,I. Maatsen,D,22,178,5464,M,maatsen_,976263,EUR,1015718400,D,22,22,False,18.0,15.0,1.0,,0.0,12.0,13.0,3.0,6.0,1.0,,,45.0,30.0,6.6,6.0,0.00109643,1,,,,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,0.0523,,1.0,,0.0199,,,,
12436443,away,Aston Villa,Boubacar Kamara,boubacar-kamara,B. Kamara,M,44,184,3386,M,,826204,EUR,943315200,M,44,44,False,27.0,21.0,,,0.0,13.0,14.0,8.0,13.0,5.0,,,90.0,43.0,6.8,7.0,0.00415707,0,,,,,,4.0,7.0,,,7.0,1.0,6.0,,1.0,1.0,1.0,,2.0,2.0,1.0,,,,,,,,,,,,,,,
12436443,away,Aston Villa,Amadou Onana,amadou-onana,A. Onana,M,24,195,7180,M,its_onana,923973,EUR,997920000,M,24,24,False,6.0,6.0,,,0.0,3.0,3.0,3.0,3.0,,,,37.0,11.0,6.6,,0.00040015,0,,,,,1.0,,2.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
12436443,away,Aston Villa,Morgan Rogers,morgan-rogers,M. Rogers,M,27,187,13638,M,mrogers,948261,EUR,1027641600,M,27,27,False,16.0,8.0,2.0,1.0,0.0,2.0,8.0,6.0,8.0,4.0,,,90.0,29.0,5.8,16.0,0.0326618,0,,,,,2.0,12.0,3.0,2.0,,2.0,,1.0,,3.0,,5.0,1.0,1.0,,2.0,,,3.0,,,,,,,,,,,,
12436443,away,Aston Villa,Youri Tielemans,youri-tielemans,Y. Tielemans,M,8,177,9789,M,youritielemans,331737,EUR,862963200,M,8,8,False,23.0,15.0,3.0,2.0,0.0,12.0,14.0,3.0,12.0,4.0,,,90.0,40.0,7.4,13.0,0.00356464,3,,,,3.0,1.0,7.0,6.0,2.0,2.0,2.0,,1.0,,1.0,2.0,4.0,,1.0,1.0,1.0,,,1.0,,,,0.3246,2.0,1.0,1.0,0.5561,1.0,,,
12436443,away,Aston Villa,Jacob Ramsey,jacob-ramsey,J. Ramsey,M,41,180,3186,M,,975937,EUR,991008000,M,41,41,False,18.0,15.0,1.0,1.0,0.0,7.0,9.0,8.0,9.0,2.0,,,85.0,26.0,6.2,8.0,0.0153515,0,,,,,,7.0,,,,,1.0,,,2.0,,1.0,,1.0,,2.0,1.0,,3.0,,,,,,,,,,1.0,,
12436443,away,Aston Villa,Ollie Watkins,ollie-watkins,O. Watkins,F,11,179,19908,M,OllieWatkins,555386,EUR,820281600,F,11,11,False,9.0,7.0,,,0.0,4.0,4.0,3.0,5.0,4.0,,,80.0,23.0,7.3,7.0,0.00033543,3,,,,,3.0,7.0,5.0,3.0,1.0,1.0,,,,,1.0,,,,,4.0,1.0,,1.0,,,1.0,0.6239,1.0,1.0,,0.8358,1.0,1.0,,
12436443,away,Aston Villa,Lamare Bogarde,lamare-bogarde,L. Bogarde,D,26,183,1118,M,,1089388,EUR,1073260800,D,26,26,True,6.0,6.0,1.0,1.0,0.0,4.0,4.0,2.0,2.0,,,,53.0,17.0,7.0,1.0,0.00388612,1,,,,,,3.0,4.0,,,2.0,,3.0,,1.0,1.0,,1.0,,2.0,3.0,1.0,,,,,,0.041,,1.0,,0.1033,,,,
12436443,away,Aston Villa,Lucas Digne,lucas-digne,L. Digne,D,12,178,4442,M,LDigne,96538,EUR,743126400,D,12,12,True,13.0,10.0,2.0,1.0,1.0,8.0,10.0,2.0,4.0,4.0,,,45.0,27.0,7.3,5.0,0.00138539,0,,,,1.0,1.0,3.0,6.0,,,4.0,,5.0,,,,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,1.0,
12436443,away,Aston Villa,Jhon Durán,jhon-duran,J. Durán,F,10,185,32368,M,jaderduran9,974577,EUR,1071273600,F,9,9,True,5.0,1.0,,,0.0,,,1.0,5.0,1.0,,,10.0,7.0,6.6,5.0,0.00584701,0,,,,,1.0,1.0,2.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12436443,away,Aston Villa,Leon Bailey,leon-bailey,L. Bailey,M,31,178,7677,M,leonbailey,808590,EUR,871084800,M,31,31,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,13.0,2.0,6.7,1.0,0.0327441,0,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12436443,away,Aston Villa,Robin Olsen,robin-olsen,R. Olsen,G,30,198,1289,M,,26025,EUR,631756800,G,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436443,away,Aston Villa,Joe Gauci,joe-gauci,J. Gauci,G,46,194,365,M,,966874,EUR,962668800,G,18,18,True,,,,,,,,,,,,,,,,,,0,,Joe,Gauci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436443,away,Aston Villa,Kosta Nedeljković,kosta-nedeljkovic,K. Nedeljković,D,19,184,2318,M,,1152923,EUR,1134691200,D,20,20,True,,,,,,,,,,,,,,,,,,0,,Kosta Nedeljkovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
