match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_ownGoals,stat_unsuccessfulTouch,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_blockedScoringAttempt,stat_wonTackle,stat_fouls,stat_keyPass,stat_totalCross,stat_accurateCross,stat_interceptionWon,stat_wasFouled,stat_wonContest,captain,stat_onTargetScoringAttempt,stat_goals,stat_shotOffTarget,stat_hitWoodwork,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalAssist,stat_bigChanceCreated
11877072,home,Barnet,Laurie Walker,,,laurie-walker,L. Walker,G,1,196.0,7,M,860501,EUR,624326400.0,G,1,1,False,20.0,16.0,7.0,3.0,15.0,15.0,1.0,5.0,8.0,1.0,3.0,90.0,30.0,6.1,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11877072,home,Barnet,Daniele Collinge,,,daniele-collinge,D. Collinge,D,4,188.0,10,M,539266,EUR,892080000.0,D,4,4,False,76.0,68.0,5.0,2.0,38.0,40.0,30.0,36.0,6.0,,,90.0,88.0,5.8,13.0,0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
11877072,home,Barnet,Finley Potter,Finley,Potter,finley-potter,F. Potter,D,5,182.0,12,M,1470878,EUR,1079222400.0,D,30,30,False,92.0,81.0,12.0,6.0,55.0,58.0,26.0,34.0,8.0,,,90.0,104.0,6.7,12.0,1,7.0,7.0,,,4.0,,3.0,,,4.0,4.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
11877072,home,Barnet,Jerome Okimo,,,jerome-okimo,J. Okimo,D,,182.0,5,M,583472,EUR,581731200.0,D,6,6,False,37.0,28.0,1.0,,18.0,22.0,11.0,17.0,3.0,,,71.0,51.0,6.2,12.0,0,5.0,3.0,,,1.0,,,,1.0,4.0,2.0,,,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,
11877072,home,Barnet,Jordan Cropper,,,cropper-jordan,J. Cropper,D,32,189.0,18,M,1017212,EUR,958089600.0,M,32,32,False,25.0,21.0,3.0,1.0,6.0,9.0,16.0,24.0,2.0,,,74.0,61.0,6.1,26.0,0,8.0,2.0,1.0,5.0,2.0,,1.0,,1.0,2.0,,,,1.0,1.0,,8.0,1.0,,,1.0,,,,,,,,,,,,
11877072,home,Barnet,Anthony Hartigan,,,anthony-hartigan,A. Hartigan,M,18,178.0,26,M,889282,EUR,948931200.0,M,18,18,False,80.0,74.0,10.0,6.0,38.0,38.0,36.0,44.0,6.0,,,90.0,89.0,6.6,11.0,1,3.0,2.0,1.0,,,,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,
11877072,home,Barnet,Zak Brunt,,,zak-brunt,Z. Brunt,M,8,176.0,35,M,1049851,EUR,1005955200.0,M,33,33,False,60.0,48.0,9.0,5.0,15.0,16.0,35.0,57.0,8.0,,,90.0,86.0,6.9,26.0,0,2.0,5.0,,1.0,,,3.0,,1.0,1.0,,,,2.0,,,13.0,2.0,,2.0,,,,,,,,,,,,,
11877072,home,Barnet,Harry Pritchard,,,harry-pritchard,H. Pritchard,M,,173.0,2,M,247263,EUR,735523200.0,M,14,14,False,48.0,39.0,1.0,,15.0,16.0,24.0,32.0,6.0,,,90.0,58.0,7.2,12.0,1,1.0,,,,2.0,,,,2.0,1.0,,,,,,3.0,,,,,,True,1.0,1.0,,,,,,,,,
11877072,home,Barnet,Marvin Armstrong,Marvin Armstrong,,marvin-armstrong,M. Armstrong,M,15,178.0,12,M,1400457,EUR,916185600.0,F,5,5,False,15.0,13.0,,,7.0,7.0,6.0,8.0,1.0,,,45.0,25.0,6.6,7.0,0,5.0,3.0,1.0,1.0,2.0,,1.0,,4.0,2.0,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,
11877072,home,Barnet,Idris Kanu,,,idris-kanu,I. Kanu,M,11,182.0,78,M,859520,EUR,944352000.0,F,11,11,False,20.0,18.0,2.0,2.0,6.0,6.0,13.0,16.0,3.0,,,90.0,61.0,7.4,21.0,5,8.0,13.0,4.0,9.0,,,,,11.0,,,1.0,2.0,,1.0,,2.0,1.0,,6.0,7.0,,1.0,,2.0,1.0,,,,,,,
11877072,home,Barnet,Nicke Kabamba,,,nicke-kabamba,N. Kabamba,F,14,191.0,101,M,868232,EUR,728524800.0,F,9,9,False,10.0,8.0,,,5.0,5.0,4.0,6.0,,,,90.0,19.0,6.3,6.0,0,9.0,2.0,1.0,1.0,1.0,,,,2.0,5.0,2.0,,,,2.0,,1.0,1.0,,,,,,,,,2.0,,,,,,
11877072,home,Barnet,Callum Stead,,,callum-stead,C. Stead,M,10,180.0,49,M,1507944,EUR,946080000.0,F,10,10,True,16.0,14.0,,,7.0,7.0,7.0,10.0,3.0,,,45.0,24.0,6.5,7.0,0,6.0,1.0,3.0,,1.0,,1.0,,1.0,,,2.0,,,1.0,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,
11877072,home,Barnet,Connor Stevens,,,connor-stevens,C. Stevens,D,6,187.0,4,M,944573,EUR,884304000.0,D,20,20,True,20.0,16.0,2.0,,9.0,10.0,7.0,11.0,1.0,,,19.0,28.0,6.6,8.0,0,1.0,3.0,,1.0,,1.0,1.0,,2.0,,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,
11877072,home,Barnet,Gary Hooper,Gary,Hooper,gary-hooper,G. Hooper,F,,175.0,69,M,17944,EUR,570153600.0,F,26,26,True,12.0,11.0,1.0,,2.0,2.0,9.0,10.0,,,,16.0,15.0,6.7,2.0,1,2.0,1.0,,,,,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,
11877072,home,Barnet,Jordan Gillmore,,,jordan-gillmore,J. Gillmore,G,,193.0,4,M,1530609,EUR,1033516800.0,G,13,13,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11877072,home,Barnet,Adebola Oluwo,,,adebola-oluwo,A. Oluwo,D,22,191.0,29,M,1405272,EUR,942969600.0,D,22,22,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11877072,home,Barnet,Dale Gorman,Dale,Gorman,dale-gorman,D. Gorman,M,8,180.0,11,M,284491,EUR,835920000.0,M,8,8,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11877072,home,Barnet,Jack Blower,Jack Blower,,jack-blower,J. Blower,M,34,178.0,9,M,1615943,EUR,1173830400.0,M,16,16,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
