match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_shotOffTarget,stat_outfielderBlock,stat_challengeLost,stat_accurateCross,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_totalOffside,stat_keyPass,captain,stat_goalAssist,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_punches
10913379,home,Al Tai,Victor Braga,victor-braga,V. Braga,G,1,193.0,79,M,805020,EUR,698284800.0,G,1,1,False,23.0,15.0,13.0,5.0,13.0,15.0,2.0,8.0,1.0,1.0,2.0,8.0,1.0,2.0,4.0,90.0,36.0,8.0,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913379,home,Al Tai,Collins Fai,collins-fai,C. Fai,D,,167.0,535,,336551,EUR,713664000.0,D,40,40,False,33.0,26.0,2.0,,11.0,13.0,15.0,22.0,,3.0,1.0,3.0,,,,81.0,54.0,6.7,11.0,0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
10913379,home,Al Tai,Abdulkarim Al Sulaima,abdulkarim-al-sulaima,A. A. Sulaima,D,4,,5,M,1127119,EUR,961804800.0,D,4,4,False,43.0,36.0,6.0,2.0,28.0,30.0,8.0,13.0,1.0,1.0,1.0,4.0,,,,90.0,48.0,7.0,7.0,1,,1.0,1.0,,,2.0,,,,,Abdulkarim Al Sulaima,,1.0,1.0,,,,,,,,,,,,,,
10913379,home,Al Tai,Alfa Semedo,alfa-semedo,A. Semedo,M,30,190.0,367,M,887343,EUR,872899200.0,D,30,30,False,47.0,41.0,6.0,2.0,37.0,41.0,4.0,6.0,,5.0,2.0,6.0,,,,90.0,57.0,7.3,6.0,0,,,1.0,,,1.0,5.0,4.0,,1.0,,,,,,,,,,,,,,,,,,
10913379,home,Al Tai,Abdulaziz Majrashi,abdulaziz-majrashi,A. Majrashi,D,33,162.0,10,M,818828,EUR,680054400.0,D,3,3,False,35.0,21.0,7.0,,19.0,26.0,2.0,9.0,2.0,4.0,4.0,8.0,,,,90.0,61.0,7.2,18.0,0,,3.0,5.0,,,8.0,2.0,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,
10913379,home,Al Tai,Amir Saâyoud,amir-saayoud,A. Saâyoud,F,11,170.0,2347,M,309154,EUR,654652800.0,M,10,10,False,49.0,33.0,6.0,2.0,10.0,13.0,24.0,38.0,,6.0,,11.0,3.0,,,89.0,70.0,7.3,23.0,2,2.0,,7.0,4.0,3.0,,,,2.0,3.0,,,1.0,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,
10913379,home,Al Tai,Mukhtar Ali,ali-mukhtar,A. Mukhtar,M,7,185.0,334,M,788258,EUR,878169600.0,M,7,7,False,48.0,42.0,1.0,1.0,30.0,33.0,12.0,15.0,,4.0,1.0,10.0,,,,90.0,62.0,7.4,9.0,1,,,5.0,1.0,,,4.0,4.0,2.0,3.0,,,1.0,1.0,1.0,,,,,,,,,,,,,
10913379,home,Al Tai,Dener,dener,Dener,M,8,185.0,74,M,243167,EUR,700444800.0,M,8,8,False,52.0,44.0,6.0,2.0,28.0,28.0,16.0,24.0,4.0,7.0,8.0,5.0,,,,90.0,68.0,7.1,8.0,0,,3.0,7.0,,,1.0,3.0,2.0,,2.0,,,,,2.0,,,,,,,,1.0,,,,,
10913379,home,Al Tai,Mohammed Harzan Mohsen,mohammed-harzan-mohsen,M. H. Mohsen,M,,167.0,4,M,868439,EUR,600566400.0,M,75,75,False,12.0,9.0,,,4.0,4.0,5.0,9.0,1.0,9.0,,5.0,3.0,,,76.0,36.0,6.3,9.0,0,1.0,,8.0,5.0,3.0,1.0,2.0,1.0,1.0,1.0,Mohammed,Harzan Mohsen,,1.0,4.0,,1.0,,,,,,,,,,,
10913379,home,Al Tai,Knowledge Musona,knowledge-musona,K. Musona,M,,174.0,675,M,118368,EUR,645926400.0,F,11,11,False,30.0,27.0,4.0,3.0,10.0,10.0,19.0,23.0,1.0,5.0,2.0,8.0,,,,90.0,53.0,8.0,13.0,3,3.0,2.0,7.0,4.0,3.0,,1.0,,5.0,1.0,,,1.0,,1.0,2.0,2.0,,1.0,,,,5.0,True,1.0,1.0,1.0,
