match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_outfielderBlock,stat_interceptionWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_shotOffTarget,stat_blockedScoringAttempt,stat_wasFouled,stat_keyPass,stat_bigChanceCreated,stat_bigChanceMissed,captain,stat_hitWoodwork,stat_totalOffside,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine,player_sofascoreId,stat_goals,stat_errorLeadToAShot,stat_goalAssist
10382058,home,SC Cambuur,Remco Balk,,,remco-balk,R. Balk,F,7,176,183,M,1023004,EUR,983491200,F,30,30,False,10.0,7.0,2.0,,1.0,3.0,6.0,8.0,,6.0,1.0,6.0,,,,,84.0,27.0,6.8,8.0,1,1.0,,,4.0,2.0,6.0,4.0,1.0,1.0,2.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,
10382058,home,SC Cambuur,Michael Breij,,,michael-breij,M. Breij,M,14,181,83,M,915171,EUR,853286400,M,14,14,True,7.0,5.0,1.0,1.0,2.0,3.0,3.0,5.0,,5.0,,3.0,,,,,32.0,21.0,6.7,5.0,0,1.0,,,2.0,1.0,3.0,2.0,,,1.0,,,1.0,,,,,3.0,,,,,,,,,,,,,,
10382058,home,SC Cambuur,Silvester van der Water,Silvester,van der Water,silvester-van-der-water,S. v. d. Water,M,,184,93,M,807145,EUR,844041600,F,11,11,True,2.0,,,,,1.0,,1.0,,1.0,,1.0,,,,,12.0,6.0,6.3,4.0,0,,,1.0,3.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10382058,home,SC Cambuur,Milan Smit,Milan Smit,,milan-smit,M. Smit,F,49,191,546,M,1199214,EUR,1045094400,F,39,39,True,2.0,1.0,,,1.0,1.0,,1.0,,1.0,,,,,,,12.0,6.0,6.5,2.0,0,,,2.0,2.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
10382058,home,SC Cambuur,Jasper ter Heide,Jasper,ter Heide,jasper-ter-heide,J. t. Heide,D,10,173,22,M,910047,EUR,922665600,M,2,2,True,,,,,,,,,,,1.0,,,,,,13.0,1.0,6.3,,0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382058,home,SC Cambuur,Robbin Ruiter,,,robbin-ruiter,R. Ruiter,G,,196,25,M,40935,EUR,543628800,G,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382058,home,SC Cambuur,Bret Minnema,,,bret-minnema,B. Minnema,G,,192,13,M,981601,EUR,1010275200,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382058,home,SC Cambuur,Jhondly van der Meer,Jhondly van der Meer,,jhondly-van-der-meer,J. v. d. Meer,D,,183,70,M,1062999,EUR,1016755200,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382058,home,SC Cambuur,Calvin Mac-Intosh,Calvin,Mac-Intosh,calvin-mac-intosh,C. Mac-Intosh,D,3,180,21,M,73801,EUR,618624000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382058,home,SC Cambuur,Doke Schmidt,Doke,Schmidt,doke-schmidt,D. Schmidt,D,15,177,10,M,163571,EUR,702604800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382058,home,SC Cambuur,Sekou Sylla,,,sekou-sylla,S. Sylla,D,18,180,1147,M,948720,EUR,915840000,D,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382058,home,SC Cambuur,Tom Boere,,,tom-boere,T. Boere,F,9,182,43,M,215112,EUR,722563200,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382058,away,AZ Alkmaar,Hobie Verhulst,,,hobie-verhulst,H. Verhulst,G,12,189,76,M,97401,EUR,733708800,G,12,12,False,21.0,18.0,10.0,7.0,12.0,13.0,6.0,8.0,,,5.0,8.0,,,1.0,3.0,90.0,35.0,7.7,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,1.0,,,,,
10382058,away,AZ Alkmaar,Pantelis Hatzidiakos,,,hatzidiakos-pantelis,P. Hatzidiakos,D,6,185,761,M,822163,EUR,853545600,D,3,3,False,44.0,39.0,8.0,5.0,17.0,17.0,22.0,28.0,1.0,2.0,,2.0,,,,,64.0,54.0,6.8,10.0,0,1.0,,1.0,2.0,,,,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,
10382058,away,AZ Alkmaar,Sam Beukema,,,sam-beukema,S. Beukema,D,31,188,2244,M,898815,EUR,911260800,D,31,31,False,97.0,88.0,7.0,5.0,36.0,39.0,52.0,58.0,3.0,5.0,3.0,7.0,,,,,90.0,106.0,8.1,10.0,0,,,1.0,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,,,,,,1.0,,,,,,,,,1.0,,,,
10382058,away,AZ Alkmaar,Bruno Martins Indi,,,bruno-martins-indi,B. M. Indi,D,4,185,169,M,116947,EUR,697507200,D,4,4,False,79.0,64.0,7.0,3.0,26.0,33.0,38.0,47.0,4.0,4.0,4.0,1.0,,,,,90.0,87.0,7.2,16.0,1,1.0,,1.0,2.0,,,,,,,1.0,,1.0,,,,1.0,,1.0,,,True,,,,,,,,,,
10382058,away,AZ Alkmaar,Miloš Kerkez,Milos,Kerkez,milos-kerkez,M. Kerkez,D,6,180,25965,M,1097425,EUR,1068163200,D,5,5,False,19.0,17.0,,,4.0,4.0,13.0,15.0,2.0,5.0,2.0,1.0,,,,,45.0,35.0,7.2,2.0,1,,,,1.0,,1.0,1.0,2.0,2.0,,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,miloskerkez,,,
10382058,away,AZ Alkmaar,Tijjani Reijnders,,,tijjani-reijnders,T. Reijnders,M,4,185,38542,M,893549,EUR,901670400,M,6,6,False,49.0,45.0,2.0,1.0,11.0,11.0,35.0,42.0,1.0,1.0,,4.0,,,,,90.0,69.0,6.5,16.0,2,4.0,1.0,2.0,9.0,1.0,3.0,,,,5.0,2.0,1.0,2.0,1.0,,1.0,1.0,,3.0,,,,,,,,,,tijjanireijnders,,,
10382058,away,AZ Alkmaar,Jordy Clasie,,,jordy-clasie,J. Clasie,M,8,169,219,M,116946,EUR,677980800,M,8,8,False,85.0,74.0,8.0,5.0,18.0,20.0,57.0,66.0,1.0,2.0,3.0,8.0,,,,,90.0,100.0,7.5,15.0,2,1.0,1.0,,2.0,2.0,,,1.0,,4.0,1.0,,2.0,,1.0,1.0,,,1.0,,,,,,,,,,,1.0,1.0,
10382058,away,AZ Alkmaar,Håkon Evjen,,,hakon-evjen,H. Evjen,M,26,180,545,M,892943,EUR,950486400,M,18,18,False,27.0,26.0,2.0,2.0,5.0,5.0,22.0,27.0,,1.0,,1.0,,,,,88.0,36.0,6.9,5.0,1,5.0,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,
10382058,away,AZ Alkmaar,Dani de Wit,,,dani-de-wit,D. de Wit,M,20,183,552,M,855854,EUR,885945600,M,10,10,False,29.0,24.0,2.0,1.0,11.0,11.0,13.0,18.0,3.0,4.0,,3.0,,,,,90.0,32.0,6.8,6.0,0,,,,1.0,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,
10382058,away,AZ Alkmaar,Myron Van Brederode,,,myron-van-brederode,M. V. Brederode,M,9,172,395,M,1012925,EUR,1057449600,M,33,33,False,22.0,19.0,1.0,,3.0,4.0,16.0,18.0,,4.0,,7.0,,,,,64.0,39.0,6.2,13.0,0,,,,9.0,,10.0,3.0,,,,1.0,,,2.0,,,,1.0,3.0,,,,,,,,,,,,,
10382058,away,AZ Alkmaar,Vangelis Pavlidis,,,vangelis-pavlidis,V. Pavlidis,F,14,186,15284,M,795236,EUR,911606400,F,9,9,False,8.0,8.0,,,2.0,2.0,6.0,8.0,,2.0,,1.0,,,,,45.0,20.0,6.6,9.0,1,2.0,,,2.0,,1.0,1.0,,,5.0,,,,2.0,,1.0,,1.0,,,,,,,,,,,vangelis_pavlidis,,,
10382058,away,AZ Alkmaar,Mees de Wit,,,mees-de-wit,M. de Wit,D,34,178,170,M,893559,EUR,892771200,D,34,34,True,29.0,22.0,3.0,1.0,4.0,7.0,18.0,22.0,2.0,5.0,3.0,5.0,,,,,45.0,53.0,6.8,13.0,3,,,,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,,,2.0,,2.0,1.0,,1.0,,,,,,,,,,,,,
10382058,away,AZ Alkmaar,Jens Odgaard,,,jens-odgaard,J. Odgaard,M,21,188,1839,M,826064,EUR,922838400,F,7,7,True,13.0,9.0,3.0,2.0,1.0,1.0,8.0,14.0,1.0,7.0,1.0,3.0,,,,,45.0,29.0,7.0,10.0,3,2.0,,2.0,7.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,,,2.0,1.0,,2.0,2.0,,,,,,,,,,,,,,
10382058,away,AZ Alkmaar,Yukinari Sugawara,,,yukinari-sugawara,Y. Sugawara,D,3,179,2828,M,905347,EUR,962150400,D,2,2,True,21.0,18.0,1.0,,2.0,2.0,19.0,23.0,,,1.0,1.0,,,,,26.0,29.0,6.9,4.0,0,4.0,3.0,1.0,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,
10382058,away,AZ Alkmaar,Mayckel Lahdo,Mayckel Lahdo,,mayckel-lahdo,M. Lahdo,F,23,171,501,M,1046028,EUR,1041206400,F,23,23,True,13.0,10.0,,,1.0,3.0,9.0,10.0,1.0,3.0,,3.0,,,,,26.0,23.0,7.1,8.0,1,,,,3.0,1.0,2.0,1.0,1.0,1.0,3.0,,,1.0,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,,1.0
10382058,away,AZ Alkmaar,Yusuf Barası,,,yusuf-barasi,Y. Barası,F,9,182,286,M,1000187,EUR,1049068800,F,17,17,True,2.0,1.0,,,,,1.0,2.0,1.0,1.0,,1.0,,,,,9.0,6.0,6.4,3.0,1,,,,1.0,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,
10382058,away,AZ Alkmaar,Peter Vindahl Jensen,,,vindahl-jensen-peter,P. V. Jensen,G,1,194,252,M,814180,EUR,887587200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382058,away,AZ Alkmaar,Sem Westerveld,Sem Westerveld,,sem-westerveld,S. Westerveld,G,1,190,103,M,1050825,EUR,1026950400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382058,away,AZ Alkmaar,Maxim Dekker,Maxim Dekker,,maxim-dekker,M. Dekker,D,4,192,201,M,1119294,EUR,1082505600,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382058,away,AZ Alkmaar,Peer Koopmeiners,,,peer-koopmeiners,P. Koopmeiners,M,6,186,510,M,922018,EUR,957398400,M,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
