match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_wasFouled,captain,player_sofascoreId,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_goalAssist,stat_goals
11369476,home,Rayo Vallecano,Jorge de Frutos,,,jorge-de-frutos,J. de Frutos,M,19,173,1878,M,900003,EUR,849312000,F,19,19,True,9.0,5.0,1.0,,1.0,1.0,5.0,9.0,,,,,,,24.0,15.0,6.5,5.0,0.0181703,1,,1.0,1.0,,1.0,2.0,,,1.0,,,,,1.0,,0.1814,1.0,,,,,,1.0,1.0,1.0,0.5221,1.0,,,,,,,
11369476,home,Rayo Vallecano,Randy Nteka,,,randy-nteka,R. Nteka,F,11,190,949,M,932764,EUR,881366400,M,11,11,True,8.0,7.0,1.0,1.0,3.0,3.0,4.0,5.0,,2.0,,,,,24.0,15.0,6.3,6.0,0.0140192,0,,,,1.0,3.0,1.0,1.0,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,
11369476,home,Rayo Vallecano,Radamel Falcao,,,radamel-falcao,R. Falcao,F,9,177,11646,M,25682,EUR,508377600,F,9,9,True,1.0,,,,,,,1.0,,2.0,,,,,15.0,4.0,6.4,2.0,,0,,,,,1.0,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,1.0,,Falcao,,,,,
11369476,home,Rayo Vallecano,Josep Chavarría,,,josep-chavarria,J. Chavarría,D,3,174,630,M,1010421,EUR,892166400,D,3,3,True,4.0,3.0,,,1.0,2.0,2.0,4.0,,1.0,,,,,8.0,9.0,6.5,3.0,0.00206297,0,,2.0,,,1.0,2.0,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,
11369476,home,Rayo Vallecano,Raúl de Tomás,,,raul-de-tomas,R. de Tomás,F,9,181,959,M,138387,EUR,782352000,F,22,22,True,5.0,4.0,1.0,1.0,,,4.0,6.0,,1.0,,,,,8.0,6.0,6.6,2.0,0.00238932,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369476,home,Rayo Vallecano,Dani Cárdenas,,,dani-cardenas,D. Cárdenas,G,1,185,197,M,965832,EUR,859507200,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369476,home,Rayo Vallecano,Abdul Mumin,,,abdul-mumin,A. Mumin,D,16,188,1245,M,846147,EUR,897091200,D,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369476,home,Rayo Vallecano,Martín Pascual,,,martin-pascual,M. Pascual,D,4,190,39,M,947201,EUR,933724800,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369476,home,Rayo Vallecano,Andrei Rațiu,,,andrei-ratiu,A. Rațiu,D,2,183,8158,M,965031,EUR,898300800,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sonic,,,,,
11369476,home,Rayo Vallecano,José Pozo,,,jose-pozo,J. Pozo,M,14,170,128,M,608370,EUR,826848000,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369476,away,Las Palmas,Álvaro Valles,,,alvaro-valles,Á. Valles,G,1,192,931,M,964983,EUR,869788800,G,13,13,False,62.0,44.0,28.0,11.0,42.0,51.0,2.0,11.0,5.0,8.0,,3.0,1.0,1.0,90.0,76.0,7.4,19.0,0.00046381,0,1.1029,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,1.0,2.0,2.0,,
11369476,away,Las Palmas,Alex Suárez,,,alex-suarez,A. Suárez,D,4,179,259,M,914848,EUR,725846400,D,4,4,False,31.0,26.0,6.0,3.0,18.0,20.0,8.0,12.0,9.0,5.0,,,,,90.0,59.0,7.4,9.0,0.0114138,1,,1.0,,2.0,1.0,6.0,,,,,,1.0,,,,0.0419,,,,,3.0,,1.0,,1.0,0.0402,1.0,,,,,,,
11369476,away,Las Palmas,Juanma Herzog,,,juanma-herzog,J. Herzog,D,15,186,242,M,1513451,EUR,1084406400,D,31,31,False,66.0,54.0,5.0,2.0,51.0,59.0,3.0,7.0,8.0,7.0,,,,,90.0,82.0,7.1,12.0,0.00182324,0,,,,,2.0,3.0,,,,,,,,,,,,,2.0,,3.0,2.0,,,,,,,,,,,,
11369476,away,Las Palmas,Mika Mármol,,,mika-marmol,M. Mármol,D,3,181,783,M,979146,EUR,993945600,D,15,15,False,45.0,40.0,2.0,1.0,35.0,36.0,5.0,9.0,13.0,2.0,,,,,90.0,67.0,7.8,6.0,0.0014236,0,,,,2.0,,6.0,,,,,,,1.0,,,,,,,2.0,4.0,2.0,,,,,,,,,,,,
11369476,away,Las Palmas,Sergi Cardona,,,sergi-cardona,S. Cardona,D,23,186,1119,M,986245,EUR,932256000,D,3,3,False,50.0,40.0,2.0,,27.0,32.0,14.0,20.0,5.0,6.0,,,,,90.0,74.0,8.3,11.0,0.0653173,1,,2.0,1.0,3.0,1.0,11.0,,1.0,,1.0,,1.0,,,1.0,0.0151,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,,,5.0,,,,,,1.0,
11369476,away,Las Palmas,Munir El Haddadi,,,munir-el-haddadi,M. E. Haddadi,F,17,175,3412,M,350170,EUR,809913600,M,17,17,False,26.0,17.0,2.0,1.0,7.0,10.0,10.0,16.0,,2.0,,,,,88.0,49.0,6.5,17.0,0.0324732,0,,,,1.0,12.0,7.0,4.0,,,,,1.0,2.0,2.0,1.0,,1.0,1.0,3.0,,2.0,2.0,3.0,1.0,,,3.0,,,,,,,
11369476,away,Las Palmas,Javier Muñoz,,,javier-munoz,J. Muñoz,M,14,179,313,M,353154,EUR,793929600,M,5,5,False,32.0,25.0,3.0,2.0,13.0,17.0,13.0,16.0,,4.0,,,,,88.0,49.0,7.8,11.0,0.319586,3,,1.0,1.0,,4.0,5.0,,,,1.0,,1.0,4.0,1.0,,0.3545,,1.0,2.0,,3.0,1.0,,,2.0,1.1503,2.0,,,,,,,1.0
11369476,away,Las Palmas,Máximo Perrone,Maximo Perrone,,maximo-perrone,M. Perrone,M,23,178,8372,M,1086286,EUR,1041897600,M,8,8,False,65.0,56.0,4.0,1.0,35.0,40.0,21.0,25.0,1.0,5.0,,,,,90.0,81.0,7.2,12.0,0.122786,0,,,,,3.0,8.0,2.0,,,,,,,1.0,,,,,,,8.0,3.0,,,,,,,maxiperrone16,,,,,
11369476,away,Las Palmas,Kirian Rodríguez,,,kirian-rodriguez,K. Rodríguez,M,20,180,441,M,964985,EUR,825984000,M,20,20,False,93.0,80.0,3.0,1.0,39.0,43.0,41.0,50.0,2.0,8.0,,,,,90.0,110.0,7.2,19.0,0.0458029,1,,,,,4.0,4.0,1.0,,,,,1.0,2.0,1.0,,0.0998,3.0,,1.0,,3.0,,1.0,,1.0,0.0605,1.0,True,,,,,,
11369476,away,Las Palmas,Alberto Moleiro,,,alberto-moleiro,A. Moleiro,M,20,172,3634,M,1012444,EUR,1064880000,M,10,10,False,22.0,18.0,1.0,,6.0,8.0,12.0,15.0,2.0,4.0,,,,,67.0,37.0,7.6,11.0,0.0667451,1,,1.0,,,3.0,4.0,1.0,,,,,,3.0,,,0.0745,3.0,,,,1.0,1.0,4.0,2.0,1.0,0.0499,1.0,,,,,,,1.0
11369476,away,Las Palmas,Sandro Ramírez,,,sandro-ramirez,S. Ramírez,M,19,175,945,M,188407,EUR,805248000,F,9,9,False,16.0,15.0,,,4.0,5.0,11.0,12.0,1.0,1.0,,,,,78.0,26.0,6.8,5.0,0.019449,1,,1.0,,,1.0,2.0,,,,,1.0,1.0,2.0,1.0,2.0,0.0207,,,,,1.0,,1.0,1.0,,,,,,,,,,
11369476,away,Las Palmas,Marvin Park,,,park-marvin,M. Park,D,2,177,650,M,960401,EUR,952387200,D,2,2,True,3.0,2.0,,,2.0,2.0,,3.0,,4.0,,,,,23.0,11.0,6.7,4.0,1.32e-06,0,,2.0,,,3.0,3.0,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,,3.0,,,,,,,
11369476,away,Las Palmas,Benito Ramírez,,,benito-ramirez,B. Ramírez,M,21,180,82,M,868223,EUR,805420800,M,11,11,True,5.0,4.0,,,2.0,3.0,2.0,3.0,,1.0,,,,,12.0,10.0,6.7,3.0,0.00157487,2,,1.0,,,3.0,,,,,1.0,1.0,1.0,1.0,1.0,,0.1055,,2.0,,,,,,,,,,,,,,,,
11369476,away,Las Palmas,Enzo Loiodice,,,loiodice-enzo,E. Loiodice,M,12,176,327,M,933426,EUR,975283200,M,12,12,True,5.0,3.0,1.0,,3.0,4.0,,1.0,,1.0,,,,,2.0,6.0,,2.0,9.623e-05,0,,,,1.0,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,
11369476,away,Las Palmas,Marc Cardona,,,marc-cardona,M. Cardona,F,22,182,195,M,841854,EUR,805161600,F,19,19,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,2.0,4.0,,,0.00026086,0,,,,,,2.0,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,
11369476,away,Las Palmas,Aarón Escandell,,,aaron-escandell,A. Escandell,G,13,188,1011,M,368922,EUR,812160000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369476,away,Las Palmas,Alex González Gorrin,,,alex-gonzalez,A. González,G,31,191,9,M,1022977,EUR,1028764800,G,35,35,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369476,away,Las Palmas,Fabio González,,,fabio-gonzalez,F. González,M,,176,37,M,894477,EUR,855705600,M,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369476,away,Las Palmas,Iñaki González,,,inaki-gonzalez,I. González,M,26,179,28,M,1513452,EUR,1090886400,M,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369476,away,Las Palmas,Pejiño,,,pejino,Pejiño,F,24,177,111,M,925220,EUR,838598400,M,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369476,away,Las Palmas,Sory Kaba,,,sory-kaba,S. Kaba,F,39,191,1042,M,869131,EUR,806889600,F,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369476,away,Las Palmas,Cristian Herrera,,,cristian-herrera,C. Herrera,F,17,189,85,M,362032,EUR,668822400,F,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
