match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,captain,stat_aerialLost,stat_challengeLost,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_keyPass,stat_dispossessed,stat_shotOffTarget,stat_expectedGoals,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalOffside,stat_blockedScoringAttempt,stat_goals,stat_errorLeadToAShot
12513734,home,Estoril Praia,Joel Robles,joel-robles,J. Robles,G,1,195,157,M,93796,EUR,645580800,G,27,27,False,25.0,13.0,17.0,5.0,0.0,9.0,10.0,4.0,15.0,4.0,14.0,1.0,2.0,3.0,3.0,90.0,35.0,7.0,12.0,0.00212465,0,-0.5176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513734,home,Estoril Praia,Kévin Boma,kevin-boma,K. Boma,D,44,193,411,M,1049465,EUR,1037750400,D,44,44,False,42.0,38.0,3.0,2.0,0.0,31.0,32.0,7.0,10.0,9.0,6.0,,,,,90.0,62.0,7.3,6.0,0.00369107,0,,Kévin Boma,,2.0,2.0,7.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
12513734,home,Estoril Praia,Pedro Álvaro,pedro-alvaro,P. Álvaro,D,,186,247,M,869330,EUR,951955200,D,23,23,False,45.0,41.0,3.0,3.0,0.0,34.0,37.0,7.0,8.0,4.0,7.0,,,,,85.0,58.0,7.1,4.0,0.00435345,0,,,,3.0,2.0,6.0,,,5.0,3.0,1.0,,2.0,True,,,,,,,,,,,,,,,,,,
12513734,home,Estoril Praia,Felix Bacher,felix-bacher,F. Bacher,D,25,190,92,M,943525,EUR,972432000,D,25,25,False,56.0,48.0,5.0,2.0,0.0,39.0,41.0,9.0,15.0,9.0,7.0,,,,,90.0,75.0,6.9,9.0,0.00969912,0,,,,3.0,5.0,5.0,,,5.0,2.0,2.0,,3.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,
12513734,home,Estoril Praia,Wagner Pina,wagner-pina,W. Pina,M,20,180,484,M,1513625,EUR,1036281600,M,20,20,False,42.0,35.0,4.0,3.0,0.0,18.0,18.0,18.0,27.0,3.0,2.0,,,,,90.0,72.0,7.8,16.0,0.253846,0,,,,,5.0,8.0,5.0,,1.0,5.0,4.0,1.0,2.0,,,,1.0,3.0,1.0,2.0,1.0,2.0,,,,,,,,,,
12513734,home,Estoril Praia,Jordan Holsgrove,jordan-holsgrove,J. Holsgrove,M,10,180,223,M,920684,EUR,936921600,M,10,10,False,77.0,65.0,8.0,5.0,0.0,37.0,41.0,28.0,36.0,2.0,7.0,,,,,90.0,95.0,7.1,15.0,0.0302155,1,,,,,7.0,6.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,,1.0,2.0,1.0,,,2.0,,,1.0,1.0,0.018,,,,,,,
12513734,home,Estoril Praia,Vinicius Zanocelo,vinicius-zanocelo,Vinicius Zanocelo,M,25,184,577,M,973841,EUR,980812800,M,7,7,False,50.0,47.0,2.0,1.0,0.0,27.0,28.0,20.0,22.0,1.0,5.0,,,,,71.0,62.0,7.5,4.0,0.0260269,2,,,,,2.0,4.0,,,2.0,4.0,2.0,,1.0,,1.0,,1.0,,,,,1.0,,1.0,0.0488,1.0,0.0153,,,,,
12513734,home,Estoril Praia,Pedro Amaral,amaral-pedro,P. Amaral,D,24,178,86,M,834247,EUR,872467200,M,24,24,False,40.0,34.0,4.0,3.0,0.0,18.0,19.0,16.0,22.0,3.0,3.0,,,,,90.0,63.0,6.8,13.0,0.0385437,1,,,,,2.0,4.0,1.0,,,2.0,2.0,2.0,,,,1.0,2.0,1.0,,,,,,1.0,0.4183,,,1.0,,,,
12513734,home,Estoril Praia,Rafik Guitane,rafik-guitane,R. Guitane,F,99,170,2125,M,826210,EUR,927676800,F,99,99,False,27.0,22.0,,,0.0,8.0,8.0,14.0,20.0,,5.0,,,,,56.0,37.0,7.1,9.0,0.108623,1,,,,1.0,2.0,4.0,2.0,,,,,1.0,,,,,1.0,1.0,,2.0,,1.0,2.0,1.0,0.0215,,,,1.0,,,
12513734,home,Estoril Praia,João Carvalho,joao-carvalho,J. Carvalho,F,12,170,372,M,548044,EUR,857865600,F,12,12,False,49.0,40.0,2.0,1.0,1.0,14.0,18.0,26.0,32.0,,5.0,,,,,90.0,69.0,7.0,21.0,0.150411,3,,,,,8.0,2.0,6.0,,1.0,,,1.0,1.0,,,,2.0,1.0,,1.0,1.0,2.0,2.0,1.0,0.0836,1.0,0.1493,,,1.0,,
