match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_keyPass,stat_shotValueNormalized,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_fouls,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,captain,stat_goodHighClaim,stat_hitWoodwork,stat_totalOffside
15390794,home,NEC Nijmegen,Gonzalo Crettaz,,,gonzalo-crettaz,G. Crettaz,G,1,181.0,168,M,990798,EUR,951696000,G,1,1,False,52.0,29.0,34.0,11.0,0.0,21.0,22.0,8.0,30.0,9.0,1.0,2.0,1.0,1.0,90.0,56.0,6.7,23.0,0.0238765,248.95306103518,30.0,166.95417805387,0.0,0.5085,0,-1.2149,0.25,0.07,-0.3,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15390794,home,NEC Nijmegen,Eli Dasa,,,eli-dasa,E. Dasa,D,14,177.0,314,M,127846,EUR,723340800,D,14,14,False,43.0,39.0,3.0,2.0,0.0,14.0,14.0,25.0,29.0,2.0,,,,,90.0,65.0,6.5,10.0,0.477567,248.68954948995,28.0,63.685004423392,2.0,,2,,0.62,0.07,-0.55,,6.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0694,19.016321707904,40.382090913763,2.0,0.01,,,,,,,,,,,,,,,,,
15390794,home,NEC Nijmegen,Philippe Sandler,,,philippe-sandler,P. Sandler,D,3,188.0,233,M,842275,EUR,855532800,D,3,3,False,56.0,51.0,2.0,1.0,0.0,20.0,21.0,31.0,35.0,7.0,,,,,59.0,63.0,6.6,5.0,0.0663789,308.17141889927,34.0,72.45460857884,1.0,,0,,0.27,0.26,-0.33,,,,,2.0,1.0,3.0,,,,,4.0,,1.0,,25.929007343175,30.684882271242,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,
15390794,home,NEC Nijmegen,Ahmetcan Kaplan,,,ahmetcan-kaplan,A. Kaplan,D,4,189.0,1602,M,1064177,EUR,1042675200,D,4,4,False,84.0,75.0,4.0,2.0,0.0,33.0,37.0,42.0,47.0,10.0,,,,,90.0,100.0,6.1,11.0,0.0710115,284.20965141725,36.0,116.3777790774,2.0,,1,,-0.16,0.3,-0.64,,1.0,,1.0,3.0,4.0,7.0,1.0,,1.0,,2.0,,1.0,0.3671,17.885785353468,35.73264824349,,-0.52,1.0,,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,
15390794,home,NEC Nijmegen,Sami Ouaissa,Sami Ouaissa,,sami-ouaissa,S. Ouaissa,M,25,180.0,488,M,1394147,EUR,1096675200,M,25,25,False,24.0,17.0,,,0.0,4.0,5.0,13.0,19.0,2.0,,,,,60.0,35.0,5.9,12.0,0.0251484,166.3496543588,19.0,50.90136192519,2.0,,2,,-0.33,0.13,-0.09,,1.0,,1.0,1.0,2.0,2.0,,,1.0,,,4.0,1.0,0.2934,16.041860225381,29.961823848126,1.0,-0.51,,1.0,,,,,,,,1.0,1.0,0.338,,,,,
15390794,home,NEC Nijmegen,Kodai Sano,Kodai Sano,,kodai-sano,K. Sano,M,23,176.0,1274,M,1184054,EUR,1064448000,M,23,23,False,89.0,74.0,5.0,1.0,0.0,19.0,22.0,55.0,67.0,4.0,,,,,90.0,114.0,7.4,25.0,0.592932,426.83277392131,52.0,142.54041597379,5.0,,1,,0.51,0.45,-0.22,,3.0,1.0,1.0,2.0,6.0,9.0,,1.0,,1.0,,3.0,1.0,0.0185,31.435799835689,89.571369032034,5.0,-0.01,1.0,,,8.0,4.0,,2.0,2.0,,,,,,,,,
15390794,home,NEC Nijmegen,Darko Nejašmić,,,darko-nejasmic,D. Nejašmić,M,6,184.0,324,M,897603,EUR,917222400,M,6,6,False,83.0,73.0,6.0,4.0,0.0,15.0,16.0,58.0,67.0,7.0,,,,,59.0,89.0,8.1,12.0,0.0995494,285.26409337333,36.0,139.41757148398,4.0,,2,,0.18,0.42,-0.36,,,,1.0,3.0,5.0,5.0,,,,1.0,,2.0,,0.1119,16.25953944638,49.588922613564,2.0,0.55,4.0,,,1.0,1.0,,1.0,,,,1.0,0.062,1.0,,,,
15390794,home,NEC Nijmegen,Başar Önal,Basar Onal,,basar-onal,B. Önal,F,11,173.0,621,M,1193676,EUR,1089072000,M,11,11,False,44.0,39.0,1.0,,0.0,6.0,6.0,33.0,38.0,5.0,,,,,90.0,72.0,6.8,18.0,0.303782,402.69940702663,29.0,207.70358608747,11.0,,3,,0.31,0.51,-0.23,,8.0,1.0,3.0,1.0,7.0,7.0,1.0,,1.0,1.0,,3.0,3.0,0.099,39.583184830264,262.49637024375,1.0,-0.33,1.0,,,4.0,2.0,,1.0,1.0,,,1.0,0.0676,,,,,
15390794,home,NEC Nijmegen,Tjaronn Chery,,,tjaronn-chery,T. Chery,M,10,170.0,874,M,35208,EUR,581385600,F,10,10,False,63.0,57.0,3.0,2.0,0.0,16.0,18.0,41.0,45.0,6.0,,,,,90.0,90.0,7.4,15.0,0.207966,370.95804123011,42.0,64.289206558018,5.0,,7,,0.2,0.44,-0.01,,5.0,1.0,,,3.0,4.0,2.0,,3.0,2.0,,2.0,3.0,0.2184,17.008809633726,82.273450538641,2.0,-0.04,,,1.0,2.0,1.0,,,,,,2.0,0.2828,,True,,,
15390794,home,NEC Nijmegen,Noe Lebreton,,,noe-lebreton,N. Lebreton,M,20,178.0,173,M,1214957,EUR,1082592000,F,20,20,False,36.0,34.0,1.0,1.0,0.0,8.0,9.0,26.0,27.0,4.0,,,,,73.0,57.0,6.8,10.0,0.0748839,188.43058984696,18.0,56.255513542617,3.0,,1,,-0.32,0.26,0.14,,,,1.0,2.0,6.0,6.0,3.0,,,,,4.0,1.0,0.0496,17.505368292247,52.772950988401,3.0,-0.14,,,1.0,4.0,3.0,,,,,1.0,1.0,0.0423,,,,,
