match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_challengeLost,player_firstName,player_lastName,stat_totalCross,stat_dispossessed,stat_totalContest,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_accurateCross,player_sofascoreId,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_errorLeadToAShot
12421247,home,Royale Union Saint-Gilloise,Marc Giger,marc-giger,M. Giger,M,20,186,215,M,1406947,EUR,1080345600,F,20,20,True,,5.0,5.0,,,0.0,,,5.0,5.0,,,,10.0,7.0,6.5,1.0,0.0174275,1,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,0.0777,,,,,
12421247,home,Royale Union Saint-Gilloise,Vic Chambaere,chambaere-vic,V. Chambaere,G,1,190,143,M,1108599,EUR,1042156800,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421247,home,Royale Union Saint-Gilloise,Guillaume François,guillaume-francois,G. François,M,19,174,65,M,45897,EUR,644371200,D,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421247,home,Royale Union Saint-Gilloise,Mohammed Fuseini,mohammed-fuseini,M. Fuseini,F,7,169,1062,M,1212237,EUR,1021507200,F,77,77,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Mohammed Fuseini,,,,,,,,,,,,,,,,,,,,,
12421247,home,Royale Union Saint-Gilloise,Kevin Rodriguez,rodriguez-kevin,K. Rodríguez,F,13,190,3056,M,1431770,EUR,952128000,F,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Kevin Rodríguez,,,,,,,,,,,,,,,,,,,,,
12421247,away,Standard Liège,Gavin Bazunu,bazunu-gavin,G. Bazunu,G,31,189,913,M,936719,EUR,1014163200,G,31,31,False,,32.0,22.0,14.0,4.0,0.0,18.0,18.0,4.0,14.0,5.0,,,90.0,34.0,6.0,10.0,0.00476099,0,-1.2338,,,,,1.0,,,,,,Gavin,Bazunu,,,,,,,,,,,,,,,,,1.0,1.0,,
12421247,away,Standard Liège,Henry Lawrence,henry-lawrence,H. Lawrence,D,18,171,129,M,976265,EUR,1001030400,D,88,88,False,,44.0,36.0,7.0,2.0,0.0,28.0,29.0,8.0,15.0,2.0,,,90.0,53.0,6.1,10.0,0.0132282,0,,,1.0,5.0,4.0,3.0,,2.0,2.0,3.0,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0
12421247,away,Standard Liège,Ibe Hautekiet,ibe-hautekiet,I. Hautekiet,D,25,188,153,M,964757,EUR,1018656000,D,25,25,False,,29.0,26.0,4.0,1.0,0.0,21.0,22.0,5.0,7.0,,,,62.0,37.0,6.4,3.0,0.00138448,0,,1.0,1.0,4.0,2.0,4.0,1.0,,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,
12421247,away,Standard Liège,Attila Szalai,attila-szalai,A. Szalai,D,41,192,2460,M,823092,EUR,885254400,D,41,41,False,,54.0,42.0,18.0,9.0,0.0,24.0,27.0,18.0,27.0,5.0,,,90.0,71.0,6.9,14.0,0.0583392,0,,1.0,,6.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,
12421247,away,Standard Liège,Marlon Fossey,marlon-fossey,M. Fossey,M,13,180,286,M,880762,EUR,905299200,M,13,13,False,,20.0,14.0,2.0,,0.0,9.0,11.0,7.0,12.0,7.0,,,90.0,34.0,6.6,8.0,0.114854,0,,1.0,,1.0,,5.0,1.0,,,,,,,3.0,,,,,1.0,2.0,,,,,,,,,,,,,
12421247,away,Standard Liège,Lazare Amani,jean-thierry-lazare-amani,L. Amani,M,88,172,4079,M,845136,EUR,889228800,M,8,8,False,,18.0,14.0,3.0,2.0,0.0,8.0,8.0,6.0,11.0,2.0,,,75.0,34.0,6.6,11.0,0.0053682,0,,1.0,,5.0,3.0,,,1.0,1.0,1.0,,Jean Thierry Lazare,Amani,1.0,1.0,2.0,3.0,2.0,,,jtl_amani_8,,,,,,,,,,,1.0,
12421247,away,Standard Liège,Aiden O'Neill,aiden-oneill,A. O'Neill,M,21,178,150,M,847938,EUR,899510400,M,24,24,False,True,36.0,28.0,4.0,1.0,0.0,15.0,19.0,13.0,17.0,3.0,,,59.0,42.0,5.5,9.0,0.0255773,0,,2.0,1.0,6.0,3.0,2.0,,1.0,,4.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
12421247,away,Standard Liège,Léandre Kuavita,leandre-kuavita,L. Kuavita,M,14,180,165,M,1198065,EUR,1085961600,M,14,14,False,,21.0,14.0,2.0,1.0,0.0,4.0,4.0,10.0,18.0,3.0,,,90.0,38.0,6.6,12.0,0.0101211,1,,3.0,2.0,5.0,7.0,1.0,1.0,2.0,1.0,1.0,,Léandre Kuavita,,1.0,2.0,,2.0,3.0,,,,,,1.0,,,,0.0642,,,,,
12421247,away,Standard Liège,Ilay Camara,camara-ilay,I. Camara,M,7,174,4171,M,1397747,EUR,1042848000,M,17,17,False,,21.0,13.0,2.0,,0.0,4.0,6.0,10.0,18.0,4.0,,,62.0,57.0,6.3,22.0,0.122796,1,,,,7.0,4.0,1.0,,,,,,Ilay Camara,,3.0,3.0,7.0,3.0,1.0,1.0,1.0,,3.0,,1.0,,,,0.1631,,,,,1.0
12421247,away,Standard Liège,Andreas Hountondji,hountondji-andreas,A. Hountondji,F,27,190,3805,M,1112796,EUR,1026345600,F,77,77,False,,20.0,14.0,1.0,,0.0,4.0,5.0,10.0,16.0,1.0,,,90.0,33.0,6.5,14.0,0.0885368,1,,3.0,3.0,8.0,4.0,,,,,,,,,1.0,2.0,3.0,2.0,1.0,2.0,,,,,1.0,,,,0.0768,,,,,
12421247,away,Standard Liège,Dennis Eckert Ayensa,dennis-eckert-ayensa,D. Eckert,F,10,181,542,M,812797,EUR,852768000,F,11,11,False,,15.0,13.0,1.0,1.0,0.0,6.0,6.0,9.0,12.0,5.0,,,66.0,31.0,6.9,9.0,0.137117,3,,,1.0,7.0,3.0,,,,,4.0,,,,3.0,1.0,3.0,2.0,1.0,1.0,2.0,,1.0,,1.0,2.0,,,0.1681,0.3863,,,,
12421247,away,Standard Liège,Boli Bolingoli,boli-bolingoli,B. Bolingoli,D,5,180,129,M,333301,EUR,804556800,D,5,5,True,,6.0,5.0,1.0,1.0,0.0,3.0,4.0,2.0,3.0,,,,28.0,15.0,6.2,7.0,0.0802011,0,,,,2.0,,,,,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,
12421247,away,Standard Liège,Nathan Ngoy,ngoy-nathan,N. Ngoy,D,3,183,2002,M,1119487,EUR,1055203200,D,3,3,True,,9.0,9.0,,,0.0,7.0,7.0,2.0,2.0,,,,28.0,18.0,6.6,,0.00032695,0,,,,2.0,1.0,3.0,3.0,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
12421247,away,Standard Liège,Ibrahim Karamoko,karamoko-ibrahim,I. Karamoko,M,20,187,135,M,966263,EUR,995846400,D,20,20,True,,20.0,17.0,3.0,2.0,0.0,12.0,14.0,5.0,6.0,4.0,,,24.0,26.0,6.8,5.0,0.00544341,0,,,,1.0,3.0,1.0,,2.0,2.0,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,
12421247,away,Standard Liège,Sotiris Alexandropoulos,sotiris-alexandropoulos,S. Alexandropoulos,M,14,186,870,M,947477,EUR,1006732800,M,6,6,True,,4.0,3.0,1.0,,0.0,3.0,3.0,,1.0,1.0,,,15.0,7.0,6.6,1.0,3.924e-05,0,,,,,2.0,,1.0,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,
12421247,away,Standard Liège,Matthieu Epolo,matthieu-epolo,M. Epolo,G,1,185,3162,M,1121943,EUR,1105747200,G,40,40,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Matthieu Epolo,,,,,,,,,,,,,,,,,,,,,
12421247,away,Standard Liège,Tom Poitoux,tom-poitoux,T. Poitoux,G,99,185,74,M,1195762,EUR,1117843200,G,99,99,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Tom Poitoux,,,,,,,,,,,,,,,,,,,,,
12421247,away,Standard Liège,Daan Dierckx,dierckx-daan,D. Dierckx,D,29,192,200,M,1099368,EUR,1045958400,D,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421247,away,Standard Liège,Marko Bulat,marko-bulat,M. Bulat,M,5,178,837,M,905063,EUR,1001462400,M,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421247,away,Standard Liège,Andi Zeqiri,andi-zeqiri,A. Zeqiri,F,9,184,672,M,796067,EUR,930009600,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
