match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,player_gender,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_keyPass,captain,stat_dispossessed,stat_onTargetScoringAttempt,stat_wasFouled,stat_wonContest,player_sofascoreId,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goalAssist,stat_penaltyWon,stat_goals,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded
10381990,home,SC Heerenveen,Sydney van Hooijdonk,Sydney,van Hooijdonk,sydney-van-hooijdonk,S. v. Hooijdonk,F,190,703,943595,EUR,949795200,F,17,17,False,19.0,15.0,1.0,,11.0,12.0,4.0,7.0,1.0,,90.0,31.0,8.4,6.0,5,20,M,,,4.0,6.0,3.0,,1.0,,,,,2.0,2.0,1.0,,3.0,,2.0,,,2.0,1.0,1.0,,,,,,2.0,1.0,,,,,,
10381990,home,SC Heerenveen,Ché Nunnely,Ché,Nunnely,che-nunnely,C. Nunnely,M,170,190,825841,EUR,918086400,F,24,24,True,3.0,2.0,,,1.0,1.0,1.0,4.0,,,11.0,7.0,6.7,3.0,0,11,M,2.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
10381990,home,SC Heerenveen,Tibor Halilović,,,tibor-halilovic,T. Halilović,M,176,395,843167,EUR,795484800,M,10,10,True,2.0,1.0,,,,,1.0,2.0,,,9.0,3.0,6.2,2.0,0,7,M,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10381990,home,SC Heerenveen,Alex Timossi Andersson,,,alex-timossi-andersson,A. T. Andersson,D,170,90,876303,EUR,979862400,F,8,8,True,,,,,,,,,,,1.0,1.0,,1.0,0,21,M,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
10381990,home,SC Heerenveen,Rami Kaib,,,rami-kaib,R. Kaib,M,178,374,834724,EUR,863049600,D,13,13,True,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,2.0,,1.0,0,24,M,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10381990,home,SC Heerenveen,Jesper van der Mark,Jesper van der Mark,,van-der-mark-jesper,J. v. d. Mark,G,190,15,1157952,EUR,1086739200,G,35,35,True,,,,,,,,,,,,,,,0,1,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10381990,home,SC Heerenveen,Jan Bekkema,,,jan-bekkema,J. Bekkema,G,186,29,843764,EUR,829008000,G,23,23,True,,,,,,,,,,,,,,,0,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10381990,home,SC Heerenveen,Jeffrey Bruma,,,jeffrey-bruma,J. Bruma,D,190,56,87223,EUR,689990400,D,25,25,True,,,,,,,,,,,,,,,0,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10381990,home,SC Heerenveen,Hussein Ali,,,hussein-ali,H. Ali,D,180,1946,962056,EUR,1014940800,D,15,15,True,,,,,,,,,,,,,,,0,15,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10381990,home,SC Heerenveen,Rami Al Hajj,,,rami-al-hajj,R. Al Hajj,M,180,219,978289,EUR,1000684800,M,22,22,True,,,,,,,,,,,,,,,0,22,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10381990,home,SC Heerenveen,Antoine Colassin,,,antoine-colassin,A. Colassin,F,188,181,909965,EUR,983145600,F,29,29,True,,,,,,,,,,,,,,,0,25,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10381990,home,SC Heerenveen,Daniel Karlsbakk,Daniel Karlsbakk,,daniel-karlsbakk,D. Karlsbakk,F,186,589,1173573,EUR,1049673600,F,9,9,True,,,,,,,,,,,,,,,0,11,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10381990,away,FC Emmen,Mickey van der Hart,,,mickey-van-der-hart,M. v. d. Hart,G,188,97,242313,EUR,771465600,G,32,32,False,41.0,24.0,24.0,7.0,22.0,25.0,2.0,16.0,10.0,3.0,90.0,49.0,6.5,18.0,0,,M,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,
10381990,away,FC Emmen,Mike te Wierik,,,mike-te-wierik,M. t. Wierik,D,191,47,127554,EUR,707961600,D,17,17,False,34.0,30.0,4.0,3.0,13.0,15.0,17.0,19.0,4.0,,90.0,58.0,6.1,4.0,0,23,M,,,3.0,12.0,5.0,3.0,,4.0,,4.0,4.0,,6.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,1.0
10381990,away,FC Emmen,Miguel Araujo,,,miguel-araujo,M. Araujo,D,178,883,370226,EUR,782956800,D,5,5,False,38.0,31.0,6.0,3.0,21.0,24.0,10.0,14.0,7.0,,90.0,49.0,6.9,7.0,0,20,M,,,2.0,5.0,9.0,2.0,,2.0,1.0,3.0,3.0,,1.0,4.0,,,2.0,,True,,,2.0,,,,,,,,,,,,,,
10381990,away,FC Emmen,Julius Dirksen,,,julius-dirksen,J. Dirksen,D,185,74,1001943,EUR,1044144000,D,24,24,False,26.0,22.0,1.0,1.0,16.0,18.0,6.0,8.0,1.0,,70.0,30.0,6.3,5.0,0,26,M,,,,1.0,3.0,,,1.0,,,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,
10381990,away,FC Emmen,Lorenzo Burnet,Lorenzo,Burnet,lorenzo-burnet,L. Burnet,D,170,12,100384,EUR,663552000,D,18,18,False,21.0,18.0,,,10.0,11.0,8.0,12.0,6.0,,90.0,48.0,6.7,8.0,0,18,M,2.0,,2.0,6.0,6.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,,,1.0,,,2.0,,2.0,1.0,,,,,,,,,,,,,
10381990,away,FC Emmen,Keziah Veendorp,,,keziah-veendorp,K. Veendorp,D,183,41,361778,EUR,856137600,M,2,2,False,47.0,36.0,7.0,3.0,16.0,19.0,20.0,29.0,7.0,,90.0,56.0,6.5,14.0,1,,M,1.0,,,2.0,3.0,2.0,,1.0,,3.0,2.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,
10381990,away,FC Emmen,Ahmed El Messaoudi,,,ahmed-el-messaoudi,A. E. Messaoudi,M,182,170,369798,EUR,807408000,M,23,23,False,45.0,34.0,1.0,1.0,8.0,9.0,26.0,36.0,6.0,,89.0,60.0,6.7,17.0,0,10,M,,,,4.0,2.0,,1.0,2.0,,,,3.0,1.0,,,,,2.0,,3.0,,1.0,1.0,,,,,,,,,,,,,
10381990,away,FC Emmen,Ole Romeny,,,ole-romeny,O. Romeny,F,185,13950,921948,EUR,961459200,M,77,77,False,27.0,20.0,2.0,1.0,2.0,3.0,18.0,25.0,2.0,,90.0,50.0,9.5,15.0,5,11,M,1.0,,2.0,6.0,6.0,,6.0,,,2.0,1.0,2.0,,,,1.0,,3.0,,1.0,4.0,1.0,3.0,oleromeny,,,,,3.0,1.0,,,,,,
10381990,away,FC Emmen,Mark Diemers,,,mark-diemers,M. Diemers,M,175,198,252123,EUR,750297600,M,10,10,False,58.0,50.0,5.0,4.0,17.0,20.0,33.0,42.0,6.0,,90.0,84.0,7.1,22.0,3,10,M,4.0,,,4.0,7.0,1.0,5.0,,,2.0,2.0,6.0,,,,,,2.0,,2.0,1.0,1.0,4.0,,,2.0,,,,,,,,,,
10381990,away,FC Emmen,Jeremy Antonisse,Jeremy,Antonisse,jeremy-antonisse,J. Antonisse,F,177,141,1092638,EUR,1017360000,M,57,57,False,23.0,18.0,,,7.0,7.0,12.0,17.0,3.0,,83.0,45.0,7.3,12.0,3,7,M,1.0,1.0,,3.0,7.0,,4.0,1.0,,4.0,2.0,3.0,,2.0,,1.0,,2.0,,,,,1.0,,1.0,2.0,1.0,,,,,,,,,
10381990,away,FC Emmen,Richairo Živković,,,richairo-zivkovic,R. Živković,F,186,197,295137,EUR,841881600,F,9,9,False,13.0,9.0,,,3.0,3.0,6.0,10.0,2.0,,89.0,22.0,6.4,6.0,1,30,M,,,4.0,8.0,1.0,1.0,1.0,2.0,,1.0,,,1.0,,,,,1.0,,1.0,,,,,,1.0,,,,1.0,,,,,,
10381990,away,FC Emmen,Oussama Darfalou,,,oussama-darfalou,O. Darfalou,F,187,396,845608,EUR,749260800,F,28,28,True,12.0,10.0,1.0,1.0,,,10.0,12.0,1.0,,20.0,15.0,6.5,3.0,0,,M,,,1.0,2.0,1.0,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
10381990,away,FC Emmen,Lucas Bernadou,,,bernadou-lucas,L. Bernadou,M,178,53,997187,EUR,969753600,M,8,8,True,7.0,7.0,,,2.0,2.0,5.0,5.0,3.0,,13.0,14.0,6.8,1.0,0,6,M,,,,1.0,1.0,,2.0,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,
10381990,away,FC Emmen,Mohamed Bouchouari,,,mohamed-bouchouari,M. Bouchouari,D,170,778,965329,EUR,974246400,D,34,34,True,3.0,2.0,1.0,,,,2.0,5.0,,,1.0,5.0,,3.0,0,34,M,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10381990,away,FC Emmen,Jasin Assehnoun,,,jasin-assehnoun,J. Assehnoun,M,175,80,943188,EUR,914630400,M,11,11,True,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,4.0,,1.0,1,78,M,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,
10381990,away,FC Emmen,Eric Oelschlägel,,,eric-oelschlagel,E. Oelschlägel,G,193,62,253515,EUR,811555200,G,1,1,True,,,,,,,,,,,,,,,0,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10381990,away,FC Emmen,Kyan van Dorp,Kyan,van Dorp,kyan-van-dorp,K. v. Dorp,G,187,14,905384,EUR,958521600,G,16,16,True,,,,,,,,,,,,,,,0,23,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10381990,away,FC Emmen,Dennis Vos,Dennis,Vos,dennis-vos,D. Vos,D,179,46,966537,EUR,1006905600,D,14,14,True,,,,,,,,,,,,,,,0,28,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10381990,away,FC Emmen,Arnaud Luzayadio,Arnaud,Luzayadio,luzayadio-arnaud,A. Luzayadio,D,176,19,872888,EUR,932342400,D,29,29,True,,,,,,,,,,,,,,,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10381990,away,FC Emmen,Michaël Heylen,,,michael-heylen,M. Heylen,D,187,30,311954,EUR,757555200,D,13,13,True,,,,,,,,,,,,,,,0,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10381990,away,FC Emmen,Jari Vlak,,,jari-vlak,J. Vlak,M,191,123,932652,EUR,903139200,M,20,20,True,,,,,,,,,,,,,,,0,8,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10381990,away,FC Emmen,Azzeddine Toufiqui,Azzeddine,Toufiqui,toufiqui-azzeddine,A. Toufiqui,M,175,52,914710,EUR,924998400,M,27,27,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10381990,away,FC Emmen,Ben Scholte,Ben Scholte,,ben-scholte,B. Scholte,F,185,21,1048127,EUR,997401600,M,19,19,True,,,,,,,,,,,,,,,0,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
