match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_totalTackle,stat_fouls,stat_accurateCross,stat_aerialLost,stat_onTargetScoringAttempt,stat_interceptionWon,stat_wonTackle,stat_wasFouled,player_firstName,player_lastName,captain,stat_totalClearance,stat_outfielderBlock,stat_unsuccessfulTouch,stat_totalContest,player_sofascoreId,stat_wonContest,stat_blockedScoringAttempt,stat_keyPass,stat_errorLeadToAGoal,stat_dispossessed,stat_totalOffside,stat_hitWoodwork,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_goalAssist
10389934,home,Nice,Kasper Schmeichel,kasper-schmeichel,K. Schmeichel,G,1,189,3913,M,1076,EUR,531532800,G,1,1,False,25.0,21.0,8.0,5.0,21.0,22.0,3.0,6.0,1.0,1.0,90.0,32.0,6.1,4.0,0.0,0.0,7.848e-05,0,-0.55231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389934,home,Nice,Antoine Mendy,mendy-antoine,A. Mendy,D,5,186,6281,M,1120615,EUR,1085529600,D,33,33,False,44.0,37.0,1.0,,22.0,25.0,20.0,5.0,,,66.0,57.0,6.1,8.0,0.0516,0.0,0.0133233,1,,15.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389934,home,Nice,Jean-Clair Todibo,jean-clair-todibo,J-C. Todibo,D,25,189,2607,M,945217,EUR,946512000,D,25,25,False,84.0,75.0,7.0,5.0,51.0,55.0,30.0,8.0,,,90.0,94.0,6.9,9.0,0.0407,0.0560316,0.0713063,1,,25.0,1.0,1.0,2.0,4.0,,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10389934,home,Nice,Dante,dante,Dante,D,4,188,1257,M,3577,EUR,435283200,D,4,4,False,80.0,66.0,7.0,1.0,42.0,45.0,35.0,8.0,,,90.0,90.0,6.8,15.0,0.0,0.0,0.111818,0,,24.0,,2.0,3.0,6.0,,,2.0,3.0,,,,3.0,1.0,2.0,,,True,1.0,1.0,1.0,,,,,,,,,,,,,,,
10389934,home,Nice,Melvin Bard,melvin-bard,M. Bard,D,26,173,502,M,906075,EUR,973468800,D,26,26,False,47.0,41.0,2.0,2.0,24.0,25.0,25.0,8.0,,,90.0,65.0,6.8,11.0,0.0,0.0,0.00855286,0,,17.0,3.0,2.0,3.0,6.0,,,3.0,1.0,,1.0,,4.0,2.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,
10389934,home,Nice,Hicham Boudaoui,hicham-boudaoui,H. Boudaoui,M,6,176,11417,M,985923,EUR,938044800,M,28,28,False,48.0,43.0,3.0,2.0,16.0,19.0,34.0,4.0,,,90.0,71.0,7.0,12.0,0.0855,0.0,0.0896213,2,,29.0,5.0,,7.0,5.0,1.0,1.0,2.0,3.0,2.0,1.0,,4.0,,,,,,,,2.0,5.0,hicham_boudaoui,3.0,1.0,1.0,,,,,,,,,,
10389934,home,Nice,Youssouf Ndayishimiye,youssouf-ndayishimiye,Y. Ndayishimiye,D,55,183,1788,M,985934,EUR,909446400,M,55,55,False,52.0,50.0,5.0,5.0,21.0,22.0,30.0,2.0,,,66.0,59.0,6.3,3.0,0.0,0.0,0.0223093,0,,29.0,,,3.0,1.0,2.0,,1.0,1.0,,,,3.0,1.0,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,
10389934,home,Nice,Khéphren Thuram,khephren-thuram,K. Thuram,M,19,191,11655,M,904832,EUR,985564800,M,19,19,False,43.0,36.0,2.0,,14.0,15.0,29.0,9.0,,,81.0,60.0,7.0,15.0,0.0,0.0,0.0868263,0,,22.0,1.0,1.0,4.0,6.0,1.0,,2.0,1.0,,,,1.0,,,,,,,,4.0,4.0,k_thuram,3.0,,2.0,,1.0,1.0,,,,,,,
10389934,home,Nice,Badredine Bouanani,badredine-bouanani,B. Bouanani,M,27,177,10091,M,1153265,EUR,1102464000,F,35,35,False,34.0,29.0,3.0,2.0,8.0,8.0,29.0,7.0,,,80.0,55.0,7.6,13.0,0.2131,0.421742,0.0297691,3,,21.0,3.0,,5.0,6.0,,2.0,3.0,2.0,,,1.0,,3.0,1.0,Badredine Bouanani,,,,,2.0,5.0,bouanani,2.0,,1.0,,,1.0,1.0,,,,,,
10389934,home,Nice,Terem Moffi,terem-moffi,T. Moffi,F,29,188,3115,M,894396,EUR,927590400,F,9,9,False,17.0,14.0,,,4.0,4.0,13.0,2.0,,,90.0,33.0,7.2,10.0,0.2122,0.0,0.160964,2,,10.0,,1.0,6.0,7.0,,1.0,2.0,2.0,,,,,2.0,2.0,,,,1.0,,2.0,4.0,,2.0,1.0,2.0,,2.0,,,1.0,,,,,
