match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_outfielderBlock,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_dispossessed,captain,stat_bigChanceMissed,stat_goals,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalOffside,stat_errorLeadToAShot
13472665,home,Flamengo,Agustín Rossi,agustin-rossi,A. Rossi,G,1,195,10864,M,AgustinRossi,1140986,EUR,808963200,G,1,1,False,24.0,22.0,4.0,2.0,0.0,20.0,21.0,2.0,3.0,11.0,1.0,2.0,90.0,31.0,7.2,2.0,0.00047359,0,0.0825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472665,home,Flamengo,Emerson Royal,emerson-royal,E. Royal,D,,183,10094,M,emerson_royal,856123,EUR,916272000,D,22,22,False,47.0,38.0,1.0,,0.0,15.0,16.0,23.0,31.0,5.0,,,90.0,71.0,7.8,13.0,0.0618464,3,,5.0,2.0,2.0,2.0,3.0,4.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0543,0.1244,1.0,,,,,,,,,,,,,,,,
13472665,home,Flamengo,Danilo,danilo,Danilo,D,13,184,15246,M,Danilo,124992,EUR,679536000,D,13,13,False,88.0,84.0,5.0,3.0,0.0,50.0,51.0,34.0,37.0,4.0,,,90.0,94.0,7.4,4.0,0.0261103,1,,,,2.0,1.0,3.0,1.0,,1.0,4.0,,,,,,1.0,0.011,0.0312,,1.0,,,,,,,,,,,,,,,
13472665,home,Flamengo,Léo Pereira,leo-pereira,L. Pereira,D,4,189,8450,M,leopereira4,358548,EUR,823046400,D,4,4,False,76.0,69.0,4.0,4.0,0.0,45.0,49.0,24.0,27.0,4.0,,,77.0,79.0,7.1,7.0,0.00941234,1,,,,,1.0,,1.0,1.0,,2.0,,,,,,,0.0212,,,,,,,,,,,,,,,,,,
13472665,home,Flamengo,Ayrton Lucas,ayrton-lucas,A. Lucas,D,6,180,7146,M,AyrtonLucas,818473,EUR,866678400,D,6,6,False,56.0,50.0,2.0,1.0,0.0,24.0,28.0,26.0,28.0,5.0,,,90.0,81.0,7.6,11.0,0.217326,0,,5.0,2.0,1.0,3.0,4.0,10.0,,,2.0,,6.0,5.0,2.0,1.0,2.0,,,1.0,,1.0,,,,,,,,,,,,,,
13472665,home,Flamengo,Nicolás de la Cruz,nicolas-de-la-cruz,N. de la Cruz,M,18,167,16989,M,nicodelacruz10,877513,EUR,865123200,M,18,18,False,64.0,59.0,8.0,6.0,0.0,17.0,18.0,42.0,46.0,4.0,,,76.0,75.0,7.8,7.0,0.0527042,3,,2.0,,1.0,1.0,2.0,5.0,2.0,1.0,,,1.0,,,3.0,,0.0733,0.6759,3.0,,1.0,,,,,,,,,,,,,,
13472665,home,Flamengo,Saúl Ñíguez,saul-niguez,S. Ñíguez,M,8,184,13500,M,Saul,116955,EUR,785376000,M,8,8,False,68.0,56.0,2.0,2.0,0.0,25.0,29.0,31.0,39.0,5.0,,,90.0,81.0,7.7,12.0,0.0854255,2,,1.0,1.0,1.0,2.0,4.0,6.0,1.0,1.0,3.0,1.0,4.0,3.0,,,3.0,0.0253,0.024,2.0,1.0,,,,,,,,,,,,,,,
13472665,home,Flamengo,Jorge Carrascal,jorge-carrascal,J. Carrascal,M,15,179,14876,M,,590392,EUR,896054400,M,15,15,False,8.0,5.0,,,0.0,1.0,1.0,4.0,7.0,1.0,,,21.0,14.0,6.8,6.0,0.00187019,1,,2.0,,1.0,1.0,2.0,3.0,1.0,,,,1.0,,,,,0.0104,,,,,2.0,1.0,,,,,,,,,,,,
13472665,home,Flamengo,Gonzalo Plata,gonzalo-plata,G. Plata,M,19,178,20442,M,gonzaloplata,937937,EUR,973036800,M,50,50,False,25.0,14.0,1.0,,0.0,1.0,1.0,13.0,24.0,,,,54.0,33.0,7.1,12.0,0.207738,1,,,,1.0,2.0,1.0,6.0,1.0,,1.0,,1.0,,1.0,2.0,,0.01,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,
13472665,home,Flamengo,Samuel Lino,samuel-lino,S. Lino,M,16,178,22210,M,osamuellino,874705,EUR,945907200,M,16,16,False,48.0,39.0,2.0,2.0,1.0,7.0,9.0,32.0,39.0,8.0,,,90.0,70.0,8.2,17.0,0.442336,2,,3.0,1.0,,,5.0,5.0,1.0,1.0,1.0,,1.0,1.0,2.0,3.0,,0.2872,0.4669,4.0,,1.0,3.0,1.0,1.0,2.0,,,,,,,,,,
13472665,home,Flamengo,Bruno Henrique,bruno-henrique,B. Henrique,F,27,184,33811,M,B.henrique,795291,EUR,662515200,F,27,27,False,14.0,12.0,,,0.0,2.0,2.0,10.0,12.0,1.0,,,76.0,28.0,8.9,5.0,0.114523,4,,,,3.0,1.0,6.0,6.0,2.0,2.0,,,,,3.0,3.0,4.0,1.7075,1.7744,4.0,,,2.0,2.0,,,True,1.0,2.0,,,,,,,
