match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_clearanceOffLine,stat_outfielderBlock,stat_fouls,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,stat_challengeLost,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_penaltyWon,stat_penaltyFaced,player_sofascoreId,stat_penaltyConceded
10937818,home,Al-Shabab,Hussein Shaian,hussain-abdoh-al-shaian,H. Shaian,G,,190.0,4,M,791429,EUR,611884800.0,G,35,35,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10937818,home,Al-Shabab,Saeed Al-Rabiei,saeed-al-rabiei,S. Al-Rabiei,D,4,187.0,32,M,954639,EUR,746841600.0,D,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10937818,home,Al-Shabab,Khaled Al-Ghamdi,khaled-al-ghamdi,K. Al-Ghamdi,D,,166.0,2,,804259,EUR,575510400.0,D,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10937818,home,Al-Shabab,Nader Al Sharari,nader-abdullah-al-sharari,N. A. Sharari,D,4,184.0,534,M,923040,EUR,831513600.0,D,88,88,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10937818,home,Al-Shabab,Nasser Al-Omran,nasser-al-omran,N. Al-Omran,M,,172.0,2,M,923943,EUR,868752000.0,M,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10937818,home,Al-Shabab,Mohammed Al-Yami,mohammed-issa,M. Al-Yami,M,5,181.0,14,M,1398871,EUR,1017705600.0,D,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Mohammed Issa,,,,,,,,,,
10937818,away,Al-Ittihad,Marcelo Grohe,marcelo-grohe,M. Grohe,G,43,188.0,626,M,39427,EUR,537494400.0,G,34,34,False,30.0,22.0,12.0,5.0,20.0,21.0,9.0,3.0,4.0,3.0,4.0,2.0,90.0,39.0,7.4,8.0,0,2.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,
10937818,away,Al-Ittihad,Muhannad Shanqeeti,muhannad-shanqeeti,M. Shanqeeti,D,13,173.0,417,M,894437,EUR,921196800.0,D,13,13,False,43.0,34.0,2.0,,17.0,20.0,25.0,2.0,7.0,,,,90.0,63.0,6.4,13.0,0,17.0,2.0,,7.0,4.0,,,,,,,,,2.0,,,3.0,3.0,1.0,,,1.0,,,,2.0,,,,,,,,
10937818,away,Al-Ittihad,Ahmed Sharahili,ahmed-sharahili,A. Sharahili,D,20,184.0,296,M,794331,EUR,768355200.0,D,20,20,False,48.0,46.0,4.0,3.0,41.0,41.0,7.0,6.0,,,,,90.0,62.0,7.3,3.0,0,5.0,,,2.0,4.0,,,,,1.0,,,1.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,,,,,,,,,
10937818,away,Al-Ittihad,Ahmed Hegazy,ahmed-hegazy,A. Hegazy,D,26,194.0,4623,M,159653,EUR,664761600.0,D,26,26,False,57.0,49.0,7.0,2.0,44.0,47.0,10.0,3.0,3.0,,,,90.0,66.0,7.2,9.0,1,5.0,,,1.0,2.0,,,,1.0,,,,,1.0,,1.0,1.0,1.0,1.0,,2.0,,,,,,True,,1.0,1.0,,,ahmedhegazy6,1.0
10937818,away,Al-Ittihad,Zakaria Hawsawi,zakaria-al-hawsawi,Z. Hawsawi,D,2,175.0,153,M,1398854,EUR,979171200.0,D,12,12,False,28.0,21.0,,,16.0,21.0,7.0,4.0,2.0,,,,45.0,41.0,6.8,8.0,0,5.0,,,,3.0,,,,1.0,,,,,,,,,,,,,3.0,2.0,Zakaria Al Hawsawi,,,,,,,,,,
10937818,away,Al-Ittihad,Bruno Henrique,bruno-henrique,B. Henrique,M,8,180.0,899,M,345113,EUR,624931200.0,M,19,19,False,49.0,47.0,4.0,4.0,29.0,30.0,19.0,1.0,4.0,,,,90.0,61.0,6.9,3.0,1,18.0,,,4.0,4.0,1.0,,1.0,,1.0,,,1.0,,,,1.0,1.0,1.0,,,2.0,1.0,,,1.0,,,,,,,,
10937818,away,Al-Ittihad,Igor Coronado,igor-coronado,I. Coronado,M,77,170.0,5336,M,152098,EUR,714096000.0,M,10,10,False,61.0,55.0,10.0,8.0,32.0,32.0,35.0,1.0,7.0,,,,90.0,77.0,7.2,13.0,0,26.0,6.0,3.0,6.0,1.0,4.0,1.0,,,,,3.0,,,,1.0,1.0,1.0,1.0,,2.0,,,,,1.0,,,,,,,igor_coronado,
10937818,away,Al-Ittihad,Abdulaziz Al-Bishi,abdulaziz-al-bishi,A. Al-Bishi,M,22,172.0,241,M,791417,EUR,763344000.0,M,11,11,False,18.0,13.0,1.0,,1.0,1.0,18.0,1.0,1.0,,,,53.0,29.0,6.4,10.0,0,13.0,1.0,1.0,2.0,3.0,,,,3.0,1.0,,,,,,,,3.0,2.0,,,,,,,1.0,,,,,,,,
10937818,away,Al-Ittihad,Romarinho,romarinho,Romarinho,M,,176.0,1742,M,797619,EUR,660960000.0,M,90,90,False,27.0,23.0,,,13.0,13.0,14.0,1.0,5.0,,,,90.0,43.0,6.1,11.0,1,10.0,,,6.0,3.0,2.0,,,2.0,2.0,1.0,,,,,1.0,1.0,2.0,,,1.0,1.0,,,,1.0,,1.0,1.0,,,,,
10937818,away,Al-Ittihad,Hélder Costa,helder-costa,H. Costa,F,,178.0,550,,138891,EUR,758332800.0,M,17,17,False,25.0,22.0,1.0,1.0,5.0,6.0,22.0,,2.0,,,,90.0,35.0,7.1,6.0,0,19.0,3.0,2.0,4.0,2.0,,,,1.0,,,3.0,,,,,2.0,2.0,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,
10937818,away,Al-Ittihad,Abderrazak Hamdallah,abderrazak-hamdallah,A. Hamdallah,F,9,182.0,11081,M,826961,EUR,661392000.0,F,9,9,False,16.0,11.0,1.0,1.0,6.0,8.0,8.0,1.0,1.0,,,,87.0,25.0,6.6,9.0,2,5.0,,,4.0,2.0,1.0,,1.0,3.0,1.0,1.0,,3.0,1.0,,,,,,1.0,,,,,,,,,,,,,abderrazak_hamdallah,
10937818,away,Al-Ittihad,Hamdan Al-Shamrani,hamdan-al-shamrani,H. Al-Shamrani,D,27,176.0,29,M,882132,EUR,850521600.0,D,27,27,True,21.0,19.0,,,10.0,11.0,11.0,2.0,2.0,,,,45.0,32.0,6.6,4.0,0,9.0,1.0,,3.0,2.0,,,,,1.0,,,1.0,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,
10937818,away,Al-Ittihad,Abdulrahman Alobud,abdulrahman-alobud,A. Alobud,M,24,174.0,531,M,872275,EUR,801964800.0,M,24,24,True,9.0,7.0,1.0,1.0,2.0,2.0,9.0,1.0,1.0,,,,37.0,20.0,7.1,5.0,3,6.0,2.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,
10937818,away,Al-Ittihad,Haroune Camara,haroune-camara,H. Camara,F,70,187.0,2967,M,926730,EUR,883612800.0,F,70,70,True,,,,,,,,,,,,,3.0,,,,0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10937818,away,Al-Ittihad,Abdullah Al-Jadani,abdullah-al-jadani,A. Al-Jadani,G,30,183.0,41,M,818618,EUR,686707200.0,G,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10937818,away,Al-Ittihad,Suwailem Al-Manhali,swailem-al-menhali,S. Al-Menhali,D,93,182.0,54,M,1217919,EUR,1082160000.0,D,37,37,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10937818,away,Al-Ittihad,Omar Hawsawi,omar-hawsawi,O. Hawsawi,D,,184.0,54,M,350072,EUR,496627200.0,D,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10937818,away,Al-Ittihad,Abdulkareem Ali Maghrabi,abdulkareem-ali-maghrabi,A. A. Maghrabi,M,16,,1,M,1457630,EUR,,M,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Abdulkareem Ali Maghrabi,,,,,,,,,,
10937818,away,Al-Ittihad,Mohammed Al-Saiari,mohammed-al-saiari,M. Al-Saiari,F,70,174.0,26,M,828525,EUR,736300800.0,F,80,80,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10937818,away,Al-Ittihad,Marwan Alsahafi,alsahafi-marwan,M. Alsahafi,F,9,179.0,1132,M,1474689,EUR,1076976000.0,M,36,36,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
