match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_dispossessed,stat_wonContest,stat_blockedScoringAttempt,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_goals,stat_hitWoodwork,stat_lastManTackle,stat_totalOffside,stat_outfielderBlock,stat_errorLeadToAShot,stat_errorLeadToAGoal
12448220,home,FC Utrecht,Victor Jensen,,,victor-jensen,V. Jensen,M,7,175,409,M,856648,EUR,949968000,M,7,7,True,5.0,5.0,1.0,1.0,0.0,3.0,3.0,2.0,2.0,,,,,13.0,8.0,6.7,1.0,0.00670815,1,,,,,,1.0,,,,,,,,1.0,1.0,,,,0.0114,,,,,,,,,1.0,,,,,,,
12448220,home,FC Utrecht,Alonzo Engwanda,,,alonzo-engwanda,A. Engwanda,M,27,173,362,M,1000548,EUR,1043625600,M,27,27,True,3.0,1.0,,,0.0,1.0,1.0,,2.0,,,,,1.0,4.0,,2.0,4.75e-06,0,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12448220,home,FC Utrecht,Noah Ohio,Noah Ohio,,noah-ohio,N. Ohio,F,39,185,960,M,1100456,EUR,1042675200,F,11,11,True,,,,,0.0,,,,,1.0,,,,1.0,4.0,,2.0,,0,,,,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,
12448220,home,FC Utrecht,Tom de Graaff,Tom,de Graaff,tom-de-graaff,T. d. Graaff,G,16,193,177,M,1145525,EUR,1102636800,G,32,32,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448220,home,FC Utrecht,Michael Brouwer,,,michael-brouwer,M. Brouwer,G,25,187,75,M,252027,EUR,727574400,G,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448220,home,FC Utrecht,Joshua Mukeh,Joshua Mukeh,,joshua-mukeh,J. Mukeh,D,2,187,54,M,1100603,EUR,1045526400,D,44,44,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448220,home,FC Utrecht,Kolbeinn Finnsson,,,kolbeinn-finnsson,K. Finnsson,D,5,181,95,M,797522,EUR,935539200,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448220,home,FC Utrecht,Rafik El Arguioui,Rafik el Arguioui,,rafik-el-arguioui,R. E. Arguioui,M,8,178,355,M,1190941,EUR,1122768000,M,43,43,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448220,home,FC Utrecht,Anthony Descotte,,,descotte-anthony,A. Descotte,F,99,179,246,M,1008697,EUR,1059868800,F,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448220,home,FC Utrecht,Adrian Blake,Adrian Blake,,blake-adrian,A. Blake,F,10,170,323,M,1214695,EUR,1121385600,F,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448220,away,NAC Breda,Daniel Bielica,,,bielica-daniel,D. Bielica,G,99,189,296,M,939460,EUR,925430400,G,99,99,False,32.0,24.0,19.0,11.0,0.0,19.0,21.0,5.0,11.0,10.0,1.0,4.0,4.0,90.0,45.0,7.7,9.0,0.00347146,0,2.2568,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12448220,away,NAC Breda,Maxime Busi,,,maxime-busi,M. Busi,D,4,182,170,M,943926,EUR,939859200,D,44,44,False,37.0,29.0,8.0,2.0,0.0,14.0,17.0,18.0,24.0,2.0,,,,90.0,57.0,7.1,10.0,0.17951,0,,4.0,3.0,,,3.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,,1.0,,,,,1.0,,,1.0,,,,,,,1.0,1.0,
12448220,away,NAC Breda,Leo Greiml,,,leo-greiml,L. Greiml,D,12,186,224,M,918420,EUR,994118400,D,12,12,False,47.0,42.0,4.0,2.0,0.0,34.0,36.0,8.0,11.0,2.0,,,,90.0,70.0,8.0,5.0,0.00327279,0,,,,4.0,4.0,5.0,10.0,,1.0,9.0,4.0,4.0,3.0,,2.0,,,1.0,,,,,1.0,,,,,,,,,,3.0,,
12448220,away,NAC Breda,Jan Van den Bergh,,,jan-van-den-bergh,J. Van den Bergh,D,52,189,155,M,929498,EUR,781056000,D,5,5,False,49.0,35.0,13.0,5.0,0.0,30.0,35.0,5.0,15.0,5.0,,,,90.0,74.0,7.0,17.0,0.0055767,1,,1.0,,3.0,7.0,8.0,12.0,,1.0,10.0,2.0,4.0,2.0,,4.0,,,,0.0154,,True,1.0,1.0,,,,,1.0,,,,,1.0,1.0,
12448220,away,NAC Breda,Boyd Lucassen,Boyd,Lucassen,boyd-lucassen,B. Lucassen,D,2,173,39,M,912651,EUR,899251200,D,2,2,False,35.0,24.0,3.0,2.0,0.0,16.0,18.0,8.0,18.0,3.0,,,,82.0,69.0,7.2,17.0,0.00116703,0,,1.0,,2.0,2.0,5.0,9.0,,3.0,8.0,1.0,1.0,1.0,2.0,1.0,,,3.0,,,,2.0,3.0,,,,,,,,,,1.0,,
12448220,away,NAC Breda,Casper Staring,,,casper-staring,C. Staring,M,6,186,53,M,1048427,EUR,980985600,M,6,6,False,15.0,9.0,1.0,,0.0,6.0,8.0,3.0,8.0,3.0,,,,72.0,25.0,6.4,10.0,0.0113579,0,,1.0,,,3.0,3.0,5.0,,1.0,1.0,1.0,1.0,,2.0,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,
12448220,away,NAC Breda,Fredrik Jensen,Fredrik,Jensen,fredrik-jensen,F. Jensen,M,20,185,100,M,226762,EUR,737683200,M,20,20,False,37.0,31.0,2.0,1.0,0.0,15.0,18.0,16.0,19.0,4.0,,,,87.0,46.0,6.6,7.0,0.0117404,0,,,,3.0,3.0,8.0,5.0,1.0,1.0,1.0,,1.0,1.0,,3.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,,
12448220,away,NAC Breda,Clint Leemans,Clint,Leemans,clint-franciscus-henricus-leemans,C. Leemans,M,8,187,91,M,336811,EUR,811123200,M,8,8,False,31.0,25.0,6.0,4.0,0.0,15.0,17.0,10.0,14.0,1.0,,,,73.0,39.0,7.0,6.0,0.0633907,0,,,,2.0,2.0,4.0,4.0,,,4.0,,2.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,
12448220,away,NAC Breda,Leo Sauer,Leo Sauer,,sauer-leo,L. Sauer,M,16,184,1911,M,1150938,EUR,1134691200,M,77,77,False,26.0,20.0,,,0.0,10.0,13.0,10.0,14.0,5.0,,,,90.0,48.0,6.6,15.0,0.00475816,1,,1.0,,4.0,3.0,9.0,7.0,,5.0,1.0,,,,3.0,,,1.0,3.0,0.0246,0.0172,,1.0,1.0,,,,,,,,,,,,1.0
12448220,away,NAC Breda,Elías Már Ómarsson,,,elias-mar-omarsson,E. Már Ómarsson,F,22,183,190,M,187031,EUR,790387200,F,10,10,False,13.0,8.0,,,0.0,4.0,6.0,4.0,8.0,3.0,,,,72.0,22.0,6.2,10.0,0.182543,2,,1.0,,2.0,1.0,5.0,2.0,1.0,,1.0,,1.0,,2.0,,,,,0.2086,,,2.0,,,,,1.0,2.0,,,,,,,
12448220,away,NAC Breda,Sydney van Hooijdonk,Sydney,van Hooijdonk,sydney-van-hooijdonk,S. v. Hooijdonk,F,20,190,703,M,943595,EUR,949795200,F,29,29,False,22.0,15.0,1.0,1.0,0.0,6.0,9.0,9.0,13.0,2.0,,,,90.0,35.0,7.1,13.0,0.010841,2,,,,6.0,3.0,10.0,6.0,1.0,1.0,1.0,,,,4.0,2.0,,2.0,2.0,0.0994,0.5987,,1.0,1.0,,,,,,,,,,,,
12448220,away,NAC Breda,Kamal Sowah,,,kamal-sowah,K. Sowah,M,14,179,840,M,927440,EUR,947376000,M,55,55,True,4.0,3.0,,,0.0,1.0,2.0,3.0,3.0,1.0,,,,18.0,8.0,6.2,4.0,0.0240177,0,,1.0,1.0,,,2.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,
12448220,away,NAC Breda,Adam Kaied,,,adam-kaied,A. Kaied,F,18,177,5317,M,1106666,EUR,1015027200,F,14,14,True,4.0,2.0,,,0.0,,1.0,2.0,3.0,,,,,18.0,9.0,6.7,4.0,0.0864259,0,,,,,,1.0,,,1.0,1.0,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
12448220,away,NAC Breda,Dominik Janošek,,,dominik-janosek,D. Janošek,M,39,183,161,M,891420,EUR,897696000,F,39,39,True,17.0,15.0,7.0,5.0,0.0,11.0,11.0,4.0,8.0,4.0,,,,17.0,31.0,7.2,6.0,0.00212672,2,,2.0,,2.0,,4.0,4.0,,4.0,,,,,,,,,1.0,0.1306,,,1.0,3.0,,,,,2.0,,,,,,,
12448220,away,NAC Breda,Boy Kemper,Boy,Kemper,boy-kemper,B. Kemper,D,4,185,120,M,858242,EUR,929923200,D,4,4,True,7.0,3.0,2.0,,0.0,2.0,6.0,1.0,2.0,2.0,,,,8.0,9.0,6.3,5.0,0.0005633,0,,1.0,,1.0,1.0,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12448220,away,NAC Breda,Kacper Kostorz,,,kacper-kostorz,K. Kostorz,F,,188,270,M,882645,EUR,935193600,F,9,9,True,,,,,0.0,,,,,,,,,8.0,1.0,6.4,,,0,,,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448220,away,NAC Breda,Kostas Lamprou,,,kostas-lamprou,K. Lamprou,G,31,176,186,M,42876,EUR,685065600,G,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448220,away,NAC Breda,Roy Kortsmit,Roy,Kortsmit,roy-kortsmit,R. Kortsmit,G,1,190,35,M,168437,EUR,714787200,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448220,away,NAC Breda,Terence Kongolo,Terence,Kongolo,terence-kongolo,T. Kongolo,D,,188,165,M,138837,EUR,761184000,D,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448220,away,NAC Breda,Enes Mahmutović,Enes,Mahmutović,enes-mahmutovic,E. Mahmutović,D,15,190,129,M,571964,EUR,864259200,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448220,away,NAC Breda,Daan Van Reeuwijk,Daan,Van Reeuwijk,daan-van-reeuwijk,D. V. Reeuwijk,D,18,188,42,M,1892604,EUR,1178668800,D,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448220,away,NAC Breda,Roy Kuijpers,,,roy-kuijpers,R. Kuijpers,F,17,175,50,M,1046728,EUR,948067200,F,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448220,away,NAC Breda,Saná Fernandes,,,sana-fernandes,S. Fernandes,F,77,165,364,M,1513787,EUR,1141948800,F,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
