match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_shotOffTarget,stat_hitWoodwork,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_unsuccessfulTouch,captain,stat_bigChanceMissed,stat_penaltyMiss,stat_goodHighClaim,stat_penaltySave,stat_penaltyFaced,stat_punches,stat_goalAssist,stat_outfielderBlock,stat_goals,stat_penaltyConceded
10390003,home,Auxerre,Ionuț Radu,ionut-radu,I. Radu,G,13,188,3683,M,815202,EUR,864777600,G,1,1,False,29.0,25.0,8.0,4.0,25.0,27.0,2.0,7.0,1.0,1.0,90.0,32.0,6.2,4.0,0.0,0.0,0.00011992,0,-1.3185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390003,home,Auxerre,Akim Zedadka,akim-zedadka,A. Zedadka,D,80,173,1095,M,558524,EUR,801792000,D,13,13,False,42.0,32.0,3.0,,20.0,22.0,26.0,9.0,,,90.0,91.0,7.2,25.0,0.0,0.0,0.195059,0,,13.0,6.0,1.0,1.0,8.0,8.0,2.0,2.0,4.0,3.0,1.0,3.0,4.0,4.0,3.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,
10390003,home,Auxerre,Julian Jeanvier,julian-jeanvier,J. Jeanvier,D,,183,630,M,250477,EUR,702000000,D,27,27,False,77.0,55.0,12.0,6.0,38.0,48.0,30.0,9.0,,,90.0,96.0,7.1,24.0,0.0,0.0,0.00723554,0,,17.0,1.0,,,1.0,11.0,,,2.0,1.0,,5.0,2.0,4.0,,2.0,,,4.0,,,,,,,,,,,,,,,,,,
10390003,home,Auxerre,Souleymane Isaak Touré,souleymane-isaak-toure,S. I. Touré,D,95,206,1092,M,1012650,EUR,1048809600,D,95,95,False,70.0,68.0,6.0,6.0,45.0,45.0,25.0,4.0,,,90.0,74.0,6.9,2.0,0.0791,0.0,0.0159536,1,,23.0,,,,1.0,2.0,,,,,,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10390003,home,Auxerre,Gideon Mensah,gideon-mensah,G. Mensah,D,14,177,2401,M,844942,EUR,900720000,D,14,14,False,58.0,46.0,10.0,6.0,26.0,31.0,32.0,10.0,,,90.0,77.0,6.7,19.0,0.0,0.0,0.0503747,0,,20.0,5.0,,,2.0,2.0,,,,,,,,2.0,1.0,,2.0,3.0,,,,,,,,,,,,,,,,,,,
10390003,home,Auxerre,Youssouf M'Changama,youssouf-mchangama,Y. M'Changama,M,10,175,694,M,197550,EUR,651888000,M,6,6,False,31.0,26.0,3.0,3.0,12.0,13.0,20.0,6.0,,,74.0,47.0,6.7,10.0,0.0772,0.3726,0.219708,2,,15.0,2.0,1.0,,2.0,5.0,,1.0,,,,1.0,1.0,,,3.0,1.0,1.0,2.0,,,,,1.0,1.0,2.0,,,,,,,,,,,
10390003,home,Auxerre,Birama Touré,birama-toure,B. Touré,M,60,183,136,M,246507,EUR,707788800,M,12,12,False,65.0,50.0,11.0,9.0,23.0,30.0,37.0,10.0,,,90.0,78.0,6.7,19.0,0.7884,0.9842,0.281095,1,,27.0,2.0,,2.0,5.0,4.0,,1.0,1.0,,,,2.0,2.0,1.0,,1.0,1.0,2.0,,,,,1.0,,,True,1.0,1.0,,,,,,,,
10390003,home,Auxerre,Mathias Autret,mathias-autret,M. Autret,M,,179,39,M,101451,EUR,667785600,M,29,29,False,22.0,19.0,3.0,2.0,7.0,9.0,21.0,4.0,,,65.0,39.0,6.9,12.0,0.117,0.0,0.165208,1,,14.0,8.0,2.0,1.0,4.0,3.0,,1.0,,,,,1.0,2.0,1.0,,2.0,1.0,1.0,1.0,,,,,,2.0,,,,,,,,,,,
10390003,home,Auxerre,Nuno Da Costa,nuno-da-costa,N. Da Costa,F,10,184,1014,M,209374,EUR,666144000,F,9,9,False,20.0,14.0,2.0,2.0,2.0,3.0,17.0,7.0,,,84.0,53.0,6.8,14.0,0.2927,0.0,0.0247863,2,,12.0,,,2.0,9.0,14.0,1.0,3.0,3.0,1.0,,,2.0,6.0,4.0,6.0,1.0,,1.0,2.0,,,,,,3.0,,1.0,,,,,,,,,
10390003,home,Auxerre,M'Baye Niang,mbaye-niang,M. Niang,F,29,188,1652,M,139228,EUR,787795200,F,11,11,False,8.0,4.0,1.0,1.0,1.0,2.0,6.0,1.0,,,74.0,27.0,6.8,11.0,0.2458,0.2332,0.00860623,3,,3.0,,,1.0,6.0,6.0,,1.0,4.0,1.0,,,,1.0,1.0,3.0,1.0,,1.0,2.0,1.0,,,1.0,,3.0,,,,,,,,,,,
