match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_aerialWon,stat_fouls,player_sofascoreId,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_goalAssist,stat_bigChanceMissed,stat_totalOffside,captain,stat_accurateCross,stat_punches,stat_hitWoodwork
11391355,home,Olympique Lyonnais,Anthony Lopes,,,anthony-lopes,A. Lopes,G,1,184,1194,M,48535,EUR,654739200,G,1,1,False,34.0,21.0,23.0,10.0,13.0,15.0,8.0,19.0,11.0,1.0,3.0,6.0,90.0,46.0,8.5,13.0,0.00194553,0,0.952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391355,home,Olympique Lyonnais,Ainsley Maitland-Niles,,,ainsley-maitland-niles,A. Maitland-Niles,D,98,178,1575,M,352768,EUR,872812800,D,98,98,False,41.0,34.0,6.0,3.0,16.0,16.0,18.0,26.0,5.0,,,,90.0,60.0,7.0,11.0,0.0498937,0,,1.0,4.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11391355,home,Olympique Lyonnais,Clinton Mata,,,clinton-mata,C. Mata,D,22,180,1320,M,152813,EUR,721094400,D,22,22,False,48.0,40.0,6.0,1.0,24.0,32.0,16.0,16.0,5.0,,,,90.0,65.0,7.6,10.0,0.01977,1,,,2.0,2.0,,,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,4.0,1.0,1.0,0.0087,,,,,,,,,,,,,,,
11391355,home,Olympique Lyonnais,Duje Ćaleta-Car,,,duje-caleta-car,D. Ćaleta-Car,D,16,192,2892,M,257091,EUR,842918400,D,55,55,False,44.0,41.0,4.0,3.0,32.0,33.0,9.0,11.0,2.0,,,,90.0,53.0,7.3,3.0,0.0124688,0,,,1.0,3.0,,,,4.0,,,,1.0,1.0,,,1.0,2.0,,,1.0,1.0,,,,,,,,,,,,,
11391355,home,Olympique Lyonnais,Nicolás Tagliafico,,,nicolas-tagliafico,N. Tagliafico,D,3,172,10932,M,158243,EUR,715219200,D,3,3,False,42.0,37.0,2.0,1.0,21.0,24.0,16.0,19.0,2.0,,,,90.0,71.0,6.9,13.0,0.0140152,0,,1.0,7.0,6.0,1.0,1.0,,4.0,1.0,1.0,2.0,1.0,2.0,3.0,,,1.0,,,3.0,,tagliafico3,,,,,,,,,,,,
11391355,home,Olympique Lyonnais,Maxence Caqueret,,,maxence-caqueret,M. Caqueret,M,6,174,2464,M,859027,EUR,950572800,M,6,6,False,46.0,40.0,1.0,1.0,14.0,17.0,26.0,29.0,8.0,,,,90.0,66.0,7.9,9.0,0.32672,2,,,5.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,1.0,1.0,1.0,1.0,4.0,2.0,0.0768,,2.0,,1.0,1.0,,,,,,,,,,
11391355,home,Olympique Lyonnais,Nemanja Matić,,,nemanja-matic,N. Matić,M,18,194,3565,M,44241,EUR,586396800,M,31,31,False,63.0,53.0,10.0,6.0,27.0,29.0,26.0,35.0,6.0,,,,90.0,82.0,7.3,15.0,0.014428,0,,1.0,3.0,5.0,,5.0,4.0,4.0,1.0,2.0,,,,1.0,,1.0,1.0,1.0,,,1.0,Mati,,,,,,,,,,,,
11391355,home,Olympique Lyonnais,Orel Mangala,,,orel-mangala,O. Mangala,M,5,178,1576,M,793988,EUR,890179200,M,25,25,False,36.0,34.0,3.0,3.0,16.0,17.0,18.0,20.0,5.0,,,,74.0,48.0,7.7,5.0,0.0297863,2,,1.0,4.0,3.0,,,,4.0,1.0,2.0,,,3.0,,1.0,,1.0,1.0,0.4272,2.0,1.0,,,,1.0,1.0,0.2432,,,,,,,
11391355,home,Olympique Lyonnais,Ernest Nuamah,Ernest Nuamah,,ernest-nuamah,E. Nuamah,F,37,178,6900,M,1202024,EUR,1067644800,F,37,37,False,23.0,18.0,2.0,1.0,7.0,8.0,11.0,19.0,2.0,,,,79.0,42.0,6.2,16.0,0.160822,1,,4.0,13.0,5.0,5.0,6.0,2.0,,,1.0,1.0,1.0,1.0,2.0,,,1.0,1.0,0.1983,1.0,1.0,nana_nuamah10,,1.0,,,,1.0,1.0,1.0,,,,
11391355,home,Olympique Lyonnais,Alexandre Lacazette,,,alexandre-lacazette,A. Lacazette,F,91,176,9530,M,50070,EUR,675388800,F,10,10,False,21.0,16.0,1.0,1.0,9.0,9.0,7.0,12.0,4.0,,,,90.0,40.0,6.9,10.0,0.00851389,0,,,9.0,9.0,1.0,,,,1.0,2.0,5.0,,3.0,3.0,,1.0,1.0,1.0,,3.0,2.0,lacazettealex,,,,,,,,,True,,,
11391355,home,Olympique Lyonnais,Saïd Benrahma,,,said-benrahma,S. Benrahma,F,10,172,11234,M,354808,EUR,808012800,F,17,17,False,19.0,16.0,1.0,1.0,9.0,9.0,10.0,18.0,1.0,,,,74.0,40.0,6.7,15.0,0.05789,1,,8.0,3.0,4.0,1.0,2.0,,,,4.0,1.0,,,,,,3.0,2.0,0.0786,,,said_benrahma11,,1.0,,,,,,,,3.0,,
11391355,home,Olympique Lyonnais,Malick Fofana,Malick Fofana,,malick-fofana,M. Fofana,F,11,169,6170,M,1195784,EUR,1112227200,F,11,11,True,5.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,,,,16.0,6.0,6.6,2.0,0.00422618,0,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11391355,home,Olympique Lyonnais,Gift Orban,,,gift-orban,G. Orban,F,16,178,5518,M,1217613,EUR,1026864000,F,9,9,True,2.0,2.0,1.0,1.0,,,2.0,3.0,,,,,16.0,6.0,6.7,1.0,0.00284654,1,,1.0,,2.0,,,,,,,1.0,,,,,,1.0,,0.1325,,,giftorban,,1.0,,,,,,,,,,
