match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_fouls,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_wasFouled,stat_challengeLost,stat_penaltyConceded,captain,stat_totalOffside,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_accurateCross,stat_keyPass,player_sofascoreId,stat_bigChanceMissed,stat_bigChanceCreated,stat_goals,stat_penaltyWon
11453228,home,Damac FC,Abdullah Al-Qahtani,abdullah-al-qahtani,A. Al-Qahtani,M,7,172.0,38,M,974064,EUR,854668800,M,7,7,True,4.0,3.0,,,1.0,1.0,2.0,3.0,,,,22.0,5.0,6.7,1.0,0,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11453228,home,Damac FC,Ahmad Zain,ahmad-zain,A. Zain,M,49,177.0,14,M,818809,EUR,678412800,F,49,49,True,6.0,4.0,1.0,,,,5.0,8.0,,,,22.0,13.0,6.6,6.0,0,,,2.0,,,2.0,1.0,,,,1.0,,,1.0,,,2.0,,,,,,,1.0,,,,,,1.0,2.0,,,,,
11453228,home,Damac FC,Ramzi Sawlan,sawlan-ramzi,R. Sawlan,D,15,,23,M,965309,EUR,892857600,F,51,51,True,7.0,6.0,,,2.0,2.0,4.0,5.0,,,,16.0,11.0,6.9,2.0,0,,,,,,,2.0,,,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,
11453228,home,Damac FC,Abdulaziz Majrashi,abdulaziz-majrashi,A. Majrashi,M,23,173.0,10,M,877163,EUR,826416000,M,23,23,True,6.0,5.0,,,3.0,3.0,2.0,3.0,,,,16.0,6.0,6.4,1.0,0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11453228,home,Damac FC,Abdulaziz Makin,abdulaziz-makeen,A. Making,M,12,169.0,12,M,1141407,EUR,993772800,D,12,12,True,,,,,,,,,,,,,,,,0,Abdulaziz Makin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453228,home,Damac FC,Bader Munshi,bader-munshi,B. Munshi,M,16,178.0,9,M,1102071,EUR,929836800,M,16,16,True,,,,,,,,,,,,,,,,0,Bader Munshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453228,home,Damac FC,Ahmed Harisi,ahmed-harisi,A. Harisi,M,18,170.0,9,M,1520999,EUR,966384000,F,18,18,True,,,,,,,,,,,,,,,,0,Ahmed Harisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453228,home,Damac FC,Fahad Aljuhani,fahad-al-johani,F. Aljuhani,F,19,177.0,7,M,160947,EUR,688435200,F,99,99,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453228,away,Al-Ettifaq,Paulo Victor,paulo-victor,P. Victor,G,48,187.0,212,M,34142,EUR,537408000,G,48,48,False,26.0,19.0,10.0,3.0,18.0,20.0,1.0,6.0,,,,90.0,37.0,6.8,8.0,0,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
11453228,away,Al-Ettifaq,Mohammed Abdulrahman,mohammed-abdulrahman,M. Abdulrahman,D,29,170.0,146,M,1133141,EUR,1042502400,D,29,29,False,31.0,29.0,1.0,1.0,13.0,14.0,16.0,17.0,,,,57.0,47.0,6.8,7.0,0,Mohammed Abdulrahman,,,,,1.0,3.0,1.0,,2.0,2.0,,1.0,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
11453228,away,Al-Ettifaq,Jack Hendry,jack-hendry,J. Hendry,D,4,195.0,333,M,795696,EUR,799804800,D,4,4,False,74.0,68.0,6.0,3.0,48.0,50.0,20.0,24.0,,,,90.0,77.0,7.0,7.0,1,,,,,,,,,1.0,4.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11453228,away,Al-Ettifaq,Abdullah Madu,abdullah-madu,A. Madu,D,3,186.0,189,M,794347,EUR,742694400,D,76,76,False,58.0,55.0,7.0,4.0,48.0,50.0,7.0,8.0,1.0,,,90.0,64.0,6.8,7.0,0,,,,,,3.0,2.0,2.0,,4.0,2.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
11453228,away,Al-Ettifaq,Abdullah Al Khateeb,abdullah-al-khateeb,A. A. Khateeb,D,70,173.0,38,M,920498,EUR,794966400,D,70,70,False,41.0,35.0,1.0,,19.0,21.0,16.0,20.0,3.0,,,90.0,57.0,6.9,7.0,0,,,,,,3.0,4.0,,,2.0,,,,1.0,,,2.0,2.0,,1.0,,,,,,,,,,,,,,,,
11453228,away,Al-Ettifaq,Seko Fofana,seko-fofana,S. Fofana,M,42,184.0,12170,M,191188,EUR,799804800,M,75,75,False,56.0,47.0,8.0,4.0,16.0,16.0,31.0,40.0,3.0,,,90.0,66.0,6.9,10.0,1,,,,,,7.0,2.0,,1.0,3.0,1.0,,,,,,,,1.0,2.0,4.0,,,,,,,,,,1.0,sekofofana,,,,
11453228,away,Al-Ettifaq,Georginio Wijnaldum,georginio-wijnaldum,G. Wijnaldum,M,8,175.0,8339,M,22126,EUR,658281600,M,25,25,False,41.0,40.0,1.0,1.0,14.0,14.0,26.0,28.0,2.0,,,90.0,44.0,6.8,2.0,0,,,1.0,,,2.0,,,,4.0,,,,,,,,,,,,,True,,,,,,,,,gwijnaldum,,,,
11453228,away,Al-Ettifaq,Karl Toko Ekambi,karl-toko-ekambi,K. Toko Ekambi,F,9,183.0,3818,M,842931,EUR,716428800,M,97,97,False,24.0,21.0,3.0,3.0,7.0,8.0,14.0,19.0,1.0,,,90.0,34.0,6.1,8.0,2,,,3.0,,,5.0,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,,1.0,,2.0,,,,,1.0,,,,,,karltokoekambi,2.0,,,
11453228,away,Al-Ettifaq,Álvaro Medrán,alvaro-medran,Á. Medrán,M,10,176.0,321,M,537018,EUR,763689600,M,14,14,False,82.0,72.0,11.0,6.0,25.0,27.0,49.0,61.0,1.0,,,89.0,96.0,7.7,14.0,1,,,6.0,,,2.0,3.0,,,3.0,,,,,,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,2.0,3.0,,,1.0,,
11453228,away,Al-Ettifaq,Demarai Gray,demarai-gray,D. Gray,M,10,184.0,1784,M,355152,EUR,835920000,M,19,19,False,22.0,18.0,2.0,2.0,3.0,3.0,16.0,23.0,1.0,,,77.0,44.0,8.7,10.0,3,,,4.0,,1.0,4.0,9.0,1.0,,3.0,1.0,,,2.0,2.0,,3.0,2.0,,4.0,1.0,,,,2.0,1.0,,,,1.0,2.0,,,1.0,1.0,1.0
11453228,away,Al-Ettifaq,Moussa Dembélé,moussa-dembele,M. Dembélé,F,9,183.0,2632,M,318653,EUR,837129600,F,9,9,False,14.0,12.0,1.0,1.0,5.0,6.0,7.0,8.0,1.0,,,89.0,24.0,7.3,8.0,2,,,,1.0,,4.0,,1.0,1.0,1.0,4.0,1.0,,,,,1.0,,,,,,,,,2.0,,,,,1.0,,,,1.0,
11453228,away,Al-Ettifaq,Radhi Al-Oteibi,radhi-al-oteibi,R. Al-Oteibi,D,61,170.0,28,M,963642,EUR,960768000,D,61,61,True,16.0,12.0,,,1.0,2.0,11.0,14.0,1.0,,,33.0,23.0,6.5,7.0,0,,,,,,2.0,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11453228,away,Al-Ettifaq,Abdulrahman Alobud,abdulrahman-alobud,A. Alobud,M,24,174.0,531,M,872275,EUR,801964800,F,24,24,True,4.0,3.0,,,3.0,3.0,,1.0,1.0,,,13.0,7.0,6.5,2.0,0,,,,,,2.0,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,
11453228,away,Al-Ettifaq,Majed Dawran,majed-dawran,M. Dawran,M,11,184.0,39,M,1547401,EUR,1060992000,M,41,41,True,2.0,1.0,1.0,,1.0,2.0,,,1.0,,,8.0,4.0,6.3,2.0,0,Majed Dawran,,,,,2.0,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11453228,away,Al-Ettifaq,Muhannad Al Saad,muhannad-al-saad,M. A. Saad,M,77,172.0,737,M,868611,EUR,1056844800,M,30,30,True,,,,,,,,,1.0,,,8.0,1.0,6.3,1.0,0,,,,,,2.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11453228,away,Al-Ettifaq,Mohammed Al-Dawsari,mohammed-al-dawsari,M. Al-Dawsari,G,12,179.0,6,M,982348,EUR,938822400,D,3,3,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453228,away,Al-Ettifaq,Amin Al-Bukhari,amin-al-bukhari,A. Al-Bukhari,G,97,194.0,341,M,818493,EUR,862531200,G,21,21,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453228,away,Al-Ettifaq,Meshal Alaeli,meshal-alaeli,M. Alaeli,D,2,,31,M,1495868,EUR,1087430400,D,17,17,True,,,,,,,,,,,,,,,,0,Meshal Alaeli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453228,away,Al-Ettifaq,Thamer Al Khaibri,thamer-al-khaibri,T. A. Khaibri,F,90,187.0,70,M,1536875,EUR,1133568000,F,20,20,True,,,,,,,,,,,,,,,,0,Thamer Al Khaibri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453228,away,Al-Ettifaq,Haroune Camara,haroune-camara,H. Camara,F,70,187.0,2967,M,926730,EUR,883612800,F,90,90,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
