match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_fouls,stat_bigChanceMissed,stat_bigChanceCreated,stat_shotOffTarget,stat_goals,stat_totalOffside,stat_blockedScoringAttempt,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_dispossessed
12437670,home,Real Valladolid,Karl Hein,karl-hein,K. Hein,G,13,193,4102,M,991591,EUR,1018656000,G,13,13,False,47.0,34.0,24.0,11.0,0.0,25.0,27.0,9.0,20.0,1.0,4.0,90.0,50.0,6.4,14.0,0.00621569,0,-0.1456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437670,home,Real Valladolid,Luis Pérez,luis-perez,L. Pérez,D,2,173,199,M,843180,EUR,791856000,D,2,2,False,21.0,16.0,3.0,1.0,0.0,8.0,10.0,10.0,18.0,1.0,2.0,90.0,48.0,7.1,11.0,0.0841618,0,,7.0,2.0,2.0,1.0,4.0,7.0,2.0,1.0,3.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12437670,home,Real Valladolid,Abdulay Juma Bah,abdulay-juma-bah,A. J. Bah,D,28,195,5965,M,1606792,EUR,1144713600,D,35,35,False,31.0,22.0,8.0,2.0,0.0,21.0,22.0,1.0,9.0,8.0,6.0,90.0,46.0,7.1,9.0,0.00049583,1,,,,2.0,3.0,2.0,4.0,,,,,,,1.0,1.0,1.0,1.0,0.0334,0.042,,,,,,,,,,,,,,,,,,
12437670,home,Real Valladolid,Javi Sánchez,javi-sanchez,J. Sánchez,D,15,189,336,M,943713,EUR,858297600,D,5,5,False,31.0,27.0,3.0,,0.0,25.0,25.0,2.0,6.0,6.0,4.0,90.0,41.0,6.7,5.0,0.00031251,0,,,,2.0,,2.0,1.0,,1.0,1.0,,,,,,,1.0,,,True,1.0,,,,,,,,,,,,,,,,
12437670,home,Real Valladolid,David Torres,david-torres,D. Torres,D,4,182,147,M,1214359,EUR,1046822400,D,3,3,False,42.0,32.0,10.0,5.0,0.0,25.0,28.0,7.0,14.0,6.0,,90.0,52.0,6.6,10.0,0.00425585,0,,,,3.0,1.0,6.0,2.0,,,1.0,1.0,,,,,,1.0,,,,,,,3.0,,,,,,,,,,,,,
12437670,home,Real Valladolid,Lucas Rosa,lucas-rosa,L. Rosa,D,2,177,706,M,970860,EUR,954720000,D,22,22,False,23.0,12.0,4.0,,0.0,9.0,16.0,3.0,7.0,3.0,8.0,90.0,44.0,6.7,14.0,0.00732075,1,,,,1.0,1.0,3.0,7.0,1.0,2.0,3.0,3.0,2.0,,1.0,1.0,1.0,,0.1755,0.196,,3.0,,,1.0,1.0,,,,,,,,,,,,
12437670,home,Real Valladolid,Raúl Moro,raul-moro,R. Moro,M,18,169,1584,M,980383,EUR,1039046400,M,11,11,False,12.0,8.0,,,0.0,3.0,4.0,6.0,10.0,,2.0,89.0,26.0,7.3,9.0,0.12188,2,,2.0,1.0,1.0,1.0,6.0,5.0,1.0,1.0,1.0,,1.0,1.0,6.0,2.0,1.0,,0.3063,0.9022,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,
12437670,home,Real Valladolid,Stanko Jurić,juric-stanko,S. Jurić,M,24,189,498,M,921417,EUR,840153600,M,20,20,False,20.0,16.0,1.0,,0.0,13.0,15.0,3.0,5.0,1.0,2.0,89.0,27.0,6.5,5.0,0.00122693,0,,,,,1.0,4.0,3.0,1.0,1.0,1.0,,1.0,,,,,,,,,1.0,,,3.0,,,,,,,,,,,,,
12437670,home,Real Valladolid,Kike Pérez,kike-perez,K. Pérez,M,71,184,312,M,857178,EUR,855878400,M,8,8,False,26.0,20.0,2.0,1.0,0.0,14.0,16.0,7.0,16.0,1.0,3.0,76.0,44.0,7.3,12.0,0.129213,1,,6.0,1.0,1.0,1.0,1.0,6.0,,1.0,3.0,3.0,1.0,2.0,1.0,1.0,,,0.0282,,,1.0,,,,,,,,,1.0,,,,,,,
12437670,home,Real Valladolid,Anuar,anuar,Anuar,M,23,172,810,M,601962,EUR,790128000,M,23,23,False,10.0,5.0,,,0.0,2.0,3.0,3.0,7.0,,3.0,61.0,21.0,6.7,7.0,0.00126712,0,,,,1.0,1.0,5.0,6.0,3.0,1.0,3.0,2.0,2.0,,,,,1.0,,,,2.0,,,1.0,,,,,,,,,,,,,
12437670,home,Real Valladolid,Mamadou Sylla,mamadou-sylla,M. Sylla,F,9,184,1357,M,793761,EUR,764121600,F,7,7,False,7.0,4.0,,,0.0,1.0,2.0,3.0,6.0,1.0,,62.0,16.0,6.6,6.0,0.00261344,0,,1.0,,6.0,5.0,7.0,7.0,1.0,,1.0,,2.0,,,,,,,,,2.0,,,1.0,,,,,1.0,,,,,,,,
12437670,home,Real Valladolid,Iván Sánchez,ivan-sanchez,I. Sánchez,M,23,168,223,M,142018,EUR,717206400,M,10,10,True,6.0,3.0,1.0,,1.0,1.0,2.0,3.0,5.0,1.0,1.0,29.0,10.0,6.9,3.0,0.25094,0,,1.0,1.0,1.0,,3.0,1.0,2.0,,1.0,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,
12437670,home,Real Valladolid,Marcos André,marcos-andre,M. André,F,10,184,480,M,880157,EUR,845769600,F,9,9,True,5.0,1.0,,,0.0,1.0,1.0,,4.0,,2.0,28.0,11.0,6.7,7.0,4.746e-05,1,,,,1.0,5.0,3.0,6.0,,,,,,,2.0,1.0,,,0.0665,,,1.0,,,1.0,,,1.0,,,,,,,,,,
12437670,home,Real Valladolid,Mario Martín,martin-mario,M. Martín,M,6,177,16546,M,1154549,EUR,1078444800,M,12,12,True,4.0,3.0,1.0,1.0,0.0,,,3.0,4.0,1.0,1.0,14.0,6.0,6.2,2.0,0.00071293,0,,,,,,3.0,,2.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,
12437670,home,Real Valladolid,Eray Cömert,eray-comert,E. Cömert,D,24,183,508,M,814023,EUR,886550400,D,15,15,True,1.0,1.0,,,0.0,1.0,1.0,,,,,8.0,3.0,6.1,,9.88e-06,0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
12437670,home,Real Valladolid,Víctor Meseguer,victor-meseguer,V. Meseguer,M,8,184,93,M,1010335,EUR,928886400,M,4,4,True,1.0,1.0,,,0.0,,,1.0,1.0,,,8.0,1.0,6.4,,0.00059805,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437670,home,Real Valladolid,André Ferreira,andre-ferreira,A. Ferreira,G,13,193,225,M,788197,EUR,833328000,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437670,home,Real Valladolid,Raúl Chasco,raul-chasco,R. Chasco,D,34,177,34,M,1182710,EUR,1063411200,D,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437670,home,Real Valladolid,Cenk Özkaçar,cenk-ozkacar,C. Özkaçar,D,39,190,733,M,953097,EUR,970790400,D,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437670,home,Real Valladolid,Selim Amallah,amallah-selim,S. Amallah,M,21,187,6523,M,801211,EUR,848016000,M,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,selim_amallah,,,,,,
12437670,home,Real Valladolid,Amath Ndiaye,amath-ndiaye,A. Ndiaye,M,11,179,448,M,845168,EUR,837475200,F,19,19,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437670,home,Real Valladolid,Darwin Machís,darwin-machis,D. Machís,F,11,174,1580,M,252863,EUR,729043200,F,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437670,home,Real Valladolid,Juanmi Latasa,juanmi-latasa,J. Latasa,F,9,191,1993,M,966679,EUR,985305600,F,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437670,away,Athletic Club,Julen Agirrezabala,julen-agirrezabala,J. Agirrezabala,G,25,187,1097,M,1014412,EUR,977788800,G,13,13,False,24.0,19.0,11.0,6.0,0.0,15.0,16.0,4.0,8.0,1.0,8.0,90.0,33.0,6.9,6.0,0.00123787,0,0.1402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,1.0,
12437670,away,Athletic Club,Óscar de Marcos,oscar-de-marcos,Ó. de Marcos,D,10,180,561,M,52663,EUR,608515200,D,18,18,False,61.0,53.0,8.0,6.0,0.0,18.0,20.0,38.0,47.0,2.0,12.0,90.0,85.0,7.3,14.0,0.494962,0,,6.0,3.0,3.0,,5.0,,,,,,,3.0,,,,,,,True,,,,,,1.0,,,,,,,,,,,2.0
12437670,away,Athletic Club,Yeray Álvarez,yeray-alvarez,Y. Álvarez,D,5,183,811,M,807648,EUR,790905600,D,5,5,False,64.0,54.0,7.0,2.0,0.0,21.0,26.0,33.0,38.0,1.0,2.0,90.0,78.0,7.1,11.0,0.0116033,1,,,,4.0,3.0,5.0,5.0,,4.0,,,3.0,1.0,,,,1.0,0.0131,,,,,,1.0,,,1.0,,,,,,,,,,1.0
12437670,away,Athletic Club,Aitor Paredes,aitor-paredes,A. Paredes,D,4,186,1132,M,959872,EUR,956966400,D,4,4,False,81.0,77.0,13.0,10.0,0.0,37.0,37.0,40.0,44.0,4.0,1.0,90.0,86.0,7.0,4.0,0.0189519,0,,,,4.0,3.0,5.0,3.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
12437670,away,Athletic Club,Adama Boiro,adama-boiro,A. Boiro,D,19,182,1918,M,1398511,EUR,1024704000,D,32,32,False,43.0,41.0,1.0,1.0,0.0,17.0,18.0,24.0,26.0,3.0,5.0,90.0,67.0,6.9,8.0,0.0167191,1,,1.0,,,2.0,2.0,5.0,,,1.0,,1.0,,3.0,1.0,,,0.0467,,,2.0,Adama Boiro,,,,,,,,1.0,,,,,,,
12437670,away,Athletic Club,Mikel Jauregizar,mikel-jauregizar,M. Jauregizar,M,18,177,1766,M,1495844,EUR,1068681600,M,23,23,False,35.0,27.0,2.0,1.0,0.0,8.0,9.0,19.0,27.0,,2.0,45.0,37.0,6.6,10.0,0.0271527,0,,1.0,,,,2.0,,,,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,
12437670,away,Athletic Club,Beñat Prados,benat-prados,B. Prados,M,24,179,600,M,1012409,EUR,981590400,M,24,24,False,40.0,33.0,3.0,2.0,0.0,11.0,13.0,23.0,28.0,1.0,,45.0,48.0,6.9,8.0,0.17523,1,,1.0,1.0,1.0,4.0,4.0,6.0,,,1.0,,,1.0,2.0,1.0,,,0.0189,,,,,,2.0,,,1.0,,,,,,,,,,
12437670,away,Athletic Club,Nico Serrano,nico-serrano,N. Serrano,M,22,178,446,M,1019318,EUR,1046822400,M,22,22,False,23.0,18.0,1.0,,0.0,4.0,5.0,14.0,23.0,1.0,2.0,80.0,44.0,6.5,14.0,0.0158525,2,,5.0,,2.0,,7.0,5.0,1.0,,,,2.0,,7.0,3.0,,,0.0611,,,,,,,,,,,,2.0,,,,,,,
12437670,away,Athletic Club,Unai Gómez,unai-gomez,U. Gómez,M,20,183,803,M,1391375,EUR,1053820800,M,20,20,False,9.0,4.0,1.0,1.0,0.0,1.0,2.0,3.0,7.0,,,45.0,13.0,6.7,7.0,0.00720673,1,,,,,2.0,1.0,2.0,,,,,,,,,,,0.0315,,,1.0,,,,,,1.0,,,,,,,,,,1.0
12437670,away,Athletic Club,Nico Williams,nico-williams,N. Williams,M,10,180,84836,M,1085400,EUR,1026432000,M,10,10,False,35.0,29.0,,,0.0,5.0,5.0,26.0,41.0,,3.0,90.0,72.0,6.8,26.0,0.141087,3,,11.0,2.0,1.0,,8.0,6.0,2.0,,,,2.0,1.0,8.0,4.0,,,0.3991,,,6.0,,,1.0,1.0,,2.0,,,1.0,NicoWill,,,,,,
12437670,away,Athletic Club,Álex Berenguer,alex-berenguer,Á. Berenguer,M,7,175,1919,M,592012,EUR,804816000,F,7,7,False,17.0,15.0,1.0,1.0,0.0,1.0,1.0,14.0,17.0,2.0,1.0,64.0,28.0,7.4,5.0,0.171612,2,,1.0,,3.0,3.0,3.0,3.0,,,,,,2.0,,,,,0.0737,,,2.0,,,,,1.0,2.0,,1.0,,,,,,,,
12437670,away,Athletic Club,Iñigo Ruiz de Galarreta,inigo-ruiz-de-galarreta,I. R. d. Galarreta,M,16,174,944,M,96365,EUR,744595200,M,16,16,True,49.0,46.0,3.0,3.0,1.0,11.0,11.0,36.0,39.0,,5.0,45.0,56.0,7.6,4.0,0.209001,0,,1.0,1.0,,,2.0,5.0,2.0,,2.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,
12437670,away,Athletic Club,Mikel Vesga,mikel-vesga,M. Vesga,M,6,191,504,M,359742,EUR,734227200,M,6,6,True,47.0,44.0,2.0,2.0,0.0,19.0,20.0,25.0,27.0,,6.0,45.0,52.0,7.0,4.0,0.0296766,0,,,,2.0,,3.0,1.0,,,1.0,,,4.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
12437670,away,Athletic Club,Álvaro Djaló,alvaro-djalo,Á. Djaló,F,14,176,1150,M,1160960,EUR,934761600,F,11,11,True,7.0,5.0,,,0.0,2.0,2.0,3.0,6.0,,,45.0,27.0,6.7,12.0,0.00212708,4,,1.0,,,3.0,6.0,7.0,1.0,,,,2.0,,4.0,2.0,,,0.1896,,,5.0,Álvaro Djaló,,2.0,,,3.0,,,1.0,,,,,,,1.0
12437670,away,Athletic Club,Gorka Guruzeta,gorka-guruzeta,G. Guruzeta,F,11,188,2498,M,605672,EUR,842486400,F,12,12,True,7.0,6.0,,,0.0,4.0,4.0,2.0,3.0,,,26.0,11.0,7.0,1.0,0.00274919,2,,,,,1.0,2.0,2.0,,,,,1.0,,,,1.0,,0.3743,0.8544,,,,,2.0,1.0,,1.0,1.0,2.0,,,,,,,,
