match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_expectedGoals,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_outfielderBlock,stat_errorLeadToAShot,stat_totalOffside,player_sofascoreId
12530847,home,Konyaspor,Jakub Słowik,jakub-slowik,J. Słowik,G,24,190,232,M,95437,EUR,683596800,G,27,27,False,41.0,29.0,22.0,10.0,0.0,22.0,24.0,7.0,17.0,1.0,1.0,1.0,6.0,2.0,2.0,1.0,90.0,49.0,6.9,13.0,0.00306346,0,0.9441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530847,home,Konyaspor,Nikola Boranijašević,nikola-boranijasevic,N. Boranijašević,D,28,180,43,M,150667,EUR,706233600,D,24,24,False,33.0,22.0,4.0,,0.0,11.0,14.0,13.0,21.0,,8.0,8.0,4.0,,,,90.0,63.0,7.2,15.0,0.0748116,0,,,,2.0,2.0,1.0,7.0,1.0,1.0,2.0,2.0,3.0,5.0,4.0,3.0,1.0,4.0,1.0,,,,,,,,,,,,
12530847,home,Konyaspor,Adil Demirbağ,adil-demirbag,A. Demirbağ,D,4,182,168,M,787949,EUR,881712000,D,4,4,False,54.0,44.0,9.0,3.0,0.0,28.0,28.0,16.0,26.0,4.0,8.0,8.0,3.0,,,,90.0,67.0,7.2,10.0,0.00341134,1,,,,,,2.0,2.0,,,,,,4.0,3.0,,,,,1.0,0.0492,,,,,,,,,,
12530847,home,Konyaspor,Riechedly Bazoer,riechedly-bazoer,R. Bazoer,D,20,184,356,M,227196,EUR,845078400,D,20,20,False,51.0,41.0,14.0,5.0,0.0,32.0,33.0,9.0,18.0,,,2.0,4.0,,,,90.0,58.0,6.3,12.0,0.0131783,0,,,,,,1.0,3.0,,1.0,,,2.0,,,1.0,,1.0,,,,,,,,,,,,,
12530847,home,Konyaspor,Guilherme Haubert Sityá,guilherme-haubert-sitya,G. H. Sityá,D,12,179,254,M,224112,EUR,638928000,D,12,12,False,33.0,27.0,9.0,7.0,1.0,14.0,15.0,15.0,21.0,,3.0,2.0,5.0,,,,90.0,55.0,7.0,11.0,0.0760003,0,,,,3.0,2.0,3.0,7.0,2.0,1.0,,,,3.0,2.0,2.0,,1.0,1.0,,,True,,,,,,,,,
12530847,home,Konyaspor,Marko Jevtović,marko-jevtovic,M. Jevtović,M,16,194,134,M,310068,EUR,743472000,M,16,16,False,31.0,24.0,2.0,,0.0,15.0,16.0,9.0,15.0,4.0,8.0,3.0,8.0,,,,90.0,44.0,7.2,10.0,0.0146886,1,,,,,,1.0,3.0,1.0,1.0,,,,2.0,,2.0,2.0,,1.0,,0.025,,1.0,1.0,0.2159,,,,,,
12530847,home,Konyaspor,Alassane Ndao,ndao-alassane,A. Ndao,M,,176,333,M,1016033,EUR,851040000,M,18,18,False,20.0,14.0,2.0,1.0,0.0,4.0,5.0,10.0,16.0,,3.0,,3.0,,,,87.0,32.0,7.0,8.0,0.017198,1,,,,1.0,,,2.0,,,1.0,,,1.0,1.0,,2.0,1.0,1.0,1.0,0.0466,,,,,,,,,,
12530847,home,Konyaspor,Danijel Aleksić,danijel-aleksic,D. Aleksić,M,9,182,137,M,45377,EUR,672969600,M,9,9,False,26.0,24.0,3.0,3.0,0.0,14.0,15.0,10.0,11.0,1.0,3.0,,2.0,,,,77.0,36.0,7.1,4.0,0.0212982,3,,,,,,,5.0,3.0,1.0,,,1.0,2.0,2.0,1.0,,1.0,,1.0,0.3835,,1.0,,0.82,1.0,1.0,1.0,,,
12530847,home,Konyaspor,Pedrinho,pedrinho,Pedrinho,M,8,173,205,M,1015939,EUR,850953600,M,8,8,False,13.0,12.0,2.0,2.0,0.0,3.0,4.0,9.0,9.0,,5.0,,2.0,,,,66.0,28.0,6.9,6.0,0.0629365,2,,,,,,1.0,5.0,1.0,,2.0,,,1.0,1.0,3.0,4.0,1.0,1.0,,0.0422,,,,,2.0,,1.0,,,
12530847,home,Konyaspor,Yusuf Erdoğan,yusuf-erdogan,Y. Erdoğan,M,10,172,204,M,256663,EUR,713145600,M,10,10,False,14.0,12.0,,,0.0,4.0,5.0,8.0,13.0,1.0,2.0,,3.0,,,,66.0,31.0,6.9,13.0,0.108402,1,,,,4.0,,,3.0,1.0,1.0,,,2.0,,,5.0,1.0,1.0,1.0,1.0,0.0361,,,,,,,,1.0,,
12530847,home,Konyaspor,Umut Nayir,mehmet-umut-nayir,U. Nayir,F,18,191,738,M,284767,EUR,741225600,F,22,22,False,15.0,8.0,1.0,,0.0,4.0,4.0,4.0,11.0,2.0,4.0,2.0,,,,,66.0,24.0,6.8,10.0,0.00599241,0,,,,,,2.0,3.0,,,1.0,,1.0,,,2.0,2.0,,,,,,,,,,,,,1.0,
12530847,home,Konyaspor,Melih İbrahimoğlu,melih-ibrahimoglu,M. Ibrahimoglu,M,77,175,134,M,998462,EUR,963792000,M,77,77,True,11.0,6.0,2.0,,0.0,1.0,2.0,5.0,9.0,,4.0,,5.0,,,,24.0,22.0,6.5,8.0,0.382068,0,,,,,,,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,
12530847,home,Konyaspor,Hamidou Keyta,hamidou-keyta,H. Keyta,F,7,186,642,M,829610,EUR,787622400,F,28,28,True,5.0,4.0,,,0.0,,1.0,4.0,4.0,,2.0,,2.0,,,,24.0,10.0,6.5,3.0,0.00794408,0,,,,,,,3.0,,1.0,2.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,
12530847,home,Konyaspor,Blaž Kramer,blaz-kramer,B. Kramer,F,99,191,607,M,804405,EUR,833587200,F,99,99,True,9.0,6.0,,,0.0,2.0,2.0,4.0,7.0,4.0,4.0,1.0,,,,,24.0,14.0,6.4,6.0,0.00820684,0,,,,,,,3.0,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,
12530847,home,Konyaspor,Ufuk Akyol,ufuk-akyol,U. Akyol,M,19,180,30,M,859546,EUR,872640000,M,19,19,True,5.0,1.0,1.0,,0.0,,3.0,1.0,2.0,,1.0,,2.0,,,,13.0,8.0,6.4,5.0,7.937e-05,1,,,,,,,1.0,,1.0,,,,1.0,1.0,,,,,,0.1649,,,,,1.0,,,,,
12530847,home,Konyaspor,Uğurcan Yazğılı,ugurcan-yazgili,U. Yazğılı,D,5,184,99,M,904303,EUR,923616000,M,5,5,True,2.0,1.0,2.0,1.0,0.0,,,1.0,2.0,,1.0,1.0,,,,,10.0,4.0,6.6,1.0,0.00042005,0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12530847,home,Konyaspor,Deniz Ertaş,deniz-ertas,D. Ertaş,G,1,194,250,M,1195772,EUR,1111276800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,Deniz Ertas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530847,home,Konyaspor,Yasir Subaşı,yasir-subasi,Y. Subaşı,D,3,180,51,M,796555,EUR,820454400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530847,home,Konyaspor,Filip Damjanović,filip-damjanovic,F. Damjanović,D,33,183,46,M,851666,EUR,899337600,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530847,home,Konyaspor,Oğulcan Ülgün,ogulcan-ulgun,O. Ülgün,M,35,178,135,M,1063942,EUR,894844800,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,0,,Ogulcan Ülgün,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530847,home,Konyaspor,Muhammet Tunahan Taşçı,muhammet-tunahan-tasci,M. T. Tasci,F,7,172,136,M,980612,EUR,1020038400,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530847,away,Hatayspor,Erce Kardeşler,erce-kardesler,E. Kardeşler,G,31,186,93,M,758606,EUR,763603200,G,1,1,False,29.0,20.0,16.0,7.0,0.0,17.0,19.0,3.0,10.0,,1.0,,7.0,1.0,1.0,,90.0,35.0,6.7,9.0,0.00061496,0,0.0359,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
