match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_challengeLost,stat_wonContest,stat_errorLeadToAShot,stat_aerialLost,stat_shotOffTarget,stat_hitWoodwork,stat_outfielderBlock,stat_expectedGoals,stat_keyPass,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_totalOffside,player_sofascoreId,stat_goals,stat_punches,stat_bigChanceMissed,stat_bigChanceCreated
12437752,home,Getafe,Álvaro Rodriguez,alvaro-rodriguez,Á. Rodriguez,F,20,193,14656,M,1154587,EUR,1089763200,F,18,18,False,21.0,15.0,,,0.0,2.0,2.0,13.0,20.0,3.0,,,,,,75.0,40.0,7.6,12.0,0.0162948,2,,,,1.0,,6.0,11.0,12.0,4.0,1.0,,1.0,,3.0,3.0,1.0,,1.0,2.0,,8.0,1.0,,,0.0492,1.0,,1.0,0.3345,,,alvarorodrigz_,1.0,,,
12437752,home,Getafe,John Patrick,john-joe-patrick-finn,J. Patrick,M,30,192,315,M,1100831,EUR,1064361600,M,31,31,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,,,,,15.0,8.0,6.3,5.0,0.00228303,0,,,,,,,2.0,1.0,1.0,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12437752,home,Getafe,Bertuğ Yıldırım,bertug-ozgur-yildirim,B. Yıldırım,F,91,186,1629,M,1382235,EUR,1026432000,F,10,10,True,7.0,4.0,,,0.0,1.0,1.0,3.0,6.0,,,,,,,15.0,15.0,6.6,6.0,0.00187947,0,,Bertug Yildirim,,,,2.0,1.0,2.0,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,
12437752,home,Getafe,Yellu Santiago,yellu-santiago,J. Santiago,M,20,192,223,M,1211005,EUR,1085443200,M,20,20,True,5.0,2.0,1.0,,0.0,1.0,2.0,1.0,3.0,,,,,,,8.0,6.0,6.5,3.0,0.00134237,0,,Jesús Santiago,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
12437752,home,Getafe,Jiří Letáček,jiri-letacek,J. Letáček,G,1,196,201,M,826047,EUR,915840000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437752,home,Getafe,Domingos Duarte,domingos-duarte,D. Duarte,D,22,191,695,M,576276,EUR,794793600,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437752,home,Getafe,Nabil Aberdin,nabil-aberdin,N. Aberdin,D,3,182,254,M,1136806,EUR,1030060800,D,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437752,home,Getafe,David Arguelles,david-arguelles,D. Arguelles,D,,170,13,M,1014085,EUR,1009843200,D,34,34,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437752,home,Getafe,Álex Sola,alex-sola,Á. Sola,M,7,178,195,M,966836,EUR,928886400,D,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437752,home,Getafe,Carles Pérez,carles-perez,C. Pérez,M,7,172,1038,M,794950,EUR,887587200,F,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437752,home,Getafe,Peter González,peter-gonzalez,P. González,F,22,178,1171,M,1048927,EUR,1027555200,F,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437752,away,Espanyol,Joan García,joan-garcia,J. García,G,13,193,111965,M,930267,EUR,988934400,G,1,1,False,26.0,22.0,4.0,1.0,0.0,21.0,22.0,1.0,4.0,15.0,3.0,2.0,5.0,1.0,1.0,90.0,49.0,8.2,4.0,0.00016719,0,-0.0905,,,,,1.0,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
12437752,away,Espanyol,Omar El Hilali,omar-el-hilali,O. E. Hilali,D,23,183,6663,M,1064026,EUR,1063324800,D,23,23,False,35.0,28.0,3.0,2.0,0.0,18.0,20.0,10.0,15.0,3.0,,,,,,79.0,62.0,7.1,9.0,0.0301061,0,,,,,,,3.0,7.0,2.0,2.0,3.0,3.0,2.0,,2.0,1.0,,,2.0,,,,,1.0,,,2.0,,,,,,,,,
12437752,away,Espanyol,Sergi Gómez,sergi-gomez,S. Gómez,D,5,185,195,M,125625,EUR,701740800,D,3,3,False,68.0,61.0,5.0,1.0,0.0,54.0,56.0,7.0,12.0,1.0,,,,,,90.0,78.0,6.7,8.0,0.00286363,0,,,,,,4.0,8.0,6.0,,6.0,1.0,2.0,1.0,1.0,,2.0,True,1.0,,,5.0,,,,,,,,,,,,,,,
12437752,away,Espanyol,Leandro Cabrera,leandro-cabrera,L. Cabrera,D,6,190,819,M,81992,EUR,677116800,D,6,6,False,80.0,59.0,17.0,5.0,0.0,41.0,47.0,20.0,35.0,2.0,,,,,,90.0,96.0,6.8,21.0,0.140595,0,,,,2.0,2.0,5.0,9.0,7.0,,10.0,,2.0,1.0,,,2.0,,2.0,,,5.0,,,,,1.0,,,,,,,,,,
12437752,away,Espanyol,Brian Oliván,brian-olivan,B. Oliván,D,12,179,147,M,351500,EUR,765158400,D,14,14,False,41.0,30.0,10.0,3.0,0.0,11.0,15.0,21.0,36.0,6.0,,,,,,90.0,69.0,7.0,20.0,0.078313,1,,,,10.0,2.0,,2.0,3.0,,3.0,2.0,1.0,1.0,1.0,2.0,1.0,,1.0,,,,1.0,,,0.1389,1.0,,,,,,,,,,
12437752,away,Espanyol,Pol Lozano,pol-lozano,P. Lozano,M,10,176,521,M,826010,EUR,939168000,M,10,10,False,44.0,38.0,5.0,4.0,0.0,23.0,25.0,15.0,19.0,3.0,,,,,,90.0,59.0,6.6,10.0,0.00589097,0,,,,,,1.0,10.0,6.0,1.0,1.0,1.0,5.0,3.0,1.0,,4.0,,1.0,,,2.0,,,,,,2.0,,,,,,,,,
12437752,away,Espanyol,Jofre Carreras,jofre,J. Carreras,M,17,175,337,M,1019236,EUR,992736000,M,17,17,False,10.0,5.0,1.0,,0.0,,2.0,5.0,9.0,4.0,,,,,,70.0,22.0,6.3,11.0,0.00376134,0,,,,1.0,,,3.0,3.0,2.0,1.0,1.0,,,2.0,2.0,1.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,
12437752,away,Espanyol,Alex Král,alex-kral,A. Král,M,33,185,664,M,825740,EUR,895536000,M,20,20,False,40.0,22.0,5.0,2.0,0.0,9.0,13.0,14.0,28.0,8.0,,,,,,90.0,56.0,6.8,23.0,0.0284579,4,,,,1.0,1.0,5.0,3.0,8.0,1.0,2.0,,1.0,1.0,4.0,1.0,1.0,,1.0,1.0,,1.0,,,,0.4414,,,1.0,0.0456,3.0,,,,,1.0,
12437752,away,Espanyol,Justin Smith,justin-smith,J. Smith,M,24,188,103,M,1110904,EUR,1044316800,M,40,40,False,16.0,9.0,2.0,,0.0,7.0,9.0,2.0,7.0,2.0,,,,,,45.0,24.0,6.3,10.0,0.0273782,0,,Justin Smith,,,,,3.0,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,
12437752,away,Espanyol,Javi Puado,javi-puado,J. Puado,M,7,178,1352,M,891511,EUR,896054400,M,7,7,False,16.0,13.0,,,0.0,9.0,10.0,4.0,8.0,2.0,,,,,,90.0,32.0,6.7,8.0,0.0135606,1,,,,2.0,,,4.0,4.0,2.0,1.0,,2.0,1.0,1.0,2.0,1.0,,,,,1.0,1.0,,,0.0764,,,,,,,,,,,
12437752,away,Espanyol,Irvin Cardona,irvin-cardona,I. Cardona,F,7,185,565,M,605552,EUR,870998400,F,24,24,False,21.0,10.0,1.0,,0.0,2.0,5.0,9.0,18.0,1.0,,,,,,79.0,38.0,6.8,18.0,0.104715,1,,,,2.0,1.0,1.0,5.0,4.0,2.0,1.0,,,,3.0,2.0,,,,1.0,,2.0,1.0,,,0.024,1.0,2.0,,,,1.0,,,,,
12437752,away,Espanyol,Walid Cheddira,walid-cheddira,W. Cheddira,F,99,187,3794,M,917485,EUR,885427200,F,16,16,True,12.0,9.0,,,0.0,1.0,2.0,8.0,10.0,3.0,,,,,,45.0,14.0,6.3,4.0,0.0594078,1,,,,,,,3.0,,,,,,,1.0,,,,1.0,,,2.0,1.0,,,0.0966,,,,,,,walo_98,,,1.0,
12437752,away,Espanyol,Antoniu Roca,antoniu-roca,A. Roca,M,20,180,175,M,1099344,EUR,1031184000,F,31,31,True,10.0,7.0,1.0,1.0,0.0,6.0,8.0,1.0,4.0,4.0,,,,,,20.0,14.0,6.6,6.0,0.00312941,0,,,,2.0,,,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
12437752,away,Espanyol,Álvaro Tejero,alvaro-tejero,Á. Tejero,D,15,173,307,M,826679,EUR,837820800,D,12,12,True,16.0,11.0,3.0,,0.0,6.0,7.0,6.0,10.0,1.0,,,,,,11.0,22.0,7.0,5.0,0.0380653,1,,,,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,1.0,,,0.016,1.0,,,,,,,,,,1.0
12437752,away,Espanyol,Alejo Véliz,alejo-veliz,A. Véliz,F,9,187,3243,M,1116987,EUR,1063929600,F,9,9,True,1.0,,,,0.0,,,,1.0,,,,,,,11.0,3.0,6.6,2.0,,0,,Alejo Veliz,,,,1.0,2.0,1.0,,,1.0,,,1.0,,,,,,,2.0,,,,,,,,,,,aleeveliz,,,,
12437752,away,Espanyol,Fernando Pacheco,fernando-pacheco,F. Pacheco,G,1,186,220,M,144501,EUR,706147200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437752,away,Espanyol,Angel Fortuno,fortuno-angel,A. Fortuno,G,1,183,108,M,1082734,EUR,978307200,G,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437752,away,Espanyol,Carlos Romero,carlos-romero,C. Romero,D,22,174,1103,M,1396048,EUR,1004313600,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,Carlos Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437752,away,Espanyol,Álvaro Aguado,alvaro-aguado,Á. Aguado,M,,174,148,M,916136,EUR,830908800,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437752,away,Espanyol,Edu Expósito,edu-exposito,E. Expósito,M,8,175,1017,M,877262,EUR,838857600,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437752,away,Espanyol,Pere Milla,pere-milla,P. Milla,M,11,179,867,M,175185,EUR,717206400,M,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437752,away,Espanyol,Naci Ünüvar,naci-unuvar,N. Ünüvar,M,9,168,1157,M,954317,EUR,1055462400,M,37,37,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437752,away,Espanyol,Rafael Bauzà,rafael-bauza,R. Bauza,M,18,183,77,M,1841365,EUR,1107043200,M,35,35,True,,,,,,,,,,,,,,,,,,,,,0,,Rafael Bauza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
