match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_interceptionWon,stat_accurateCross,player_sofascoreId,stat_wonContest,stat_goals,stat_shotOffTarget,captain,stat_penaltyWon,stat_bigChanceCreated,stat_errorLeadToAShot,stat_goodHighClaim,stat_clearanceOffLine,stat_totalOffside
13981605,home,Lazio,Ivan Provedel,ivan-provedel,I. Provedel,G,94,194.0,1818,M,308182,EUR,763862400,G,94,94,False,30.0,24.0,8.0,3.0,0.0,23.0,25.0,1.0,5.0,1.0,8.0,2.0,1.0,3.0,1.0,1.0,90.0,40.0,7.6,6.0,0.00015133,87.286205829343,10.0,50.61,15.12,0.7319,0,0.6677,-0.03,0.04,-0.07,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981605,home,Lazio,Manuel Lazzari,manuel-lazzari,M. Lazzari,D,29,173.0,753,M,273405,EUR,754531200,D,29,29,False,38.0,33.0,1.0,1.0,0.0,15.0,16.0,18.0,22.0,1.0,4.0,,,,,,80.0,54.0,6.1,11.0,0.0102823,136.30227335977,18.0,75.495,16.59,,0,,-0.23,0.18,-0.11,,2.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,38.560911890191,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981605,home,Lazio,Mario Gila Fuentes,mario-gila-fuentes,M. Gila,D,34,183.0,1766,M,965828,EUR,967507200,D,34,34,False,63.0,59.0,6.0,3.0,0.0,41.0,42.0,18.0,21.0,1.0,8.0,,,,,,90.0,77.0,6.1,6.0,0.0188983,203.46724287421,30.0,46.62,15.54,,3,,0.17,0.1,-0.6,,,5.0,5.0,,,,1.0,1.0,1.0,,,2.0,,,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.3411,0.5234,0.09,,,,,,,,,,,,,
13981605,home,Lazio,Alessio Romagnoli,alessio-romagnoli,A. Romagnoli,D,13,185.0,1922,M,227864,EUR,789868800,D,13,13,False,63.0,58.0,2.0,1.0,0.0,33.0,35.0,25.0,28.0,5.0,2.0,,,,,,90.0,76.0,6.5,5.0,0.00685546,193.72586426915,15.0,116.34,28.77,,2,,0.17,0.08,-0.33,,,2.0,1.0,,,,,,,71.894162913636,2.0,,,,2.0,,,1.0,2.0,,1.0,1.0,,0.8107,0.8658,0.19,2.0,,,,,,,,,,,,
13981605,home,Lazio,Luca Pellegrini,luca-pellegrini,L. Pellegrini,D,3,178.0,1350,M,826186,EUR,920764800,D,3,3,False,47.0,36.0,5.0,1.0,0.0,18.0,23.0,18.0,24.0,,5.0,,,,,,90.0,69.0,6.5,16.0,0.092282,105.02183641195,14.0,55.545,31.71,,1,,0.1,0.09,-0.35,,7.0,3.0,2.0,,,,,1.0,3.0,31.809658218849,1.0,1.0,,,,,,,1.0,,1.0,1.0,,0.0291,0.1269,0.29,1.0,2.0,,,,,,,,,,,
13981605,home,Lazio,Mattéo Guendouzi,matteo-guendouzi,M. Guendouzi,M,6,185.0,7016,M,852404,EUR,924048000,M,8,8,False,39.0,32.0,3.0,2.0,0.0,11.0,14.0,21.0,25.0,,4.0,,,,,,90.0,48.0,7.1,10.0,0.320906,160.68921101736,17.0,9.555,16.905,,0,,0.45,0.16,-0.08,,3.0,1.0,1.0,,1.0,,,,,20.333359824524,2.0,1.0,,,,1.0,,,,,,,,,,,1.0,1.0,MatteoGuendouzi,,,,,,,,,,
13981605,home,Lazio,Danilo Cataldi,danilo-cataldi,D. Cataldi,M,32,180.0,952,M,317301,EUR,776131200,M,32,32,False,43.0,37.0,5.0,3.0,0.0,11.0,13.0,26.0,30.0,2.0,4.0,,,,,,90.0,58.0,8.1,12.0,0.169851,94.101141665374,12.0,-36.015,5.04,,2,,0.41,0.09,-0.05,,7.0,1.0,2.0,,1.0,,,,,,,1.0,,,1.0,,,,1.0,1.0,1.0,1.0,,0.5347,0.5306,0.5,,1.0,,1.0,1.0,,,,,,,,
13981605,home,Lazio,Toma Bašić,toma-basic,T. Bašić,M,26,189.0,1423,M,798002,EUR,848880000,M,26,26,False,10.0,10.0,,,0.0,1.0,1.0,9.0,9.0,,1.0,,,,,,30.0,14.0,6.4,1.0,0.00707146,46.719356703464,6.0,13.125,8.82,,1,,0.05,-0.54,0.13,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,0.0698,0.0935,-0.22,,,,,,,,,,,,,
13981605,home,Lazio,Gustav Isaksen,gustav-isaksen,G. Isaksen,M,18,181.0,3333,M,976381,EUR,987638400,F,18,18,False,26.0,20.0,2.0,2.0,0.0,5.0,7.0,15.0,19.0,,4.0,,,,,,72.0,43.0,6.6,12.0,0.0290518,190.24629898481,19.0,58.59,31.5,,2,,-0.23,0.29,-0.03,,,6.0,6.0,,7.0,,1.0,3.0,1.0,78.247879181304,4.0,1.0,,,,,,,1.0,,1.0,,,0.0294,0.01,-0.05,1.0,,,2.0,,1.0,,,,,,,
13981605,home,Lazio,Matteo Cancellieri,matteo-cancellieri,M. Cancellieri,F,22,185.0,1422,M,1017649,EUR,1013472000,F,22,22,False,15.0,13.0,1.0,1.0,0.0,5.0,7.0,8.0,8.0,2.0,1.0,,,,,,90.0,37.0,6.8,11.0,0.108213,123.93112620874,14.0,56.49,30.87,,2,,0.23,0.24,0.0,,1.0,6.0,7.0,1.0,,,5.0,5.0,2.0,31.175259485688,1.0,1.0,,,1.0,2.0,2.0,,,1.0,,,,0.0948,,-0.42,,,,,,1.0,,,,,,,
