match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,player_jerseyNumber,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_totalOffside,stat_keyPass,player_lastName,stat_wasFouled,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_fouls,stat_expectedGoals,stat_shotOffTarget,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_goals
12513985,home,Boavista,João Gonçalves,joao-goncalves,J. Gonçalves,G,188,61,M,987596,EUR,974246400,G,99,99,False,24.0,9.0,21.0,6.0,0.0,3.0,6.0,6.0,18.0,3.0,1.0,1.0,90.0,25.0,6.5,15.0,0.00126536,0,-0.4333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513985,home,Boavista,Pedro Gomes,pedro-gomes,P. Gomes,D,185,91,M,1393993,EUR,1054684800,D,15,15,False,18.0,14.0,3.0,1.0,0.0,13.0,14.0,1.0,4.0,1.0,,,90.0,41.0,7.5,5.0,0.00034365,0,,Pedro Gomes,2.0,4.0,2.0,9.0,1.0,1.0,1.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12513985,home,Boavista,Rodrigo Abascal,rodrigo-abascal,R. Abascal,D,190,156,M,846416,EUR,758505600,D,26,26,False,36.0,29.0,13.0,9.0,0.0,20.0,24.0,10.0,13.0,2.0,,,90.0,49.0,7.0,9.0,0.00789175,0,,,2.0,2.0,,3.0,,1.0,1.0,1.0,,1.0,26,True,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,
12513985,home,Boavista,Bruno Onyemaechi,bruno-onyemaechi,B. Onyemaechi,D,182,5807,M,1134441,EUR,923097600,D,70,70,False,29.0,23.0,5.0,2.0,0.0,17.0,20.0,7.0,11.0,5.0,,,90.0,45.0,6.9,10.0,0.00446831,0,,,3.0,4.0,1.0,6.0,,1.0,1.0,1.0,1.0,2.0,70,,2.0,1.0,2.0,2.0,,,,1.0,,,,,,,,,,,,,
12513985,home,Boavista,Filipe Ferreira,filipe-ferreira,F. Ferreira,D,178,34,M,143584,EUR,654393600,D,20,20,False,24.0,16.0,3.0,,0.0,13.0,15.0,5.0,12.0,2.0,,,83.0,44.0,6.6,12.0,0.066046,0,,Filipe,5.0,2.0,1.0,5.0,,,4.0,1.0,1.0,,20,,3.0,2.0,1.0,1.0,,2.0,Ferreira,,2.0,1.0,,,,,,,,,,,
12513985,home,Boavista,Ibrahima Camará,ibrahima-camara,I. Camará,M,190,520,M,976145,EUR,917222400,M,2,2,False,20.0,15.0,3.0,1.0,0.0,9.0,9.0,6.0,11.0,2.0,,,76.0,27.0,6.5,6.0,0.00460774,0,,,3.0,2.0,2.0,2.0,,,2.0,,,,2,,,,,2.0,,,,,1.0,,,,,,,,,,,,
12513985,home,Boavista,Joel Silva,joel-silva,J. Silva,M,185,56,M,1393991,EUR,1044921600,M,16,16,False,17.0,14.0,,,0.0,7.0,8.0,7.0,11.0,5.0,,,90.0,40.0,6.5,9.0,0.0178472,3,,Joel Silva,11.0,7.0,5.0,1.0,,,1.0,4.0,3.0,,26,,2.0,,3.0,1.0,,,,1.0,1.0,2.0,1.0,3.0,1.0,0.1043,,,,,,,
12513985,home,Boavista,Miguel Reisinho,miguel-reisinho,M. Reisinho,M,184,1041,M,892309,EUR,923616000,M,10,10,False,30.0,21.0,3.0,2.0,0.0,12.0,13.0,9.0,17.0,6.0,,,90.0,43.0,7.4,9.0,0.051105,1,,,3.0,9.0,,1.0,,,2.0,7.0,4.0,,7,,,,2.0,2.0,,,,,,,,,1.0,0.0599,1.0,,,,,,
12513985,home,Boavista,Ilija Vukotić,ilija-vukotic,I. Vukotić,M,191,158,M,891881,EUR,915667200,M,18,18,False,26.0,17.0,4.0,4.0,0.0,11.0,13.0,6.0,15.0,6.0,,,69.0,40.0,6.6,14.0,0.00621272,0,,Ilija,8.0,5.0,2.0,,,1.0,,3.0,1.0,,8,,2.0,,1.0,,,,Vukotić,2.0,2.0,1.0,,,2.0,,,,,,,,
12513985,home,Boavista,Salvador Agra,salvador-agra,S. Agra,M,166,97,M,587416,EUR,689817600,M,7,7,False,16.0,12.0,2.0,,0.0,5.0,6.0,8.0,15.0,2.0,,,90.0,34.0,7.0,13.0,0.212936,1,,,5.0,2.0,,,,1.0,1.0,1.0,1.0,2.0,11,,5.0,1.0,2.0,,1.0,2.0,,1.0,3.0,,,,,0.1538,1.0,1.0,,,,,
12513985,home,Boavista,Róbert Boženík,robert-bozenik,R. Boženík,F,188,1028,M,912033,EUR,942883200,F,9,9,False,17.0,14.0,1.0,1.0,0.0,6.0,6.0,8.0,14.0,3.0,,,90.0,32.0,6.4,9.0,0.0565604,2,,,8.0,2.0,1.0,1.0,,,,,,1.0,11,,3.0,,3.0,,3.0,,,2.0,1.0,1.0,,,2.0,0.3077,1.0,,1.0,1.0,0.4947,,
12513985,home,Boavista,Sebastián Pérez,sebastian-perez,S. Pérez,M,176,396,M,158597,EUR,733363200,M,24,24,True,9.0,6.0,,,0.0,4.0,7.0,2.0,2.0,2.0,,,21.0,14.0,6.4,6.0,0.0074397,0,,,2.0,1.0,,1.0,,,,,,1.0,42,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,
12513985,home,Boavista,Gonçalo Miguel,goncalo-almeida,G. Miguel,D,181,26,M,1517733,EUR,1052179200,D,35,35,True,7.0,5.0,1.0,1.0,0.0,4.0,4.0,1.0,4.0,2.0,,,14.0,13.0,6.7,3.0,0.0069347,0,,Gonçalo Miguel,1.0,1.0,,2.0,,,,,,,17,,1.0,,,1.0,,,Cardoso de Almeida,,,,,,1.0,,,,,,,,
12513985,home,Boavista,Tiago Machado,machado-tiago,T. Machado,F,185,33,M,1494437,EUR,1080864000,F,23,23,True,,,,,0.0,,,,,,,,14.0,3.0,6.5,2.0,,0,,Tiago,1.0,,,,,,,,,1.0,23,,,,1.0,,,,Machado,,,,,,,,,,,,,,
12513985,home,Boavista,Tomé Sousa,sousa-tome,T. Sousa,G,190,105,M,1521209,EUR,1166227200,G,76,76,True,,,,,,,,,,,,,,,,,,0,,Tomé Sousa,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
12513985,home,Boavista,Augusto Dabo,dabo-augusto,A. Dabo,D,186,77,M,1394721,EUR,1079136000,D,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,
12513985,home,Boavista,Alexandre Marques,alexandre-marques,A. Marques,D,186,30,M,1896794,EUR,1130025600,D,73,73,True,,,,,,,,,,,,,,,,,,0,,Alexandre Marques,,,,,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,
12513985,home,Boavista,Tomás Silva,tomas-silva,T. Silva,D,175,24,M,1906695,EUR,1148515200,D,75,75,True,,,,,,,,,,,,,,,,,,0,,Tomás Silva,,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,
12513985,home,Boavista,Marco Ribeiro,marco-ribeiro,M. Ribeiro,M,188,22,M,1517734,EUR,1118707200,M,88,88,True,,,,,,,,,,,,,,,,,,0,,Marco Ribeiro,,,,,,,,,,,88,,,,,,,,,,,,,,,,,,,,,,
12513985,home,Boavista,João Barros,joao-barros,J. Barros,F,184,46,M,1896795,EUR,1136851200,F,71,71,True,,,,,,,,,,,,,,,,,,0,,João Barros,,,,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,
12513985,away,Sporting Braga,Lukáš Horníček,lukas-hornicek,L. Horníček,G,194,548,M,963744,EUR,1026518400,G,91,91,False,23.0,12.0,11.0,,0.0,12.0,12.0,,11.0,8.0,1.0,1.0,90.0,30.0,6.9,11.0,3.833e-05,0,0.4947,,,1.0,,1.0,,,,,,,1,,,,,1.0,,,,,,,,,,,,,,,,1.0,
12513985,away,Sporting Braga,Josafat Mendes,josafat-mendes,J. Mendes,D,177,330,M,1133258,EUR,1041292800,D,17,17,False,37.0,35.0,,,0.0,12.0,12.0,23.0,26.0,1.0,,,69.0,52.0,6.9,5.0,0.0302155,0,,,3.0,1.0,,2.0,,,,1.0,1.0,,2,,1.0,,1.0,,,1.0,,,1.0,,,,1.0,,,,,,,,
12513985,away,Sporting Braga,Robson Bambu,robson-bambu,R. Bambu,D,184,362,M,923186,EUR,879292800,D,3,3,False,87.0,77.0,8.0,2.0,0.0,47.0,51.0,30.0,36.0,4.0,,,90.0,93.0,6.8,12.0,0.00686318,0,,,2.0,3.0,,1.0,,,,1.0,,1.0,3,,,,,1.0,,,,1.0,,,,,2.0,,,,,,,,
12513985,away,Sporting Braga,Bright Arrey-Mbi,bright-arrey-mbi,B. Arrey-Mbi,D,187,788,M,997173,EUR,1048636800,D,26,26,False,75.0,71.0,2.0,1.0,0.0,51.0,53.0,20.0,22.0,4.0,,,90.0,86.0,7.8,6.0,0.024445,0,,,1.0,3.0,,3.0,,3.0,,1.0,1.0,2.0,26,,,,,2.0,,1.0,,,,,,,1.0,,,1.0,,,,,
12513985,away,Sporting Braga,Adrián Marín,adrian-marin,A. Marín,D,181,96,M,547242,EUR,852768000,D,19,19,False,102.0,83.0,6.0,1.0,0.0,32.0,37.0,52.0,67.0,6.0,,,90.0,126.0,7.6,22.0,0.206195,0,,,4.0,7.0,1.0,1.0,,,1.0,1.0,1.0,,21,,2.0,1.0,2.0,4.0,,2.0,,,,2.0,2.0,,1.0,,,,,,,,
12513985,away,Sporting Braga,Rodrigo Zalazar,rodrigo-zalazar,R. Zalazar,M,174,2789,M,966575,EUR,934416000,M,16,16,False,63.0,56.0,7.0,5.0,1.0,22.0,22.0,35.0,51.0,5.0,,,89.0,100.0,8.0,25.0,0.22215,4,,,5.0,13.0,,1.0,,,,3.0,2.0,3.0,10,,10.0,1.0,,3.0,,1.0,,4.0,2.0,5.0,3.0,1.0,1.0,0.234,2.0,1.0,1.0,1.0,,,
