match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_outfielderBlock,stat_wasFouled,captain,stat_dispossessed,player_sofascoreId,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_bigChanceCreated,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_wonContest
10388249,home,1. FC Köln,Marvin Schwäbe,,,marvin-schwabe,M. Schwäbe,G,1,189,324,M,187185,EUR,798768000,G,20,20,False,52.0,44.0,13.0,5.0,42.0,44.0,2.0,8.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,90.0,58.0,7.4,8.0,0.0,0.0,0.00126065,0,0.0963,,,,,,,,,,,,,,,,,,,,,,,,,,
10388249,home,1. FC Köln,Benno Schmitz,,,benno-schmitz,B. Schmitz,D,6,182,70,M,147775,EUR,785030400,D,2,2,False,28.0,21.0,5.0,2.0,5.0,5.0,17.0,26.0,1.0,4.0,1.0,4.0,,,,,90.0,54.0,7.0,12.0,0.0,0.0,0.128824,0,,3.0,1.0,1.0,7.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,
10388249,home,1. FC Köln,Timo Hübers,,,timo-hubers,T. Hübers,D,4,190,271,M,387220,EUR,837820800,D,4,4,False,59.0,51.0,5.0,3.0,37.0,42.0,14.0,17.0,3.0,6.0,2.0,10.0,,,,,90.0,70.0,7.6,9.0,0.0601,0.0,0.00499894,1,,,,1.0,2.0,1.0,,3.0,3.0,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,
10388249,home,1. FC Köln,Jeff Chabot,,,julian-chabot,J. Chabot,D,24,194,723,M,863271,EUR,887241600,D,24,24,False,63.0,52.0,10.0,2.0,34.0,34.0,18.0,29.0,1.0,5.0,2.0,6.0,,,,,90.0,75.0,7.3,11.0,0.0,0.0,0.00883886,0,,,,2.0,2.0,,,3.0,2.0,2.0,,,,,,2.0,,,,,,,,,,,
10388249,home,1. FC Köln,Jonas Hector,,,jonas-hector,J. Hector,D,,185,234,,124544,EUR,643766400,D,14,14,False,37.0,32.0,2.0,2.0,17.0,18.0,15.0,28.0,,4.0,,6.0,,,,,90.0,73.0,7.6,19.0,0.0,0.0,0.0279067,0,,9.0,,,2.0,,,4.0,2.0,1.0,1.0,1.0,1.0,,,2.0,True,1.0,,,,,,,,,
10388249,home,1. FC Köln,Ellyes Skhiri,,,ellyes-skhiri,E. Skhiri,M,15,185,4745,M,591706,EUR,800064000,M,28,28,False,70.0,67.0,4.0,3.0,50.0,50.0,17.0,20.0,,1.0,1.0,7.0,,,,,90.0,80.0,7.1,4.0,0.0241,0.0,0.0207421,1,,,,,,,,3.0,1.0,1.0,1.0,1.0,,,,,,,ellyes_skhiri,1.0,,,,,,,
10388249,home,1. FC Köln,Kingsley Schindler,,,kingsley-schindler,K. Schindler,F,19,179,869,M,169113,EUR,742435200,M,17,17,False,13.0,12.0,,,5.0,6.0,7.0,13.0,1.0,1.0,,4.0,,,,,61.0,33.0,6.5,12.0,0.3086,0.1023,0.0241028,3,,6.0,,1.0,2.0,,,1.0,,,1.0,,,1.0,,,,1.0,,1.0,1.0,1.0,,,,,
10388249,home,1. FC Köln,Eric Martel,,,martel-eric,E. Martel,M,6,186,936,M,988639,EUR,1020038400,M,6,6,False,28.0,22.0,2.0,,9.0,10.0,14.0,19.0,2.0,7.0,,4.0,,,,,90.0,43.0,6.7,11.0,0.1155,0.0941,0.0844326,2,,1.0,1.0,2.0,10.0,1.0,1.0,,5.0,3.0,2.0,5.0,,,,,,2.0,,1.0,,1.0,,,,,
10388249,home,1. FC Köln,Florian Kainz,,,florian-kainz,F. Kainz,M,11,176,502,M,78781,EUR,719884800,M,11,11,False,41.0,29.0,5.0,3.0,7.0,9.0,24.0,44.0,,1.0,,5.0,,,,,78.0,69.0,6.4,29.0,0.0745,0.0,0.0884181,1,,12.0,2.0,1.0,8.0,,2.0,1.0,,,1.0,1.0,2.0,1.0,,1.0,,4.0,,,,,,,,,
10388249,home,1. FC Köln,Linton Maina,,,linton-maina,L. Maina,M,37,173,490,M,921033,EUR,930096000,M,37,37,False,16.0,11.0,1.0,,2.0,3.0,10.0,20.0,,1.0,,4.0,,,,,78.0,36.0,6.3,17.0,0.0,0.0,0.295317,0,,7.0,1.0,1.0,8.0,1.0,4.0,1.0,,,1.0,1.0,2.0,,,1.0,,1.0,,,,,1.0,,,,
