match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_dispossessed,captain,stat_totalCross,stat_bigChanceCreated,stat_goals,stat_totalContest,stat_blockedScoringAttempt,stat_wonContest,stat_goalAssist,stat_accurateCross,stat_bigChanceMissed,stat_goodHighClaim,stat_totalOffside
11369957,home,Cercle Brugge,Felipe Augusto,Felipe Augusto,,felipe-augusto,F. Augusto,F,99,187,1398,M,1106681,EUR,1077062400,F,10,10,True,1.0,,,,,,,3.0,,,,9.0,5.0,6.5,3.0,,1,,,3.0,,,,,,,,,,0.1466,,,3.0,,,,,,2.0,,,,1.0,,,,,,
11369957,home,Cercle Brugge,Maxime Delanghe,,,maxime-delanghe,M. Delanghe,G,21,189,144,M,909953,EUR,990576000,G,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369957,home,Cercle Brugge,Jonas Lietaert,Jonas Lietaert,,lietaert-jonas,J. Lietaert,D,76,190,52,M,1469335,EUR,1089936000,D,76,76,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369957,home,Cercle Brugge,Senna Miangue,Senna,Miangue,senna-miangue,S. Miangue,D,18,195,115,M,827573,EUR,855100800,D,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369957,home,Cercle Brugge,Nils De Wilde,,,de-wilde-nils,N. D. Wilde,M,27,182,74,M,1101701,EUR,1043625600,M,27,27,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369957,home,Cercle Brugge,Abdoul Kader Ouattara,,,ouattara-abdoul-kader,A. K. Ouattara,F,7,171,568,M,1652684,EUR,1117065600,F,99,99,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369957,away,Standard Liège,Arnaud Bodart,,,bodart-arnaud,A. Bodart,G,16,184,413,M,878898,EUR,889574400,G,16,16,False,30.0,6.0,29.0,5.0,3.0,6.0,3.0,24.0,16.0,4.0,5.0,90.0,45.0,7.6,24.0,0.00109472,0,0.373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,
11369957,away,Standard Liège,Marlon Fossey,,,marlon-fossey,M. Fossey,M,13,180,286,M,880762,EUR,905299200,D,13,13,False,25.0,13.0,7.0,,6.0,11.0,7.0,14.0,5.0,,,90.0,56.0,7.5,16.0,0.00683827,3,,2.0,8.0,6.0,1.0,,2.0,2.0,,2.0,1.0,,1.1101,1.014,,4.0,1.0,,2.0,2.0,,,,1.0,1.0,1.0,,,,,,
11369957,away,Standard Liège,Zinho Vanheusden,,,zinho-vanheusden,Z. Vanheusden,D,,187,690,M,881024,EUR,933206400,D,4,4,False,32.0,16.0,16.0,6.0,9.0,18.0,7.0,14.0,3.0,,,74.0,46.0,6.9,16.0,0.0101738,0,,6.0,3.0,8.0,,,,5.0,2.0,2.0,2.0,,,,,3.0,,,,,True,,,,,,,,,,,
11369957,away,Standard Liège,Konstantinos Laifis,,,konstantinos-laifis,K. Laifis,D,34,186,339,M,97061,EUR,737769600,D,34,34,False,28.0,19.0,8.0,4.0,16.0,24.0,3.0,4.0,3.0,,,90.0,54.0,7.8,9.0,0.00206342,0,,10.0,5.0,12.0,,,,15.0,2.0,2.0,1.0,,,,,5.0,5.0,,,,,,,,,,,,,,,
11369957,away,Standard Liège,Lucas Noubi,Lucas Noubi,,lucas-noubi,L. Noubi,D,4,184,322,M,1127337,EUR,1105747200,D,51,51,False,36.0,14.0,15.0,3.0,5.0,16.0,9.0,20.0,3.0,,,90.0,79.0,7.1,31.0,0.00713218,1,,3.0,8.0,9.0,1.0,1.0,,7.0,1.0,6.0,4.0,1.0,0.0243,,,3.0,1.0,1.0,,2.0,,,,,1.0,,,,,,,
11369957,away,Standard Liège,Hakim Sahabo,Hakim Sahabo,,sahabo-hakim,H. Sahabo,M,6,183,470,M,1434757,EUR,1118880000,M,33,33,False,32.0,20.0,11.0,5.0,11.0,17.0,9.0,15.0,7.0,,,90.0,50.0,6.5,17.0,0.00562767,0,,,8.0,5.0,2.0,,,2.0,2.0,2.0,1.0,1.0,,,,3.0,,3.0,1.0,1.0,,,,,3.0,,2.0,,,,,
11369957,away,Standard Liège,Steven Alzate,,,steven-alzate,S. Alzate,M,7,177,698,M,871822,EUR,905212800,M,17,17,False,38.0,30.0,5.0,4.0,18.0,22.0,12.0,19.0,7.0,,,72.0,53.0,7.1,12.0,0.158206,0,,2.0,6.0,4.0,,,,3.0,2.0,,,2.0,,,1.0,5.0,,1.0,,,,3.0,,,2.0,,2.0,,,,,
11369957,away,Standard Liège,Kamal Sowah,,,kamal-sowah,K. Sowah,M,14,179,840,M,927440,EUR,947376000,M,18,18,False,29.0,13.0,7.0,1.0,5.0,8.0,9.0,23.0,4.0,,,83.0,47.0,6.5,23.0,0.0344293,0,,,6.0,3.0,1.0,,,1.0,1.0,3.0,3.0,3.0,,,1.0,3.0,,6.0,,,,2.0,,,,,,,1.0,,,
11369957,away,Standard Liège,William Balikwisha,,,william-balikwisha,W. Balikwisha,M,21,174,684,M,943881,EUR,926467200,M,22,22,False,24.0,12.0,7.0,2.0,5.0,8.0,8.0,17.0,8.0,,,90.0,39.0,6.7,17.0,0.044657,1,,,6.0,6.0,,,,,,3.0,1.0,1.0,0.1658,,1.0,3.0,,3.0,,1.0,,1.0,,,4.0,1.0,3.0,,1.0,,,1.0
11369957,away,Standard Liège,Moussa Djenepo,,,moussa-djenepo,M. Djenepo,F,12,177,2122,M,869910,EUR,897868800,M,19,19,False,15.0,10.0,3.0,,5.0,7.0,5.0,10.0,6.0,,,87.0,50.0,6.3,19.0,0.0611838,2,,1.0,13.0,12.0,,,,2.0,,1.0,,1.0,0.0871,,1.0,5.0,,3.0,3.0,2.0,,2.0,,,12.0,2.0,7.0,,,,,
11369957,away,Standard Liège,Wilfried Kanga,,,wilfried-kanga,W. Kanga,F,7,189,938,M,838640,EUR,888019200,F,14,14,False,20.0,13.0,,,4.0,4.0,9.0,18.0,1.0,,,90.0,33.0,6.7,16.0,0.172744,0,,3.0,8.0,4.0,,,,2.0,,,,3.0,,,1.0,2.0,,4.0,,1.0,,2.0,1.0,,3.0,,1.0,,,,,1.0
11369957,away,Standard Liège,Isaac Price,,,isaac-price,I. Price,M,21,178,889,M,1066059,EUR,1064534400,M,8,8,True,4.0,3.0,4.0,3.0,,,4.0,7.0,,,,18.0,11.0,7.1,3.0,0.0335548,0,,,1.0,2.0,1.0,,,,,1.0,1.0,,,,1.0,,,,1.0,,,3.0,,,,,,,1.0,,,
11369957,away,Standard Liège,Merveille Bokadi,,,merveille-bokadi,M. Bokadi,D,21,186,291,M,867193,EUR,832636800,D,20,20,True,5.0,1.0,2.0,,1.0,4.0,,1.0,2.0,,,16.0,13.0,6.2,6.0,4.4e-07,0,,1.0,2.0,1.0,,,,3.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,
11369957,away,Standard Liège,Gilles Dewaele,,,gilles-dewaele,G. Dewaele,D,20,180,52,M,285943,EUR,824169600,D,2,2,True,,,,,,,,,,,,14.0,5.0,5.9,2.0,,1,,,1.0,,,,,,,,,1.0,0.2927,,,,,2.0,,,,,,,,1.0,,,,1.0,,
11369957,away,Standard Liège,Souleyman Doumbia,,,souleyman-doumbia,S. Doumbia,D,15,175,137,M,366760,EUR,843523200,D,15,15,True,2.0,1.0,,,1.0,1.0,,1.0,1.0,,,10.0,4.0,6.2,2.0,4.32e-06,0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11369957,away,Standard Liège,Matthieu Epolo,Matthieu Epolo,,matthieu-epolo,M. Epolo,G,1,185,3162,M,1121943,EUR,1105747200,G,40,40,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369957,away,Standard Liège,Brahim Ghalidi,Brahim Ghalidi,,brahim-ghalidi,B. Ghalidi,F,55,174,368,M,1149130,EUR,1107129600,F,32,32,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369957,away,Standard Liège,Romaine Mundle,,,mundle-romaine,R. Mundle,F,14,177,650,M,1094440,EUR,1051142400,M,7,7,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369957,away,Standard Liège,Noah Ohio,Noah Ohio,,noah-ohio,N. Ohio,F,39,185,960,M,1100456,EUR,1042675200,F,10,10,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369957,away,Standard Liège,Stipe Perica,,,stipe-perica,S. Perica,F,,192,362,M,284845,EUR,805075200,F,28,28,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
