match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_totalClearance,stat_totalCross,stat_challengeLost,stat_clearanceOffLine,stat_outfielderBlock,stat_accurateCross,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_dispossessed,stat_bigChanceCreated,player_sofascoreId,stat_bigChanceMissed,stat_goalAssist,stat_totalOffside,stat_savedShotsFromInsideTheBox
11406839,home,Torino,Vanja Milinković-Savić,vanja-milinkovic-savic,V. Milinković-Savić,G,32,202,6222,M,356160,EUR,856396800,G,32,32,False,True,41.0,24.0,29.0,12.0,14.0,15.0,10.0,26.0,14.0,1.0,2.0,3.0,90.0,57.0,7.6,17.0,0.01003,0,0.5846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406839,home,Torino,Koffi Djidji,koffi-djidji,K. Djidji,D,,184,149,M,158235,EUR,723081600,D,26,26,False,,69.0,61.0,2.0,1.0,44.0,47.0,17.0,22.0,8.0,,,,90.0,73.0,6.9,9.0,0.00686468,0,,,,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11406839,home,Torino,Matteo Lovato,lovato-matteo,M. Lovato,D,20,188,274,M,982601,EUR,950486400,D,6,6,False,,46.0,38.0,2.0,,32.0,37.0,6.0,9.0,1.0,,,,90.0,55.0,7.1,8.0,0.00408337,0,,,,2.0,4.0,5.0,,3.0,3.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11406839,home,Torino,Adam Masina,adam-masina,A. Masina,D,,189,5428,M,259995,EUR,757468800,D,5,5,False,,66.0,55.0,3.0,1.0,39.0,45.0,16.0,22.0,8.0,,,,90.0,76.0,7.7,13.0,0.00484016,0,,,,1.0,4.0,4.0,,,3.0,2.0,3.0,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
11406839,home,Torino,Raoul Bellanova,raoul-bellanova,R. Bellanova,M,16,188,2480,M,826185,EUR,958521600,M,19,19,False,,42.0,34.0,7.0,3.0,17.0,18.0,18.0,29.0,2.0,,,,90.0,72.0,8.0,16.0,0.0318584,5,,,,3.0,2.0,10.0,4.0,,2.0,2.0,,1.0,2.0,5.0,,,,1.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,0.3439,0.1597,1.0,,,,,,,
11406839,home,Torino,Samuele Ricci,samuele-ricci,S. Ricci,M,4,182,4118,M,930189,EUR,998352000,M,28,28,False,,50.0,48.0,1.0,1.0,23.0,23.0,25.0,29.0,5.0,,,,90.0,69.0,7.2,7.0,0.0197945,1,,,,2.0,6.0,7.0,2.0,,1.0,1.0,2.0,2.0,,2.0,,,,,,1.0,,,,,4.0,0.0285,,,,,,,,,
11406839,home,Torino,Ivan Ilić,ivan-ilic,I. Ilić,M,8,185,1776,M,877371,EUR,984787200,M,8,8,False,,47.0,41.0,2.0,2.0,25.0,27.0,20.0,26.0,7.0,,,,88.0,67.0,7.7,12.0,0.447772,0,,,,1.0,4.0,3.0,3.0,2.0,,,,,1.0,6.0,1.0,,,4.0,2.0,,,,,1.0,,,,4.0,2.0,2.0,,,,,
11406839,home,Torino,Valentino Lazaro,valentino-lazaro,V. Lazaro,M,20,180,1014,M,233826,EUR,827625600,M,20,20,False,,35.0,30.0,2.0,2.0,14.0,16.0,18.0,25.0,1.0,,,,76.0,54.0,7.2,11.0,0.324699,0,,,,,1.0,4.0,2.0,,,,,,,6.0,,,,2.0,1.0,,,,,1.0,3.0,,,2.0,,,,,,,
11406839,home,Torino,Nikola Vlašić,nikola-vlasic,N. Vlašić,M,10,178,5477,M,357596,EUR,875923200,F,16,16,False,,30.0,24.0,1.0,1.0,8.0,9.0,16.0,22.0,3.0,,,,62.0,36.0,6.8,7.0,0.0167457,1,,,,2.0,4.0,3.0,1.0,1.0,,,1.0,1.0,,1.0,2.0,,,,1.0,,,1.0,,,,0.0321,,1.0,,,niksivlasic_,,,,
11406839,home,Torino,Pietro Pellegri,pietro-pellegri,P. Pellegri,F,9,188,924,M,839226,EUR,984787200,F,11,11,False,,9.0,5.0,,,1.0,1.0,4.0,9.0,1.0,,,,62.0,21.0,6.4,11.0,0.00647366,0,,,,2.0,7.0,3.0,,,,,,5.0,,1.0,,,,,,,,,,2.0,1.0,,,,2.0,,,,,,
