match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_shotValueNormalized,player_sofascoreId,stat_totalOffside,stat_dispossessed,stat_shotOffTarget,stat_fouls,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_penaltyMiss,stat_penaltyWon,stat_goals,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded,stat_hitWoodwork
14566928,home,AS Monaco,Folarin Balogun,folarin-balogun,F. Balogun,F,9,179.0,6033,M,934237,EUR,994118400,F,9,9,False,12.0,8.0,,,0.0,5.0,6.0,3.0,6.0,3.0,5.0,1.0,3.0,,,,,,,86.0,24.0,7.1,6.0,0.00972079,31.5,9.0869,12.0,23.070093322514,3.0,7.665,10.71,,5,,-0.27,0.04,0.18,,2.74,4.25,1.27,0.59,0.23,,,1.0,,,2.0,,,,,,,,,2.0,,3.0,1.0,,1.6511,0.26,balogun,3.0,,3.0,2.0,,1.0,0.8808,,,1.0,,,,
14566928,home,AS Monaco,Jordan Teze,jordan-teze,J. Teze,D,4,183.0,1078,M,825846,EUR,938649600,D,4,4,True,6.0,5.0,1.0,1.0,0.0,,,5.0,6.0,1.0,1.0,,1.0,,,,,,,15.0,10.0,6.7,1.0,0.00140818,29.196,2.51924,2.0,10.916133616329,2.0,-7.56,-2.52,,0,,0.01,-0.08,-0.02,,0.76,1.19,0.38,0.15,0.05,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,
14566928,home,AS Monaco,Kassoum Ouattara,ouattara-kassoum,K. Ouattara,D,20,176.0,693,M,1397558,EUR,1097712000,D,20,20,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,1.0,,,,,,,8.0,4.0,6.6,2.0,0.00097991,33.732,2.01327,4.0,63.768731645748,2.0,32.13,38.325,,0,,-0.04,0.1,0.13,,0.56,0.9,0.31,0.14,0.11,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,
14566928,home,AS Monaco,Mika Biereth,mika-biereth,M. Biereth,F,14,187.0,5299,M,1083007,EUR,1044662400,F,14,14,True,1.0,,,,0.0,,,,1.0,,1.0,,,,,,,,,13.0,2.0,6.4,1.0,,31.14,1.47086,3.0,,,,,,0,,-0.01,,-0.02,,0.38,0.65,0.24,0.15,0.05,Mika Biereth,,,,,3.0,,,,,,1.0,1.0,,,,,,,,,,,,,3.0,,,,,,,,,,
14566928,home,AS Monaco,Philipp Köhn,philipp-kohn,P. Köhn,G,16,191.0,727,M,868964,EUR,891475200,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566928,home,AS Monaco,Yann Lienard,yann-lienard,Y. Lienard,G,50,192.0,255,M,1136884,EUR,1047772800,G,50,50,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Yann Lienard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566928,home,AS Monaco,Paul Pogba,paul-pogba,P. Pogba,M,8,191.0,164190,M,111802,EUR,732153600,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pogba,,,,,,,,,,,,,,
14566928,home,AS Monaco,Stanis Idumbo Muzambo,stanis-idumbo-muzambo,S. I. Muzambo,M,17,170.0,856,M,1149152,EUR,1120003200,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Stanis Idumbo Muzambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566928,home,AS Monaco,Mamadou Coulibaly,mamadou-coulibaly,M. Coulibaly,M,28,179.0,1461,M,1410148,EUR,1082505600,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566928,home,AS Monaco,George Ilenikhena,george-ilenikhena,G. Ilenikhena,F,99,185.0,2533,M,1462434,EUR,1155686400,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,George,Ilenikhena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566928,home,AS Monaco,Lucas Michal,lucas-michal,L. Michal,F,19,167.0,615,M,1154647,EUR,1119398400,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Lucas Michal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566928,away,Galatasaray,Uğurcan Çakır,ugurcan-cakir,U. Çakır,G,1,192.0,4886,M,754330,EUR,828662400,G,1,1,False,31.0,22.0,12.0,3.0,0.0,21.0,23.0,1.0,8.0,1.0,1.0,1.0,4.0,,2.0,4.0,1.0,,,68.0,38.0,8.5,9.0,0.0002141,21.708,3.81278,0.0,20.674347253464,4.0,8.82,4.2,1.0297,0,1.7842,0.09,-0.06,0.17,0.73,2.58,1.13,0.1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
14566928,away,Galatasaray,Roland Sallai,roland-sallai,R. Sallai,F,7,182.0,8501,M,355088,EUR,864259200,D,7,7,False,55.0,50.0,7.0,3.0,0.0,29.0,31.0,21.0,24.0,1.0,7.0,5.0,4.0,,,,,,,90.0,81.0,7.0,9.0,0.245029,,10.47676,17.0,67.872017373516,10.0,-16.695,5.985,,1,,0.3,0.08,-0.12,,3.13,4.87,1.36,0.69,0.42,,,2.0,1.0,,5.0,1.0,3.0,3.0,,1.0,1.0,,,2.0,2.0,,,,0.0282,-0.11,rolandsallai,,2.0,1.0,2.0,,,,,,,,,,
14566928,away,Galatasaray,Davinson Sánchez,davinson-sanchez,D. Sánchez,D,6,187.0,12299,M,566102,EUR,834537600,D,6,6,False,65.0,60.0,9.0,7.0,0.0,39.0,41.0,21.0,24.0,2.0,6.0,5.0,5.0,,,,,,,90.0,78.0,6.6,5.0,0.0180962,31.248,9.81372,10.0,189.55285019411,24.0,-81.165,6.825,,0,,0.27,0.11,-0.33,,3.07,4.76,1.3,0.46,0.22,,,,,2.0,6.0,,,,,,3.0,3.0,,1.0,1.0,,,,,,DAVINSON,,,,4.0,,,,,,,,,1.0,
14566928,away,Galatasaray,Abdülkerim Bardakcı,abdulkerim-bardakci,A. Bardakcı,D,42,185.0,6104,M,178963,EUR,778896000,D,42,42,False,39.0,31.0,7.0,4.0,0.0,20.0,22.0,11.0,17.0,3.0,5.0,6.0,2.0,,,,,,,90.0,58.0,6.7,12.0,0.06297,31.608,9.42892,6.0,75.52625333144,9.0,-36.33,6.825,,0,,0.09,0.06,-0.07,,3.12,4.68,1.17,0.33,0.13,,,1.0,1.0,2.0,4.0,,,,,3.0,1.0,,3.0,1.0,,,,1.0,,,abdulkerimbard1,,1.0,,1.0,True,,,,,,,,,
14566928,away,Galatasaray,Ismail Jakobs,ismail-jakobs,I. Jakobs,D,4,184.0,7106,M,897291,EUR,934848000,D,4,4,False,29.0,20.0,5.0,2.0,0.0,6.0,7.0,14.0,22.0,2.0,4.0,,2.0,,,,,,,79.0,50.0,6.7,17.0,0.16577,31.284,8.50047,10.0,65.493361253396,9.0,-47.67,6.93,,0,,0.22,0.04,0.17,,2.44,3.99,1.34,0.55,0.18,,,3.0,2.0,3.0,7.0,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,2.0,,,ismaijakobs,,1.0,,2.0,,,,,,,,,,
14566928,away,Galatasaray,Lucas Torreira,lucas-torreira,L. Torreira,M,34,168.0,8760,M,754794,EUR,823996800,M,34,34,False,60.0,53.0,8.0,4.0,0.0,25.0,26.0,28.0,34.0,,2.0,2.0,6.0,,,,,,,90.0,73.0,6.9,11.0,0.024842,28.224,10.9825,5.0,50.759215870851,6.0,-26.775,2.415,,0,,0.01,0.04,0.15,,2.85,5.61,1.88,0.56,0.08,,,,,,,,,,,,,,4.0,2.0,,,,,,,ltorreira34,,,,,,,,,,,,,,
14566928,away,Galatasaray,Gabriel Sara,gabriel-sara,G. Sara,M,8,178.0,11687,M,913593,EUR,930355200,M,8,8,False,51.0,46.0,5.0,2.0,0.0,20.0,21.0,26.0,30.0,1.0,5.0,1.0,4.0,,,,,,,90.0,74.0,7.9,12.0,0.165313,29.808,11.63815,6.0,216.42181026241,24.0,-72.66,11.235,,3,,0.3,0.23,0.4,,2.82,5.73,2.33,0.62,0.14,,,5.0,1.0,,2.0,1.0,1.0,,,1.0,2.0,1.0,2.0,2.0,1.0,,1.0,1.0,0.1155,-0.4,gabrielsara,,,1.0,,,1.0,0.0263,,,,,,,
14566928,away,Galatasaray,Leroy Sané,leroy-sane,L. Sané,M,10,184.0,41260,M,293519,EUR,821318400,M,10,10,False,40.0,35.0,,,0.0,19.0,19.0,16.0,21.0,,7.0,,7.0,,,,,,,90.0,64.0,6.4,18.0,0.0894912,31.896,9.84591,16.0,245.46348436107,26.0,1.26,20.265,,1,,0.17,0.28,-0.03,,3.37,3.68,1.58,0.87,0.35,,,1.0,,3.0,11.0,,6.0,4.0,,,1.0,1.0,5.0,2.0,2.0,,,,0.0221,-0.2,LeroySane,,5.0,,1.0,,1.0,0.0259,,,,,,,
14566928,away,Galatasaray,İlkay Gündoğan,ilkay-gundogan,İ. Gündoğan,M,20,180.0,50691,M,45853,EUR,656726400,M,20,20,False,28.0,25.0,,,0.0,10.0,10.0,15.0,18.0,1.0,2.0,,4.0,,,,,,,63.0,35.0,7.0,6.0,0.303795,27.36,7.63649,6.0,100.02434716179,13.0,-44.205,1.365,,1,,0.52,0.15,-0.03,,1.85,3.78,1.34,0.57,0.1,,,1.0,1.0,1.0,4.0,1.0,,,,,1.0,1.0,2.0,,3.0,1.0,,,0.5931,-0.45,IGunny,,1.0,1.0,1.0,,,,,,,,,,
14566928,away,Galatasaray,Barış Alper Yılmaz,baris-alper-yilmaz,B. A. Yılmaz,M,53,186.0,13210,M,904096,EUR,959040000,M,53,53,False,29.0,21.0,,,0.0,7.0,9.0,14.0,20.0,2.0,6.0,2.0,3.0,,,,,,,90.0,50.0,6.3,18.0,0.032916,33.48,9.99685,15.0,121.75640340737,11.0,-18.375,16.8,,1,,-0.15,0.24,-0.1,,3.37,4.22,1.36,0.67,0.38,,,4.0,,3.0,9.0,2.0,7.0,4.0,,,,,2.0,,1.0,1.0,,,0.168,-0.16,barisalperyilmaz,,,1.0,2.0,,,,,,,,,,1.0
14566928,away,Galatasaray,Victor Osimhen,victor-osimhen,V. Osimhen,F,45,186.0,229308,M,822471,EUR,914889600,F,45,45,False,12.0,7.0,3.0,1.0,0.0,4.0,5.0,3.0,7.0,7.0,9.0,1.0,2.0,,,,,,,90.0,25.0,6.3,8.0,0.00781643,32.112,8.60549,10.0,81.357888536466,7.0,17.85,20.475,,5,,-0.05,0.13,0.14,,3.46,3.58,0.9,0.46,0.2,,,,,4.0,6.0,,1.0,1.0,,,1.0,,1.0,,,,3.0,,0.287,-0.65,Osimhen9,2.0,2.0,2.0,,,,,,,,,,,
14566928,away,Galatasaray,Yunus Akgün,yunus-akgun,Y. Akgün,M,11,173.0,9047,M,857738,EUR,962928000,F,11,11,True,9.0,6.0,,,0.0,,,6.0,9.0,,2.0,,,,,,,,,27.0,15.0,6.6,5.0,0.101547,31.608,3.63186,5.0,16.195255249598,4.0,-5.985,0.63,,1,,0.07,0.08,-0.01,,1.1,1.57,0.59,0.26,0.11,,,,,,2.0,,1.0,,,1.0,1.0,,1.0,1.0,,,,,0.0762,-0.15,yunusakgun17,,,1.0,2.0,,,,,,,,,,
14566928,away,Galatasaray,Günay Güvenç,gunay-guvenc,G. Güvenç,G,19,187.0,2987,M,103457,EUR,677808000,G,19,19,True,11.0,11.0,3.0,3.0,0.0,9.0,9.0,2.0,2.0,,,,2.0,,,,,,,22.0,12.0,6.6,,0.0212425,21.42,2.03759,0.0,12.687592811807,2.0,0.20999999999999,3.465,,0,-0.1192,0.13,-0.04,-0.08,,1.18,0.72,0.12,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566928,away,Galatasaray,Mauro Icardi,mauro-icardi,M. Icardi,F,9,181.0,38623,M,233114,EUR,730080000,F,9,9,True,7.0,5.0,,,0.0,4.0,4.0,1.0,3.0,,1.0,,,,,,,,,11.0,10.0,6.4,4.0,0.0045947,24.768,1.73349,0.0,,,,,,0,,-0.05,0.0,-0.01,,0.65,0.82,0.21,0.05,0.0,,,,,1.0,1.0,,1.0,1.0,,,,,2.0,,,,,,,,MauroIcardi,,,,,,,,,,,,,,
14566928,away,Galatasaray,Batuhan Şen,batuhan-ahmet-sen,B. A. Şen,G,12,192.0,1076,M,867595,EUR,918000000,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566928,away,Galatasaray,Yusuf Dağhan Kahraman,yusuf-daghan-kahraman,Y. D. Kahraman,D,64,,308,M,2046494,EUR,1206489600,D,64,64,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Yusuf Dağhan Kahraman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566928,away,Galatasaray,Berkan Kutlu,berkan-kutlu,B. Kutlu,M,18,186.0,2127,M,992912,EUR,885686400,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566928,away,Galatasaray,Ahmed Kutucu,ahmed-kutucu,A. Kutucu,M,21,181.0,3238,M,906049,EUR,951868800,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566928,away,Galatasaray,Ege Araç,ege-arac,E. Araç,M,65,174.0,226,M,1584885,EUR,1172620800,M,65,65,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Ege Arac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566928,away,Galatasaray,Eyüp Karasu,eyup-karasu,E. Karasu,M,67,,285,M,2270565,EUR,1184284800,M,67,67,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Eyüp Karasu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566928,away,Galatasaray,Furkan Koçak,furkan-kocak,F. Koçak,M,68,176.0,406,M,1931472,EUR,1204416000,M,68,68,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Furkan Koçak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566928,away,Galatasaray,Yusuf Demir,yusuf-demir,Y. Demir,F,,173.0,4507,M,962283,EUR,1054512000,F,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yusufdemir.10,,,,,,,,,,,,,,
14566928,away,Galatasaray,Çağrı Balta,cagri-balta,Ç. Balta,F,72,185.0,664,M,2048954,EUR,1210809600,F,72,72,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Çağrı Balta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
