match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_shotOffTarget,stat_totalTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,captain,stat_duelLost,stat_interceptionWon,stat_wonTackle,stat_fouls,stat_totalCross,stat_accurateCross,stat_wasFouled,stat_totalContest,stat_wonContest,stat_aerialLost,stat_challengeLost,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_goals,stat_ownGoals,stat_blockedScoringAttempt,stat_goodHighClaim,stat_clearanceOffLine,stat_outfielderBlock,stat_errorLeadToAShot,player_sofascoreId,stat_bigChanceCreated
14572995,home,ŠK Slovan Bratislava,Nino Marcelli,marcelli-nino,N. Marcelli,M,18,178.0,358,M,1397170,EUR,1117324800,F,18,18,False,18.0,16.0,1.0,1.0,0.0,5.0,5.0,11.0,14.0,,2.0,,1.0,,,,90.0,35.0,6.2,7.0,0.038428,,6,,-0.09,0.06,-0.02,,4.0,1.0,1.0,0.6283,,-0.71,,4.0,,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,2.0,,0.0556,,,,,,,,,,,
14572995,home,ŠK Slovan Bratislava,Danylo Ignatenko,danylo-ignatenko,D. Ignatenko,M,77,189.0,342,M,793995,EUR,858211200,M,77,77,True,33.0,32.0,3.0,3.0,0.0,6.0,6.0,26.0,27.0,,,,2.0,,,,26.0,38.0,7.3,1.0,0.035036,,4,,0.32,0.07,-0.03,,2.0,,,0.3613,,-0.3,,1.0,,,,,,,,,,1.0,,,2.0,,0.0467,,,,,,,,,,,
14572995,home,ŠK Slovan Bratislava,Mykola Kukharevych,mykola-kukharevych,M. Kukharevych,F,9,193.0,1639,M,1029969,EUR,993945600,F,9,9,True,8.0,4.0,,,0.0,1.0,1.0,3.0,7.0,1.0,3.0,,,,,,26.0,13.0,6.7,4.0,0.0370333,,2,,-0.1,0.22,0.0,,1.0,,,0.164,,-0.41,,1.0,,,,,,,2.0,2.0,1.0,,,,,,,,,,,1.0,,,,,,
14572995,home,ŠK Slovan Bratislava,Róbert Mak,robert-mak,R. Mak,M,21,179.0,370,M,87087,EUR,668390400,F,21,21,True,5.0,4.0,,,0.0,,,4.0,7.0,,,,,,,,11.0,8.0,6.5,3.0,0.0302451,,1,,0.08,0.06,0.0,,1.0,,,0.0481,,-0.22,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,
14572995,home,ŠK Slovan Bratislava,Sidoine Fogning,sidoine-fogning,S. Fogning,D,19,195.0,93,M,2049628,EUR,1005436800,D,19,19,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,1.0,1.0,,,0.00043063,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sidoine Fogning,,,,,,,,,,
14572995,home,ŠK Slovan Bratislava,Matúš Macík,matus-macik,M. Macík,G,44,198.0,29,M,799087,EUR,737769600,G,44,44,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572995,home,ŠK Slovan Bratislava,Martin Trnovský,martin-trnovsky,M. Trnovský,G,31,191.0,36,M,856203,EUR,960336000,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572995,home,ŠK Slovan Bratislava,Artur Gajdoš,artur-gajdos,A. Gajdoš,M,8,170.0,123,M,1087830,EUR,1074556800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572995,home,ŠK Slovan Bratislava,Filip Lichý,filip-lichy,F. Lichý,M,6,187.0,46,M,918485,EUR,980380800,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572995,home,ŠK Slovan Bratislava,Matúš Tomáško,matus-tomasko,M. Tomáško,F,24,174.0,8,M,1981101,EUR,1259539200,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matúš,Tomáško,,,,,,,,,
14572995,away,RC Strasbourg,Mike Penders,mike-penders,M. Penders,G,39,199.0,4409,M,1149148,EUR,1122768000,G,39,39,False,63.0,56.0,13.0,6.0,0.0,53.0,55.0,3.0,8.0,1.0,1.0,2.0,6.0,1.0,4.0,1.0,90.0,70.0,7.4,7.0,0.00106508,0.3555,0,0.236,0.12,0.0,-0.08,0.34,,,,,,,,,,,,,,,,,,,,,,,,Mike Penders,,,,,1.0,,,,,
14572995,away,RC Strasbourg,Lucas Høgsberg,lucas-hogsberg,L. Høgsberg,D,24,187.0,1149,M,1426597,EUR,1151020800,D,24,24,False,43.0,35.0,7.0,2.0,0.0,23.0,26.0,12.0,17.0,2.0,4.0,5.0,2.0,,,,90.0,58.0,7.5,10.0,0.00735668,,0,,0.2,0.05,0.33,,,1.0,1.0,,,,,3.0,1.0,1.0,,,,1.0,,,2.0,1.0,,,,,,,,,,,,1.0,2.0,,,
14572995,away,RC Strasbourg,Andrew Omobamidele,andrew-omobamidele,A. Omobamidele,D,2,188.0,723,M,983066,EUR,1024790400,D,2,2,False,65.0,60.0,3.0,1.0,0.0,58.0,61.0,2.0,4.0,,1.0,7.0,,,,,90.0,74.0,6.8,6.0,0.00073084,,0,,0.09,0.04,0.16,,,1.0,,,,,,3.0,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,
14572995,away,RC Strasbourg,Ismael Doukouré,ismael-doukoure,I. Doukouré,D,6,183.0,1103,M,1049517,EUR,1059004800,D,6,6,False,57.0,51.0,2.0,1.0,0.0,39.0,43.0,12.0,14.0,1.0,3.0,6.0,5.0,,,,90.0,69.0,6.7,7.0,0.00586678,,0,,0.18,0.11,-0.17,,,1.0,1.0,,,,True,3.0,1.0,1.0,,,,,1.0,1.0,2.0,1.0,,,,,,Ismael Doukoure,,,,,,,,1.0,,
14572995,away,RC Strasbourg,Abdoul Ouattara,abdoul-ouattara,A. Ouattara,M,42,180.0,1127,M,1930811,EUR,1129939200,D,42,42,False,43.0,41.0,4.0,4.0,0.0,27.0,28.0,14.0,16.0,2.0,6.0,6.0,2.0,,,,90.0,68.0,7.9,8.0,0.0140492,,1,,-0.02,0.04,-0.1,,,3.0,1.0,0.1755,,0.51,,2.0,,3.0,,1.0,,,1.0,1.0,,1.0,1.0,,1.0,,0.5986,,,1.0,,,,,,,,
14572995,away,RC Strasbourg,Mathis Amougou,mathis-amougou,M. Amougou,M,17,177.0,3746,M,1426224,EUR,1137542400,M,17,17,False,10.0,6.0,,,0.0,5.0,7.0,1.0,3.0,,,1.0,1.0,,,,45.0,16.0,6.3,7.0,0.00071934,,0,,-0.06,0.01,-0.01,,,,,,,,,5.0,,,,,,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,
14572995,away,RC Strasbourg,Samir El Mourabet,el-mourabet-samir,S. E. Mourabet,M,29,186.0,2554,M,1605921,EUR,1128556800,M,29,29,False,46.0,43.0,3.0,2.0,0.0,24.0,24.0,19.0,22.0,,3.0,1.0,5.0,,,,90.0,59.0,6.6,6.0,0.0115039,,0,,0.2,0.06,-0.19,,,3.0,2.0,,,,,5.0,,1.0,1.0,,,,,,,3.0,1.0,,,,,Samir El Mourabet,,,,,,,2.0,1.0,,
14572995,away,RC Strasbourg,Rafael Luis,luis-rafael,R. Luís,M,83,186.0,579,M,1153333,EUR,1108684800,M,83,83,False,35.0,31.0,5.0,3.0,0.0,23.0,24.0,8.0,11.0,,4.0,,2.0,,,,45.0,42.0,6.9,5.0,0.0173037,,0,,0.07,-0.07,-0.08,,,2.0,1.0,,,,,3.0,1.0,,,,,2.0,,,1.0,2.0,,,,,,Rafael Luís,,,,,,,,,,
14572995,away,RC Strasbourg,Samuel Amo-Ameyaw,amo-ameyaw-samuel,S. Amo-Ameyaw,M,27,174.0,1479,M,1407484,EUR,1153180800,F,27,27,False,15.0,13.0,1.0,,0.0,3.0,4.0,10.0,11.0,,4.0,,3.0,,,,68.0,27.0,6.4,6.0,0.00659432,,1,,-0.12,0.09,-0.06,,,1.0,1.0,0.0203,,-0.21,,6.0,,,2.0,,,1.0,4.0,2.0,,1.0,1.0,,1.0,,0.0274,,,,,,,,,,,
14572995,away,RC Strasbourg,Kendry Páez,kendry-paez,K. Páez,M,19,177.0,23876,M,1464025,EUR,1178236800,F,16,16,False,22.0,18.0,1.0,1.0,0.0,10.0,13.0,8.0,10.0,,2.0,1.0,3.0,,,,87.0,31.0,6.8,8.0,0.0135142,,0,,0.08,0.07,0.18,,,1.0,1.0,,,,,3.0,,1.0,1.0,1.0,,1.0,,,,,2.0,,,1.0,,,,,,,,,,,kendrypaez_10,
14572995,away,RC Strasbourg,Martial Godo,martial-godo,M. Godo,F,20,169.0,1306,M,1190938,EUR,1047600000,F,20,20,False,25.0,21.0,2.0,1.0,1.0,9.0,11.0,13.0,16.0,,4.0,,3.0,,,,69.0,41.0,6.3,9.0,0.114446,,2,,-0.14,0.01,-0.18,,,1.0,3.0,0.7814,1.0,-0.11,,3.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,,1.0,2.0,2.0,1.0,0.9046,,,,,,,,,1.0,,
14572995,away,RC Strasbourg,Valentín Barco,valentin-barco,V. Barco,M,32,172.0,11698,M,1127057,EUR,1090540800,M,32,32,True,23.0,21.0,1.0,1.0,0.0,11.0,12.0,10.0,11.0,,3.0,1.0,2.0,,,,45.0,32.0,6.9,6.0,0.0102673,,0,,0.07,0.03,0.18,,,1.0,2.0,,1.0,,,2.0,1.0,1.0,,,,2.0,,,,,2.0,,,,,Valentín Barco,,,,,,,,,colo.barco,
14572995,away,RC Strasbourg,Félix Lemaréchal,felix-lemarechal,F. Lemaréchal,M,80,181.0,808,M,1130942,EUR,1060214400,M,80,80,True,15.0,13.0,,,0.0,6.0,6.0,7.0,9.0,1.0,2.0,,1.0,,,,45.0,20.0,6.5,3.0,0.0692753,,1,,0.07,0.13,-0.06,,1.0,,,0.1595,1.0,-0.36,,2.0,,,1.0,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,1.0
14572995,away,RC Strasbourg,Guéla Doué,guela-doue,G. Doué,D,22,187.0,10560,M,1002033,EUR,1034812800,D,22,22,True,5.0,3.0,1.0,,0.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,,,,22.0,13.0,6.5,6.0,0.00451694,,0,,-0.11,0.09,0.13,,,,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14572995,away,RC Strasbourg,Diego Moreira,diego-moreira,D. Moreira,F,7,179.0,6030,M,1142233,EUR,1091750400,F,7,7,True,8.0,6.0,,,0.0,,,7.0,9.0,,1.0,,,,,,21.0,13.0,6.4,4.0,0.0413252,,0,,0.07,0.03,-0.09,,,1.0,2.0,,1.0,,,2.0,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,Diego,Moreira,,,,,,,,diegzyyy,
14572995,away,RC Strasbourg,Soumaila Coulibaly,soumaila-coulibaly,S. Coulibaly,D,44,190.0,1104,M,1001858,EUR,1066089600,D,44,44,True,,,,,0.0,,,,,1.0,1.0,3.0,,,,,3.0,3.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572995,away,RC Strasbourg,Karl-Johan Johnsson,karl-johan-johnsson,K. Johnsson,G,1,187.0,301,M,40973,EUR,633484800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572995,away,RC Strasbourg,Gabriel Kerckaert,gabriel-kerckaert,G. Kerckaert,G,60,,80,,1965113,EUR,1192924800,G,60,60,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gabriel,Kerckaert,,,,,,,,,
14572995,away,RC Strasbourg,Sacha Lung,sacha-lung,S. Lung,D,34,,51,M,2064592,EUR,1210377600,D,35,35,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sacha Lung,,,,,,,,,,
14572995,away,RC Strasbourg,Ghianny Kodia,ghianny-kodia,G. Kodia,F,19,,93,,1935902,EUR,1188777600,F,37,37,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ghianny,Kodia,,,,,,,,,
