match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_shotOffTarget,stat_totalOffside,stat_outfielderBlock,stat_interceptionWon,stat_accurateCross,stat_keyPass,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_goodHighClaim,stat_goals,stat_goalAssist,player_sofascoreId
11453083,home,Damac FC,Abdulaziz Al-Bishi,abdulaziz-al-bishi,A. Al-Bishi,M,22,172.0,241,M,791417,EUR,763344000,F,11,11,True,18.0,11.0,2.0,,1.0,1.0,11.0,20.0,,4.0,,1.0,,,,25.0,32.0,6.9,13.0,1,,,3.0,1.0,5.0,,2.0,2.0,2.0,,,2.0,2.0,2.0,,,1.0,,,1.0,2.0,,1.0,,,,,,,
11453083,home,Damac FC,Noor Al-Rashidi,noor-al-rashidi,N. Al-Rashidi,D,4,179.0,18,M,1065328,EUR,794966400,D,4,4,True,6.0,5.0,1.0,,4.0,4.0,1.0,2.0,,2.0,,1.0,,,,20.0,12.0,6.7,2.0,1,Noor Al-Rashidi,,,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,1.0,,,,,
11453083,home,Damac FC,Abdulaziz Majrashi,abdulaziz-majrashi,A. Majrashi,M,23,173.0,10,M,877163,EUR,826416000,M,23,23,True,1.0,1.0,,,,,1.0,2.0,,,,,,,,1.0,2.0,,1.0,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453083,home,Damac FC,Abdulbasit Hawsawi,abdulbasit-hawsawi,A. Hawsawi,G,22,186.0,17,M,948594,EUR,851126400,G,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453083,home,Damac FC,Sultan Faqihi,sultan-faqihi,S. Faqihi,D,14,175.0,2,M,868647,EUR,794016000,D,41,41,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453083,home,Damac FC,Bader Munshi,bader-munshi,B. Munshi,M,16,178.0,9,M,1102071,EUR,929836800,M,16,16,True,,,,,,,,,,,,,,,,,,,,0,Bader Munshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453083,home,Damac FC,Abdulaziz Makin,abdulaziz-makeen,A. Making,M,12,169.0,12,M,1141407,EUR,993772800,D,12,12,True,,,,,,,,,,,,,,,,,,,,0,Abdulaziz Makin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453083,home,Damac FC,Ahmed Harisi,ahmed-harisi,A. Harisi,M,18,170.0,9,M,1520999,EUR,966384000,F,18,18,True,,,,,,,,,,,,,,,,,,,,0,Ahmed Harisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453083,away,Al-Khaleej,Ibrahim Šehić,ibrahim-sehic,I. Šehić,G,13,190.0,350,M,63952,EUR,589161600,G,23,23,False,20.0,13.0,10.0,3.0,13.0,16.0,,4.0,,,2.0,7.0,1.0,1.0,1.0,66.0,28.0,6.8,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
11453083,away,Al-Khaleej,Saeed Al Hamsal,saeed-al-hamsal,S. A. Hamsal,D,39,176.0,21,M,818563,EUR,829785600,D,39,39,False,19.0,16.0,4.0,3.0,9.0,10.0,7.0,10.0,1.0,7.0,1.0,2.0,,,,87.0,36.0,7.0,8.0,0,,,1.0,,2.0,,,,,5.0,1.0,2.0,1.0,2.0,,,,,1.0,,,,,,,,,,,
11453083,away,Al-Khaleej,Mohammed Al-Khabrani,mohammed-al-khabrani,M. Al-Khabrani,D,3,178.0,21,M,818696,EUR,750556800,D,3,3,False,26.0,23.0,5.0,2.0,21.0,22.0,2.0,4.0,,1.0,3.0,2.0,,,,90.0,32.0,6.8,3.0,0,,,,,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,
11453083,away,Al-Khaleej,Lisandro López,lisandro-lopez,L. López,D,17,187.0,201,M,174377,EUR,620611200,D,4,4,False,38.0,35.0,8.0,5.0,29.0,29.0,6.0,9.0,2.0,3.0,5.0,1.0,,,,90.0,52.0,7.0,5.0,0,Lisandro,López,,1.0,6.0,2.0,,1.0,,,,1.0,1.0,2.0,,,,1.0,,,,,,,,,,,,
11453083,away,Al-Khaleej,Bandar Al Mutairi,bandar-al-mutairi,B. A. Mutairi,D,33,168.0,13,M,847483,EUR,637372800,D,33,33,False,25.0,22.0,2.0,2.0,16.0,18.0,6.0,7.0,,7.0,2.0,3.0,,,,90.0,48.0,7.3,8.0,0,,,,,2.0,1.0,,,,4.0,2.0,1.0,3.0,1.0,,,,1.0,1.0,,,,,,,,,,,
11453083,away,Al-Khaleej,Mansour Hamzi,mansour-hamzi,M. Hamzi,M,15,170.0,31,M,818581,EUR,738892800,M,15,15,False,12.0,10.0,,,5.0,5.0,5.0,9.0,,,,2.0,,,,66.0,19.0,6.3,7.0,0,,,2.0,1.0,4.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
11453083,away,Al-Khaleej,Woo-Young Jung,woo-young-jung,W. Jung,M,5,186.0,181,M,147128,EUR,629596800,M,55,55,False,25.0,25.0,4.0,4.0,16.0,16.0,9.0,9.0,,2.0,1.0,3.0,,,,80.0,29.0,6.4,,0,,,,,2.0,,,,,1.0,,,1.0,2.0,,,,1.0,,,,,,,,,,,,
11453083,away,Al-Khaleej,Pedro Rebocho,pedro-rebocho,P. Rebocho,D,5,172.0,204,M,190139,EUR,790819200,M,5,5,False,19.0,16.0,2.0,1.0,10.0,11.0,6.0,10.0,1.0,3.0,,3.0,,,,84.0,30.0,6.9,8.0,0,,,2.0,,2.0,,1.0,1.0,1.0,,,2.0,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,
11453083,away,Al-Khaleej,Khaled Narey,khaled-narey,K. Narey,M,7,180.0,366,M,190065,EUR,774921600,F,7,7,False,17.0,11.0,3.0,2.0,2.0,4.0,10.0,19.0,,5.0,,1.0,,,,90.0,33.0,7.7,13.0,3,,,6.0,,6.0,2.0,,1.0,1.0,2.0,,2.0,2.0,4.0,,2.0,,,,1.0,2.0,1.0,,,,,,1.0,,
11453083,away,Al-Khaleej,Abdullah Al-Salem,abdullah-al-salem,A. Al-Salem,F,9,183.0,285,M,818674,EUR,724723200,F,11,11,False,8.0,8.0,,,5.0,5.0,3.0,3.0,1.0,2.0,1.0,1.0,,,,66.0,13.0,6.8,,0,,,,2.0,3.0,1.0,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,1.0,
11453083,away,Al-Khaleej,Fábio Martins,fabio-martins,F. Martins,M,10,178.0,359,M,193064,EUR,743472000,F,10,10,False,26.0,15.0,6.0,1.0,8.0,12.0,7.0,15.0,1.0,4.0,4.0,5.0,,,,90.0,48.0,6.6,18.0,1,,,1.0,1.0,7.0,2.0,1.0,3.0,1.0,1.0,,3.0,2.0,1.0,True,,,,2.0,,,1.0,,,,,,,,
11453083,away,Al-Khaleej,Marwan Al-Haidari,marwan-al-haidari,M. Al-Haidari,G,96,191.0,32,M,832497,EUR,829267200,G,96,96,True,13.0,4.0,11.0,2.0,2.0,4.0,2.0,9.0,,,,7.0,2.0,2.0,,24.0,19.0,6.6,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453083,away,Al-Khaleej,Abduleallah Hawsawi,abduleallah-hawsawi,A. Hawsawi,M,77,170.0,210,M,1533745,EUR,991440000,M,18,18,True,6.0,5.0,1.0,1.0,2.0,3.0,3.0,3.0,,,1.0,,,,,24.0,9.0,6.6,2.0,0,Abduleallah Hawsawi,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,
11453083,away,Al-Khaleej,Mohamed Sherif,mohamed-sherif,M. Sherif,F,10,184.0,13085,M,918784,EUR,823392000,F,9,9,True,3.0,1.0,,,1.0,1.0,,2.0,3.0,5.0,,,,,,24.0,11.0,6.6,6.0,1,,,,,4.0,,,1.0,,1.0,1.0,3.0,1.0,3.0,,,,,,,,,1.0,,,,,,,mohamed_shereif19
11453083,away,Al-Khaleej,Mohammed Adams,mohammed-adams,M. Adams,M,,167.0,35,M,881582,EUR,843436800,M,47,47,True,2.0,1.0,,,1.0,1.0,,1.0,,,1.0,1.0,,,,19.0,4.0,6.5,1.0,0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11453083,away,Al-Khaleej,Naif Masoud,naif-masoud,N. Masoud,D,6,177.0,22,M,1798265,EUR,984009600,M,88,88,True,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,,16.0,6.0,6.6,2.0,0,Naif Masoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453083,away,Al-Khaleej,Arif Al-Haydar,arif-al-haydar,A. Al-Haydar,D,25,172.0,6,M,1084262,EUR,866764800,D,25,25,True,,,,,,,,,,,,,,,,,,,,0,Arif Al-Haydar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453083,away,Al-Khaleej,Abdullah Al-Shanqiti,abdullah-al-shanqiti,A. Al-Shanqiti,D,13,179.0,10,M,1085896,EUR,914284800,D,13,13,True,,,,,,,,,,,,,,,,,,,,0,Abdullah Alshenqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453083,away,Al-Khaleej,Khaled Al-Semeiry,khaled-al-semeiry,K. Al-Semeiry,M,88,170.0,35,M,857390,EUR,852076800,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453083,away,Al-Khaleej,Fwaz Altryes,fwaz-altryes,F. Altryes,F,8,170.0,19,M,902358,EUR,861840000,M,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
