match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalContest,stat_wonContest,captain,stat_dispossessed,stat_wasFouled,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_goalAssist,stat_totalCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_penaltyConceded,stat_accurateCross,stat_shotOffTarget,stat_savedShotsFromInsideTheBox,stat_penaltyWon
11067366,home,Athletico,Bento,,,bento,Bento,G,24,190,9735,M,bento_matheus,1016104,EUR,928972800,G,1,1,False,16.0,11.0,8.0,3.0,9.0,9.0,2.0,7.0,1.0,7.0,1.0,1.0,4.0,1.0,90.0,26.0,7.3,5.0,0.0,0.0,0.00168255,0,0.5588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067366,home,Athletico,Khellven,,,khellven,Khellven,D,12,176,2672,M,,984896,EUR,983059200,D,2,2,False,21.0,14.0,2.0,1.0,8.0,11.0,6.0,10.0,6.0,4.0,,,,,90.0,48.0,6.8,13.0,0.0,0.0,0.00245155,0,,1.0,1.0,8.0,3.0,5.0,2.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,
11067366,home,Athletico,Pedro Henrique,,,pedro-henrique,P. Henrique,D,14,188,417,M,,551774,EUR,812592000,D,34,34,False,40.0,30.0,14.0,8.0,26.0,31.0,4.0,9.0,6.0,6.0,,,,,90.0,59.0,7.1,10.0,0.0,0.0,0.00115718,0,,1.0,1.0,2.0,2.0,1.0,3.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,
11067366,home,Athletico,Thiago Heleno,,,thiago-heleno,T. Heleno,D,44,185,283,M,,33106,EUR,590457600,D,44,44,False,44.0,36.0,9.0,2.0,32.0,35.0,4.0,9.0,6.0,4.0,,,,,90.0,53.0,6.6,8.0,0.0,0.0,0.00082532,0,,,,,1.0,,,1.0,1.0,1.0,,,,,True,,,,,,,,,,,,,,,
11067366,home,Athletico,Pedro Henrique,Pedrinho,,pedrinho,P. Henrique,D,13,177,481,M,,1100817,EUR,1026345600,D,48,48,False,42.0,32.0,4.0,,18.0,24.0,14.0,18.0,4.0,5.0,,,,,90.0,65.0,6.8,16.0,0.0,0.0,0.0957562,0,,1.0,,5.0,3.0,2.0,,,2.0,2.0,2.0,1.0,,,,1.0,1.0,2.0,,,,,,,,,,,,
11067366,home,Athletico,Rômulo,Rômulo,,romulo,Rômulo,F,40,193,3722,M,,1133743,EUR,1013126400,M,35,35,False,12.0,8.0,1.0,,1.0,4.0,7.0,8.0,,3.0,,,,,45.0,22.0,6.2,7.0,0.0,0.0,0.00973302,0,,1.0,2.0,6.0,5.0,1.0,,,,,,1.0,3.0,2.0,,2.0,1.0,,,,,,,,,,,,,
11067366,home,Athletico,Erick,,,erick,Erick,M,14,176,1116,M,,874063,EUR,879465600,M,26,26,False,26.0,22.0,3.0,2.0,12.0,12.0,10.0,14.0,1.0,2.0,,,,,89.0,38.0,7.5,5.0,0.5248,0.8322,0.0108485,2,,2.0,2.0,8.0,8.0,1.0,,,5.0,3.0,,4.0,1.0,1.0,,1.0,,1.0,2.0,1.0,1.0,,,,,,,,,
11067366,home,Athletico,Fernandinho,,,fernandinho,Fernandinho,M,,179,1901,M,,13630,EUR,484012800,M,5,5,False,56.0,45.0,7.0,4.0,21.0,23.0,24.0,34.0,,6.0,,,,,90.0,68.0,6.2,14.0,0.032,0.0,0.177055,1,,2.0,,12.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,,1.0,1.0,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,
11067366,home,Athletico,Christian,,,christian,Christian,M,88,178,1761,M,,981733,EUR,977184000,M,88,88,False,37.0,29.0,3.0,3.0,9.0,11.0,20.0,27.0,,5.0,,,,,89.0,49.0,6.8,11.0,0.0415,0.0,0.165895,0,,,1.0,3.0,5.0,1.0,,,2.0,2.0,1.0,1.0,,,,1.0,2.0,1.0,,,,,1.0,,,,,,,
11067366,home,Athletico,David Terans,,,david-terans,David Terans,M,80,176,906,M,,586662,EUR,776563200,F,10,10,False,14.0,10.0,2.0,1.0,2.0,3.0,9.0,15.0,,4.0,,,,,62.0,37.0,7.0,13.0,0.0818,0.1311,0.0653343,3,,2.0,,9.0,5.0,1.0,,1.0,1.0,,1.0,1.0,2.0,2.0,,5.0,2.0,2.0,1.0,,,,4.0,,1.0,,1.0,1.0,,
11067366,home,Athletico,Vitor Roque,Vitor Roque,,vitor-roque,V. Roque,F,9,174,72751,M,VRoque,1150391,EUR,1109548800,F,9,9,False,16.0,11.0,,,3.0,4.0,8.0,13.0,,4.0,,,,,89.0,30.0,7.6,9.0,0.2831,0.3664,0.0442352,2,,2.0,1.0,5.0,7.0,1.0,1.0,,4.0,3.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,,
11067366,home,Athletico,Thiago Andrade,,,thiago-andrade,T. Andrade,M,11,179,253,M,,1106509,EUR,972950400,F,19,19,True,10.0,10.0,,,3.0,3.0,7.0,7.0,,4.0,,,,,45.0,22.0,6.8,4.0,0.1233,0.0,0.0286941,2,,1.0,,3.0,5.0,2.0,,,1.0,,4.0,,2.0,2.0,,,2.0,,,,,,,,,,,2.0,,
11067366,home,Athletico,Pablo,,,pablo,Pablo,F,92,185,909,M,,374486,EUR,709257600,F,92,92,True,11.0,10.0,,,4.0,4.0,6.0,7.0,,4.0,,,,,28.0,15.0,6.6,2.0,0.0,0.0,0.00346006,0,,,,1.0,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,
11067366,home,Athletico,Hugo Moura,,,hugo-moura,H. Moura,M,25,177,1953,M,,973293,EUR,883785600,M,17,17,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,12.0,3.0,6.2,1.0,0.0,0.0,0.00135709,0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11067366,home,Athletico,Agustín Canobbio,,,agustin-canobbio,A. Canobbio,M,17,175,3082,M,,846413,EUR,907200000,F,14,14,True,2.0,1.0,,,,1.0,1.0,1.0,,2.0,,,,,12.0,4.0,6.4,3.0,0.0,0.0,0.00036736,0,,,,2.0,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
11067366,home,Athletico,Bryan García,Bryan García,,bryan-garcia,B. García,M,20,175,43,M,,1065584,EUR,979776000,M,30,30,True,,,,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067366,home,Athletico,Léo Linck,,,leo-linck,L. Linck,G,24,194,1042,M,,1119887,EUR,983577600,G,23,23,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067366,home,Athletico,Zé Ivaldo,,,ze-ivaldo,Z. Ivaldo,D,2,185,1464,M,,844602,EUR,856483200,D,3,3,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067366,home,Athletico,Fernando,,,fernando,Fernando,D,17,181,188,M,,1017746,EUR,937267200,D,6,6,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067366,home,Athletico,Matheus Felipe,,,matheus-felipe,M. Felipe,D,4,186,105,M,,1110173,EUR,910569600,D,42,42,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067366,home,Athletico,Vitor Bueno,,,vitor-bueno,Vitor Bueno,M,15,183,625,M,,808785,EUR,778723200,M,8,8,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067366,home,Athletico,Tomás Cuello,,,tomas-cuello,T. Cuello,M,28,176,1951,M,,871273,EUR,952214400,F,28,28,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067366,home,Athletico,Willian Bigode,,,willian,W. Bigode,F,9,171,759,M,,146308,EUR,532742400,F,11,11,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067366,away,Flamengo,Santos,,,santos,Santos,G,23,188,1020,M,,166491,EUR,637632000,G,1,1,False,26.0,17.0,12.0,3.0,16.0,17.0,1.0,9.0,1.0,11.0,3.0,,2.0,,86.0,40.0,6.3,9.0,0.0,0.0,0.00045965,0,-0.6703,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
11067366,away,Flamengo,Wesley,,,wesley-franca,Wesley,D,43,178,26920,M,WesleyFranca03,1134200,EUR,1062806400,D,43,43,False,42.0,36.0,1.0,,13.0,14.0,23.0,30.0,3.0,4.0,,,,,90.0,76.0,6.1,18.0,0.0,0.0,0.0380954,0,,1.0,1.0,11.0,6.0,,,3.0,2.0,1.0,3.0,4.0,6.0,2.0,,2.0,1.0,1.0,,,,,2.0,,,,,,,
11067366,away,Flamengo,Fabrício Bruno,,,fabricio-bruno,F. Bruno,D,15,192,6526,M,fabriciobruno96,840220,EUR,824083200,D,15,15,False,56.0,52.0,3.0,1.0,33.0,33.0,19.0,23.0,4.0,3.0,,,,,90.0,66.0,7.0,4.0,0.0,0.0,0.00520415,0,,,1.0,,3.0,,2.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,
11067366,away,Flamengo,Léo Pereira,,,leo-pereira,L. Pereira,D,4,189,8450,M,leopereira4,358548,EUR,823046400,D,4,4,False,74.0,64.0,7.0,5.0,49.0,53.0,15.0,21.0,3.0,7.0,,,,,90.0,83.0,6.9,10.0,0.0199,0.0,0.0207604,1,,1.0,3.0,2.0,3.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,
11067366,away,Flamengo,Ayrton Lucas,,,ayrton-lucas,A. Lucas,D,6,180,7146,M,AyrtonLucas,818473,EUR,866678400,D,6,6,False,53.0,42.0,5.0,3.0,19.0,22.0,23.0,32.0,2.0,6.0,,,,,90.0,73.0,6.6,14.0,0.0367,0.0,0.0131877,1,,1.0,3.0,4.0,10.0,1.0,,2.0,1.0,1.0,1.0,2.0,2.0,2.0,,1.0,4.0,,,,,,1.0,,1.0,,,,,
11067366,away,Flamengo,Everton Ribeiro,,,everton-ribeiro,E. Ribeiro,M,10,174,5845,M,evertonri,145063,EUR,608169600,M,7,7,False,32.0,25.0,5.0,4.0,7.0,10.0,18.0,24.0,,2.0,,,,,45.0,45.0,6.5,13.0,0.0,0.0,0.0179059,0,,1.0,,5.0,6.0,2.0,,,1.0,,2.0,,2.0,2.0,True,2.0,3.0,,,,,,2.0,,,,,,,
11067366,away,Flamengo,Erick Pulgar,,,erick-pulgar,E. Pulgar,M,5,186,12411,M,erick05,590262,EUR,758592000,M,5,5,False,66.0,61.0,3.0,2.0,28.0,31.0,33.0,35.0,1.0,8.0,,,,,90.0,79.0,6.7,7.0,0.0103,0.0,0.234467,1,,1.0,1.0,6.0,5.0,1.0,,1.0,3.0,2.0,1.0,3.0,1.0,,,,1.0,2.0,,,,,,,1.0,,,,,
11067366,away,Flamengo,Thiago Maia,,,thiago-maia,T. Maia,M,29,179,1392,M,,358550,EUR,859075200,M,8,8,False,30.0,26.0,3.0,3.0,13.0,14.0,13.0,16.0,1.0,4.0,,,,,57.0,40.0,6.6,7.0,0.0,0.0,0.0105935,0,,1.0,,5.0,3.0,1.0,,1.0,1.0,,,,2.0,2.0,,3.0,,,,,,,,,,,,,,
11067366,away,Flamengo,Everton,Everton,,everton,Everton,M,11,174,12386,M,Evertons,386198,EUR,827452800,M,11,11,False,28.0,21.0,2.0,1.0,4.0,4.0,18.0,31.0,,4.0,,,,,90.0,62.0,8.0,17.0,0.1643,0.3231,0.595496,2,,1.0,,4.0,13.0,1.0,,1.0,2.0,2.0,2.0,,10.0,8.0,,,3.0,1.0,1.0,,,,7.0,,,,1.0,1.0,,1.0
11067366,away,Flamengo,Gabriel Barbosa,,,gabriel-barbosa,G. Barbosa,F,9,178,36944,M,Gabigol,358554,EUR,841363200,F,10,10,False,26.0,24.0,1.0,1.0,9.0,9.0,15.0,18.0,,4.0,,,,,90.0,34.0,7.6,4.0,0.956,1.2357,0.0563049,5,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,3.0,3.0,1.0,,,1.0,,1.0,,,1.0,,
11067366,away,Flamengo,Matheus França,Matheus França,,matheus-franca,Matheus França,F,9,184,3705,M,,1116593,EUR,1080777600,F,42,42,False,31.0,20.0,2.0,1.0,2.0,3.0,18.0,29.0,,2.0,,,,,76.0,43.0,6.7,16.0,0.0,0.0,0.055445,0,,1.0,1.0,6.0,5.0,2.0,,,1.0,1.0,1.0,,1.0,1.0,,3.0,2.0,1.0,,,,,1.0,,,,,,,
11067366,away,Flamengo,Giorgian De Arrascaeta,,,giorgian-de-arrascaeta,Arrascaeta,M,10,173,86686,M,G10DeArrascaeta,333587,EUR,770428800,M,14,14,True,33.0,29.0,1.0,1.0,6.0,6.0,23.0,30.0,,2.0,,,,,45.0,46.0,7.0,9.0,0.2522,0.0,0.118431,3,,,1.0,3.0,5.0,1.0,,,2.0,1.0,1.0,1.0,2.0,2.0,,1.0,,2.0,,,,,3.0,,2.0,,,1.0,,
11067366,away,Flamengo,Victor Hugo,,,victor-hugo,V. Hugo,M,30,184,3548,M,,1170954,EUR,1084233600,M,29,29,True,21.0,20.0,2.0,2.0,5.0,5.0,16.0,19.0,,2.0,,,,,33.0,31.0,7.2,3.0,0.0321,0.0,0.0700068,1,,,1.0,,5.0,,,1.0,1.0,1.0,,,3.0,3.0,,,,1.0,,,,,3.0,,1.0,,1.0,,,
11067366,away,Flamengo,Marinho,,,marinho,Marinho,M,7,169,2296,M,,798127,EUR,643939200,F,31,31,True,7.0,6.0,,,1.0,1.0,5.0,6.0,,2.0,,,,,14.0,10.0,6.5,3.0,0.0,0.0,0.0137473,0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
11067366,away,Flamengo,Matheus Cunha,Matheus Cunha,,matheus-cunha,M. Cunha,G,25,193,4946,M,,1105835,EUR,990662400,G,25,25,True,7.0,6.0,1.0,,6.0,6.0,,1.0,,1.0,,,,,15.0,8.0,6.5,1.0,0.0,0.0,2.267e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067366,away,Flamengo,Hugo Souza,,,hugo-souza,H. Souza,G,1,199,25650,M,hugosouza,950454,EUR,917740800,G,45,45,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067366,away,Flamengo,Rodrigo Caio,,,rodrigo-caio,R. Caio,D,,183,1097,,,166273,EUR,745545600,D,3,3,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067366,away,Flamengo,Pablo,,,pablo,Pablo,D,4,188,2294,M,,243735,EUR,677462400,D,30,30,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067366,away,Flamengo,Cleiton,,,cleiton-santana,Cleiton,D,33,194,3448,M,,1134199,EUR,1051228800,D,33,33,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067366,away,Flamengo,Arturo Vidal,,,arturo-vidal,Arturo Vidal,M,23,180,11964,M,kingarturo23,18342,EUR,548640000,M,32,32,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067366,away,Flamengo,Matheus Gonçalves,Matheus Gonçalves,,matheus-goncalves,M. Gonçalves,M,20,175,7172,M,,1175553,EUR,1124323200,F,40,40,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067366,away,Flamengo,André Luiz,André Luiz,,andre-luiz,André Luiz,M,17,185,1336,M,,1133282,EUR,1014422400,F,38,38,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067366,away,Flamengo,Igor Jesus,,,igor-jesus,Igor Jesus,M,6,179,1493,M,,1170912,EUR,1046995200,M,48,48,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
