match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_totalCross,stat_accurateCross,stat_duelLost,stat_bigChanceCreated,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_challengeLost,stat_dispossessed,stat_errorLeadToAGoal,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_errorLeadToAShot,stat_totalOffside,stat_bigChanceMissed,player_sofascoreId,stat_outfielderBlock,stat_goals
14167943,home,Nantes,Anthony Lopes,,,anthony-lopes,A. Lopes,G,1,184.0,1194,M,48535,EUR,654739200,G,1,1,False,23.0,22.0,4.0,3.0,0.0,21.0,21.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,89.0,37.0,7.2,1.0,0.00014132,0.6674,0,0.7852,0.02,-0.04,0.46,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167943,home,Nantes,Kelvin Amian,,,kelvin-amian,K. Amian,D,98,179.0,199,M,802143,EUR,886896000,D,98,98,False,32.0,26.0,3.0,1.0,0.0,12.0,13.0,14.0,19.0,1.0,4.0,1.0,,1.0,,,,,,,90.0,54.0,6.3,8.0,0.106712,,0,,0.2,0.04,-0.31,,True,2.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14167943,home,Nantes,Chidozie Awaziem,,,chidozie-awaziem,C. Awaziem,D,6,189.0,1826,M,804764,EUR,852076800,D,6,6,False,67.0,58.0,11.0,6.0,0.0,35.0,37.0,23.0,30.0,3.0,11.0,5.0,,,,,,,,,90.0,88.0,6.8,10.0,0.212982,,3,,0.31,0.16,-0.17,,,,,3.0,,1.0,,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.1756,0.0557,-0.2,,,,,,,,,,,,
14167943,home,Nantes,Tylel Tati,,,tylel-tati,T. Tati,D,78,190.0,819,M,2193204,EUR,1200700800,D,78,78,False,65.0,60.0,2.0,,0.0,48.0,50.0,12.0,15.0,1.0,1.0,6.0,,,,,,,,,90.0,68.0,5.4,6.0,0.00512864,,0,,-0.01,0.19,-0.75,,,,,6.0,,1.0,,3.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,
14167943,home,Nantes,Nicolas Cozza,,,nicolas-cozza,N. Cozza,D,3,178.0,184,M,886286,EUR,915753600,D,3,3,False,22.0,20.0,3.0,2.0,0.0,8.0,8.0,12.0,14.0,4.0,4.0,3.0,,2.0,,,,,,,89.0,47.0,6.6,10.0,0.0144459,,1,,0.28,-0.06,-0.01,,,2.0,,4.0,,,1.0,1.0,1.0,,,1.0,2.0,,0.0086,,-0.13,,1.0,,3.0,1.0,1.0,,,,,,
14167943,home,Nantes,Junior Mwanga,,,junior-mwanga,J. Mwanga,M,18,184.0,472,M,1197153,EUR,1052611200,M,80,80,False,41.0,37.0,4.0,3.0,0.0,22.0,23.0,15.0,18.0,5.0,,1.0,,3.0,2.0,,,,,,90.0,58.0,6.6,8.0,0.0300362,,1,,0.21,0.2,-0.16,,,1.0,,9.0,,1.0,1.0,5.0,,,1.0,,1.0,1.0,0.0901,,0.04,1.0,1.0,,2.0,1.0,,,,,,,
14167943,home,Nantes,Bahereba Guirassy,,,bahereba-guirassy,B. Guirassy,F,11,177.0,1755,M,1406007,EUR,1156809600,M,11,11,False,16.0,11.0,,,0.0,1.0,1.0,10.0,15.0,2.0,1.0,6.0,,1.0,1.0,,,,,,67.0,33.0,6.1,15.0,0.00797482,,0,,-0.06,0.08,0.14,,,2.0,,7.0,,,,2.0,,,,,3.0,,,,,,,,6.0,1.0,,,,,,,
14167943,home,Nantes,Dehmaine Tabibou,Dehmaine,Tabibou,dehmaine-assoumani,D. Tabibou,M,17,181.0,341,M,1405912,EUR,1113696000,M,17,17,False,24.0,17.0,4.0,1.0,0.0,11.0,11.0,6.0,13.0,4.0,,6.0,,,,,,,,,79.0,49.0,6.4,17.0,0.0726751,,3,,-0.27,0.02,-0.03,,,9.0,2.0,5.0,,1.0,2.0,,1.0,1.0,1.0,2.0,,2.0,0.1036,0.0089,-0.04,1.0,,,4.0,1.0,1.0,,,,,,
14167943,home,Nantes,Louis Leroux,,,louis-leroux,L. Leroux,M,66,184.0,364,M,1405998,EUR,1137974400,M,66,66,False,26.0,20.0,1.0,,0.0,6.0,7.0,14.0,19.0,,1.0,2.0,,,,,,,,,90.0,41.0,5.9,14.0,0.0189324,,1,,0.14,0.31,-0.26,,,1.0,,6.0,,,1.0,1.0,,,1.0,,2.0,,0.0389,,0.01,1.0,1.0,,3.0,,,1.0,1.0,,,,
14167943,home,Nantes,Matthis Abline,,,abline-matthis,M. Abline,F,10,182.0,1315,M,999070,EUR,1048809600,M,10,10,False,14.0,8.0,1.0,,0.0,2.0,3.0,6.0,11.0,6.0,,4.0,,1.0,,,,,,,90.0,34.0,6.7,14.0,0.00432327,,5,,-0.08,0.39,-0.12,,,1.0,,6.0,,2.0,,,2.0,2.0,1.0,,3.0,1.0,0.3059,0.629,-0.51,1.0,1.0,,5.0,2.0,2.0,,,2.0,,,
