match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_outfielderBlock,stat_wasFouled,stat_keyPass,stat_totalCross,stat_unsuccessfulTouch,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,captain,stat_blockedScoringAttempt,stat_goalAssist,stat_bigChanceCreated,stat_clearanceOffLine,stat_punches,stat_totalOffside,stat_bigChanceMissed
10407335,away,Standard Liège,Arnaud Bodart,,,bodart-arnaud,A. Bodart,G,16,184,413,M,878898,EUR,889574400,G,16,16,False,29.0,20.0,12.0,4.0,17.0,18.0,3.0,11.0,3.0,4.0,16.0,,,2.0,3.0,90.0,49.0,7.1,12.0,0,,,,,,,,3.0,,,,,,1.0,,,,,,,,,,,,3.0,,
10407335,away,Standard Liège,Noë Dussenne,,,noe-dussenne,N. Dussenne,D,3,191,108,M,115569,EUR,702604800,D,6,6,False,46.0,31.0,14.0,5.0,25.0,31.0,6.0,16.0,4.0,8.0,3.0,,,,,90.0,68.0,7.2,17.0,1,3.0,4.0,,,,,1.0,8.0,2.0,4.0,2.0,1.0,,,,1.0,1.0,,,,True,,,,,,,
10407335,away,Standard Liège,Merveille Bokadi,,,merveille-bokadi,M. Bokadi,D,21,186,291,M,867193,EUR,832636800,D,20,20,False,49.0,43.0,3.0,2.0,40.0,43.0,3.0,6.0,3.0,7.0,7.0,,,,,90.0,63.0,7.0,7.0,1,1.0,1.0,,,2.0,2.0,1.0,5.0,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,
10407335,away,Standard Liège,Konstantinos Laifis,,,konstantinos-laifis,K. Laifis,D,34,186,339,M,97061,EUR,737769600,D,34,34,False,53.0,46.0,6.0,3.0,30.0,33.0,16.0,20.0,1.0,2.0,4.0,,,,,90.0,68.0,6.6,9.0,0,4.0,5.0,,1.0,,,,4.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,
10407335,away,Standard Liège,Marlon Fossey,,,marlon-fossey,M. Fossey,M,13,180,286,M,880762,EUR,905299200,M,13,13,False,29.0,19.0,2.0,,11.0,16.0,8.0,14.0,1.0,3.0,3.0,,,,,69.0,51.0,7.2,16.0,1,1.0,2.0,,1.0,1.0,1.0,,3.0,2.0,1.0,,,1.0,,,1.0,2.0,,1.0,1.0,,,,,,,,
10407335,away,Standard Liège,Gojko Cimirot,,,gojko-cimirot,G. Cimirot,M,59,178,253,M,116604,EUR,724723200,M,8,8,False,79.0,73.0,8.0,6.0,52.0,57.0,21.0,22.0,,9.0,10.0,,,,,90.0,92.0,7.9,7.0,0,,1.0,,1.0,4.0,4.0,,,,5.0,4.0,,,,1.0,,,,,,,,,,,,,
10407335,away,Standard Liège,Steven Alzate,,,steven-alzate,S. Alzate,M,7,177,698,M,871822,EUR,905212800,M,14,14,False,75.0,62.0,4.0,3.0,35.0,42.0,27.0,33.0,1.0,4.0,7.0,,,,,90.0,91.0,7.3,18.0,0,1.0,6.0,1.0,4.0,1.0,1.0,,3.0,3.0,1.0,,,2.0,1.0,3.0,,1.0,,,,,,1.0,,,,,
10407335,away,Standard Liège,Aron Dønnum,,,aron-donnum,A. Dønnum,M,15,179,644,M,863133,EUR,893030400,M,11,11,False,43.0,33.0,2.0,1.0,15.0,17.0,18.0,32.0,1.0,6.0,6.0,,,,,90.0,95.0,7.0,32.0,2,1.0,11.0,,5.0,7.0,2.0,1.0,5.0,1.0,,,,1.0,3.0,2.0,6.0,4.0,,,,,1.0,1.0,,,,,
10407335,away,Standard Liège,William Balikwisha,,,william-balikwisha,W. Balikwisha,M,21,174,684,M,943881,EUR,926467200,F,22,22,False,31.0,25.0,,,14.0,16.0,11.0,16.0,,4.0,8.0,,,,,86.0,50.0,6.9,12.0,2,1.0,5.0,,,4.0,1.0,,2.0,,2.0,1.0,1.0,,1.0,,1.0,2.0,,2.0,,,,,,,,,
10407335,away,Standard Liège,Noah Ohio,Noah Ohio,,noah-ohio,N. Ohio,F,39,185,960,M,1100456,EUR,1042675200,F,10,10,False,13.0,9.0,,,4.0,5.0,5.0,8.0,1.0,3.0,1.0,,,,,69.0,17.0,8.3,4.0,2,1.0,2.0,,,,,,,,,,1.0,,2.0,,,,,2.0,2.0,,,,,,,2.0,
10407335,away,Standard Liège,Philip Zinckernagel,,,philip-zinckernagel,P. Zinckernagel,F,11,175,1060,M,328247,EUR,787536000,F,77,77,False,38.0,26.0,2.0,1.0,6.0,8.0,21.0,32.0,1.0,13.0,5.0,,,,,89.0,71.0,6.8,24.0,1,,12.0,4.0,5.0,8.0,6.0,,1.0,1.0,4.0,,1.0,,2.0,2.0,2.0,3.0,1.0,,,,1.0,,,,,,
10407335,away,Standard Liège,Filippo Melegoni,,,melegoni-filippo,F. Melegoni,M,8,186,102,M,795056,EUR,919296000,M,21,21,True,11.0,10.0,1.0,1.0,8.0,8.0,3.0,4.0,,2.0,3.0,,,,,21.0,20.0,7.0,2.0,0,,1.0,,,2.0,1.0,,,2.0,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,
10407335,away,Standard Liège,Stipe Perica,,,stipe-perica,S. Perica,F,,192,362,M,284845,EUR,805075200,F,28,28,True,6.0,4.0,,,2.0,2.0,2.0,4.0,,2.0,1.0,,,,,21.0,12.0,6.1,2.0,3,1.0,1.0,,,2.0,2.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,1.0
10407335,away,Standard Liège,Cihan Çanak,Cihan Canak,,cihan-canak,C. Çanak,M,99,175,582,M,1127335,EUR,1106524800,M,61,61,True,2.0,2.0,,,2.0,2.0,,,,2.0,,,,,,13.0,8.0,6.4,2.0,0,,4.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,
10407335,away,Standard Liège,Osher Davida,Osher,Davida,davida-osher,O. Davida,M,77,175,194,M,1004222,EUR,982454400,F,17,17,True,1.0,1.0,,,,,2.0,2.0,,2.0,1.0,,,,,8.0,6.0,7.3,1.0,0,,,,,2.0,2.0,,,,,,,,,1.0,1.0,,1.0,,,,,,1.0,,,1.0,
10407335,away,Standard Liège,Laurent Henkinet,,,laurent-henkinet,L. Henkinet,G,,189,54,M,127405,EUR,716428800,G,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407335,away,Standard Liège,Lucas Noubi,Lucas Noubi,,lucas-noubi,L. Noubi,D,4,184,322,M,1127337,EUR,1105747200,D,51,51,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407335,away,Standard Liège,Renaud Emond,,,renaud-emond,R. Emond,F,,186,108,M,331753,EUR,691891200,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
