match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_outfielderBlock,stat_keyPass,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_fouls,stat_shotOffTarget,stat_blockedScoringAttempt,stat_goalAssist,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,player_sofascoreId,stat_totalOffside
10407150,home,KAA Gent,Ibrahim Salah,,,ibrahim-salah,I. Salah,F,21,185.0,2215,M,1386639,EUR,999129600,F,16,16,False,21.0,17.0,,,4.0,4.0,13.0,18.0,3.0,3.0,1.0,,63.0,33.0,6.7,9.0,1,,,3.0,2.0,1.0,,,1.0,1.0,2.0,1.0,,,1.0,,,,,2.0,1.0,,,,1.0,1.0,,,,
10407150,home,KAA Gent,Jens Petter Hauge,,,jens-petter-hauge,J. P. Hauge,F,10,184.0,3758,M,838805,EUR,939686400,F,10,10,True,37.0,32.0,4.0,4.0,8.0,9.0,24.0,28.0,3.0,4.0,1.0,,45.0,50.0,7.0,7.0,2,,,2.0,1.0,,,1.0,2.0,1.0,1.0,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,
10407150,home,KAA Gent,Laurent Depoitre,,,laurent-depoitre,L. Depoitre,F,29,191.0,126,M,171235,EUR,597456000,F,29,29,True,11.0,8.0,,,1.0,2.0,7.0,9.0,2.0,,1.0,,27.0,14.0,6.9,3.0,2,,1.0,,,,,,,,,,,,2.0,,,,,,1.0,1.0,,,,,,,,
10407150,home,KAA Gent,Sulayman Marreh,,,sulayman-marreh,S. Marreh,M,,184.0,168,,238410,EUR,821664000,M,22,22,True,15.0,11.0,1.0,1.0,4.0,5.0,7.0,10.0,1.0,1.0,,,11.0,15.0,6.6,4.0,0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10407150,home,KAA Gent,Malick Fofana,Malick Fofana,,malick-fofana,M. Fofana,F,11,169.0,6170,M,1195784,EUR,1112227200,F,19,19,True,4.0,3.0,,,,,3.0,4.0,1.0,,,,11.0,8.0,6.5,3.0,0,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
10407150,home,KAA Gent,Noah De Ridder,,,noah-de-ridder,N. D. Ridder,D,45,,16,M,1386641,EUR,1065571200,M,12,12,True,2.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,4.0,,2.0,0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10407150,home,KAA Gent,Paul Nardi,,,paul-nardi,P. Nardi,G,16,187.0,115,M,155717,EUR,769219200,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407150,home,KAA Gent,Bruno Godeau,,,bruno-godeau,B. Godeau,D,31,190.0,67,M,247321,EUR,705456000,D,31,31,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407150,away,SV Zulte Waregem,Sammy Bossut,,,sammy-bossut,S. Bossut,G,38,187.0,35,M,18827,EUR,492566400,G,1,1,False,41.0,28.0,26.0,13.0,25.0,28.0,3.0,13.0,,15.0,,4.0,90.0,57.0,6.9,13.0,0,,,,,,,,,,,,,,,,,,,,,,,True,,,1.0,1.0,,
10407150,away,SV Zulte Waregem,Alessandro Ciranni,,,alessandro-ciranni,A. Ciranni,D,2,172.0,38,M,845968,EUR,835920000,D,14,14,False,30.0,19.0,9.0,2.0,10.0,12.0,9.0,20.0,4.0,4.0,,,66.0,54.0,6.9,15.0,0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,,2.0,,1.0,,,1.0,,,,,,,,,,,,,
10407150,away,SV Zulte Waregem,Modou Tambedou,Moudou Tambedou,,modou-tambedou,M. Tambedou,D,20,,99,M,1391466,EUR,1049414400,D,18,18,False,39.0,33.0,4.0,2.0,25.0,28.0,8.0,11.0,2.0,6.0,1.0,,90.0,52.0,6.8,8.0,1,1.0,,4.0,,,3.0,3.0,1.0,,,,,,,,2.0,,,1.0,1.0,,,,,,,,,
10407150,away,SV Zulte Waregem,Borja López,,,borja-lopez,B. López,D,4,192.0,53,M,284865,EUR,760147200,D,3,3,False,31.0,25.0,7.0,2.0,18.0,20.0,7.0,12.0,,3.0,,,90.0,47.0,6.7,8.0,0,4.0,,5.0,,,7.0,2.0,,,,1.0,,2.0,,,1.0,,,,,,,,,,,,,
10407150,away,SV Zulte Waregem,Oleksandr Drambaev,,,oleksandr-drambaev,O. Drambaev,D,14,183.0,50,M,997084,EUR,987811200,D,5,5,False,27.0,19.0,5.0,3.0,8.0,11.0,12.0,20.0,5.0,4.0,1.0,,90.0,60.0,6.8,19.0,0,,,2.0,4.0,3.0,1.0,3.0,1.0,1.0,6.0,4.0,1.0,,,,1.0,,,,,,,,,,,,,
10407150,away,SV Zulte Waregem,Abdoulaye Sissako,,,abdoulaye-sissako,A. Sissako,M,8,186.0,77,M,846330,EUR,896140800,M,6,6,False,23.0,16.0,3.0,1.0,12.0,14.0,4.0,10.0,5.0,4.0,1.0,,56.0,39.0,6.7,12.0,0,,,2.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,,,,1.0,,,,,,,,,,,,,,
10407150,away,SV Zulte Waregem,Nicolas Rommens,,,nicolas-rommens,N. Rommens,M,8,183.0,22,M,328159,EUR,787622400,M,20,20,False,50.0,43.0,5.0,4.0,22.0,23.0,22.0,31.0,6.0,8.0,,,90.0,61.0,7.1,11.0,0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,4.0,1.0,,,,,,,3.0,,,,,,,,,,
10407150,away,SV Zulte Waregem,Novatus Miroshi,,,novatus-miroshi,N. Miroshi,M,20,185.0,3906,M,1103597,EUR,1030924800,M,26,26,False,34.0,26.0,4.0,2.0,15.0,18.0,11.0,18.0,5.0,6.0,2.0,,79.0,47.0,6.2,12.0,0,,1.0,6.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,,,,3.0,1.0,,,2.0,,,,,,,,,novatus_40,
10407150,away,SV Zulte Waregem,Mamadou Sangare,Mamadou Sangare,,mamadou-sangare,M. Sangare,M,8,181.0,4819,M,1064697,EUR,1025049600,M,10,10,False,23.0,15.0,2.0,1.0,7.0,8.0,8.0,16.0,1.0,3.0,,,56.0,30.0,6.5,10.0,0,,1.0,1.0,,,,1.0,,,,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,,
10407150,away,SV Zulte Waregem,Jelle Vossen,,,jelle-vossen,J. Vossen,F,9,180.0,295,M,45946,EUR,606528000,F,9,9,False,20.0,15.0,1.0,1.0,4.0,4.0,11.0,16.0,2.0,3.0,,,66.0,28.0,6.6,10.0,0,3.0,1.0,6.0,1.0,,,1.0,1.0,1.0,2.0,,,,1.0,,2.0,,,,,,,,,,,,,
10407150,away,SV Zulte Waregem,Alieu Fadera,,,fadera-alieu,A. Fadera,M,20,181.0,1183,M,1031548,EUR,1004745600,F,7,7,False,24.0,19.0,2.0,1.0,7.0,8.0,12.0,18.0,4.0,5.0,2.0,,90.0,38.0,6.5,12.0,1,4.0,1.0,10.0,4.0,1.0,,1.0,,,1.0,2.0,,,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,1.0
10407150,away,SV Zulte Waregem,Kevor Palumets,,,palumets-kevor,K. Palumets,M,80,187.0,163,M,1029492,EUR,1037836800,M,16,16,True,14.0,7.0,5.0,,4.0,6.0,3.0,8.0,2.0,,,,34.0,22.0,6.6,8.0,0,,1.0,1.0,,,1.0,3.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,
10407150,away,SV Zulte Waregem,Alioune Ndour,,,ndour-alioune,A. Ndour,F,7,183.0,320,M,883990,EUR,877392000,F,11,11,True,4.0,3.0,,,2.0,2.0,1.0,2.0,,1.0,,,34.0,5.0,6.4,2.0,0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10407150,away,SV Zulte Waregem,Ravy Tsouka,,,ravy-tsouka,R. T. Dozi,D,2,181.0,78,M,787644,EUR,788140800,D,2,2,True,11.0,8.0,1.0,1.0,3.0,3.0,5.0,8.0,,1.0,,,24.0,18.0,6.3,5.0,0,,,2.0,1.0,,2.0,,,,,,,,2.0,,,,,1.0,,,,,,,,,,
10407150,away,SV Zulte Waregem,Dani Ramirez,,,dani-ramirez,D. Ramirez,M,10,175.0,113,M,899034,EUR,708825600,M,23,23,True,13.0,10.0,2.0,1.0,8.0,8.0,2.0,5.0,3.0,3.0,,,24.0,18.0,7.0,3.0,2,,,,1.0,1.0,,,2.0,2.0,,,,,,,,1.0,,,1.0,,,,,,,,,
10407150,away,SV Zulte Waregem,Stan Braem,Stan Braem,,stan-braem,S. Braem,F,34,,45,M,1388467,EUR,911952000,F,34,34,True,5.0,1.0,,,1.0,2.0,,3.0,1.0,2.0,,,11.0,9.0,6.6,5.0,1,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,
10407150,away,SV Zulte Waregem,Louis Bostyn,,,louis-bostyn,L. Bostyn,G,1,195.0,47,M,145093,EUR,749692800,G,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407150,away,SV Zulte Waregem,Lasse Vigen,,,lasse-vigen-christensen,L. Vigen,M,6,178.0,53,M,135257,EUR,776908800,M,8,8,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
