match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_keyPass,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_blockedScoringAttempt,player_firstName,player_lastName,captain,stat_goals,stat_shotOffTarget,stat_lastManTackle,stat_clearanceOffLine,stat_ownGoals
11396403,home,Borussia M'gladbach,Moritz Nicolas,moritz-nicolas,M. Nicolas,G,33,193,411,M,578166,EUR,877392000,G,33,33,False,49.0,42.0,12.0,5.0,37.0,39.0,5.0,10.0,6.0,1.0,2.0,3.0,90.0,54.0,6.9,7.0,0.00218856,0,-0.2461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396403,home,Borussia M'gladbach,Joseph Scally,scally-joseph,J. Scally,D,29,184,1087,M,1002920,EUR,1041292800,D,29,29,False,66.0,52.0,3.0,2.0,31.0,39.0,21.0,27.0,5.0,,,,90.0,90.0,6.9,15.0,0.020484,0,,1.0,1.0,4.0,5.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11396403,home,Borussia M'gladbach,Nico Elvedi,nico-elvedi,N. Elvedi,D,30,188,1059,M,282229,EUR,844041600,D,30,30,False,77.0,75.0,5.0,4.0,61.0,62.0,14.0,15.0,6.0,,,,90.0,91.0,7.5,2.0,0.00664241,1,,5.0,1.0,5.0,5.0,,,,5.0,3.0,3.0,,1.0,,,,1.0,1.0,1.0,0.0497,0.0801,,,,,,,,,,,,
11396403,home,Borussia M'gladbach,Maximilian Wöber,maximilian-wober,M. Wöber,D,39,188,659,M,794962,EUR,886550400,D,39,39,False,86.0,78.0,7.0,5.0,64.0,66.0,14.0,20.0,8.0,,,,90.0,97.0,7.5,8.0,0.0128905,0,,,3.0,,5.0,,,,5.0,,2.0,,,,,,,3.0,2.0,,,,,,,,,,,,,,
11396403,home,Borussia M'gladbach,Luca Netz,netz-luca,L. Netz,D,25,180,641,M,979144,EUR,1052956800,D,20,20,False,51.0,44.0,6.0,3.0,33.0,35.0,12.0,20.0,3.0,,,,90.0,78.0,7.1,12.0,0.0449507,1,,5.0,3.0,6.0,7.0,,1.0,1.0,4.0,4.0,3.0,,,,,,,,1.0,0.0426,,4.0,1.0,1.0,1.0,,,,,,,,
11396403,home,Borussia M'gladbach,Rocco Reitz,rocco-reitz,R. Reitz,M,27,175,1025,M,1048650,EUR,1022630400,M,27,27,False,59.0,48.0,5.0,3.0,33.0,36.0,15.0,23.0,7.0,,,,86.0,75.0,7.3,12.0,0.0239793,2,,,2.0,3.0,10.0,1.0,4.0,3.0,,1.0,4.0,,1.0,1.0,,,1.0,,2.0,0.1673,0.0575,,,,1.0,,,,,,,,
11396403,home,Borussia M'gladbach,Julian Weigl,julian-weigl,J. Weigl,M,5,186,1190,M,237068,EUR,810518400,M,8,8,False,57.0,55.0,6.0,5.0,33.0,34.0,22.0,23.0,12.0,,,,90.0,68.0,7.2,2.0,0.0369747,0,,,,,6.0,,,,1.0,,2.0,,4.0,,,1.0,,,1.0,,,,,,,,,True,,,,,
11396403,home,Borussia M'gladbach,Franck Honorat,franck-honorat,F. Honorat,M,9,180,718,M,280453,EUR,839721600,M,9,9,False,34.0,22.0,3.0,,8.0,11.0,16.0,33.0,3.0,,,,75.0,53.0,7.0,23.0,0.20486,0,,,2.0,1.0,4.0,,2.0,1.0,1.0,,,1.0,1.0,,,3.0,,,,,,10.0,2.0,,,,,,,,,,
11396403,home,Borussia M'gladbach,Alassane Pléa,alassane-plea,A. Pléa,M,14,180,1816,M,192308,EUR,731721600,M,14,14,False,30.0,24.0,2.0,1.0,10.0,12.0,14.0,20.0,6.0,,,,77.0,49.0,7.7,12.0,0.105627,2,,,,3.0,8.0,,5.0,3.0,,,1.0,1.0,4.0,,,1.0,1.0,,1.0,0.2853,0.3375,2.0,,1.0,1.0,,,,1.0,,,,
11396403,home,Borussia M'gladbach,Nathan N'Goumou,nathan-ngoumou,N. Ngoumou,M,19,182,657,M,962409,EUR,952992000,M,19,19,False,24.0,22.0,,,8.0,9.0,14.0,15.0,1.0,,,,75.0,37.0,7.5,3.0,0.281937,2,,1.0,,2.0,5.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,0.1942,0.3636,,,,,,,,,1.0,,,
11396403,home,Borussia M'gladbach,Jordan Siebatcheu,jordan-siebatcheu,J. Siebatcheu,F,29,190,661,M,788786,EUR,830476800,F,13,13,False,22.0,18.0,1.0,1.0,10.0,11.0,8.0,11.0,5.0,,,,87.0,33.0,6.9,7.0,0.0462363,2,,2.0,4.0,4.0,7.0,1.0,,,1.0,1.0,,2.0,3.0,1.0,,,1.0,,,0.1798,,,,1.0,,,,,,1.0,,,
11396403,home,Borussia M'gladbach,Robin Hack,robin-hack,R. Hack,M,25,176,520,M,876858,EUR,904176000,M,25,25,True,17.0,13.0,5.0,3.0,3.0,4.0,10.0,13.0,4.0,,,,15.0,26.0,7.7,5.0,0.120118,2,,,3.0,2.0,6.0,,3.0,2.0,1.0,,1.0,,,1.0,,2.0,1.0,,1.0,0.0937,0.1594,,,,,,,,,1.0,,,
11396403,home,Borussia M'gladbach,Patrick Herrmann,patrick-herrmann,P. Herrmann,F,,179,113,M,103289,EUR,666316800,F,7,7,True,7.0,4.0,1.0,1.0,1.0,2.0,3.0,5.0,1.0,,,,15.0,10.0,6.7,4.0,0.00838695,1,,,,2.0,,,,,,1.0,,,,1.0,,1.0,,,,0.0346,,,,1.0,,,,,,1.0,,,
11396403,home,Borussia M'gladbach,Christoph Kramer,christoph-kramer,C. Kramer,M,,191,168,M,110967,EUR,666921600,M,23,23,True,14.0,10.0,1.0,,4.0,5.0,6.0,9.0,2.0,,,,13.0,21.0,6.3,7.0,0.0726444,0,,,,3.0,1.0,1.0,2.0,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,
11396403,home,Borussia M'gladbach,Fabio Chiarodia,fabio-chiarodia,F. Chiarodia,D,2,186,609,M,1130067,EUR,1117929600,D,2,2,True,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,11.0,3.0,6.7,,1.756e-05,0,,2.0,1.0,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,Fabio Chiarodia,,,,,,,
11396403,home,Borussia M'gladbach,Tomáš Čvančara,tomas-cvancara,T. Čvančara,F,11,190,835,M,929163,EUR,966124800,F,31,31,True,4.0,2.0,,,1.0,2.0,1.0,2.0,,,,,10.0,9.0,6.2,7.0,0.00036713,0,,1.0,1.0,4.0,1.0,,2.0,,,,,2.0,,,,1.0,,,,,,,,1.0,,,,,,,,,
11396403,home,Borussia M'gladbach,Jan Olschowsky,jan-olschowsky,J. Olschowsky,G,23,182,143,M,972510,EUR,1006041600,G,41,41,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396403,home,Borussia M'gladbach,Lukas Ullrich,lukas-ullrich,L. Ullrich,D,26,177,362,M,1083382,EUR,1079395200,D,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Lukas Ullrich,,,,,,,
11396403,home,Borussia M'gladbach,Florian Neuhaus,florian-neuhaus,F. Neuhaus,M,10,185,880,M,837205,EUR,858470400,M,10,10,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396403,home,Borussia M'gladbach,Grant-Leon Ranos,grant-leon-ranos,G. Ranos,F,25,180,1271,M,1130950,EUR,1058659200,F,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Grant-Leon Ranos,,,,,,,
11396403,away,1. FC Heidenheim,Kevin Müller,kevin-muller,K. Müller,G,22,190,180,M,121908,EUR,668995200,G,1,1,False,34.0,25.0,13.0,4.0,23.0,25.0,2.0,9.0,6.0,1.0,3.0,4.0,90.0,42.0,7.0,9.0,0.00154303,0,-1.0019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396403,away,1. FC Heidenheim,Haktab Omar Traore,haktab-omar-traore,H. O. Traore,D,23,184,112,M,920022,EUR,886550400,D,23,23,False,17.0,15.0,2.0,1.0,7.0,7.0,8.0,12.0,2.0,,,,45.0,34.0,6.4,8.0,0.00541839,0,,,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,,
