match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_totalContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_keyPass,stat_wonContest,stat_totalCross,stat_unsuccessfulTouch,stat_dispossessed,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_wasFouled,stat_expectedGoalsOnTarget,stat_accurateCross,stat_shotOffTarget,stat_goals,captain,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_totalOffside,player_sofascoreId
13472821,home,Juventude,Gabriel Taliari,,,gabriel-taliari,G. Taliari,F,19,176.0,441,M,933955,EUR,860889600,F,19,19,False,17.0,14.0,3.0,1.0,1.0,6.0,6.0,8.0,11.0,,6.0,,4.0,,,,,,,90.0,39.0,8.5,12.0,0.00378345,75.021204069488,12.0,29.505,9.975,3,,,7.0,,,1.0,1.0,3.0,,,,2.0,1.0985,1.0,,,4.0,2.0,2.0,,5.0,1.059,,1.0,2.0,,,,,
13472821,home,Juventude,Abner,Abner,,abner,Abner,D,23,189.0,249,M,1464653,EUR,1082332800,D,23,23,True,7.0,4.0,1.0,,0.0,2.0,2.0,2.0,5.0,2.0,3.0,5.0,,,,,,,,36.0,15.0,6.1,4.0,0.0042988,,,,,1,,,,,,1.0,1.0,,,,,,0.1542,,,,1.0,,1.0,,,0.3911,,,,,1.0,1.0,,
13472821,home,Juventude,Giovanny,,,giovanny,Giovanny,M,11,175.0,203,M,797649,EUR,874627200,F,11,11,True,13.0,10.0,1.0,,0.0,2.0,2.0,8.0,11.0,,5.0,,1.0,,,,,,,36.0,24.0,7.1,7.0,0.00981149,63.222768302095,9.0,21.315,11.235,2,,,2.0,,,2.0,2.0,3.0,,1.0,,,0.0992,,2.0,1.0,1.0,1.0,1.0,,1.0,0.1104,,,,,,,,
13472821,home,Juventude,Ewerthon,,,ewerton,Ewerthon,D,2,171.0,176,M,992512,EUR,971222400,D,2,2,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,1.0,,,,,,,30.0,5.0,6.3,3.0,0.0001321,8.163842248277,2.0,-0.315,2.94,0,,2.0,2.0,,,,,,,,1.0,,,,,,3.0,,,,,,,,,,,,1.0,
13472821,home,Juventude,Juan Sforza,,,juan-sforza,J. Sforza,M,13,179.0,1614,M,1003013,EUR,1013644800,M,6,6,True,15.0,10.0,1.0,,0.0,4.0,6.0,6.0,9.0,1.0,3.0,1.0,,,,,,,,25.0,21.0,6.9,5.0,0.00730729,30.507248243465,3.0,20.055,17.745,0,,,,,,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
13472821,home,Juventude,Alan Ruschel,,,alan-ruschel,A. L. Ruschel,D,28,175.0,447,M,551674,EUR,619833600,D,28,28,True,9.0,8.0,1.0,1.0,0.0,4.0,5.0,4.0,4.0,,1.0,,1.0,,,,,,,24.0,15.0,6.2,4.0,0.00133863,12.682261077241,3.0,3.99,3.675,0,,,2.0,,,,,,,,,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,
13472821,home,Juventude,Ruan Carneiro,,,ruan-carneiro,R. Carneiro,G,21,195.0,70,M,1014248,EUR,638582400,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472821,home,Juventude,Reginaldo,,,reginaldo,Reginaldo,D,93,174.0,102,M,555456,EUR,730339200,D,93,93,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472821,home,Juventude,Lucas Fernandes,,,lucas-fernandes,Lucas Fernandes,M,33,176.0,222,M,837871,EUR,874713600,M,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472821,home,Juventude,Ênio,,,enio,Ênio,M,97,168.0,256,M,1015935,EUR,983577600,M,97,97,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472821,home,Juventude,Daniel Giraldo,,,daniel-giraldo,D. Giraldo,M,8,178.0,177,M,1136107,EUR,709948800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472821,home,Juventude,João Paulo Scatolin,João Paulo,Scatolin,joao-paulo-scatolin,J. P. Scatolin,F,90,,20,M,2075060,EUR,1210982400,F,90,90,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472821,home,Juventude,Matheus Babi,,,matheus-babi,Matheus Babi,F,17,191.0,465,M,1007431,EUR,869184000,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472821,away,Cruzeiro,Cássio,,,cassio,Cássio,G,1,195.0,4592,M,27756,EUR,549936000,G,1,1,False,17.0,15.0,2.0,,0.0,15.0,15.0,,2.0,,,1.0,8.0,,2.0,4.0,,1.0,1.0,90.0,28.0,6.6,2.0,5.33e-05,19.305033928011,3.0,-10.815,-2.73,0,-1.1253,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,rcassio12
13472821,away,Cruzeiro,William,,,william,William,D,12,176.0,2476,M,604274,EUR,796867200,D,12,12,False,37.0,25.0,3.0,1.0,1.0,9.0,14.0,16.0,23.0,,10.0,2.0,3.0,,,,,,,73.0,67.0,7.3,22.0,0.172043,166.66699712985,18.0,-136.185,1.995,0,,,5.0,,,7.0,5.0,2.0,,,1.0,3.0,,2.0,,7.0,2.0,,,1.0,3.0,,2.0,,,,,,,
13472821,away,Cruzeiro,Fabrício Bruno,,,fabricio-bruno,F. Bruno,D,15,192.0,6526,M,840220,EUR,824083200,D,15,15,False,69.0,61.0,6.0,3.0,0.0,35.0,36.0,26.0,33.0,1.0,3.0,6.0,7.0,,,,,,,90.0,84.0,6.8,9.0,0.0203246,281.49184520894,39.0,-191.73,6.615,1,,,1.0,,1.0,1.0,1.0,,,,,1.0,0.0136,,,1.0,,,,,1.0,,,1.0,,,,,,fabriciobruno96
13472821,away,Cruzeiro,Lucas Villalba,,,lucas-villalba,L. Villalba,D,25,177.0,1898,M,260077,EUR,777254400,D,25,25,False,58.0,49.0,8.0,3.0,0.0,24.0,25.0,25.0,33.0,2.0,5.0,4.0,2.0,,,,,,,90.0,73.0,6.6,11.0,0.0194399,272.76994827405,36.0,-156.975,6.195,0,,,,,,,,1.0,,,3.0,,,,1.0,2.0,,,,,2.0,,,,,,,,1.0,
13472821,away,Cruzeiro,Kaiki,Kaiki,,kaiki,Kaiki,D,6,172.0,2601,M,1112484,EUR,1047081600,D,6,6,False,24.0,21.0,4.0,1.0,1.0,6.0,6.0,15.0,18.0,,7.0,,4.0,,,,,,,73.0,50.0,6.8,12.0,0.652838,74.530457090602,14.0,-30.765,4.935,0,,1.0,8.0,1.0,,3.0,2.0,6.0,1.0,,2.0,,,1.0,2.0,2.0,2.0,2.0,,,2.0,,1.0,,,,,,,
13472821,away,Cruzeiro,Lucas Romero,,,lucas-romero,L. Romero,M,29,167.0,2727,M,263477,EUR,766627200,M,29,29,False,66.0,60.0,5.0,3.0,0.0,23.0,23.0,37.0,43.0,,4.0,1.0,3.0,,,,,,,90.0,78.0,7.3,6.0,0.0400818,397.35087978599,45.0,-246.54,1.26,3,,,,,1.0,2.0,2.0,,,1.0,1.0,1.0,0.0701,1.0,,,,,,,2.0,,,2.0,,,,,,
13472821,away,Cruzeiro,Lucas Silva,,,lucas-silva,L. Silva,M,16,182.0,2401,M,245159,EUR,729820800,M,16,16,False,53.0,50.0,3.0,2.0,0.0,15.0,15.0,35.0,38.0,,1.0,,2.0,,,,,,,73.0,56.0,6.8,3.0,0.0309833,202.78736032623,23.0,-131.25,2.73,1,,,1.0,,,,,,,,,1.0,0.0191,1.0,,,,,1.0,,1.0,0.0262,,,,True,,,,
13472821,away,Cruzeiro,Matheus Henrique,,,matheus-henrique,M. Henrique,M,8,175.0,2964,M,912786,EUR,882489600,M,8,8,False,13.0,9.0,1.0,,0.0,4.0,6.0,5.0,7.0,,2.0,1.0,1.0,,,,,,,45.0,22.0,6.4,5.0,0.013966,33.521186816564,4.0,-6.93,3.15,0,,,3.0,,,2.0,,,,,,2.0,,2.0,,,,1.0,,,,,,,,,,,,
13472821,away,Cruzeiro,Gabriel Barbosa,,,gabriel-barbosa,G. Barbosa,F,9,178.0,36944,M,358554,EUR,841363200,M,9,9,False,24.0,20.0,1.0,1.0,0.0,3.0,3.0,17.0,21.0,,,,,,,,,,,90.0,41.0,6.4,11.0,0.0325919,63.487876248724,11.0,-35.805,4.62,7,,,4.0,1.0,,,,2.0,,3.0,,1.0,0.4474,,,3.0,1.0,,1.0,,,0.2041,,3.0,,,1.0,,,Gabigol
13472821,away,Cruzeiro,Luis Sinisterra,,,luis-sinisterra,L. Sinisterra,F,17,176.0,6578,M,836070,EUR,929577600,M,17,17,False,16.0,15.0,,,0.0,3.0,4.0,12.0,12.0,1.0,6.0,,4.0,,,,,,,81.0,35.0,7.0,9.0,0.0658566,86.716613857127,12.0,-17.01,13.545,2,,2.0,9.0,1.0,,,,5.0,,,,,0.1273,1.0,2.0,,2.0,3.0,2.0,,3.0,0.6198,,,1.0,,,,,Sinisterra29
13472821,away,Cruzeiro,Kaio Jorge,,,kaio-jorge,K. Jorge,F,19,182.0,26963,M,954888,EUR,1011830400,F,19,19,False,15.0,13.0,,,0.0,7.0,7.0,6.0,8.0,,3.0,,2.0,,,,,,,90.0,30.0,7.9,9.0,0.0106688,81.943799782703,8.0,-9.87,13.23,3,,2.0,6.0,,,,,4.0,,,,2.0,1.082,,1.0,,3.0,1.0,3.0,,2.0,1.7564,,,2.0,,1.0,,,kaiojorge
13472821,away,Cruzeiro,Japa,,,joao-wellington-japa,Japa,M,77,177.0,1249,M,1459623,EUR,1073001600,M,77,77,True,13.0,13.0,,,0.0,4.0,4.0,9.0,9.0,,4.0,1.0,2.0,,,,,,,45.0,29.0,7.1,3.0,0.0920897,44.360351495804,7.0,-21.63,1.26,0,,,3.0,1.0,,2.0,,2.0,,,2.0,1.0,,1.0,1.0,4.0,1.0,,,,1.0,,3.0,,,,,,1.0,
13472821,away,Cruzeiro,Kauã Moraes,,,kaua-moraes,K. Moraes,D,2,178.0,668,M,2057367,EUR,1159488000,D,2,2,True,13.0,12.0,2.0,2.0,0.0,2.0,2.0,10.0,11.0,,,,1.0,,,,,,,17.0,21.0,7.0,5.0,0.224238,63.70155167737,8.0,-44.835,5.25,0,,,4.0,1.0,,,,2.0,2.0,,,1.0,,2.0,,3.0,,,,,,,1.0,,,,,,,
13472821,away,Cruzeiro,Kauã Prates,,,kaua-prates-de-almeida,K. Prates,D,36,182.0,1703,M,1887796,EUR,1218412800,D,36,36,True,7.0,6.0,,,0.0,1.0,1.0,5.0,6.0,1.0,3.0,,2.0,,,,,,,17.0,22.0,6.7,6.0,0.0205902,51.748338906888,6.0,-46.515,-2.94,0,,,2.0,,,1.0,,3.0,,,1.0,,,,1.0,5.0,,,,,,,2.0,,,,,,,
13472821,away,Cruzeiro,Ryan Guilherme,Ryan,,ryan,Ryan,M,8,185.0,555,M,1105850,EUR,1039219200,M,20,20,True,24.0,19.0,2.0,,0.0,4.0,4.0,15.0,20.0,,2.0,,2.0,,,,,,,17.0,30.0,7.1,5.0,0.0479067,86.100372847552,10.0,-51.765,3.465,0,,1.0,1.0,,,,,1.0,,,2.0,,,3.0,1.0,,,,,,1.0,,,,,,,,,
13472821,away,Cruzeiro,Yannick Bolasie,,,yannick-bolasie,Y. Bolasie,F,11,185.0,3708,M,46620,EUR,611971200,F,11,11,True,,,,,0.0,,,,0.0,,,1.0,1.0,,,,,,,9.0,3.0,6.9,2.0,,18.280526141225,1.0,-17.85,-17.85,0,,2.0,2.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
13472821,away,Cruzeiro,Otávio Costa,Otávio Costa,Rezende Costa,otavio-eleodoro-rezende-costa,Otávio,G,81,192.0,782,M,1589358,EUR,1135641600,G,81,81,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472821,away,Cruzeiro,Léo Aragão,Leonardo,,leo-aragao,L. Aragão,G,41,192.0,775,M,1488035,EUR,1019174400,G,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472821,away,Cruzeiro,Mateo Gamarra,,,gamarra-mateo,M. Gamarra,D,14,185.0,727,M,1085451,EUR,972000000,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472821,away,Cruzeiro,João Marcelo,,,joao-marcelo,J. Marcelo,D,43,189.0,1606,M,978638,EUR,960854400,D,43,43,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472821,away,Cruzeiro,Jonathan Jesus,,,jonathan,J. Jesus,D,34,187.0,1356,M,1498670,EUR,1085616000,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472821,away,Cruzeiro,Murilo Rhikman,Murilo,Rhikman,murilo-rhikman-alves-pimentel,M. Rhikman,M,35,188.0,621,M,1589354,EUR,1142208000,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472821,away,Cruzeiro,Rayan Lelis,Rayan,Lelis,rayan-passaglia-lelis,R. Lelis,M,57,,317,M,1831101,EUR,1169164800,F,57,57,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
