match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,captain,stat_outfielderBlock,stat_totalOffside,player_firstName,player_lastName,stat_unsuccessfulTouch,stat_accurateCross,stat_blockedScoringAttempt,stat_dispossessed,stat_shotOffTarget,stat_challengeLost,stat_onTargetScoringAttempt,stat_fouls,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalAssist,stat_hitWoodwork
11768321,home,Mansfield Town,Christy Pym,christy-pym,C. Pym,G,1,182,202,M,313104,EUR,798681600,G,1,1,False,32.0,17.0,23.0,8.0,10.0,13.0,7.0,19.0,8.0,5.0,6.0,90.0,44.0,7.7,15.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11768321,home,Mansfield Town,Callum Johnson,callum-johnson,C. Johnson,D,2,188,10,M,901238,EUR,846028800,D,2,2,False,36.0,32.0,3.0,1.0,9.0,11.0,23.0,28.0,5.0,,,64.0,52.0,7.2,8.0,0,3.0,1.0,2.0,1.0,5.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11768321,home,Mansfield Town,Aden Flint,aden-flint,A. Flint,D,4,197,37,M,146483,EUR,616118400,D,14,14,False,66.0,44.0,15.0,6.0,30.0,38.0,14.0,29.0,6.0,,,90.0,80.0,7.0,23.0,0,1.0,3.0,4.0,3.0,7.0,,,5.0,2.0,1.0,1.0,2.0,,True,1.0,1.0,,,,,,,,,,,,,,,,,,
11768321,home,Mansfield Town,Lewis Brunt,lewis-brunt,L. Brunt,D,3,187,96,M,994562,EUR,973468800,D,24,24,False,41.0,32.0,8.0,3.0,25.0,30.0,7.0,11.0,9.0,,,90.0,50.0,6.5,11.0,0,,4.0,3.0,4.0,6.0,,,3.0,,1.0,1.0,2.0,,,,,,,2.0,,,,,,,,,,,,,,,
11768321,home,Mansfield Town,Baily Cargill,baily-cargill,B. Cargill,D,6,192,18,M,369020,EUR,813542400,D,6,6,False,25.0,18.0,6.0,4.0,6.0,9.0,13.0,17.0,5.0,,,65.0,40.0,7.1,7.0,1,1.0,2.0,2.0,2.0,7.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,
11768321,home,Mansfield Town,Aaron Lewis,aaron-lewis,A. Lewis,M,8,183,24,M,920621,EUR,898819200,M,15,15,False,23.0,15.0,4.0,,9.0,9.0,6.0,18.0,4.0,,,84.0,41.0,6.7,14.0,2,4.0,3.0,,4.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,
11768321,home,Mansfield Town,Louis Reed,louis-reed,L. Reed,M,25,173,45,M,539270,EUR,869788800,M,25,25,False,65.0,51.0,14.0,7.0,30.0,34.0,21.0,32.0,12.0,,,90.0,77.0,7.1,15.0,3,1.0,,1.0,3.0,3.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,,,,,,,,2.0,2.0,1.0,1.0,,,,,,,,
11768321,home,Mansfield Town,Ollie Clarke,ollie-clarke,O. Clarke,M,8,180,17,M,112685,EUR,709776000,M,8,8,False,6.0,5.0,,,1.0,2.0,4.0,4.0,3.0,,,40.0,16.0,6.9,2.0,1,,,,1.0,2.0,,,,,2.0,2.0,,,,1.0,,,,1.0,,,,1.0,,,1.0,,,,,,,,
11768321,home,Mansfield Town,Davis Keillor-Dunn,davis-keillor-dunn,D. Keillor-Dunn,F,7,180,383,M,881396,EUR,855619200,M,40,40,False,43.0,38.0,4.0,3.0,13.0,13.0,26.0,39.0,5.0,,,90.0,74.0,7.9,19.0,5,9.0,1.0,3.0,6.0,5.0,2.0,1.0,,2.0,,,1.0,6.0,,,,,,2.0,1.0,1.0,3.0,3.0,1.0,1.0,,1.0,,,,,,,
11768321,home,Mansfield Town,Rhys Oates,rhys-oates,R. Oates,F,18,183,33,M,309288,EUR,786499200,F,18,18,False,8.0,5.0,,,1.0,2.0,5.0,10.0,,,,84.0,25.0,7.7,11.0,6,4.0,1.0,,2.0,2.0,2.0,2.0,,,,,,1.0,,,,,,4.0,1.0,1.0,1.0,2.0,,3.0,,,1.0,,,,,,
11768321,home,Mansfield Town,Jordan Bowery,jordan-bowery,J. Bowery,D,9,185,33,M,40852,EUR,678412800,F,9,9,False,43.0,30.0,3.0,1.0,10.0,14.0,20.0,30.0,13.0,,,90.0,72.0,6.8,25.0,4,1.0,2.0,7.0,8.0,9.0,1.0,,1.0,,2.0,1.0,,1.0,,,,,,5.0,,1.0,3.0,3.0,1.0,,1.0,,,1.0,,,,,
11768321,home,Mansfield Town,George Maris,george-maris,G. Maris,M,10,180,25,M,581598,EUR,826070400,M,10,10,True,30.0,25.0,1.0,1.0,9.0,11.0,16.0,20.0,2.0,,,50.0,37.0,7.1,7.0,1,1.0,,1.0,1.0,2.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,
11768321,home,Mansfield Town,Will Swan,swan-will,W. Swan,F,24,176,105,M,1091884,EUR,972518400,F,26,26,True,2.0,2.0,,,,,2.0,2.0,1.0,,,26.0,10.0,6.5,5.0,0,,4.0,,6.0,,,,1.0,,,,,1.0,,,,,,4.0,,,1.0,,,,1.0,,,,,,,,
11768321,home,Mansfield Town,Stephen McLaughlin,stephen-mclaughlin,S. McLaughlin,M,3,178,29,M,110008,EUR,645321600,M,3,3,True,13.0,10.0,3.0,2.0,3.0,4.0,9.0,13.0,1.0,,,25.0,23.0,7.1,7.0,0,4.0,,,1.0,,,,1.0,1.0,,,,2.0,,,,,,1.0,2.0,,,,1.0,,,1.0,,,,,,,
11768321,home,Mansfield Town,Calum MacDonald,calum-macdonald,C. MacDonald,D,,180,9,M,879125,EUR,882403200,D,11,11,True,8.0,6.0,2.0,1.0,2.0,2.0,4.0,6.0,2.0,,,15.0,10.0,6.5,3.0,0,,,1.0,1.0,1.0,,,,,,,,,,,,Calum,MacDonald,,,,1.0,,,,,,,,,,,,
11768321,home,Mansfield Town,James Gale,james-gale,J. Gale,F,19,192,31,M,1148514,EUR,1008806400,F,12,12,True,4.0,3.0,1.0,,,,3.0,5.0,,,,15.0,10.0,6.3,4.0,2,1.0,1.0,1.0,3.0,2.0,2.0,1.0,,,,,,,,,,James Gale,,1.0,,,,2.0,,,1.0,,,1.0,,,,,
11768321,home,Mansfield Town,Scott Flinders,scott-flinders,S. Flinders,G,,193,5,M,16379,EUR,518918400,G,13,13,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11768321,home,Mansfield Town,George Cooper,george-cooper,G. Cooper,D,33,188,10,M,1138446,EUR,1035504000,D,19,19,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,George Cooper,,,,,,,,,,,,,,,,,
11768321,home,Mansfield Town,Finn Flanagan,finn-flanagan,F. Flanagan,M,30,189,4,M,1549758,EUR,1115164800,M,34,34,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Finn Flanagan,,,,,,,,,,,,,,,,,
11768321,home,Mansfield Town,McKeal Abdullah,mckeal-abdullah,M. Abdullah,F,,183,113,M,1472962,EUR,1120694400,F,28,28,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,McKeal Abdullah,,,,,,,,,,,,,,,,,
11768321,away,Wrexham,Arthur Okonkwo,arthur-okonkwo,Arthur Okonkwo,G,1,195,1132,M,1109561,EUR,999993600,G,33,33,False,32.0,11.0,29.0,8.0,6.0,6.0,5.0,26.0,8.0,3.0,5.0,90.0,46.0,7.2,21.0,0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,
11768321,away,Wrexham,Anthony Forde,anthony-forde,A. Forde,M,26,175,48,M,153031,EUR,753408000,D,14,14,False,23.0,17.0,4.0,1.0,5.0,6.0,13.0,22.0,3.0,,,66.0,37.0,6.2,15.0,1,5.0,1.0,1.0,5.0,1.0,3.0,,1.0,,,,,1.0,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,
11768321,away,Wrexham,George Evans,george-evans,G. Evans,M,12,184,52,M,155872,EUR,787276800,D,12,12,False,27.0,22.0,3.0,1.0,15.0,18.0,7.0,9.0,3.0,,,90.0,41.0,6.3,7.0,0,,1.0,1.0,5.0,1.0,1.0,,4.0,,,,,,,1.0,,,,,,,,,2.0,,1.0,,,,,,,,
11768321,away,Wrexham,Ben Tozer,ben-tozer,B. Tozer,D,,186,29,M,27654,EUR,636249600,D,4,4,False,38.0,29.0,7.0,2.0,20.0,26.0,9.0,12.0,8.0,,,90.0,54.0,7.3,10.0,0,,3.0,4.0,3.0,7.0,,,5.0,,3.0,3.0,,,True,2.0,,,,1.0,,,,,,,,,,,,,,,
11768321,away,Wrexham,Thomas O'Connor,thomas-oconnor,T. O'Connor,D,29,180,111,M,1013707,EUR,924652800,D,22,22,False,43.0,32.0,9.0,4.0,20.0,25.0,12.0,18.0,12.0,,,90.0,63.0,7.0,14.0,0,,5.0,2.0,6.0,7.0,2.0,1.0,5.0,2.0,3.0,3.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
11768321,away,Wrexham,James McClean,james-mcclean,J. McClean,M,16,180,376,M,41631,EUR,609206400,D,23,23,False,40.0,26.0,9.0,1.0,9.0,14.0,23.0,37.0,9.0,,,90.0,71.0,6.8,26.0,0,11.0,,2.0,5.0,4.0,,,3.0,,1.0,,1.0,3.0,,,,,,1.0,6.0,,1.0,,3.0,,1.0,,,,,,,,
11768321,away,Wrexham,James Jones,james-jones,J. Jones,M,35,175,34,M,582194,EUR,855792000,M,30,30,False,57.0,42.0,12.0,5.0,14.0,15.0,28.0,43.0,10.0,,,90.0,70.0,7.1,18.0,2,1.0,1.0,1.0,3.0,4.0,1.0,,3.0,,3.0,2.0,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,
11768321,away,Wrexham,Andy Cannon,andy-cannon,A. Cannon,M,42,176,91,M,609594,EUR,826761600,M,20,20,False,35.0,28.0,1.0,,11.0,14.0,17.0,22.0,3.0,,,71.0,47.0,7.1,8.0,2,1.0,1.0,1.0,5.0,4.0,,,2.0,,2.0,2.0,1.0,1.0,,1.0,,,,,,,,2.0,3.0,,1.0,,,,,,,1.0,
11768321,away,Wrexham,Elliot Lee,elliot-lee,E. Lee,M,18,180,212,M,303604,EUR,787536000,M,38,38,False,37.0,30.0,5.0,4.0,8.0,10.0,22.0,27.0,7.0,,,82.0,57.0,7.5,13.0,2,,1.0,2.0,6.0,5.0,2.0,2.0,3.0,1.0,,,1.0,3.0,,1.0,,,,3.0,,1.0,2.0,,,1.0,3.0,,,,,,,,
11768321,away,Wrexham,Sam Dalby,sam-dalby,S. Dalby,F,10,191,322,M,858915,EUR,944524800,F,18,18,False,28.0,20.0,1.0,1.0,2.0,2.0,18.0,27.0,4.0,,,82.0,42.0,9.2,13.0,6,1.0,6.0,6.0,9.0,7.0,1.0,1.0,1.0,,,,,6.0,,,,,,1.0,,1.0,1.0,1.0,,4.0,2.0,1.0,1.0,1.0,,,,1.0,1.0
11768321,away,Wrexham,Paul Mullin,paul-mullin,P. Mullin,F,14,178,1140,M,583192,EUR,784080000,F,10,10,False,13.0,11.0,1.0,1.0,3.0,4.0,8.0,10.0,3.0,,,90.0,30.0,7.6,8.0,3,1.0,2.0,,3.0,,,,2.0,,,,,1.0,,,1.0,,,4.0,,,1.0,,,3.0,1.0,,1.0,,,,,,
11768321,away,Wrexham,Jacob Mendy,jacob-mendy,J. Mendy,D,40,182,220,M,1083063,EUR,851644800,D,19,19,True,10.0,8.0,1.0,,3.0,3.0,5.0,8.0,1.0,,,24.0,19.0,7.0,4.0,1,1.0,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,
11768321,away,Wrexham,Luke Young,luke-young,L. Young,M,8,173,50,M,146165,EUR,730339200,M,8,8,True,16.0,11.0,3.0,,5.0,7.0,6.0,9.0,3.0,,,19.0,20.0,6.6,5.0,0,,1.0,2.0,1.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11768321,away,Wrexham,Jordan Davies,jordan-davies,J. Davies,M,15,184,130,M,866694,EUR,903398400,M,7,7,True,8.0,4.0,2.0,,2.0,2.0,2.0,6.0,2.0,,,8.0,9.0,6.4,4.0,0,,1.0,,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,
11768321,away,Wrexham,Ollie Palmer,ollie-palmer,O. Palmer,F,28,196,380,M,140586,EUR,695952000,F,9,9,True,7.0,4.0,1.0,,2.0,3.0,2.0,4.0,2.0,,,8.0,9.0,6.6,3.0,0,,2.0,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
11768321,away,Wrexham,Mark Howard,mark-howard,M. Howard,G,33,183,98,M,19344,EUR,527644800,G,21,21,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11768321,away,Wrexham,William Boyle,william-boyle,W. Boyle,D,5,188,46,M,790846,EUR,809913600,D,25,25,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11768321,away,Wrexham,Max Cleworth,max-cleworth,M. Cleworth,D,4,191,221,M,1002181,EUR,1028851200,D,32,32,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11768321,away,Wrexham,Bryce Hosannah,bryce-hosannah,B. Hosannah,D,23,175,25,M,988970,EUR,923529600,D,17,17,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11768321,away,Wrexham,Jake Bickerstaff,jake-bickerstaff,J. Bickerstaff,F,20,188,52,M,1002248,EUR,1000166400,F,27,27,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
