match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_aerialLost,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_errorLeadToAShot,stat_fouls,stat_expectedGoals,stat_outfielderBlock,stat_accurateCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_wonTackle,stat_expectedGoalsOnTarget,stat_keyPass,stat_blockedScoringAttempt,stat_hitWoodwork,stat_bigChanceCreated,player_sofascoreId,stat_goalAssist,stat_goals,stat_punches,stat_totalOffside
11369430,home,Osasuna,Sergio Herrera,sergio-herrera,S. Herrera,G,1,192,995,M,294377,EUR,736646400,G,1,1,False,35.0,22.0,21.0,9.0,15.0,17.0,7.0,18.0,1.0,6.0,1.0,3.0,90.0,41.0,7.3,13.0,0.00253284,0,0.8694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369430,home,Osasuna,Jesús Areso,jesus-areso,J. Areso,D,12,183,656,M,910267,EUR,930873600,D,12,12,False,38.0,29.0,1.0,1.0,7.0,10.0,22.0,29.0,1.0,3.0,,,90.0,61.0,6.7,20.0,0.0165747,0,,,,1.0,1.0,3.0,4.0,4.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11369430,home,Osasuna,David García,david-garcia,D. García,D,5,185,306,M,591136,EUR,761184000,D,5,5,False,55.0,40.0,13.0,8.0,19.0,30.0,21.0,25.0,,8.0,,,90.0,65.0,6.9,16.0,0.0196441,1,,,,,4.0,7.0,4.0,,,,1.0,,True,2.0,2.0,1.0,1.0,2.0,1.0,3.0,0.0583,,,,,,,,,,,,,,,
11369430,home,Osasuna,Juan Cruz,juan-cruz,J. Cruz,D,3,180,216,M,897902,EUR,712281600,D,3,3,False,53.0,43.0,10.0,5.0,27.0,33.0,16.0,20.0,2.0,3.0,,,90.0,60.0,7.1,10.0,0.00546406,0,,,,,2.0,5.0,3.0,1.0,1.0,,,,,3.0,,,,,,2.0,,2.0,,,,,,,,,,,,,,
11369430,home,Osasuna,Rubén Peña,ruben-pena,R. Peña,D,7,170,186,M,255973,EUR,679795200,D,15,15,False,41.0,31.0,3.0,1.0,14.0,17.0,19.0,30.0,2.0,4.0,,,83.0,67.0,7.1,19.0,0.197665,1,,,,6.0,1.0,5.0,4.0,1.0,,2.0,3.0,1.0,,2.0,1.0,,,,,,0.0169,,2.0,1.0,1.0,1.0,0.0817,3.0,,,,,,,,
11369430,home,Osasuna,Aimar Oroz,aimar-oroz,A. Oroz,M,10,177,1253,M,985329,EUR,1006819200,M,10,10,False,26.0,19.0,1.0,,5.0,6.0,14.0,20.0,1.0,4.0,,,84.0,41.0,7.1,11.0,0.0306542,1,,,,,2.0,5.0,8.0,1.0,1.0,1.0,4.0,4.0,,3.0,,,1.0,,,2.0,0.0272,,,,,1.0,,1.0,,,,,,,,
11369430,home,Osasuna,Iker Muñoz,iker-munoz,I. Muñoz,M,8,179,228,M,1119586,EUR,1036454400,M,34,34,False,52.0,41.0,9.0,4.0,19.0,21.0,22.0,31.0,4.0,3.0,,,90.0,65.0,7.1,12.0,0.0176509,2,,,,,4.0,,7.0,,,1.0,1.0,2.0,,,,,1.0,,,,0.0896,,,,,,,,1.0,1.0,,,,,,
11369430,home,Osasuna,Moi Gómez,moi-gomez,M. Gómez,M,16,174,627,M,149370,EUR,772329600,M,16,16,False,38.0,29.0,,,12.0,14.0,17.0,24.0,,,,,69.0,46.0,6.7,10.0,0.0112204,0,,,,,1.0,4.0,5.0,1.0,1.0,1.0,1.0,2.0,,1.0,,,,,,3.0,,,,,,1.0,,,,,,,,,,
11369430,home,Osasuna,Chimy Ávila,chimy-avila,C. Ávila,F,9,171,2160,M,789381,EUR,760492800,F,9,9,False,24.0,19.0,2.0,2.0,8.0,10.0,14.0,22.0,1.0,6.0,,,84.0,39.0,7.0,11.0,0.153701,0,,,,8.0,,4.0,3.0,2.0,1.0,1.0,,1.0,,1.0,,,,,,2.0,,,3.0,,,1.0,,2.0,,,1.0,,,,,
11369430,home,Osasuna,Ante Budimir,ante-budimir,A. Budimir,F,17,190,8134,M,37318,EUR,680140800,F,17,17,False,17.0,11.0,,,3.0,3.0,8.0,14.0,,1.0,,,90.0,27.0,6.8,11.0,0.0138929,3,,,,,6.0,11.0,7.0,,,1.0,5.0,1.0,,7.0,,1.0,2.0,,,5.0,0.6828,,,,1.0,1.0,0.0881,,,,,budimir_ante,,,,
11369430,home,Osasuna,Rubén García,ruben-garcia,R. García,M,14,171,1085,M,260031,EUR,742608000,F,14,14,False,26.0,20.0,4.0,2.0,5.0,6.0,15.0,28.0,1.0,4.0,,,69.0,38.0,6.7,15.0,0.0062815,0,,,,8.0,1.0,5.0,2.0,,,,,1.0,,1.0,1.0,,,,,2.0,,,,1.0,,,,,,,,,,,,
11369430,home,Osasuna,Jon Moncayola,jon-moncayola,J. Moncayola,M,7,182,703,M,976141,EUR,895017600,M,7,7,True,13.0,12.0,1.0,1.0,3.0,3.0,9.0,13.0,1.0,,,,21.0,20.0,6.3,6.0,0.00408964,1,,,,3.0,1.0,2.0,1.0,,,,1.0,,,1.0,,1.0,,,,,0.1149,,,1.0,1.0,,0.5007,,,,,,,,,
11369430,home,Osasuna,José Manuel Arnáiz,jose-manuel-arnaiz,J. M. Arnáiz,F,11,175,337,M,824130,EUR,797904000,F,20,20,True,10.0,8.0,2.0,1.0,1.0,1.0,9.0,11.0,,3.0,,,21.0,16.0,7.4,4.0,0.727291,0,,,,2.0,,2.0,,,,,1.0,,,,,,,,,1.0,,,2.0,1.0,,,,2.0,,,2.0,,1.0,,,
11369430,home,Osasuna,Nacho Vidal,nacho-vidal,N. Vidal,D,22,180,317,M,844752,EUR,790905600,D,2,2,True,9.0,8.0,,,2.0,2.0,6.0,7.0,,,,,15.0,11.0,6.5,2.0,0.00331505,0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369430,home,Osasuna,Pablo Ibáñez,pablo-ibanez-lumbreras,P. Ibáñez,M,19,179,350,M,1084381,EUR,883612800,M,19,19,True,5.0,4.0,,,1.0,1.0,3.0,5.0,,,,,14.0,6.0,6.5,2.0,0.00195436,0,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11369430,home,Osasuna,Raúl García de Haro,raul-garcia-de-haro,R. García,F,9,192,691,M,997280,EUR,973209600,F,23,23,True,3.0,3.0,,,,,3.0,3.0,,,,,14.0,5.0,7.6,1.0,0.102152,1,,,,,1.0,2.0,1.0,,,,,,,1.0,,,,,,,0.1901,,,1.0,1.0,,0.4912,1.0,,,1.0,,,1.0,,
11369430,home,Osasuna,Pablo Valencia,pablo-valencia,P. Valencia,G,13,188,74,M,1009653,EUR,984700800,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369430,home,Osasuna,Aitor Fernández,aitor-fernandez,A. Fernández,G,13,182,248,M,99516,EUR,673228800,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
