match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_keyPass,stat_challengeLost,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_outfielderBlock,stat_errorLeadToAShot,player_sofascoreId,stat_aerialLost,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_shotOffTarget,stat_dispossessed,stat_onTargetScoringAttempt,captain,stat_goalAssist,stat_goals,stat_goodHighClaim,stat_bigChanceCreated,stat_bigChanceMissed
10408480,home,Rayo Vallecano,Stole Dimitrievski,,,stole-dimitrievski,S. Dimitrievski,G,1,188,843,M,97951,EUR,756777600,G,1,1,False,16.0,12.0,5.0,1.0,11.0,11.0,1.0,5.0,1.0,8.0,1.0,1.0,1.0,1.0,90.0,24.0,5.9,4.0,0.0,0.0,0.00016407,0,-0.0883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408480,home,Rayo Vallecano,Iván Balliu,,,ivan-balliu,I. Balliu,D,20,175,688,M,152446,EUR,694224000,D,20,20,False,68.0,62.0,8.0,5.0,20.0,20.0,44.0,51.0,1.0,5.0,,,,,90.0,84.0,6.9,9.0,0.0,0.0,0.100279,0,,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
10408480,home,Rayo Vallecano,Florian Lejeune,,,florian-lejeune,F. Lejeune,D,24,190,1047,M,88528,EUR,674697600,D,19,19,False,60.0,50.0,9.0,4.0,32.0,34.0,18.0,26.0,3.0,3.0,,,,,90.0,67.0,7.0,10.0,0.0193,0.0,0.00763588,1,,,,1.0,1.0,4.0,,,,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,
10408480,home,Rayo Vallecano,Alejandro Catena,,,alejandro-catena,A. Catena,D,24,194,940,M,900792,EUR,783302400,D,5,5,False,76.0,62.0,25.0,14.0,41.0,42.0,21.0,34.0,3.0,8.0,,,,,90.0,83.0,6.8,14.0,0.0,0.0,0.0133641,0,,,,4.0,,6.0,,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
10408480,home,Rayo Vallecano,Fran García,,,fran-garcia,F. Garcia,D,20,170,66463,M,851271,EUR,934588800,D,3,3,False,52.0,46.0,6.0,4.0,19.0,20.0,28.0,37.0,,6.0,,,,,90.0,80.0,7.0,11.0,0.0,0.0,0.0761463,0,,5.0,1.0,,3.0,5.0,2.0,1.0,,,2.0,,2.0,1.0,,,,frangarci11,1.0,2.0,2.0,1.0,,,,,,,,,
10408480,home,Rayo Vallecano,Santi Comesaña,,,santi-comesana,S. Comesaña,M,14,187,1066,M,843678,EUR,844473600,M,6,6,False,24.0,20.0,1.0,1.0,5.0,5.0,15.0,21.0,,2.0,,,,,63.0,41.0,7.0,10.0,0.1039,0.0,0.0148335,2,,2.0,,,1.0,4.0,,,,,,1.0,4.0,2.0,,,,,,1.0,,3.0,1.0,,,,,,,,
10408480,home,Rayo Vallecano,Óscar Valentín,,,oscar-valentin,Ó. Valentín,M,23,177,443,M,900008,EUR,777340800,M,23,23,False,34.0,29.0,6.0,4.0,8.0,9.0,21.0,25.0,1.0,6.0,,,,,74.0,49.0,7.4,6.0,0.0,0.0,0.031456,0,,,,1.0,2.0,7.0,2.0,2.0,,1.0,1.0,,4.0,3.0,,,,,1.0,,,,,,,,,,,,
10408480,home,Rayo Vallecano,Isi Palazón,,,isi-palazon,I. Palazón,M,7,169,2151,M,899982,EUR,788486400,M,7,7,False,57.0,51.0,1.0,1.0,9.0,11.0,44.0,58.0,,6.0,,,,,90.0,92.0,6.9,24.0,0.1225,0.2397,0.129437,3,,12.0,2.0,,8.0,5.0,,2.0,,1.0,,,3.0,3.0,,,,,2.0,3.0,,1.0,2.0,3.0,1.0,,,,,,
10408480,home,Rayo Vallecano,Óscar Trejo,,,oscar-trejo,Ó. Trejo,M,8,177,550,M,21949,EUR,578016000,M,8,8,False,47.0,41.0,1.0,1.0,7.0,8.0,36.0,47.0,,3.0,,,,,83.0,84.0,6.8,26.0,0.0,0.0,0.257839,0,,8.0,2.0,,10.0,8.0,1.0,5.0,1.0,5.0,1.0,,1.0,,,,,,1.0,6.0,2.0,6.0,,3.0,,True,1.0,,,,
10408480,home,Rayo Vallecano,Álvaro García,,,alvaro-garcia,Á. García,M,18,168,1132,M,345111,EUR,720144000,M,18,18,False,23.0,15.0,1.0,,1.0,2.0,15.0,25.0,,4.0,,,,,83.0,34.0,6.9,13.0,0.2486,0.0932,0.121827,2,,4.0,1.0,1.0,2.0,2.0,,1.0,,1.0,1.0,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,
10408480,home,Rayo Vallecano,Sergio Camello,,,sergio-camello,S. Camello,F,10,177,1019,M,910024,EUR,981763200,F,34,34,False,24.0,20.0,1.0,1.0,4.0,5.0,16.0,19.0,,2.0,,,,,73.0,32.0,7.4,6.0,0.1749,0.3098,0.0495787,2,,,,2.0,3.0,4.0,,1.0,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,
10408480,home,Rayo Vallecano,Unai López,,,unai-lopez,U. López,M,17,169,518,M,588566,EUR,815011200,M,17,17,True,25.0,24.0,2.0,1.0,5.0,5.0,19.0,24.0,1.0,,,,,,27.0,40.0,7.5,6.0,0.1518,0.2957,0.0149353,3,,4.0,,,1.0,2.0,2.0,1.0,1.0,,,2.0,1.0,1.0,,,,,,,,1.0,,,1.0,,,1.0,,,
10408480,home,Rayo Vallecano,Radamel Falcao,,,radamel-falcao,R. Falcao,F,9,177,11646,M,25682,EUR,508377600,F,9,9,True,4.0,3.0,,,,,3.0,4.0,1.0,1.0,,,,,17.0,10.0,6.5,4.0,0.0,0.0,0.0238332,0,,,,,3.0,1.0,,1.0,,1.0,2.0,,,,,,,Falcao,,,,2.0,,1.0,,,,,,,
10408480,home,Rayo Vallecano,Pathé Ismaël Ciss,,,ismaila-ciss,P. I. Ciss,M,6,183,4735,M,913679,EUR,763776000,M,21,21,True,16.0,12.0,3.0,1.0,4.0,6.0,8.0,10.0,,4.0,,,,,16.0,19.0,6.9,4.0,0.0443,0.0564,0.00788813,2,,,,,1.0,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,2.0,,,,,,
10408480,home,Rayo Vallecano,José Pozo,,,jose-pozo,J. Pozo,M,14,170,128,M,608370,EUR,826848000,M,22,22,True,6.0,6.0,,,,,6.0,7.0,1.0,1.0,,,,,14.0,15.0,6.3,4.0,0.0,0.0,0.0485733,0,,1.0,,1.0,3.0,3.0,,1.0,1.0,,,,,,,,,,,2.0,1.0,1.0,,1.0,,,,,,,
10408480,home,Rayo Vallecano,Salvi Sánchez,,,salvi-sanchez,S. Sánchez,M,25,175,62,M,811493,EUR,670291200,M,14,14,True,3.0,2.0,,,,,2.0,3.0,,1.0,,,,,14.0,5.0,6.8,1.0,0.0,0.0,0.00296244,0,,,,,1.0,2.0,,,,,,,2.0,2.0,,,,,1.0,,,,,,,,,,,,
