match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateLongBalls,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_aerialWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_aerialLost,stat_wasFouled,player_firstName,player_lastName,player_sofascoreId,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_unsuccessfulTouch,stat_expectedGoals,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_errorLeadToAGoal,stat_punches,stat_bigChanceCreated,stat_totalOffside
12528089,home,Beşiktaş JK,Ciro Immobile,ciro-immobile,C. Immobile,F,36,185,14969,M,45923,EUR,635472000,F,17,17,False,,11.0,9.0,,0.0,3.0,3.0,6.0,10.0,,,,53.0,21.0,6.7,6.0,0.00689692,2,,,2.0,,1.0,3.0,,,1.0,,1.0,1.0,1.0,,,,,1.0,,,ciroimmobile17,,,1.0,2.0,0.1099,1.0,,,,,,,
12528089,home,Beşiktaş JK,João Mário,joao-mario,J. Mário,M,10,179,3772,M,97001,EUR,727401600,M,18,18,True,,26.0,22.0,4.0,0.0,,1.0,23.0,28.0,4.0,,,37.0,37.0,7.7,7.0,0.29804,3,,3.0,3.0,1.0,3.0,2.0,1.0,,2.0,1.0,1.0,1.0,,1.0,,,,,,,JoaoMario,1.0,,1.0,,0.224,1.0,1.0,0.105,1.0,,,,
12528089,home,Beşiktaş JK,Mustafa Hekimoğlu,mustafa-hekimoglu,M. Hekimoğlu,F,91,186,3037,M,1524303,EUR,1177200000,F,91,91,True,,8.0,6.0,,0.0,2.0,2.0,4.0,6.0,,,,37.0,24.0,6.7,8.0,0.0267258,1,,,,,3.0,2.0,2.0,1.0,1.0,1.0,,1.0,,2.0,,,,,Mustafa Hekimoglu,,,,2.0,,3.0,0.104,,1.0,0.4955,,,,,
12528089,home,Beşiktaş JK,Semih Kılıçsoy,semih-kilicsoy,S. Kilicsoy,F,9,178,11924,M,1142606,EUR,1124064000,F,9,9,True,,1.0,1.0,,0.0,1.0,1.0,,,,,,9.0,4.0,6.3,1.0,2.955e-05,2,,,,,1.0,,1.0,,,,,,,,,,,,,,semihkilicsoy9,,,,,0.0885,2.0,,,,,,,
12528089,home,Beşiktaş JK,Emirhan Topçu,emirhan-topcu,E. Topçu,D,53,188,2617,M,895009,EUR,971222400,D,53,53,True,,2.0,1.0,1.0,0.0,1.0,1.0,,1.0,1.0,,,1.0,2.0,,1.0,1.82e-06,0,,,,,2.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,
12528089,home,Beşiktaş JK,Yakup Arda Kılıç,yakup-arda-kilic,Y. A. Kılıç,F,27,179,769,M,1639816,EUR,1104796800,F,19,19,True,,3.0,3.0,,0.0,2.0,2.0,1.0,1.0,,,,1.0,5.0,,1.0,0.0002653,0,,,,,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,
12528089,home,Beşiktaş JK,Ersin Destanoğlu,ersin-destanoglu,E. Destanoğlu,G,30,195,1609,M,913656,EUR,978307200,G,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528089,home,Beşiktaş JK,Tayyip Talha Sanuç,tayyip-talha-sanuc,T. T. Sanuç,D,23,188,911,M,851909,EUR,945388800,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528089,home,Beşiktaş JK,Necip Uysal,necip-uysal,N. Uysal,D,20,180,1751,M,43394,EUR,664675200,D,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528089,home,Beşiktaş JK,Serkan Emrecan Terzi,serkan-emrecan-terzi,S. E. Terzi,D,3,177,716,M,1142614,EUR,1073260800,D,79,79,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528089,home,Beşiktaş JK,Onur Bulut,onur-bulut,O. Bulut,D,6,179,562,M,142494,EUR,766454400,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528089,away,Çaykur Rizespor,Ivo Grbić,ivo-grbic,I. Grbić,G,13,195,1121,M,283847,EUR,821923200,G,30,30,False,,18.0,12.0,11.0,0.0,8.0,10.0,4.0,8.0,8.0,1.0,3.0,90.0,31.0,7.0,6.0,0.00113512,0,-0.1903,5.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,2.0,,
12528089,away,Çaykur Rizespor,Taha Şahin,taha-sahin,T. Şahin,D,37,178,238,M,1394729,EUR,972172800,D,37,37,False,,39.0,35.0,4.0,1.0,19.0,19.0,17.0,25.0,2.0,,,90.0,62.0,7.2,11.0,0.107802,0,,1.0,5.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,,4.0,,1.0,,,Taha Sahin,,,2.0,1.0,,1.0,,,,,,,,1.0,
12528089,away,Çaykur Rizespor,Attila Mocsi,attila-mocsi,A. Mocsi,D,4,188,454,M,889382,EUR,959558400,D,4,4,False,,25.0,22.0,2.0,0.0,15.0,18.0,7.0,7.0,3.0,,,90.0,41.0,7.0,4.0,0.00184931,0,,1.0,,,4.0,2.0,,,2.0,1.0,1.0,,,7.0,5.0,,,,,,,2.0,1.0,,,,,,,,,,,
12528089,away,Çaykur Rizespor,Samet Akaydın,samet-akaydin,S. Akaydın,D,3,190,969,M,863600,EUR,763516800,D,3,3,False,,34.0,26.0,6.0,0.0,19.0,24.0,7.0,10.0,7.0,,,90.0,62.0,8.2,12.0,0.00211649,2,,2.0,,,6.0,7.0,3.0,3.0,1.0,1.0,2.0,,3.0,6.0,2.0,4.0,3.0,,,,,1.0,1.0,1.0,1.0,0.1053,,1.0,0.6718,1.0,,,,
12528089,away,Çaykur Rizespor,Casper Højer,casper-hojer,C. Højer,D,5,183,148,M,281233,EUR,785289600,D,5,5,False,True,38.0,32.0,1.0,1.0,19.0,21.0,16.0,23.0,6.0,,,90.0,61.0,7.5,11.0,0.195102,1,,,6.0,3.0,2.0,3.0,,,1.0,1.0,,2.0,1.0,4.0,,2.0,1.0,1.0,,,,1.0,,,1.0,0.0523,,1.0,0.0767,,,,,
12528089,away,Çaykur Rizespor,Mithat Pala,mithat-pala,M. Pala,D,54,172,57,M,1016393,EUR,966297600,M,54,54,False,,33.0,26.0,2.0,0.0,14.0,18.0,12.0,15.0,3.0,,,87.0,46.0,6.7,10.0,0.03413,1,,1.0,,,5.0,5.0,2.0,2.0,1.0,,2.0,1.0,,1.0,,2.0,1.0,2.0,,,,1.0,1.0,,2.0,0.0336,1.0,,,,,,,
12528089,away,Çaykur Rizespor,Rachid Ghezzal,rachid-ghezzal,R. Ghezzal,M,18,182,3146,M,123228,EUR,705369600,M,19,19,False,,41.0,38.0,1.0,0.0,17.0,19.0,22.0,26.0,3.0,,,78.0,55.0,6.7,8.0,0.0594775,1,,,4.0,1.0,10.0,4.0,1.0,1.0,2.0,2.0,,2.0,,,,,2.0,1.0,,,,7.0,1.0,1.0,1.0,0.0215,,,,,,,,
12528089,away,Çaykur Rizespor,Ibrahim Olawoyin,ibrahim-olawoyin,I. Olawoyin,M,10,178,461,M,1008173,EUR,880934400,M,10,10,False,,49.0,43.0,5.0,0.0,19.0,23.0,24.0,27.0,6.0,,,90.0,65.0,7.3,10.0,0.0365501,2,,4.0,1.0,,3.0,3.0,1.0,1.0,1.0,,3.0,2.0,1.0,3.0,1.0,1.0,,,,,,,,1.0,3.0,0.0955,1.0,,,,,,,
12528089,away,Çaykur Rizespor,Dal Varešanović,dal-varesanovic,D. Varešanović,M,53,177,341,M,979109,EUR,990576000,M,8,8,False,,12.0,10.0,1.0,0.0,5.0,5.0,5.0,8.0,2.0,,,68.0,21.0,6.3,7.0,0.00543788,1,,,1.0,,6.0,2.0,4.0,1.0,1.0,1.0,1.0,,,,,,2.0,,,,,,,,1.0,0.0474,,1.0,0.5935,,,,,
12528089,away,Çaykur Rizespor,Altin Zeqiri,zeqiri-altin,A. Zeqiri,M,77,185,141,M,991742,EUR,963878400,M,77,77,False,,21.0,17.0,1.0,0.0,6.0,6.0,11.0,16.0,3.0,,,68.0,32.0,7.0,8.0,0.0408559,1,,1.0,1.0,,5.0,3.0,,,2.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,,1.0,2.0,,1.0,0.0269,,1.0,0.0788,,,,,1.0
12528089,away,Çaykur Rizespor,Ali Sowe,ali-sowe,A. Sowe,F,9,186,1037,M,238394,EUR,771552000,F,9,9,False,,8.0,6.0,,0.0,4.0,4.0,2.0,4.0,1.0,,,90.0,21.0,7.0,9.0,0.00073599,1,,,,,6.0,5.0,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,3.0,,,,2.0,3.0,,4.0,0.5661,,1.0,0.313,1.0,,,,
12528089,away,Çaykur Rizespor,Babajide David Akintola,babajide-david-akintola,D. Babajide,M,11,178,297,M,798676,EUR,821491200,F,28,28,True,,10.0,6.0,1.0,0.0,2.0,3.0,4.0,8.0,1.0,,,22.0,17.0,6.9,5.0,0.00677971,0,,,1.0,,2.0,4.0,1.0,1.0,3.0,1.0,2.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,
12528089,away,Çaykur Rizespor,Berkay Özcan,berkay-ozcan,B. Özcan,M,8,178,161,M,806964,EUR,887500800,M,20,20,True,,5.0,5.0,1.0,0.0,3.0,3.0,2.0,2.0,1.0,,,22.0,9.0,6.7,1.0,0.00107115,0,,1.0,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
12528089,away,Çaykur Rizespor,Muhamed Buljubašić,muhamed-buljubasic,M. Buljubašić,M,18,180,202,M,1134586,EUR,1088899200,M,18,18,True,,8.0,5.0,,0.0,2.0,4.0,3.0,4.0,,,,12.0,12.0,6.8,3.0,0.00272496,0,,,,,1.0,3.0,,,2.0,1.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,
12528089,away,Çaykur Rizespor,Husniddin Alikulov,alikulov-husniddin,H. Alikulov,D,2,186,2627,M,1121174,EUR,923184000,D,2,2,True,,,,,0.0,,,,,,,,9.0,3.0,6.7,,,0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
12528089,away,Çaykur Rizespor,Efe Doğan,efe-dogan,E. Doğan,G,35,195,18,M,1618840,EUR,1092960000,G,35,35,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Efe Dogan,,,,,,,,,,,,,,,
12528089,away,Çaykur Rizespor,Ayberk Karapo,ayberk-karapo,A. Karapo,D,45,186,180,M,1395701,EUR,1090368000,D,45,45,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Ayberk Karapo,,,,,,,,,,,,,,,
12528089,away,Çaykur Rizespor,Eray Korkmaz,korkmaz-eray,E. Korkmaz,D,17,182,35,M,1145620,EUR,1055030400,D,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528089,away,Çaykur Rizespor,Habil Özbakir,habil-ozbakir,H. Özbakir,D,21,178,10,,1865901,EUR,1107648000,D,95,95,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Habil,Özbakir,,,,,,,,,,,,,,
12528089,away,Çaykur Rizespor,Doğanay Avcı,doganay-avci,D. Avcı,F,97,187,36,M,1928574,EUR,1139270400,F,97,97,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Doğanay Avcı,,,,,,,,,,,,,,,
12528089,away,Çaykur Rizespor,Emrecan Bulut,emrecan-bulut,E. Bulut,F,99,185,166,M,1480663,EUR,1038268800,F,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Emrecan Bulut,,,,,,,,,,,,,,,
